"m11126","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Satisfactory","2011","middle vocational","Female","2499","0.341472687124203","0.330926722245222","0.352018652003185"
"Satisfactory","2011","vocational + Abi","Male","197","0.294354938176432","0.259871096118431","0.328838780234433"
"Satisfactory","2011","vocational + Abi","Female","348","0.283684702172946","0.259530644116082","0.30783876022981"
"Satisfactory","2011","higher vocational","Male","403","0.369726003840466","0.341777376994049","0.397674630686884"
"Satisfactory","2011","higher vocational","Female","248","0.371827860455358","0.336278710871025","0.407377010039692"
"Satisfactory","2011","higher education","Male","954","0.295551819690456","0.279776923883198","0.311326715497713"
"Satisfactory","2011","higher education","Female","780","0.263993929082503","0.248236285572301","0.279751572592705"
"Poor","2011","in school","Male","5","","",""
"Poor","2011","in school","Female","19","","",""
"Poor","2011","inadequately","Male","32","0.170421197790983","0.11269872620613","0.228143669375836"
"Poor","2011","inadequately","Female","68","0.340777369299228","0.281788010217551","0.399766728380905"
"Poor","2011","general elemantary","Male","130","0.134136901662833","0.113035418526616","0.155238384799049"
"Poor","2011","general elemantary","Female","408","0.250467949345378","0.231789146551627","0.269146752139129"
"Poor","2011","middle vocational","Male","845","0.145119402635823","0.136341440357836","0.15389736491381"
"Poor","2011","middle vocational","Female","1231","0.177057591607995","0.168568456681529","0.185546726534462"
"Poor","2011","vocational + Abi","Male","65","0.111248040166735","0.0874564592596595","0.135039621073811"
"Poor","2011","vocational + Abi","Female","140","0.104637373558607","0.0882366529401942","0.12103809417702"
"Poor","2011","higher vocational","Male","165","0.148679398438691","0.128081270492587","0.169277526384795"
"Poor","2011","higher vocational","Female","85","0.130852675800143","0.10604666551909","0.155658686081197"
"Poor","2011","higher education","Male","306","0.107330237790891","0.096629059186405","0.118031416395378"
"Poor","2011","higher education","Female","339","0.132920875568088","0.120784763874778","0.145056987261398"
"Bad ","2011","in school","Male","1","","",""
"Bad ","2011","in school","Female","4","","",""
"Bad ","2011","inadequately","Male","8","","",""
"Bad ","2011","inadequately","Female","15","","",""
"Bad ","2011","general elemantary","Male","46","0.0417217955007589","0.0293412001147474","0.0541023908867704"
"Bad ","2011","general elemantary","Female","145","0.0889067298526768","0.0766372376130293","0.101176222092324"
"Bad ","2011","middle vocational","Male","270","0.0456217060687911","0.0404214554212198","0.0508219567163625"
"Bad ","2011","middle vocational","Female","305","0.0455569913530217","0.0409195977729769","0.0501943849330665"
"Bad ","2011","vocational + Abi","Male","20","","",""
"Bad ","2011","vocational + Abi","Female","33","0.0247260853953143","0.0164053632288873","0.0330468075617413"
"Bad ","2011","higher vocational","Male","36","0.0289682989603007","0.0192579690955317","0.0386786288250697"
"Bad ","2011","higher vocational","Female","25","","",""
"Bad ","2011","higher education","Male","73","0.0281163788237339","0.0224014348198824","0.0338313228275854"
"Bad ","2011","higher education","Female","61","0.0235699067515965","0.0181467380692331","0.0289930754339598"
"Very good","2012","in school","Male","177","0.437062084552088","0.390609182329449","0.483514986774727"
"Very good","2012","in school","Female","172","0.320347595462819","0.278297045148431","0.362398145777207"
"Very good","2012","inadequately","Male","21","","",""
"Very good","2012","inadequately","Female","18","","",""
"Very good","2012","general elemantary","Male","178","0.133842288821846","0.113048930186661","0.15463564745703"
"Very good","2012","general elemantary","Female","145","0.0583735819670308","0.0480232979327507","0.068723866001311"
"Very good","2012","middle vocational","Male","511","0.0920168569558353","0.084733910703706","0.0992998032079645"
"Very good","2012","middle vocational","Female","635","0.0777532538323183","0.0717081623642501","0.0837983453003865"
"Very good","2012","vocational + Abi","Male","79","0.113341584728639","0.08933759124886","0.137345578208418"
"Very good","2012","vocational + Abi","Female","137","0.113727456794473","0.0964693669286936","0.130985546660252"
"Very good","2012","higher vocational","Male","88","0.0674734986915735","0.0527895624134321","0.0821574349697148"
"Very good","2012","higher vocational","Female","51","0.0565394058093018","0.0392813696455919","0.0737974419730117"
"Very good","2012","higher education","Male","372","0.126859030683116","0.115249526357294","0.138468535008937"
"Very good","2012","higher education","Female","390","0.136957291686057","0.124658810799109","0.149255772573006"
"Good","2012","in school","Male","207","0.430079792328771","0.383714544824484","0.476445039833057"
"Good","2012","in school","Female","200","0.451948970192616","0.407097909286278","0.496800031098954"
"Good","2012","inadequately","Male","48","0.260497929329968","0.192276413667658","0.328719444992277"
"Good","2012","inadequately","Female","53","0.174370853597252","0.125228064111073","0.223513643083432"
"Good","2012","general elemantary","Male","391","0.358233264205524","0.328951244046267","0.387515284364782"
"Good","2012","general elemantary","Female","606","0.284292529975922","0.264378677838648","0.304206382113196"
"Good","2012","middle vocational","Male","2407","0.373892860934514","0.36170205468882","0.386083667180208"
"Good","2012","middle vocational","Female","2941","0.3511148135605","0.340339534394675","0.361890092726325"
"Good","2012","vocational + Abi","Male","320","0.423765133174912","0.386347779710801","0.461182486639023"
"Good","2012","vocational + Abi","Female","649","0.466425408800312","0.439306944915346","0.493543872685277"
"Good","2012","higher vocational","Male","449","0.388722982353759","0.360187551937152","0.417258412770366"
"Good","2012","higher vocational","Female","307","0.39604379335733","0.35949877351241","0.43258881320225"
"Good","2012","higher education","Male","1489","0.461763234598829","0.444372931326537","0.479153537871121"
"Good","2012","higher education","Female","1443","0.454433600824036","0.436622048449478","0.472245153198594"
"Satisfactory","2012","in school","Male","45","0.110846224795723","0.0814453720178246","0.140247077573622"
"Satisfactory","2012","in school","Female","68","0.154865999725756","0.122262940878437","0.187469058573074"
"Satisfactory","2012","inadequately","Male","51","0.438990436800075","0.361853535113761","0.516127338486389"
"Satisfactory","2012","inadequately","Female","79","0.292081712279632","0.233187299129859","0.350976125429404"
"Satisfactory","2012","general elemantary","Male","292","0.348931758930482","0.319823717522522","0.378039800338443"
"Satisfactory","2012","general elemantary","Female","702","0.355825269846198","0.334689162076549","0.376961377615847"
"Satisfactory","2012","middle vocational","Male","2065","0.351261414064696","0.339233658261457","0.363289169867936"
"Satisfactory","2012","middle vocational","Female","2594","0.363470118627083","0.352611770062558","0.374328467191608"
"Satisfactory","2012","vocational + Abi","Male","188","0.306559392927295","0.271647560988075","0.341471224866515"
"Satisfactory","2012","vocational + Abi","Female","336","0.28386376876254","0.259354563992272","0.308372973532809"
"Satisfactory","2012","higher vocational","Male","405","0.379787538937119","0.351376580543039","0.4081984973312"
"Satisfactory","2012","higher vocational","Female","228","0.36316783955609","0.32723264033734","0.399103038774841"
"Satisfactory","2012","higher education","Male","924","0.282509386215002","0.266804479797454","0.298214292632551"
"Satisfactory","2012","higher education","Female","802","0.280148705339467","0.264084529400438","0.296212881278496"
"Poor","2012","in school","Male","7","","",""
"Poor","2012","in school","Female","29","","",""
"Poor","2012","inadequately","Male","31","0.189724053111324","0.128780580176051","0.250667526046596"
"Poor","2012","inadequately","Female","58","0.330144143081843","0.269236355017318","0.391051931146367"
"Poor","2012","general elemantary","Male","135","0.132231423688447","0.11154436363027","0.152918483746624"
"Poor","2012","general elemantary","Female","408","0.23783995662375","0.219043747172469","0.256636166075031"
"Poor","2012","middle vocational","Male","806","0.137970978257376","0.12928158745251","0.146660369062241"
"Poor","2012","middle vocational","Female","1080","0.160942649192274","0.152646980089877","0.169238318294671"
"Poor","2012","vocational + Abi","Male","73","0.145733506030911","0.119016543420567","0.172450468641256"
"Poor","2012","vocational + Abi","Female","145","0.111685300252353","0.0945631679966071","0.1288074325081"
"Poor","2012","higher vocational","Male","144","0.129952775579703","0.110268951382588","0.149636599776819"
"Poor","2012","higher vocational","Female","87","0.155656762751504","0.128567487655648","0.18274603784736"
"Poor","2012","higher education","Male","308","0.106979483912613","0.0961976715988672","0.117761296226358"
"Poor","2012","higher education","Female","306","0.106877831288103","0.095825802738318","0.117929859837889"
"Bad ","2012","in school","Male","2","","",""
"Bad ","2012","in school","Female","4","","",""
"Bad ","2012","inadequately","Male","8","","",""
"Bad ","2012","inadequately","Female","21","","",""
"Bad ","2012","general elemantary","Male","34","0.0267612643537011","0.0169054506531155","0.0366170780542868"
"Bad ","2012","general elemantary","Female","110","0.0636686615870992","0.0528895636297433","0.0744477595444551"
"Bad ","2012","middle vocational","Male","262","0.0448578897875783","0.0396424860889857","0.0500732934861709"
"Bad ","2012","middle vocational","Female","288","0.0467191647878241","0.0419550963621861","0.051483233213462"
"Bad ","2012","vocational + Abi","Male","10","","",""
"Bad ","2012","vocational + Abi","Female","33","0.024298065390322","0.0159281542719719","0.032667976508672"
"Bad ","2012","higher vocational","Male","35","0.0340632044378452","0.023444723536229","0.0446816853394613"
"Bad ","2012","higher vocational","Female","15","","",""
"Bad ","2012","higher education","Male","64","0.0218888645904397","0.0167847957999956","0.0269929333808838"
"Bad ","2012","higher education","Female","61","0.021582570862336","0.0163843296861113","0.0267808120385607"
"Very good","2013","in school","Male","259","0.462676325265522","0.420347022652067","0.505005627878976"
"Very good","2013","in school","Female","200","0.369471829678258","0.328837662727389","0.410105996629127"
"Very good","2013","inadequately","Male","27","","",""
"Very good","2013","inadequately","Female","32","0.0849732420729594","0.0562487870865242","0.113697697059395"
"Very good","2013","general elemantary","Male","296","0.174400248462898","0.154909625067152","0.193890871858644"
"Very good","2013","general elemantary","Female","234","0.0585623694248215","0.0491011782578053","0.0680235605918376"
