"m11126","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Good","2008","Hamburg","West Germany","136","0.419519225927794","0.362426997193704","0.476611454661885"
"Good","2008","Hamburg","East Germany","","","",""
"Good","2008","Lower Saxony","West Germany","722","0.390195189293513","0.367534429445695","0.412855949141331"
"Good","2008","Lower Saxony","East Germany","","","",""
"Good","2008","Bremen","West Germany","57","0.258477858490707","0.18595785633939","0.330997860642025"
"Good","2008","Bremen","East Germany","","","",""
"Good","2008","North Rhine-Westphalia","West Germany","1594","0.373164783907166","0.358159844469575","0.388169723344758"
"Good","2008","North Rhine-Westphalia","East Germany","","","",""
"Good","2008","Hesse","West Germany","506","0.350444316739897","0.324870232492415","0.37601840098738"
"Good","2008","Hesse","East Germany","","","",""
"Good","2008","Rhineland-Palatinate,Saarland","West Germany","473","0.378394812804142","0.349978812427287","0.406810813180998"
"Good","2008","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Good","2008","Baden-Württemberg","West Germany","969","0.386892575176443","0.367435680352117","0.406349470000769"
"Good","2008","Baden-Württemberg","East Germany","","","",""
"Good","2008","Bavaria","West Germany","1138","0.393525354242676","0.375456017010468","0.411594691474883"
"Good","2008","Bavaria","East Germany","","","",""
"Good","2008","Berlin","West Germany","130","0.325503799671919","0.279060026285617","0.371947573058222"
"Good","2008","Berlin","East Germany","132","0.41485889485238","0.362255515210256","0.467462274494505"
"Good","2008","Brandenburg","West Germany","","","",""
"Good","2008","Brandenburg","East Germany","326","0.40186500635761","0.368610955693679","0.435119057021541"
"Good","2008","Mecklenburg-Western Pomerania","West Germany","","","",""
"Good","2008","Mecklenburg-Western Pomerania","East Germany","200","0.359768168564104","0.317616631221553","0.401919705906656"
"Good","2008","Saxony","West Germany","","","",""
"Good","2008","Saxony","East Germany","591","0.393437477795128","0.368284491834568","0.418590463755689"
"Good","2008","Saxony-Anhalt","West Germany","","","",""
"Good","2008","Saxony-Anhalt","East Germany","317","0.349053448821385","0.316526767955857","0.381580129686912"
"Good","2008","Thuringia","West Germany","","","",""
"Good","2008","Thuringia","East Germany","335","0.381550251703552","0.349528134756868","0.413572368650237"
"Satisfactory","2008","Schleswig-Holstein","West Germany","188","0.317128793453143","0.278858555613515","0.355399031292772"
"Satisfactory","2008","Schleswig-Holstein","East Germany","","","",""
"Satisfactory","2008","Hamburg","West Germany","86","0.366058114320067","0.310325824686293","0.421790403953841"
"Satisfactory","2008","Hamburg","East Germany","","","",""
"Satisfactory","2008","Lower Saxony","West Germany","614","0.352816362274848","0.330617730198798","0.375014994350899"
"Satisfactory","2008","Lower Saxony","East Germany","","","",""
"Satisfactory","2008","Bremen","West Germany","45","0.500210230794769","0.417386643083442","0.583033818506096"
"Satisfactory","2008","Bremen","East Germany","","","",""
"Satisfactory","2008","North Rhine-Westphalia","West Germany","1293","0.339001882221396","0.324315717557205","0.353688046885586"
"Satisfactory","2008","North Rhine-Westphalia","East Germany","","","",""
"Satisfactory","2008","Hesse","West Germany","445","0.354727483075793","0.329082560617326","0.380372405534261"
"Satisfactory","2008","Hesse","East Germany","","","",""
"Satisfactory","2008","Rhineland-Palatinate,Saarland","West Germany","345","0.327459001039865","0.299962913843598","0.354955088236132"
"Satisfactory","2008","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Satisfactory","2008","Baden-Württemberg","West Germany","731","0.327296304114484","0.30855099944912","0.346041608779848"
"Satisfactory","2008","Baden-Württemberg","East Germany","","","",""
"Satisfactory","2008","Bavaria","West Germany","882","0.319700343999953","0.302451054276997","0.33694963372291"
"Satisfactory","2008","Bavaria","East Germany","","","",""
"Satisfactory","2008","Berlin","West Germany","143","0.367033699341421","0.319258448371085","0.414808950311758"
"Satisfactory","2008","Berlin","East Germany","111","0.294377196416072","0.245717261162577","0.343037131669567"
"Satisfactory","2008","Brandenburg","West Germany","","","",""
"Satisfactory","2008","Brandenburg","East Germany","303","0.332600973964064","0.300644460113015","0.364557487815112"
"Satisfactory","2008","Mecklenburg-Western Pomerania","West Germany","","","",""
"Satisfactory","2008","Mecklenburg-Western Pomerania","East Germany","188","0.400411897341174","0.357377729479604","0.443446065202744"
"Satisfactory","2008","Saxony","West Germany","","","",""
"Satisfactory","2008","Saxony","East Germany","491","0.307816498221459","0.284049711619261","0.331583284823657"
"Satisfactory","2008","Saxony-Anhalt","West Germany","","","",""
"Satisfactory","2008","Saxony-Anhalt","East Germany","286","0.353961707140544","0.321330857078911","0.386592557202177"
"Satisfactory","2008","Thuringia","West Germany","","","",""
"Satisfactory","2008","Thuringia","East Germany","293","0.322829023301261","0.292007264843018","0.353650781759504"
"Poor","2008","Schleswig-Holstein","West Germany","78","0.143393847026722","0.114571471246215","0.172216222807229"
"Poor","2008","Schleswig-Holstein","East Germany","","","",""
"Poor","2008","Hamburg","West Germany","30","0.111785412634401","0.075330281860671","0.148240543408131"
"Poor","2008","Hamburg","East Germany","","","",""
"Poor","2008","Lower Saxony","West Germany","252","0.155513473526638","0.138678266428071","0.172348680625206"
"Poor","2008","Lower Saxony","East Germany","","","",""
"Poor","2008","Bremen","West Germany","11","","",""
"Poor","2008","Bremen","East Germany","","","",""
"Poor","2008","North Rhine-Westphalia","West Germany","633","0.165576083307794","0.154044222240196","0.177107944375393"
"Poor","2008","North Rhine-Westphalia","East Germany","","","",""
"Poor","2008","Hesse","West Germany","195","0.143249387602761","0.124471100006005","0.162027675199517"
"Poor","2008","Hesse","East Germany","","","",""
"Poor","2008","Rhineland-Palatinate,Saarland","West Germany","156","0.139454745977642","0.119157526207619","0.159751965747664"
"Poor","2008","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Poor","2008","Baden-Württemberg","West Germany","309","0.128132412356663","0.114779843887964","0.141484980825362"
"Poor","2008","Baden-Württemberg","East Germany","","","",""
"Poor","2008","Bavaria","West Germany","377","0.143280082344063","0.130321369019486","0.156238795668639"
"Poor","2008","Bavaria","East Germany","","","",""
"Poor","2008","Berlin","West Germany","67","0.181208722828094","0.143028727957184","0.219388717699003"
"Poor","2008","Berlin","East Germany","54","0.186400990404955","0.144823099633002","0.227978881176908"
"Poor","2008","Brandenburg","West Germany","","","",""
"Poor","2008","Brandenburg","East Germany","110","0.149457834260461","0.12527472600439","0.173640942516531"
"Poor","2008","Mecklenburg-Western Pomerania","West Germany","","","",""
"Poor","2008","Mecklenburg-Western Pomerania","East Germany","67","0.138405755707752","0.108076490433706","0.168735020981798"
"Poor","2008","Saxony","West Germany","","","",""
"Poor","2008","Saxony","East Germany","211","0.163141869591219","0.144116962888507","0.182166776293931"
"Poor","2008","Saxony-Anhalt","West Germany","","","",""
"Poor","2008","Saxony-Anhalt","East Germany","112","0.147710227823832","0.123498820224885","0.171921635422779"
"Poor","2008","Thuringia","West Germany","","","",""
"Poor","2008","Thuringia","East Germany","142","0.161186851183097","0.136947589962281","0.185426112403913"
"Bad ","2008","Schleswig-Holstein","West Germany","24","","",""
"Bad ","2008","Schleswig-Holstein","East Germany","","","",""
"Bad ","2008","Hamburg","West Germany","6","","",""
"Bad ","2008","Hamburg","East Germany","","","",""
"Bad ","2008","Lower Saxony","West Germany","48","0.0264950685369372","0.0190341947810417","0.0339559422928326"
"Bad ","2008","Lower Saxony","East Germany","","","",""
"Bad ","2008","Bremen","West Germany","5","","",""
"Bad ","2008","Bremen","East Germany","","","",""
"Bad ","2008","North Rhine-Westphalia","West Germany","139","0.0416640901024847","0.0354647272162899","0.0478634529886795"
"Bad ","2008","North Rhine-Westphalia","East Germany","","","",""
"Bad ","2008","Hesse","West Germany","58","0.0509270510325495","0.0391426788757694","0.0627114231893297"
"Bad ","2008","Hesse","East Germany","","","",""
"Bad ","2008","Rhineland-Palatinate,Saarland","West Germany","48","0.0522542233300515","0.039215361741126","0.065293084918977"
"Bad ","2008","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Bad ","2008","Baden-Württemberg","West Germany","97","0.0364243312136121","0.0289400731891405","0.0439085892380836"
"Bad ","2008","Baden-Württemberg","East Germany","","","",""
"Bad ","2008","Bavaria","West Germany","114","0.041836415464","0.0344310481727896","0.0492417827552104"
"Bad ","2008","Bavaria","East Germany","","","",""
"Bad ","2008","Berlin","West Germany","17","","",""
"Bad ","2008","Berlin","East Germany","12","","",""
"Bad ","2008","Brandenburg","West Germany","","","",""
"Bad ","2008","Brandenburg","East Germany","37","0.0443617616382329","0.0303962772138652","0.0583272460626006"
"Bad ","2008","Mecklenburg-Western Pomerania","West Germany","","","",""
"Bad ","2008","Mecklenburg-Western Pomerania","East Germany","10","","",""
"Bad ","2008","Saxony","West Germany","","","",""
"Bad ","2008","Saxony","East Germany","46","0.0434346525205634","0.0329394844920454","0.0539298205490814"
"Bad ","2008","Saxony-Anhalt","West Germany","","","",""
"Bad ","2008","Saxony-Anhalt","East Germany","43","0.0586921828205064","0.0426531904705579","0.0747311751704549"
"Bad ","2008","Thuringia","West Germany","","","",""
"Bad ","2008","Thuringia","East Germany","40","0.0440680050026568","0.0305380250726711","0.0575979849326426"
"Very good","2009","Schleswig-Holstein","West Germany","36","0.089347657358331","0.0648778399261933","0.113817474790469"
"Very good","2009","Schleswig-Holstein","East Germany","","","",""
"Very good","2009","Hamburg","West Germany","25","","",""
"Very good","2009","Hamburg","East Germany","","","",""
"Very good","2009","Lower Saxony","West Germany","130","0.0642762554491903","0.0524786693346773","0.0760738415637033"
"Very good","2009","Lower Saxony","East Germany","","","",""
"Very good","2009","Bremen","West Germany","14","","",""
"Very good","2009","Bremen","East Germany","","","",""
"Very good","2009","North Rhine-Westphalia","West Germany","301","0.0776329849390764","0.0690107023340554","0.0862552675440974"
"Very good","2009","North Rhine-Westphalia","East Germany","","","",""
"Very good","2009","Hesse","West Germany","114","0.095170355368038","0.0787974871209199","0.111543223615156"
"Very good","2009","Hesse","East Germany","","","",""
"Very good","2009","Rhineland-Palatinate,Saarland","West Germany","111","0.112269395163527","0.0931650729335227","0.131373717393531"
"Very good","2009","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Very good","2009","Baden-Württemberg","West Germany","222","0.107946348702704","0.0948081304678697","0.121084566937539"
"Very good","2009","Baden-Württemberg","East Germany","","","",""
"Very good","2009","Bavaria","West Germany","293","0.105759283077348","0.0940813105273971","0.117437255627299"
"Very good","2009","Bavaria","East Germany","","","",""
"Very good","2009","Berlin","West Germany","34","0.0770385969546854","0.0498683753096658","0.104208818599705"
"Very good","2009","Berlin","East Germany","23","","",""
"Very good","2009","Brandenburg","West Germany","","","",""
"Very good","2009","Brandenburg","East Germany","52","0.0922617965337726","0.0722331239403731","0.112290469127172"
"Very good","2009","Mecklenburg-Western Pomerania","West Germany","","","",""
"Very good","2009","Mecklenburg-Western Pomerania","East Germany","21","","",""
"Very good","2009","Saxony","West Germany","","","",""
"Very good","2009","Saxony","East Germany","96","0.0728675849014331","0.0591342204733697","0.0866009493294966"
"Very good","2009","Saxony-Anhalt","West Germany","","","",""
"Very good","2009","Saxony-Anhalt","East Germany","43","0.055942027571799","0.0397520575635021","0.0721319975800959"
"Very good","2009","Thuringia","West Germany","","","",""
"Very good","2009","Thuringia","East Germany","55","0.0692423957995752","0.0519715588375313","0.0865132327616191"
"Good","2009","Schleswig-Holstein","West Germany","226","0.404194265662139","0.362096383044391","0.446292148279887"
"Good","2009","Schleswig-Holstein","East Germany","","","",""
"Good","2009","Hamburg","West Germany","132","0.428394960547887","0.369695113628031","0.487094807467742"
"Good","2009","Hamburg","East Germany","","","",""
"Good","2009","Lower Saxony","West Germany","582","0.34064554928243","0.317847122592724","0.363443975972136"
"Good","2009","Lower Saxony","East Germany","","","",""
"Good","2009","Bremen","West Germany","52","0.32173042861244","0.238149978851156","0.405310878373723"
"Good","2009","Bremen","East Germany","","","",""
"Good","2009","North Rhine-Westphalia","West Germany","1455","0.377688259133653","0.362066930513503","0.393309587753803"
"Good","2009","North Rhine-Westphalia","East Germany","","","",""
"Good","2009","Hesse","West Germany","469","0.353262256743949","0.326593471501851","0.379931041986047"
"Good","2009","Hesse","East Germany","","","",""
"Good","2009","Rhineland-Palatinate,Saarland","West Germany","416","0.371040660143927","0.341807054491589","0.400274265796264"
"Good","2009","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Good","2009","Baden-Württemberg","West Germany","892","0.391675609348284","0.371009064052251","0.412342154644317"
