"ple0044_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"No","2009","Bremen","Female","52","0.883689375978328","0.805144544215337","0.962234207741319","2"
"No","2009","North Rhine-Westphalia","Male","1172","0.688008859510141","0.66603028726788","0.709987431752401","2"
"No","2009","North Rhine-Westphalia","Female","1383","0.753162969054308","0.733589185871357","0.772736752237259","2"
"No","2009","Hesse","Male","422","0.735483765649569","0.699431971728071","0.771535559571067","2"
"No","2009","Hesse","Female","468","0.779228148091686","0.746762917863299","0.811693378320073","2"
"No","2009","Rhineland-Palatinate,Saarland","Male","318","0.675415310631576","0.632487429104638","0.718343192158513","2"
"No","2009","Rhineland-Palatinate,Saarland","Female","421","0.785150907195795","0.750980911036488","0.819320903355101","2"
"No","2009","Baden-Württemberg","Male","687","0.712411794983871","0.684230408921947","0.740593181045795","2"
"No","2009","Baden-Württemberg","Female","812","0.748733283063581","0.722853035829393","0.77461353029777","2"
"No","2009","Bavaria","Male","840","0.670271211314485","0.643934526948991","0.696607895679979","2"
"No","2009","Bavaria","Female","972","0.721070268126348","0.697111650293464","0.745028885959231","2"
"No","2009","Berlin","Male","217","0.702609055526444","0.6515593226089","0.753658788443988","2"
"No","2009","Berlin","Female","274","0.789093051655302","0.746951900571591","0.831234202739013","2"
"No","2009","Saxony-Anhalt","Male","238","0.670064233909914","0.621358566952945","0.718769900866883","2"
"No","2009","Saxony-Anhalt","Female","298","0.827469107384364","0.790065422756855","0.864872792011872","2"
"No","2009","Thuringia","Male","280","0.673683983783508","0.626970751934947","0.720397215632068","2"
"No","2009","Thuringia","Female","323","0.754983737692593","0.713996923675501","0.795970551709685","2"
"Yes","2009","Hamburg","Male","41","0.308554317479682","0.226926086682681","0.390182548276683","1"
"Yes","2009","Hamburg","Female","29","","","","1"
"Yes","2009","Schleswig-Holstein","Male","76","0.253819873827436","0.199656351237327","0.307983396417544","1"
"Yes","2009","Schleswig-Holstein","Female","65","0.233013018156056","0.181725471352677","0.284300564959435","1"
"Yes","2009","Lower Saxony","Male","253","0.311464914420461","0.278966034493507","0.343963794347414","1"
"Yes","2009","Lower Saxony","Female","201","0.209952701383516","0.182427064727518","0.237478338039514","1"
"Yes","2009","Bremen","Male","14","","","","1"
"Yes","2009","Bremen","Female","12","","","","1"
"Yes","2009","Rhineland-Palatinate,Saarland","Male","139","0.324584689368424","0.281656807841487","0.367512570895362","1"
"Yes","2009","Rhineland-Palatinate,Saarland","Female","134","0.214849092804205","0.180679096644899","0.249019088963512","1"
"Yes","2009","Baden-Württemberg","Male","304","0.287588205016129","0.259406818954205","0.315769591078053","1"
"Yes","2009","Baden-Württemberg","Female","267","0.251266716936418","0.22538646970223","0.277146964170607","1"
"Yes","2009","Bavaria","Male","384","0.329728788685515","0.303392104320021","0.356065473051009","1"
"Yes","2009","Bavaria","Female","374","0.278929731873653","0.254971114040769","0.302888349706536","1"
"Yes","2009","Berlin","Male","91","0.297390944473556","0.246341211556012","0.348440677391099","1"
"Yes","2009","North Rhine-Westphalia","Male","535","0.311991140489859","0.290012568247599","0.33396971273212","1"
"Yes","2009","North Rhine-Westphalia","Female","481","0.246837030945692","0.227263247762741","0.266410814128643","1"
"Yes","2009","Hesse","Male","153","0.264516234350431","0.228464440428933","0.300568028271929","1"
"Yes","2009","Berlin","Female","86","0.210906948344698","0.168765797260987","0.253048099428409","1"
"Yes","2009","Hesse","Female","159","0.220771851908314","0.188306621679927","0.253237082136701","1"
"Yes","2009","Brandenburg","Male","100","0.314893956059349","0.267309116399176","0.362478795719523","1"
"Yes","2009","Mecklenburg-Western Pomerania","Male","63","0.311460436855964","0.250267310108533","0.372653563603396","1"
"Yes","2009","Brandenburg","Female","95","0.296577039519385","0.251983432654925","0.341170646383845","1"
"Yes","2009","Mecklenburg-Western Pomerania","Female","49","0.170604531211067","0.123598168483767","0.217610893938366","1"
"Yes","2009","Saxony","Male","232","0.316391620232721","0.280991274629931","0.351791965835511","1"
"Yes","2009","Saxony","Female","177","0.246092524418389","0.213550183207425","0.278634865629353","1"
"Yes","2009","Saxony-Anhalt","Male","120","0.329935766090086","0.281230099133118","0.378641433047055","1"
"Yes","2009","Saxony-Anhalt","Female","94","0.172530892615637","0.135127207988128","0.209934577243145","1"
"Yes","2009","Thuringia","Male","107","0.326316016216492","0.279602784367932","0.373029248065053","1"
"Yes","2009","Thuringia","Female","100","0.245016262307407","0.204029448290315","0.286003076324499","1"
"No","2010","Schleswig-Holstein","Male","231","0.716480209117276","0.667925888316192","0.765034529918359","2"
"No","2010","Brandenburg","Male","291","0.68945366059514","0.64576937839347","0.73313794279681","2"
"No","2010","Brandenburg","Female","400","0.781616248180348","0.746106027596238","0.817126468764459","2"
"No","2010","Mecklenburg-Western Pomerania","Male","175","0.750970088370067","0.698201519628673","0.803738657111461","2"
"No","2010","Schleswig-Holstein","Female","307","0.798015052017811","0.758472422756189","0.837557681279433","2"
"No","2010","Hamburg","Male","105","0.708510725586777","0.639995160676035","0.777026290497518","2"
"No","2010","Mecklenburg-Western Pomerania","Female","238","0.730395873322869","0.682590521663426","0.778201224982312","2"
"No","2010","Saxony","Male","495","0.642179738308246","0.608795131615041","0.67556434500145","2"
"No","2010","Saxony","Female","613","0.727555697794063","0.697799951075076","0.75731144451305","2"
"No","2010","Hamburg","Female","163","0.802241239280374","0.749123256605188","0.85535922195556","2"
"No","2010","Lower Saxony","Male","665","0.685262369907918","0.656230560156708","0.714294179659128","2"
"No","2010","Lower Saxony","Female","870","0.764060817682773","0.740068109226054","0.788053526139493","2"
"No","2010","Bremen","Male","56","0.735367284092507","0.63553031716207","0.835204251022943","2"
"No","2010","Bremen","Female","73","0.876190909230658","0.809251441411241","0.943130377050074","2"
"No","2010","North Rhine-Westphalia","Male","1496","0.704808987874921","0.68595771650907","0.723660259240772","2"
"No","2010","North Rhine-Westphalia","Female","1989","0.765420352527592","0.749428352369459","0.781412352685725","2"
"No","2010","Hesse","Male","554","0.705340430278535","0.673243987384696","0.737436873172374","2"
"No","2010","Hesse","Female","674","0.779089510694718","0.751864534338956","0.806314487050479","2"
"No","2010","Rhineland-Palatinate,Saarland","Male","386","0.63858366465397","0.59998232300024","0.6771850063077","2"
"No","2010","Rhineland-Palatinate,Saarland","Female","518","0.736260279920637","0.704316017949317","0.768204541891957","2"
"No","2010","Baden-Württemberg","Male","881","0.677509496079678","0.652216671478944","0.702802320680412","2"
"No","2010","Baden-Württemberg","Female","1169","0.769668603682482","0.748774956940356","0.790562250424608","2"
"No","2010","Bavaria","Male","1092","0.690073200406106","0.6674058370847","0.712740563727511","2"
"No","2010","Bavaria","Female","1403","0.740881014234612","0.721443888914553","0.760318139554671","2"
"No","2010","Berlin","Male","281","0.710783445953021","0.666014156043495","0.755552735862546","2"
"No","2010","Berlin","Female","415","0.816076339530521","0.782777383854924","0.849375295206117","2"
"No","2010","Saxony-Anhalt","Male","256","0.649092597538566","0.602146182844651","0.69603901223248","2"
"No","2010","Saxony-Anhalt","Female","375","0.805343698013206","0.770777016407702","0.839910379618711","2"
"No","2010","Thuringia","Male","284","0.67220429703953","0.627990642550207","0.716417951528854","2"
"No","2010","Thuringia","Female","386","0.725009319149195","0.68640842949909","0.763610208799301","2"
"Yes","2010","Schleswig-Holstein","Male","100","0.283519790882724","0.234965470081641","0.332074111683808","1"
"Yes","2010","Schleswig-Holstein","Female","89","0.201984947982189","0.162442318720567","0.241527577243811","1"
"Yes","2010","Hamburg","Male","64","0.291489274413223","0.222973709502482","0.360004839323964","1"
"Yes","2010","Hamburg","Female","53","0.197758760719626","0.14464077804444","0.250876743394812","1"
"Yes","2010","Lower Saxony","Male","318","0.314737630092082","0.285705820340872","0.343769439843292","1"
"Yes","2010","Lower Saxony","Female","333","0.235939182317227","0.211946473860507","0.259931890773946","1"
"Yes","2010","Bremen","Male","19","","","","1"
"Yes","2010","Bremen","Female","20","","","","1"
"Yes","2010","North Rhine-Westphalia","Male","753","0.295191012125079","0.276339740759228","0.31404228349093","1"
"Yes","2010","Baden-Württemberg","Male","431","0.322490503920322","0.297197679319588","0.347783328521056","1"
"Yes","2010","Baden-Württemberg","Female","391","0.230331396317518","0.209437749575392","0.251225043059644","1"
"Yes","2010","North Rhine-Westphalia","Female","708","0.234579647472408","0.218587647314275","0.250571647630541","1"
"Yes","2010","Hesse","Male","221","0.294659569721465","0.262563126827626","0.326756012615304","1"
"Yes","2010","Hesse","Female","218","0.220910489305282","0.193685512949521","0.248135465661044","1"
"Yes","2010","Bavaria","Male","507","0.309926799593894","0.287259436272489","0.3325941629153","1"
"Yes","2010","Bavaria","Female","549","0.259118985765388","0.239681860445329","0.278556111085447","1"
"Yes","2010","Berlin","Male","113","0.289216554046979","0.244447264137454","0.333985843956505","1"
"Yes","2010","Berlin","Female","105","0.183923660469479","0.150624704793883","0.217222616145076","1"
"Yes","2010","Brandenburg","Male","140","0.31054633940486","0.26686205720319","0.35423062160653","1"
"Yes","2010","Rhineland-Palatinate,Saarland","Male","209","0.36141633534603","0.3228149936923","0.40001767699976","1"
"Yes","2010","Brandenburg","Female","120","0.218383751819652","0.182873531235541","0.253893972403762","1"
"Yes","2010","Mecklenburg-Western Pomerania","Male","83","0.249029911629933","0.196261342888539","0.301798480371327","1"
"Yes","2010","Mecklenburg-Western Pomerania","Female","93","0.269604126677131","0.221798775017688","0.317409478336574","1"
"Yes","2010","Rhineland-Palatinate,Saarland","Female","213","0.263739720079363","0.231795458108043","0.295683982050683","1"
"Yes","2010","Saxony","Male","297","0.357820261691754","0.32443565499855","0.391204868384959","1"
"Yes","2010","Saxony","Female","247","0.272444302205937","0.24268855548695","0.302200048924924","1"
"Yes","2010","Saxony-Anhalt","Female","129","0.194656301986794","0.160089620381289","0.229222983592298","1"
"Yes","2010","Saxony-Anhalt","Male","141","0.350907402461434","0.30396098776752","0.397853817155348","1"
"Yes","2010","Thuringia","Male","149","0.32779570296047","0.283582048471146","0.372009357449794","1"
"Yes","2010","Thuringia","Female","128","0.274990680850805","0.236389791200699","0.31359157050091","1"
"No","2011","Schleswig-Holstein","Male","279","0.798542227718906","0.757224658544464","0.839859796893348","2"
"No","2011","Schleswig-Holstein","Female","359","0.838618048399471","0.804703311084352","0.872532785714591","2"
"No","2011","Hamburg","Male","93","0.785643408221728","0.714550830194547","0.856735986248909","2"
"No","2011","Brandenburg","Male","271","0.771365716495233","0.728974267776035","0.81375716521443","2"
"No","2011","Brandenburg","Female","379","0.833719141682981","0.800445022488378","0.866993260877583","2"
"No","2011","Mecklenburg-Western Pomerania","Male","148","0.816770900977616","0.762749937039584","0.870791864915649","2"
"No","2011","Hamburg","Female","145","0.815858473177673","0.76088987122459","0.870827075130756","2"
"No","2011","Lower Saxony","Male","666","0.740052178118704","0.711648497791834","0.768455858445573","2"
"No","2011","Lower Saxony","Female","922","0.844602659704176","0.823799316143293","0.86540600326506","2"
"No","2011","Mecklenburg-Western Pomerania","Female","214","0.889065334092146","0.850744167965592","0.9273865002187","2"
"No","2011","Saxony","Male","402","0.764039041582263","0.728093622819659","0.799984460344867","2"
"No","2011","Saxony","Female","530","0.845059547153755","0.817639948167232","0.872479146140278","2"
"No","2011","Bremen","Male","46","0.869187130850247","0.780871829146336","0.957502432554157","2"
"No","2011","Bremen","Female","64","0.864409235916987","0.787941632037682","0.940876839796291","2"
"No","2011","North Rhine-Westphalia","Male","1359","0.762550257036539","0.743340914469102","0.781759599603976","2"
"No","2011","North Rhine-Westphalia","Female","1955","0.825767546215443","0.81086008699007","0.840675005440815","2"
"No","2011","Hesse","Male","496","0.829915908545669","0.800988503271451","0.858843313819888","2"
"No","2011","Hesse","Female","670","0.805415677023182","0.778848981487655","0.831982372558709","2"
"No","2011","Rhineland-Palatinate,Saarland","Male","357","0.743552149697246","0.704848768298237","0.782255531096255","2"
"No","2011","Rhineland-Palatinate,Saarland","Female","539","0.830395147091891","0.802083981946016","0.858706312237767","2"
"No","2011","Baden-Württemberg","Male","847","0.777420212360645","0.75323055587265","0.801609868848639","2"
"No","2011","Baden-Württemberg","Female","1176","0.823123889667526","0.803859349032657","0.842388430302395","2"
"No","2011","Bavaria","Male","1046","0.773096197329827","0.751258106611604","0.794934288048051","2"
"No","2011","Bavaria","Female","1393","0.825795905109126","0.808507888239453","0.843083921978799","2"
"No","2011","Berlin","Male","235","0.806550748823493","0.761244715389645","0.851856782257342","2"
"No","2011","Berlin","Female","334","0.864933699584502","0.831563371282322","0.898304027886683","2"
"No","2011","Saxony-Anhalt","Male","245","0.742693696917014","0.695881850760679","0.78950554307335","2"
"No","2011","Saxony-Anhalt","Female","362","0.855945411895825","0.823209568229185","0.888681255562465","2"
