"year","bula_h","pgcasmin","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2017","Schleswig-Holstein","(2a) intermediate vocational","","","","","","","","",""
"2017","Schleswig-Holstein","(2b) intermediate general qualification","","","","","","","","",""
"2017","Schleswig-Holstein","(2c_gen) general maturity certificate","","","","","","","","",""
"2017","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","","","","","","",""
"2017","Schleswig-Holstein","(3a) lower tertiary education","","","","","","","","",""
"2017","Schleswig-Holstein","(3b) higher tertiary education","","","","","","","","",""
"2017","Thuringia","(0) in school","","","","","","","","",""
"2017","Thuringia","(1a) inadequately completed","","","","","","","","",""
"2017","Thuringia","(1b) general elementary school","","","","","","","","",""
"2017","Thuringia","(1c) basic vocational qualification","","","","","","","","",""
"2017","Thuringia","(2a) intermediate vocational","","","","","","","","",""
"2017","Thuringia","(2b) intermediate general qualification","","","","","","","","",""
"2017","Thuringia","(2c_gen) general maturity certificate","","","","","","","","",""
"2017","Thuringia","(2c_voc) vocational maturity certificate","","","","","","","","",""
"2017","Thuringia","(3a) lower tertiary education","","","","","","","","",""
"2017","Thuringia","(3b) higher tertiary education","","","","","","","","",""
"2018","Baden-Württemberg","(0) in school","8.31","8","30","7.78","8.84","7","8","9","10"
"2018","Baden-Württemberg","(1a) inadequately completed","6.18","6","35","5.41","6.95","3","5","8","9"
"2018","Baden-Württemberg","(1b) general elementary school","7.23","8","192","6.97","7.49","5","6","8","9"
"2018","Baden-Württemberg","(1c) basic vocational qualification","7.26","8","527","7.11","7.41","5","7","8","9"
"2018","Baden-Württemberg","(2a) intermediate vocational","7.59","8","537","7.47","7.71","5","7","8","9"
"2018","Baden-Württemberg","(2b) intermediate general qualification","7.68","8","78","7.32","8.04","5","7","9","10"
"2018","Baden-Württemberg","(2c_gen) general maturity certificate","7.91","8","161","7.68","8.14","6","7","9","10"
"2018","Baden-Württemberg","(2c_voc) vocational maturity certificate","7.59","8","283","7.41","7.77","5","7","9","10"
"2018","Baden-Württemberg","(3a) lower tertiary education","7.75","8","242","7.58","7.92","5","7","9","9"
"2018","Baden-Württemberg","(3b) higher tertiary education","8.14","8","565","8.04","8.24","7","8","9","10"
"2018","Bavaria","(0) in school","8.07","8.34","35","7.48","8.66","6","8","9","9"
"2018","Bavaria","(1a) inadequately completed","7.44","7","65","6.9","7.98","7","7","8","9"
"2018","Bavaria","(1b) general elementary school","7.34","8","262","7.13","7.55","4","6","9","10"
"2018","Bavaria","(1c) basic vocational qualification","7.36","8","1011","7.25","7.47","5","6","8","9"
"2018","Bavaria","(2a) intermediate vocational","7.82","8","779","7.71","7.93","6","7","9","9"
"2018","Bavaria","(2b) intermediate general qualification","7.61","8","120","7.35","7.87","6","7","8","9"
"2018","Bavaria","(2c_gen) general maturity certificate","7.68","8","191","7.48","7.88","6","7","8","9"
"2018","Bavaria","(2c_voc) vocational maturity certificate","7.85","8","337","7.71","7.99","6","7","9","9"
"2018","Bavaria","(3a) lower tertiary education","7.83","8","319","7.68","7.98","6","7","9","9"
"2018","Bavaria","(3b) higher tertiary education","7.98","8","661","7.87","8.09","6","7","9","9"
"2018","Berlin","(0) in school","","","","","","","","",""
"2018","Berlin","(1a) inadequately completed","","","","","","","","",""
"2018","Berlin","(1b) general elementary school","7.74","8","48","7.25","8.23","6","7","9","10"
"2018","Berlin","(1c) basic vocational qualification","6.67","7","103","6.28","7.06","4","5","8","9"
"2018","Berlin","(2a) intermediate vocational","7.12","8","201","6.86","7.38","4","6","8","9"
"2018","Berlin","(2b) intermediate general qualification","","","","","","","","",""
"2018","Berlin","(2c_gen) general maturity certificate","7.72","8","69","7.37","8.07","6","8","8","9"
"2018","Berlin","(2c_voc) vocational maturity certificate","8.41","8","74","8.12","8.7","7","8","9","10"
"2018","Berlin","(3a) lower tertiary education","7.68","8","92","7.35","8.01","6","7","9","9"
"2018","Berlin","(3b) higher tertiary education","8.12","8","326","7.99","8.25","7","8","9","10"
"2018","Brandenburg","(0) in school","","","","","","","","",""
"2018","Brandenburg","(1a) inadequately completed","","","","","","","","",""
"2018","Brandenburg","(1b) general elementary school","6.11","6","65","5.58","6.64","4","5","8","8"
"2018","Brandenburg","(1c) basic vocational qualification","6.82","7","156","6.47","7.17","4","5","8","9"
"2018","Brandenburg","(2a) intermediate vocational","7.4","8","350","7.24","7.56","5","7","8","9"
"2018","Brandenburg","(2b) intermediate general qualification","","","","","","","","",""
"2018","Brandenburg","(2c_gen) general maturity certificate","","","","","","","","",""
"2018","Brandenburg","(2c_voc) vocational maturity certificate","7.23","7","93","6.96","7.5","5","6","8","9"
"2018","Brandenburg","(3a) lower tertiary education","7.42","7.31","110","7.13","7.71","6","7","8","9"
"2018","Brandenburg","(3b) higher tertiary education","7.54","8","129","7.3","7.78","5","7","9","9"
"2018","Bremen","(0) in school","","","","","","","","",""
"2018","Bremen","(1a) inadequately completed","","","","","","","","",""
"2018","Bremen","(1b) general elementary school","","","","","","","","",""
"2018","Bremen","(1c) basic vocational qualification","","","","","","","","",""
"2018","Bremen","(2a) intermediate vocational","7.98","8","45","7.51","8.45","7","7","9","10"
"2018","Bremen","(2b) intermediate general qualification","","","","","","","","",""
"2018","Bremen","(2c_gen) general maturity certificate","","","","","","","","",""
"2018","Bremen","(2c_voc) vocational maturity certificate","","","","","","","","",""
"2018","Bremen","(3a) lower tertiary education","","","","","","","","",""
"2018","Bremen","(3b) higher tertiary education","7.48","8","48","7.04","7.92","5","7","8","9"
"2018","Hamburg","(0) in school","","","","","","","","",""
"2018","Hamburg","(1a) inadequately completed","","","","","","","","",""
"2018","Hamburg","(1b) general elementary school","7.82","8","35","7.34","8.3","5","7","9","9"
"2018","Hamburg","(1c) basic vocational qualification","7.69","8","60","7.24","8.14","5","7","9","9"
"2018","Hamburg","(2a) intermediate vocational","8.2","8","73","7.88","8.52","7","8","9","10"
"2018","Hamburg","(2b) intermediate general qualification","","","","","","","","",""
"2018","Hamburg","(2c_gen) general maturity certificate","8.09","8","37","7.65","8.53","7","8","9","9"
"2018","Hamburg","(2c_voc) vocational maturity certificate","8.11","8","52","7.76","8.46","7","8","9","9"
"2018","Hamburg","(3a) lower tertiary education","7.75","8","41","7.41","8.09","5","7","9","9"
"2018","Hamburg","(3b) higher tertiary education","7.72","8","127","7.46","7.98","6","7","9","9"
"2018","Hesse","(0) in school","7.79","8","32","7.26","8.32","6","7","8","9"
"2018","Hesse","(1a) inadequately completed","7.94","8","31","7.32","8.56","6","7","10","10"
"2018","Hesse","(1b) general elementary school","7.72","8","139","7.42","8.02","6","7","9","10"
"2018","Hesse","(1c) basic vocational qualification","7.02","7","256","6.8","7.24","5","6","8","9"
"2018","Hesse","(2a) intermediate vocational","7.58","8","321","7.41","7.75","5","7","9","9"
"2018","Hesse","(2b) intermediate general qualification","7.42","8","48","6.85","7.99","5","7","9","9"
"2018","Hesse","(2c_gen) general maturity certificate","7.92","8","125","7.66","8.18","6","7","9","9"
"2018","Hesse","(2c_voc) vocational maturity certificate","7.79","8","185","7.56","8.02","6","7","9","9"
"2018","Hesse","(3a) lower tertiary education","8","8","118","7.77","8.23","6","8","9","9"
"2018","Hesse","(3b) higher tertiary education","7.76","8","365","7.63","7.89","6","7","9","9"
"2018","Lower Saxony","(0) in school","7.37","8","38","6.58","8.16","5","6","9","9"
"2018","Lower Saxony","(1a) inadequately completed","7.13","8","68","6.7","7.56","4","6","9","10"
"2018","Lower Saxony","(1b) general elementary school","7.26","8","231","7.03","7.49","5","6","8","9"
"2018","Lower Saxony","(1c) basic vocational qualification","7.37","8","444","7.21","7.53","5","6","9","10"
"2018","Lower Saxony","(2a) intermediate vocational","7.82","8","581","7.69","7.95","6","7","9","10"
"2018","Lower Saxony","(2b) intermediate general qualification","7.75","8","112","7.47","8.03","5","7","9","10"
"2018","Lower Saxony","(2c_gen) general maturity certificate","7.85","8","137","7.6","8.1","7","7","9","10"
"2018","Lower Saxony","(2c_voc) vocational maturity certificate","7.87","8","260","7.68","8.06","6","7","9","10"
"2018","Lower Saxony","(3a) lower tertiary education","8.12","8","150","7.89","8.35","7","8","9","9"
"2018","Lower Saxony","(3b) higher tertiary education","7.83","8","384","7.7","7.96","6","7","9","10"
"2018","Mecklenburg-Western Pomerania","(0) in school","","","","","","","","",""
"2018","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","","","","","","",""
"2018","Mecklenburg-Western Pomerania","(1b) general elementary school","6.78","8","30","5.9","7.66","4","5","8","9"
"2018","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","7.24","7.36","77","6.81","7.67","5","6","8","9"
"2018","Mecklenburg-Western Pomerania","(2a) intermediate vocational","7.23","8","235","7","7.46","5","6","8","9"
"2018","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","","","","","","",""
"2018","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","","","","","","",""
"2018","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","7.9","8","41","7.55","8.25","7","7","8","10"
"2018","Mecklenburg-Western Pomerania","(3a) lower tertiary education","7.31","8","59","6.89","7.73","5","7","8","9"
"2018","Mecklenburg-Western Pomerania","(3b) higher tertiary education","7.68","8","82","7.38","7.98","5","7","9","9"
"2018","North Rhine-Westphalia","(0) in school","7.68","8","101","7.37","7.99","5","7","9","10"
"2018","North Rhine-Westphalia","(1a) inadequately completed","7.11","7","167","6.8","7.42","5","6","8","10"
"2018","North Rhine-Westphalia","(1b) general elementary school","7.23","8","460","7.05","7.41","5","6","9","10"
"2018","North Rhine-Westphalia","(1c) basic vocational qualification","7.27","8","1018","7.16","7.38","5","6","8","9"
"2018","North Rhine-Westphalia","(2a) intermediate vocational","7.52","8","870","7.41","7.63","5","7","8","9"
"2018","North Rhine-Westphalia","(2b) intermediate general qualification","7.76","8","180","7.53","7.99","5","6","9","9"
"2018","North Rhine-Westphalia","(2c_gen) general maturity certificate","7.89","8","420","7.75","8.03","6","7","9","9"
"2018","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","7.69","8","711","7.58","7.8","6","7","9","9"
"2018","North Rhine-Westphalia","(3a) lower tertiary education","7.88","8","331","7.73","8.03","6","7","9","9"
"2018","North Rhine-Westphalia","(3b) higher tertiary education","8.01","8","825","7.92","8.1","7","7","9","9"
"2018","Rhineland-Palatinate,Saarland","(0) in school","","","","","","","","",""
"2018","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","","","","","","",""
"2018","Rhineland-Palatinate,Saarland","(1b) general elementary school","7.55","8","194","7.31","7.79","5","7","9","10"
