"m11104","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"At lease once a week","2017","Couple + C. LE 16 ","Female","1463","0.412630517344022","0.397709706034237","0.427551328653806"
"At lease once a week","2017","Couple + C. GT 16 ","Male","802","0.472843749127865","0.44924230056433","0.4964451976914"
"At lease once a week","2017","Couple + C. GT 16 ","Female","797","0.526656936869664","0.502543828147394","0.550770045591933"
"At lease once a week","2017","Couple + C. LE and GT 16","Male","641","0.501485407543813","0.475561523842761","0.527409291244864"
"At lease once a week","2017","Couple + C. LE and GT 16","Female","583","0.447538388781508","0.421909478286449","0.473167299276567"
"Almost never or never","2018","1-pers.-HH","Male","206","0.248781407705945","0.217226088111559","0.280336727300331"
"Almost never or never","2018","1-pers.-HH","Female","39","0.561290322580645","0.439716383458009","0.682864261703282"
"Almost never or never","2018","(Married) couple without C. ","Male","29","","",""
"Almost never or never","2018","(Married) couple without C. ","Female","28","","",""
"Almost never or never","2018","Single parent ","Male","31","0.417061822635912","0.30316979873048","0.530953846541344"
"Almost never or never","2018","Single parent ","Female","154","0.565017562810725","0.504050107642364","0.625985017979086"
"Almost never or never","2018","Couple + C. LE 16 ","Male","435","0.445032333164348","0.413562462380328","0.476502203948368"
"Almost never or never","2018","Couple + C. LE 16 ","Female","432","0.641154331301226","0.605234197161265","0.677074465441186"
"Almost never or never","2018","Couple + C. GT 16 ","Male","21","","",""
"Almost never or never","2018","Couple + C. GT 16 ","Female","26","","",""
"Almost never or never","2018","Couple + C. LE and GT 16","Male","136","0.461076497227086","0.403999077049442","0.518153917404729"
"Almost never or never","2018","Couple + C. LE and GT 16","Female","134","0.639860925155448","0.576571686506101","0.703150163804795"
"Several times a year","2018","1-pers.-HH","Male","124","0.179260926029293","0.151263001958492","0.207258850100095"
"Several times a year","2018","1-pers.-HH","Female","10","","",""
"Several times a year","2018","(Married) couple without C. ","Male","12","","",""
"Several times a year","2018","(Married) couple without C. ","Female","6","","",""
"Several times a year","2018","Single parent ","Male","9","","",""
"Several times a year","2018","Single parent ","Female","37","0.20383385937374","0.154292120212388","0.253375598535092"
"Several times a year","2018","Couple + C. LE 16 ","Male","167","0.180527964916558","0.156172038769808","0.204883891063308"
"Several times a year","2018","Couple + C. LE 16 ","Female","112","0.154697344160835","0.127617238725942","0.181777449595728"
"Several times a year","2018","Couple + C. GT 16 ","Male","7","","",""
"Several times a year","2018","Couple + C. GT 16 ","Female","5","","",""
"Several times a year","2018","Couple + C. LE and GT 16","Male","46","0.112350983224729","0.0761914048635928","0.148510561585865"
"Several times a year","2018","Couple + C. LE and GT 16","Female","34","0.122902182288804","0.0796153538757304","0.166189010701877"
"At least once a month","2018","1-pers.-HH","Male","60","0.0903659441555111","0.0694384991323699","0.111293389178652"
"At least once a month","2018","1-pers.-HH","Female","","","",""
"At least once a month","2018","(Married) couple without C. ","Male","4","","",""
"At least once a month","2018","(Married) couple without C. ","Female","4","","",""
"At least once a month","2018","Single parent ","Male","1","","",""
"At least once a month","2018","Single parent ","Female","7","","",""
"At least once a month","2018","Couple + C. LE 16 ","Male","59","0.0562036625403428","0.0416193222468772","0.0707880028338084"
"At least once a month","2018","Couple + C. LE 16 ","Female","30","0.0461408570573551","0.0304304384412148","0.0618512756734954"
"At least once a month","2018","Couple + C. GT 16 ","Male","5","","",""
"At least once a month","2018","Couple + C. GT 16 ","Female","1","","",""
"At least once a month","2018","Couple + C. LE and GT 16","Male","14","","",""
"At least once a month","2018","Couple + C. LE and GT 16","Female","7","","",""
"At lease once a week","2018","1-pers.-HH","Male","331","0.48159172210925","0.445120028633782","0.518063415584718"
"At lease once a week","2018","1-pers.-HH","Female","15","","",""
"At lease once a week","2018","(Married) couple without C. ","Male","34","0.544499663000506","0.43468060747526","0.654318718525753"
"At lease once a week","2018","(Married) couple without C. ","Female","15","","",""
"At lease once a week","2018","Single parent ","Male","31","0.463618732847862","0.348432882821036","0.578804582874688"
"At lease once a week","2018","Single parent ","Female","56","0.219271645015556","0.168388675765944","0.270154614265168"
"At lease once a week","2018","Couple + C. LE 16 ","Male","297","0.318236039378751","0.288740452841606","0.347731625915896"
"At lease once a week","2018","Couple + C. LE 16 ","Female","111","0.158007467480584","0.130692811734455","0.185322123226714"
"At lease once a week","2018","Couple + C. GT 16 ","Male","14","","",""
"At lease once a week","2018","Couple + C. GT 16 ","Female","10","","",""
"At lease once a week","2018","Couple + C. LE and GT 16","Male","97","0.373681531381924","0.318287533896024","0.429075528867824"
"At lease once a week","2018","Couple + C. LE and GT 16","Female","46","0.206056108907218","0.152730035381397","0.259382182433038"
"Almost never or never","2019","1-pers.-HH","Male","696","0.307642068270433","0.28976766718208","0.325516469358786"
"Almost never or never","2019","1-pers.-HH","Female","731","0.329496422819807","0.31054899520822","0.348443850431395"
"Almost never or never","2019","(Married) couple without C. ","Male","1250","0.285805844905837","0.272482045357134","0.299129644454539"
"Almost never or never","2019","(Married) couple without C. ","Female","1124","0.271398246390318","0.257980117692986","0.28481637508765"
"Almost never or never","2019","Single parent ","Male","186","0.345921667357551","0.308953893625502","0.382889441089599"
"Almost never or never","2019","Single parent ","Female","593","0.329416031390438","0.307067429958144","0.351764632822732"
"Almost never or never","2019","Couple + C. LE 16 ","Male","979","0.242633962719089","0.228241768647894","0.257026156790285"
"Almost never or never","2019","Couple + C. LE 16 ","Female","1098","0.261483913661285","0.24651566571171","0.27645216161086"
"Almost never or never","2019","Couple + C. GT 16 ","Male","402","0.214862558126716","0.194793671279411","0.234931444974021"
"Almost never or never","2019","Couple + C. GT 16 ","Female","378","0.231705460724814","0.210092734087524","0.253318187362104"
"Almost never or never","2019","Couple + C. LE and GT 16","Male","400","0.244449834964237","0.221962096480712","0.266937573447762"
"Almost never or never","2019","Couple + C. LE and GT 16","Female","436","0.296990108530467","0.27264280314512","0.321337413915814"
"Several times a year","2019","1-pers.-HH","Male","285","0.110316831460154","0.0981834492403754","0.122450213679932"
"Several times a year","2019","1-pers.-HH","Female","228","0.0982527260883858","0.0862538911654801","0.110251561011291"
"Several times a year","2019","(Married) couple without C. ","Male","567","0.132094740681399","0.122109390159945","0.142080091202854"
"Several times a year","2019","(Married) couple without C. ","Female","441","0.115690916291641","0.10603941214075","0.125342420442532"
"Several times a year","2019","Single parent ","Male","81","0.119515186694524","0.0943040739191607","0.144726299469888"
"Several times a year","2019","Single parent ","Female","236","0.125422635408433","0.109674161361488","0.141171109455379"
"Several times a year","2019","Couple + C. LE 16 ","Male","572","0.203775232403334","0.190251647314338","0.21729881749233"
"Several times a year","2019","Couple + C. LE 16 ","Female","508","0.171995324841277","0.159141179203235","0.184849470479319"
"Several times a year","2019","Couple + C. GT 16 ","Male","221","0.139300549176772","0.122381644397394","0.156219453956149"
"Several times a year","2019","Couple + C. GT 16 ","Female","179","0.143770778949635","0.125798303951644","0.161743253947627"
"Several times a year","2019","Couple + C. LE and GT 16","Male","198","0.129957736054025","0.112362686312315","0.147552785795735"
"Several times a year","2019","Couple + C. LE and GT 16","Female","186","0.138689870195684","0.120273614293694","0.157106126097675"
"At least once a month","2019","1-pers.-HH","Male","130","0.0376810417589705","0.0303060035747375","0.0450560799432034"
"At least once a month","2019","1-pers.-HH","Female","82","0.0336650762029311","0.0263943466009281","0.040935805804934"
"At least once a month","2019","(Married) couple without C. ","Male","193","0.0456506488138062","0.0394951739828994","0.0518061236447129"
"At least once a month","2019","(Married) couple without C. ","Female","147","0.0413370002787593","0.0353301640683168","0.0473438364892017"
"At least once a month","2019","Single parent ","Male","36","0.043169137046568","0.0273739852349676","0.0589642888581684"
"At least once a month","2019","Single parent ","Female","78","0.05502511501047","0.0441823008525003","0.0658679291684397"
"At least once a month","2019","Couple + C. LE 16 ","Male","225","0.0792837028041858","0.0702127443954989","0.0883546612128726"
"At least once a month","2019","Couple + C. LE 16 ","Female","160","0.0545469290427564","0.0468116917395694","0.0622821663459434"
"At least once a month","2019","Couple + C. GT 16 ","Male","85","0.0648657309950802","0.0528316005835691","0.0768998614065914"
"At least once a month","2019","Couple + C. GT 16 ","Female","59","0.0428803952882454","0.032502959644598","0.0532578309318927"
"At least once a month","2019","Couple + C. LE and GT 16","Male","75","0.0518936131391475","0.0402870203816787","0.0635002058966163"
"At least once a month","2019","Couple + C. LE and GT 16","Female","55","0.0748142688280318","0.0607956291322511","0.0888329085238125"
"At lease once a week","2019","1-pers.-HH","Male","1450","0.544360058510443","0.525071608868018","0.563648508152867"
"At lease once a week","2019","1-pers.-HH","Female","1323","0.538585774888876","0.518490345798836","0.558681203978916"
"At lease once a week","2019","(Married) couple without C. ","Male","2407","0.536448765598958","0.521742669910107","0.551154861287809"
"At lease once a week","2019","(Married) couple without C. ","Female","2507","0.571573837039282","0.55664185388964","0.586505820188924"
"At lease once a week","2019","Single parent ","Male","333","0.491394008901357","0.452540951687544","0.53024706611517"
"At lease once a week","2019","Single parent ","Female","792","0.490136218190658","0.466365796797226","0.513906639584091"
"At lease once a week","2019","Couple + C. LE 16 ","Male","1632","0.474307102073391","0.457542464592041","0.49107173955474"
"At lease once a week","2019","Couple + C. LE 16 ","Female","1545","0.511973832454682","0.494947781164733","0.52899988374463"
"At lease once a week","2019","Couple + C. GT 16 ","Male","901","0.580971161701432","0.556862710377607","0.605079613025258"
