"m11104","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"At lease once a week","2017","Couple + C. LE 16 ","East Germany","467","0.345601713139613","0.321064572868696","0.370138853410531"
"At lease once a week","2017","Couple + C. GT 16 ","West Germany","1405","0.503803533422845","0.485501822861999","0.52210524398369"
"At lease once a week","2017","Couple + C. GT 16 ","East Germany","194","0.449222151996511","0.4055789473465","0.492865356646522"
"At lease once a week","2017","Couple + C. LE and GT 16","West Germany","1056","0.493767135466291","0.473864158448443","0.513670112484138"
"At lease once a week","2017","Couple + C. LE and GT 16","East Germany","168","0.346290360588154","0.302379447710669","0.390201273465639"
"Almost never or never","2018","1-pers.-HH","West Germany","212","0.274895131811216","0.241089066625087","0.308701196997345"
"Almost never or never","2018","1-pers.-HH","East Germany","33","0.232984763626964","0.155722944975851","0.310246582278076"
"Almost never or never","2018","(Married) couple without C. ","West Germany","51","0.39479517208981","0.306600125122311","0.482990219057308"
"Almost never or never","2018","(Married) couple without C. ","East Germany","6","","",""
"Almost never or never","2018","Single parent ","West Germany","157","0.526797765437093","0.467787563672795","0.585807967201391"
"Almost never or never","2018","Single parent ","East Germany","28","","",""
"Almost never or never","2018","Couple + C. LE 16 ","West Germany","722","0.530689070738775","0.504320336692671","0.55705780478488"
"Almost never or never","2018","Couple + C. LE 16 ","East Germany","145","0.530170068259153","0.470305424353566","0.59003471216474"
"Almost never or never","2018","Couple + C. GT 16 ","West Germany","39","0.46597006401018","0.355969134469866","0.575970993550495"
"Almost never or never","2018","Couple + C. GT 16 ","East Germany","8","","",""
"Almost never or never","2018","Couple + C. LE and GT 16","West Germany","231","0.541600962295851","0.495358364472626","0.587843560119075"
"Almost never or never","2018","Couple + C. LE and GT 16","East Germany","39","0.497779072925626","0.378939972784973","0.616618173066279"
"Several times a year","2018","1-pers.-HH","West Germany","120","0.187834580866664","0.158259856096016","0.217409305637312"
"Several times a year","2018","1-pers.-HH","East Germany","14","","",""
"Several times a year","2018","(Married) couple without C. ","West Germany","18","","",""
"Several times a year","2018","(Married) couple without C. ","East Germany","","","",""
"Several times a year","2018","Single parent ","West Germany","39","0.164298024678065","0.12050311555748","0.208092933798649"
"Several times a year","2018","Single parent ","East Germany","7","","",""
"Several times a year","2018","Couple + C. LE 16 ","West Germany","246","0.178765884700289","0.158521028957454","0.199010740443125"
"Several times a year","2018","Couple + C. LE 16 ","East Germany","33","0.120691865500147","0.0816165938579931","0.1597671371423"
"Several times a year","2018","Couple + C. GT 16 ","West Germany","12","","",""
"Several times a year","2018","Couple + C. GT 16 ","East Germany","","","",""
"Several times a year","2018","Couple + C. LE and GT 16","West Germany","74","0.128995120039774","0.0978867256494887","0.16010351443006"
"Several times a year","2018","Couple + C. LE and GT 16","East Germany","6","","",""
"At least once a month","2018","1-pers.-HH","West Germany","56","0.0924786891006393","0.0705425627875814","0.114414815413697"
"At least once a month","2018","1-pers.-HH","East Germany","4","","",""
"At least once a month","2018","(Married) couple without C. ","West Germany","6","","",""
"At least once a month","2018","(Married) couple without C. ","East Germany","2","","",""
"At least once a month","2018","Single parent ","West Germany","8","","",""
"At least once a month","2018","Single parent ","East Germany","","","",""
"At least once a month","2018","Couple + C. LE 16 ","West Germany","84","0.0607108789294962","0.0480934234676494","0.073328334391343"
"At least once a month","2018","Couple + C. LE 16 ","East Germany","5","","",""
"At least once a month","2018","Couple + C. GT 16 ","West Germany","6","","",""
"At least once a month","2018","Couple + C. GT 16 ","East Germany","","","",""
"At least once a month","2018","Couple + C. LE and GT 16","West Germany","21","","",""
"At least once a month","2018","Couple + C. LE and GT 16","East Germany","","","",""
"At lease once a week","2018","1-pers.-HH","West Germany","282","0.44479159822148","0.407163090787446","0.482420105655515"
"At lease once a week","2018","1-pers.-HH","East Germany","64","0.572736906725609","0.482325246171919","0.663148567279299"
"At lease once a week","2018","(Married) couple without C. ","West Germany","43","0.414333475302019","0.325452809448368","0.503214141155669"
"At lease once a week","2018","(Married) couple without C. ","East Germany","6","","",""
"At lease once a week","2018","Single parent ","West Germany","71","0.28362198288025","0.230347061943232","0.336896903817268"
"At lease once a week","2018","Single parent ","East Germany","16","","",""
"At lease once a week","2018","Couple + C. LE 16 ","West Germany","324","0.22983416563144","0.207604225518184","0.252064105744695"
"At lease once a week","2018","Couple + C. LE 16 ","East Germany","84","0.34277243994081","0.285840852744569","0.399704027137051"
"At lease once a week","2018","Couple + C. GT 16 ","West Germany","22","","",""
"At lease once a week","2018","Couple + C. GT 16 ","East Germany","2","","",""
"At lease once a week","2018","Couple + C. LE and GT 16","West Germany","120","0.275776867496075","0.234300971665432","0.317252763326717"
"At lease once a week","2018","Couple + C. LE and GT 16","East Germany","23","","",""
"Almost never or never","2019","1-pers.-HH","West Germany","1042","0.30946111137636","0.294697077114261","0.324225145638459"
"Almost never or never","2019","1-pers.-HH","East Germany","380","0.363185169441693","0.335032737180209","0.391337601703177"
"Almost never or never","2019","(Married) couple without C. ","West Germany","1685","0.270535674496252","0.259690140752018","0.281381208240485"
"Almost never or never","2019","(Married) couple without C. ","East Germany","684","0.315066563847556","0.295539197987972","0.334593929707139"
"Almost never or never","2019","Single parent ","West Germany","599","0.333466681356881","0.311942701395999","0.354990661317763"
"Almost never or never","2019","Single parent ","East Germany","179","0.342830220162775","0.300717187142925","0.384943253182626"
"Almost never or never","2019","Couple + C. LE 16 ","West Germany","1662","0.2489819208076","0.23752771105633","0.260436130558871"
"Almost never or never","2019","Couple + C. LE 16 ","East Germany","415","0.269659003952013","0.244958401199909","0.294359606704116"
"Almost never or never","2019","Couple + C. GT 16 ","West Germany","650","0.225740153916119","0.209731853631879","0.24174845420036"
"Almost never or never","2019","Couple + C. GT 16 ","East Germany","130","0.205712394150347","0.16832337753219","0.243101410768504"
"Almost never or never","2019","Couple + C. LE and GT 16","West Germany","697","0.270896250160847","0.252812010194509","0.288980490127185"
"Almost never or never","2019","Couple + C. LE and GT 16","East Germany","139","0.268749207403896","0.22713787546688","0.310360539340913"
"Several times a year","2019","1-pers.-HH","West Germany","385","0.100609141777961","0.0910018520088681","0.110216431547053"
"Several times a year","2019","1-pers.-HH","East Germany","127","0.118315858507149","0.0994088299969253","0.137222887017372"
"Several times a year","2019","(Married) couple without C. ","West Germany","706","0.119433612622134","0.111516242159333","0.127350983084934"
"Several times a year","2019","(Married) couple without C. ","East Germany","300","0.144363380258961","0.129589603779546","0.159137156738377"
"Several times a year","2019","Single parent ","West Germany","248","0.126674151508152","0.111489054082443","0.141859248933861"
"Several times a year","2019","Single parent ","East Germany","69","0.108925947218963","0.0812845016635847","0.136567392774341"
"Several times a year","2019","Couple + C. LE 16 ","West Germany","860","0.184089766994157","0.173823984857929","0.194355549130385"
"Several times a year","2019","Couple + C. LE 16 ","East Germany","220","0.210709514509883","0.188010983301733","0.233408045718033"
"Several times a year","2019","Couple + C. GT 16 ","West Germany","317","0.134643515020973","0.121573150732784","0.147713879309162"
"Several times a year","2019","Couple + C. GT 16 ","East Germany","83","0.185476174115011","0.149524354068802","0.221427994161221"
"Several times a year","2019","Couple + C. LE and GT 16","West Germany","297","0.121729125576497","0.108424103787438","0.135034147365557"
"Several times a year","2019","Couple + C. LE and GT 16","East Germany","87","0.236678207428488","0.196781430472937","0.276574984384039"
"At least once a month","2019","1-pers.-HH","West Germany","150","0.0309926382006813","0.025457853335853","0.0365274230655095"
"At least once a month","2019","1-pers.-HH","East Germany","61","0.0543577783852563","0.0410856809486212","0.0676298758218913"
"At least once a month","2019","(Married) couple without C. ","West Germany","237","0.0409264219628563","0.0360895512142198","0.0457632927114927"
"At least once a month","2019","(Married) couple without C. ","East Germany","102","0.0550176786626138","0.0454329175247629","0.0646024398004648"
"At least once a month","2019","Single parent ","West Germany","85","0.0486068101499002","0.0387890141643011","0.0584246061354993"
"At least once a month","2019","Single parent ","East Germany","29","","",""
"At least once a month","2019","Couple + C. LE 16 ","West Germany","316","0.0675679720346208","0.0609192976712023","0.0742166463980393"
"At least once a month","2019","Couple + C. LE 16 ","East Germany","69","0.0644800422039663","0.0508097929453214","0.0781502914626111"
"At least once a month","2019","Couple + C. GT 16 ","West Germany","120","0.0532522511552448","0.0446545257250077","0.0618499765854819"
"At least once a month","2019","Couple + C. GT 16 ","East Germany","24","","",""
"At least once a month","2019","Couple + C. LE and GT 16","West Germany","105","0.064536615525249","0.054538443882027","0.0745347871684711"
"At least once a month","2019","Couple + C. LE and GT 16","East Germany","25","","",""
"At lease once a week","2019","1-pers.-HH","West Germany","2189","0.558937108644998","0.543079428079378","0.574794789210618"
