"m11104","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Almost never or never","2004","Couple + C. GT 16 ","no migration background","","","","","1"
"Almost never or never","2004","Couple + C. LE and GT 16","no migration background","","","","","1"
"Almost never or never","2004","Couple + C. GT 16 ","direct migration background","","","","","1"
"Almost never or never","2004","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Almost never or never","2004","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Almost never or never","2004","Couple + C. LE and GT 16","direct migration background","","","","","1"
"At lease once a week","2004","1-pers.-HH","direct migration background","","","","","4"
"At lease once a week","2004","1-pers.-HH","indirect migration background","","","","","4"
"At lease once a week","2004","(Married) couple without C. ","no migration background","","","","","4"
"At lease once a week","2004","1-pers.-HH","no migration background","","","","","4"
"At lease once a week","2004","(Married) couple without C. ","direct migration background","","","","","4"
"At lease once a week","2004","(Married) couple without C. ","indirect migration background","","","","","4"
"At lease once a week","2004","Single parent ","no migration background","","","","","4"
"At lease once a week","2004","Single parent ","direct migration background","","","","","4"
"At lease once a week","2004","Single parent ","indirect migration background","","","","","4"
"At lease once a week","2004","Couple + C. LE 16 ","no migration background","","","","","4"
"At lease once a week","2004","Couple + C. LE 16 ","direct migration background","","","","","4"
"At lease once a week","2004","Couple + C. LE 16 ","indirect migration background","","","","","4"
"At lease once a week","2004","Couple + C. GT 16 ","no migration background","","","","","4"
"At lease once a week","2004","Couple + C. GT 16 ","direct migration background","","","","","4"
"At lease once a week","2004","Couple + C. LE and GT 16","no migration background","","","","","4"
"At lease once a week","2004","Couple + C. LE and GT 16","direct migration background","","","","","4"
"At lease once a week","2004","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"At lease once a week","2004","Couple + C. GT 16 ","indirect migration background","","","","","4"
"At least once a month","2004","1-pers.-HH","indirect migration background","","","","","3"
"At least once a month","2004","(Married) couple without C. ","no migration background","","","","","3"
"At least once a month","2004","1-pers.-HH","no migration background","","","","","3"
"At least once a month","2004","1-pers.-HH","direct migration background","","","","","3"
"At least once a month","2004","(Married) couple without C. ","direct migration background","","","","","3"
"At least once a month","2004","Single parent ","no migration background","","","","","3"
"At least once a month","2004","Single parent ","direct migration background","","","","","3"
"At least once a month","2004","(Married) couple without C. ","indirect migration background","","","","","3"
"At least once a month","2004","Single parent ","indirect migration background","","","","","3"
"At least once a month","2004","Couple + C. LE 16 ","no migration background","","","","","3"
"At least once a month","2004","Couple + C. LE 16 ","direct migration background","","","","","3"
"At least once a month","2004","Couple + C. LE 16 ","indirect migration background","","","","","3"
"At least once a month","2004","Couple + C. GT 16 ","no migration background","","","","","3"
"At least once a month","2004","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"At least once a month","2004","Couple + C. GT 16 ","direct migration background","","","","","3"
"At least once a month","2004","Couple + C. GT 16 ","indirect migration background","","","","","3"
"At least once a month","2004","Couple + C. LE and GT 16","no migration background","","","","","3"
"At least once a month","2004","Couple + C. LE and GT 16","direct migration background","","","","","3"
"Several times a year","2004","1-pers.-HH","direct migration background","","","","","2"
"Several times a year","2004","1-pers.-HH","indirect migration background","","","","","2"
"Several times a year","2004","(Married) couple without C. ","direct migration background","","","","","2"
"Several times a year","2004","(Married) couple without C. ","indirect migration background","","","","","2"
"Several times a year","2004","Single parent ","no migration background","","","","","2"
"Several times a year","2004","Single parent ","direct migration background","","","","","2"
"Several times a year","2004","1-pers.-HH","no migration background","","","","","2"
"Several times a year","2004","(Married) couple without C. ","no migration background","","","","","2"
"Several times a year","2004","Single parent ","indirect migration background","","","","","2"
"Several times a year","2004","Couple + C. LE 16 ","no migration background","","","","","2"
"Several times a year","2004","Couple + C. LE 16 ","direct migration background","","","","","2"
"Several times a year","2004","Couple + C. LE 16 ","indirect migration background","","","","","2"
"Several times a year","2004","Couple + C. GT 16 ","no migration background","","","","","2"
"Several times a year","2004","Couple + C. LE and GT 16","no migration background","","","","","2"
"Several times a year","2004","Couple + C. GT 16 ","direct migration background","","","","","2"
"Several times a year","2004","Couple + C. GT 16 ","indirect migration background","","","","","2"
"Several times a year","2004","Couple + C. LE and GT 16","direct migration background","","","","","2"
"Several times a year","2004","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Almost never or never","2005","1-pers.-HH","no migration background","1238","0.483386579362624","0.464353053919043","0.502420104806206","1"
"Almost never or never","2005","1-pers.-HH","direct migration background","130","0.567436265314719","0.500745798419739","0.634126732209698","1"
"Almost never or never","2005","1-pers.-HH","indirect migration background","23","","","","1"
"Almost never or never","2005","(Married) couple without C. ","no migration background","2773","0.475716679747611","0.463286585102754","0.488146774392468","1"
"Almost never or never","2005","Single parent ","direct migration background","74","0.595132038121682","0.508734648827327","0.681529427416037","1"
"Almost never or never","2005","(Married) couple without C. ","direct migration background","453","0.654124034646556","0.618963078698534","0.689284990594577","1"
"Almost never or never","2005","(Married) couple without C. ","indirect migration background","36","0.314482439589633","0.229250345784776","0.399714533394491","1"
