"m11104","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"At least once a month","1999","middle vocational","Urban Area","316","0.0723068537759102","0.06458721187303","0.0800264956787904","3"
"At least once a month","1999","middle vocational","Rural Area","152","0.0555834116946577","0.0467219577489092","0.0644448656404061","3"
"At least once a month","1999","inadequately","Rural Area","2","","","","3"
"At least once a month","1999","vocational + Abi","Urban Area","41","0.0807673195682301","0.0535850946485498","0.10794954448791","3"
"At least once a month","1999","higher education","Rural Area","42","0.0539880225230144","0.0372464557740523","0.0707295892719764","3"
"At least once a month","1999","in school","Urban Area","13","","","","3"
"At least once a month","1999","in school","Rural Area","12","","","","3"
"At least once a month","1999","inadequately","Urban Area","9","","","","3"
"At least once a month","1999","vocational + Abi","Rural Area","13","","","","3"
"At least once a month","1999","higher vocational","Urban Area","32","0.05879284084459","0.0384367564745063","0.0791489252146738","3"
"At least once a month","1999","higher vocational","Rural Area","23","","","","3"
"At least once a month","1999","higher education","Urban Area","117","0.0852029634760433","0.0697322921058811","0.100673634846205","3"
"Several times a year","1999","in school","Rural Area","26","","","","2"
"Several times a year","1999","inadequately","Urban Area","32","0.0881220978667393","0.0586341415856024","0.117610054147876","2"
"Several times a year","1999","inadequately","Rural Area","13","","","","2"
"Several times a year","1999","higher vocational","Urban Area","132","0.238040579958208","0.201186902584536","0.27489425733188","2"
"Several times a year","1999","higher vocational","Rural Area","80","0.227737856167396","0.180749812361242","0.274725899973551","2"
"Several times a year","1999","higher education","Urban Area","277","0.197270099057118","0.17521876910188","0.219321429012355","2"
"Several times a year","1999","higher education","Rural Area","161","0.20816766788834","0.178091512158562","0.238243823618119","2"
"Several times a year","1999","general elemantary","Urban Area","250","0.13298650767451","0.116859362863239","0.149113652485781","2"
"Several times a year","1999","in school","Urban Area","46","0.223624638827609","0.167667694909915","0.279581582745303","2"
"Several times a year","1999","middle vocational","Urban Area","880","0.188841883504393","0.177176281133666","0.20050748587512","2"
"Several times a year","1999","middle vocational","Rural Area","554","0.210994238697608","0.195213549481311","0.226774927913906","2"
"Several times a year","1999","vocational + Abi","Urban Area","94","0.227971545495113","0.186120008304649","0.269823082685577","2"
"Several times a year","1999","vocational + Abi","Rural Area","26","","","","2"
"Several times a year","1999","general elemantary","Rural Area","146","0.183013661551659","0.155115918990498","0.21091140411282","2"
"Almost never or never","2000","general elemantary","Urban Area","","","","","1"
"Almost never or never","2000","general elemantary","Rural Area","","","","","1"
"Almost never or never","2000","middle vocational","Urban Area","","","","","1"
"Almost never or never","2000","middle vocational","Rural Area","","","","","1"
"Almost never or never","2000","vocational + Abi","Urban Area","","","","","1"
"Almost never or never","2000","higher education","Rural Area","","","","","1"
"Almost never or never","2000","in school","Urban Area","","","","","1"
"Almost never or never","2000","in school","Rural Area","","","","","1"
"Almost never or never","2000","vocational + Abi","Rural Area","","","","","1"
"Almost never or never","2000","higher vocational","Urban Area","","","","","1"
"Almost never or never","2000","inadequately","Urban Area","","","","","1"
"Almost never or never","2000","inadequately","Rural Area","","","","","1"
"Almost never or never","2000","higher vocational","Rural Area","","","","","1"
"Almost never or never","2000","higher education","Urban Area","","","","","1"
"At lease once a week","2000","in school","Rural Area","","","","","4"
"At lease once a week","2000","inadequately","Urban Area","","","","","4"
"At lease once a week","2000","higher vocational","Rural Area","","","","","4"
"At lease once a week","2000","higher education","Urban Area","","","","","4"
"At lease once a week","2000","in school","Urban Area","","","","","4"
"At lease once a week","2000","inadequately","Rural Area","","","","","4"
"At lease once a week","2000","general elemantary","Urban Area","","","","","4"
"At lease once a week","2000","general elemantary","Rural Area","","","","","4"
"At lease once a week","2000","higher education","Rural Area","","","","","4"
"At lease once a week","2000","higher vocational","Urban Area","","","","","4"
"At lease once a week","2000","middle vocational","Urban Area","","","","","4"
"At lease once a week","2000","middle vocational","Rural Area","","","","","4"
"At lease once a week","2000","vocational + Abi","Urban Area","","","","","4"
"At lease once a week","2000","vocational + Abi","Rural Area","","","","","4"
"At least once a month","2000","middle vocational","Urban Area","","","","","3"
"At least once a month","2000","middle vocational","Rural Area","","","","","3"
"At least once a month","2000","vocational + Abi","Urban Area","","","","","3"
"At least once a month","2000","higher education","Rural Area","","","","","3"
"At least once a month","2000","general elemantary","Urban Area","","","","","3"
"At least once a month","2000","general elemantary","Rural Area","","","","","3"
"At least once a month","2000","in school","Urban Area","","","","","3"
"At least once a month","2000","in school","Rural Area","","","","","3"
"At least once a month","2000","inadequately","Urban Area","","","","","3"
"At least once a month","2000","inadequately","Rural Area","","","","","3"
"At least once a month","2000","vocational + Abi","Rural Area","","","","","3"
"At least once a month","2000","higher vocational","Urban Area","","","","","3"
"At least once a month","2000","higher vocational","Rural Area","","","","","3"
"At least once a month","2000","higher education","Urban Area","","","","","3"
"Several times a year","2000","in school","Rural Area","","","","","2"
"Several times a year","2000","inadequately","Urban Area","","","","","2"
"Several times a year","2000","inadequately","Rural Area","","","","","2"
"Several times a year","2000","general elemantary","Urban Area","","","","","2"
"Several times a year","2000","higher vocational","Urban Area","","","","","2"
"Several times a year","2000","higher vocational","Rural Area","","","","","2"
"Several times a year","2000","higher education","Urban Area","","","","","2"
"Several times a year","2000","higher education","Rural Area","","","","","2"
"Several times a year","2000","in school","Urban Area","","","","","2"
"Several times a year","2000","general elemantary","Rural Area","","","","","2"
"Several times a year","2000","middle vocational","Urban Area","","","","","2"
"Several times a year","2000","middle vocational","Rural Area","","","","","2"
"Several times a year","2000","vocational + Abi","Urban Area","","","","","2"
"Several times a year","2000","vocational + Abi","Rural Area","","","","","2"
"Almost never or never","2001","general elemantary","Urban Area","1396","0.682001281216577","0.662107042662727","0.701895519770427","1"
"Almost never or never","2001","general elemantary","Rural Area","644","0.699156924010558","0.670472265177911","0.727841582843206","1"
"Almost never or never","2001","middle vocational","Urban Area","3675","0.511073272344384","0.499577884001954","0.522568660686814","1"
"Almost never or never","2001","middle vocational","Rural Area","2414","0.57491884075384","0.560117131247337","0.589720550260344","1"
"Almost never or never","2001","vocational + Abi","Urban Area","315","0.374787028194533","0.341973629311734","0.407600427077331","1"
"Almost never or never","2001","in school","Urban Area","59","0.153995433128991","0.116342309272944","0.191648556985037","1"
"Almost never or never","2001","in school","Rural Area","43","0.219756490159127","0.161337321284815","0.27817565903344","1"
"Almost never or never","2001","inadequately","Urban Area","204","0.815870534783846","0.767238163258064","0.864502906309629","1"
"Almost never or never","2001","inadequately","Rural Area","53","0.770821548312472","0.668644059099737","0.872999037525207","1"
"Almost never or never","2001","higher education","Rural Area","446","0.403295711071524","0.374239939478748","0.432351482664301","1"
"Almost never or never","2001","vocational + Abi","Rural Area","86","0.347890876342295","0.286863904588772","0.408917848095819","1"
"Almost never or never","2001","higher vocational","Urban Area","452","0.420494565262457","0.390958191152261","0.450030939372653","1"
"Almost never or never","2001","higher vocational","Rural Area","299","0.517596704430632","0.477276477339693","0.55791693152157","1"
"Almost never or never","2001","higher education","Urban Area","779","0.328001246516097","0.309403326949937","0.346599166082258","1"
"At lease once a week","2001","in school","Rural Area","104","0.540975447604674","0.470672073008102","0.611278822201245","4"
