"m11104","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Almost never or never","1997","Full Time","Single parent ","91","0.371042432879256","0.309409256243092","0.432675609515421","1"
"Almost never or never","1997","Full Time","Couple + C. GT 16 ","464","0.420985933617805","0.391165616663689","0.450806250571921","1"
"Almost never or never","1997","Full Time","Couple + C. LE and GT 16","253","0.395530270817421","0.355318697559911","0.43574184407493","1"
"Almost never or never","1997","Part Time","1-pers.-HH","71","0.375794134197628","0.305040172905221","0.446548095490034","1"
"Almost never or never","1997","Part Time","(Married) couple without C. ","304","0.551815518044953","0.509275878883647","0.594355157206259","1"
"Almost never or never","1997","Part Time","Single parent ","73","0.348952403330935","0.279514232732526","0.418390573929344","1"
"Almost never or never","1997","Part Time","Couple + C. LE 16 ","345","0.413141263604892","0.377274277729867","0.449008249479917","1"
"Almost never or never","1997","Not Working","1-pers.-HH","555","0.797888029242323","0.768308009789024","0.827468048695622","1"
"Almost never or never","1997","Not Working","(Married) couple without C. ","1219","0.737282178697914","0.715797581911645","0.758766775484183","1"
"Almost never or never","1997","Not Working","Couple + C. LE 16 ","387","0.553622156199461","0.515551927368283","0.591692385030639","1"
"Almost never or never","1997","Not Working","Couple + C. GT 16 ","411","0.487449744542034","0.45279139702252","0.522108092061549","1"
"Almost never or never","1997","Not Working","Couple + C. LE and GT 16","130","0.292411137295849","0.24542342619299","0.339398848398708","1"
"Almost never or never","1997","Part Time","Couple + C. GT 16 ","255","0.445538965423845","0.402360464401058","0.488717466446633","1"
"Almost never or never","1997","Part Time","Couple + C. LE and GT 16","127","0.41937726984993","0.361578507867563","0.477176031832297","1"
"Almost never or never","1997","Not Working","Single parent ","111","0.493285508374383","0.426612192201976","0.55995882454679","1"
"At lease once a week","1997","Full Time","(Married) couple without C. ","421","0.336755667611426","0.312277956064851","0.361233379158001","4"
"At lease once a week","1997","Full Time","1-pers.-HH","208","0.398007301333401","0.356645629485705","0.439368973181097","4"
"At lease once a week","1997","Full Time","Single parent ","75","0.302982833303384","0.244352435887256","0.361613230719512","4"
"At lease once a week","1997","Full Time","Couple + C. LE 16 ","340","0.259324843469617","0.236766872101718","0.281882814837516","4"
"At lease once a week","1997","Full Time","Couple + C. GT 16 ","245","0.249469261032564","0.223334010491312","0.275604511573816","4"
"At lease once a week","1997","Full Time","Couple + C. LE and GT 16","131","0.264626868027803","0.228348748226599","0.300904987829006","4"
"At lease once a week","1997","Part Time","Couple + C. LE 16 ","161","0.263408338429629","0.231322974737824","0.295493702121433","4"
"At lease once a week","1997","Part Time","Couple + C. LE and GT 16","82","0.345983839152011","0.290266390430833","0.401701287873189","4"
"At lease once a week","1997","Not Working","1-pers.-HH","100","0.137561295833424","0.112189938005331","0.162932653661517","4"
"At lease once a week","1997","Not Working","(Married) couple without C. ","208","0.150729674009194","0.133263896354285","0.168195451664102","4"
"At lease once a week","1997","Part Time","1-pers.-HH","59","0.323819590816125","0.255460749902601","0.392178431729648","4"
"At lease once a week","1997","Part Time","(Married) couple without C. ","97","0.199167907360294","0.165005469569433","0.233330345151156","4"
"At lease once a week","1997","Part Time","Single parent ","56","0.383202423941742","0.312376172560704","0.45402867532278","4"
"At lease once a week","1997","Part Time","Couple + C. GT 16 ","125","0.271498421748311","0.232862782436063","0.310134061060559","4"
"At lease once a week","1997","Not Working","Single parent ","54","0.283734435229545","0.223615085411501","0.343853785047589","4"
"At lease once a week","1997","Not Working","Couple + C. LE 16 ","118","0.20353133793101","0.172697510949813","0.234365164912208","4"
"At lease once a week","1997","Not Working","Couple + C. GT 16 ","222","0.301196932268661","0.269385928369274","0.333007936168047","4"
"At lease once a week","1997","Not Working","Couple + C. LE and GT 16","142","0.432128246692681","0.380956728535001","0.48329976485036","4"
"At least once a month","1997","Full Time","1-pers.-HH","42","0.0679869754584433","0.0467163233531661","0.0892576275637205","3"
"At least once a month","1997","Full Time","Couple + C. LE 16 ","110","0.0786805288763655","0.0648224557093342","0.0925386020433967","3"
"At least once a month","1997","Full Time","Couple + C. GT 16 ","89","0.0876538144228077","0.0705733708192122","0.104734258026403","3"
"At least once a month","1997","Not Working","Single parent ","13","","","","3"
"At least once a month","1997","Not Working","Couple + C. LE and GT 16","21","","","","3"
"At least once a month","1997","Full Time","(Married) couple without C. ","112","0.0742799837812681","0.060698340823286","0.0878616267392502","3"
"At least once a month","1997","Full Time","Single parent ","17","","","","3"
"At least once a month","1997","Full Time","Couple + C. LE and GT 16","45","0.0811582609348167","0.0587008003093618","0.103615721560272","3"
"At least once a month","1997","Part Time","1-pers.-HH","16","","","","3"
"At least once a month","1997","Part Time","(Married) couple without C. ","30","0.0416171564705403","0.0245337625097816","0.0587005504312989","3"
"At least once a month","1997","Part Time","Single parent ","13","","","","3"
"At least once a month","1997","Part Time","Couple + C. LE 16 ","38","0.0566116519257377","0.0397780529916019","0.0734452508598736","3"
"At least once a month","1997","Part Time","Couple + C. LE and GT 16","12","","","","3"
"At least once a month","1997","Not Working","1-pers.-HH","17","","","","3"
"At least once a month","1997","Not Working","(Married) couple without C. ","43","0.0227837093595386","0.0154996556847609","0.0300677630343163","3"
"At least once a month","1997","Not Working","Couple + C. LE 16 ","26","","","","3"
"At least once a month","1997","Not Working","Couple + C. GT 16 ","42","0.0662220562203367","0.0489796513757913","0.0834644610648822","3"
"At least once a month","1997","Part Time","Couple + C. GT 16 ","32","0.0778174567057156","0.054545325076738","0.101089588334693","3"
"Several times a year","1997","Full Time","(Married) couple without C. ","338","0.232563719958789","0.21068264126861","0.254444798648969","2"
"Several times a year","1997","Full Time","1-pers.-HH","124","0.230395591023322","0.194813799671984","0.265977382374661","2"
"Several times a year","1997","Full Time","Single parent ","53","0.233367817830963","0.179403574071879","0.287332061590046","2"
"Several times a year","1997","Full Time","Couple + C. LE 16 ","385","0.270150038277236","0.247294923775616","0.293005152778855","2"
"Several times a year","1997","Full Time","Couple + C. GT 16 ","255","0.241890990926823","0.216026163738907","0.267755818114739","2"
"Several times a year","1997","Full Time","Couple + C. LE and GT 16","139","0.25868460021996","0.222671482393932","0.294697718045988","2"
"Several times a year","1997","Part Time","1-pers.-HH","34","0.204984631820867","0.146010677163783","0.263958586477951","2"
"Several times a year","1997","Part Time","Couple + C. LE 16 ","180","0.266838746039742","0.234620417476861","0.299057074602622","2"
"Several times a year","1997","Part Time","Couple + C. GT 16 ","97","0.205145156122128","0.170064820001512","0.240225492242744","2"
"Several times a year","1997","Part Time","(Married) couple without C. ","94","0.207399418124212","0.172717796200278","0.242081040048146","2"
"Several times a year","1997","Part Time","Single parent ","39","0.222818860357103","0.162194676605654","0.283443044108553","2"
"Several times a year","1997","Part Time","Couple + C. LE and GT 16","59","0.187395735123372","0.141688129094662","0.233103341152083","2"
"Several times a year","1997","Not Working","1-pers.-HH","36","0.0463949187883965","0.0309013683660172","0.0618884692107759","2"
"Several times a year","1997","Not Working","(Married) couple without C. ","142","0.0892044379333535","0.0752898850482973","0.10311899081841","2"
"Several times a year","1997","Not Working","Single parent ","38","0.145254542168388","0.0982646468886762","0.192244437448099","2"
"Several times a year","1997","Not Working","Couple + C. LE and GT 16","67","0.217086264188742","0.174499958279357","0.259672570098127","2"
"Several times a year","1997","Not Working","Couple + C. LE 16 ","124","0.20218479338198","0.171427165368236","0.232942421395724","2"
"Several times a year","1997","Not Working","Couple + C. GT 16 ","124","0.145131266968968","0.120707935079422","0.169554598858514","2"
"Almost never or never","1998","Full Time","Couple + C. LE 16 ","487","0.272897086786338","0.250613182047533","0.295180991525144","1"
"Almost never or never","1998","Full Time","1-pers.-HH","154","0.243657215551175","0.209974680634632","0.277339750467718","1"
"Almost never or never","1998","Full Time","(Married) couple without C. ","470","0.280264490742499","0.258083634090637","0.302445347394361","1"
"Almost never or never","1998","Full Time","Single parent ","82","0.301496758417028","0.245171455333165","0.35782206150089","1"
"Almost never or never","1998","Full Time","Couple + C. GT 16 ","379","0.33251977370071","0.305267352825834","0.359772194575586","1"
"Almost never or never","1998","Full Time","Couple + C. LE and GT 16","191","0.317240131706866","0.27823852652414","0.356241736889592","1"
"Almost never or never","1998","Part Time","1-pers.-HH","69","0.300024175043048","0.240011397494606","0.360036952591489","1"
"Almost never or never","1998","Part Time","(Married) couple without C. ","254","0.373469891972722","0.33511451488024","0.411825269065203","1"
"Almost never or never","1998","Part Time","Single parent ","57","0.259754981402757","0.197729925283182","0.321780037522333","1"
"Almost never or never","1998","Part Time","Couple + C. LE 16 ","252","0.262407550722117","0.23238707903641","0.292428022407824","1"
"Almost never or never","1998","Part Time","Couple + C. GT 16 ","196","0.319396358999052","0.280780456249627","0.358012261748477","1"
"Almost never or never","1998","Part Time","Couple + C. LE and GT 16","101","0.28166507054811","0.231673372847144","0.331656768249075","1"
"Almost never or never","1998","Not Working","1-pers.-HH","643","0.73110085606773","0.702101171190012","0.760100540945448","1"
"Almost never or never","1998","Not Working","(Married) couple without C. ","1272","0.617110731084388","0.595574444348431","0.638647017820345","1"
"Almost never or never","1998","Not Working","Single parent ","123","0.450668090610335","0.390188723888401","0.51114745733227","1"
"Almost never or never","1998","Not Working","Couple + C. LE 16 ","335","0.429512097122029","0.393504785225658","0.4655194090184","1"
"Almost never or never","1998","Not Working","Couple + C. GT 16 ","370","0.380751689873996","0.348050788735853","0.413452591012139","1"
"Almost never or never","1998","Not Working","Couple + C. LE and GT 16","128","0.270688525857598","0.226591709687802","0.314785342027393","1"
"At lease once a week","1998","Full Time","(Married) couple without C. ","532","0.365263286052121","0.341483516998807","0.389043055105434","4"
