"m11104","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Several times a year","2018","middle vocational","West Germany","93","0.198333280208448","0.165425145701213","0.231241414715684"
"Several times a year","2018","middle vocational","East Germany","14","","",""
"Several times a year","2018","vocational + Abi","West Germany","9","","",""
"Several times a year","2018","vocational + Abi","East Germany","3","","",""
"Several times a year","2018","higher vocational","West Germany","","","",""
"Several times a year","2018","higher vocational","East Germany","","","",""
"Several times a year","2018","higher education","West Germany","104","0.196654735550916","0.163764272798978","0.229545198302854"
"Several times a year","2018","higher education","East Germany","13","","",""
"At least once a month","2018","in school","West Germany","","","",""
"At least once a month","2018","in school","East Germany","","","",""
"At least once a month","2018","inadequately","West Germany","59","0.0657531893965859","0.0519746954316789","0.0795316833614928"
"At least once a month","2018","inadequately","East Germany","5","","",""
"At least once a month","2018","general elemantary","West Germany","36","0.0840848922666318","0.0625845832769511","0.105585201256312"
"At least once a month","2018","general elemantary","East Germany","1","","",""
"At least once a month","2018","middle vocational","West Germany","40","0.0627598981591113","0.0427439998741793","0.0827757964440434"
"At least once a month","2018","middle vocational","East Germany","1","","",""
"At least once a month","2018","vocational + Abi","West Germany","3","","",""
"At least once a month","2018","vocational + Abi","East Germany","","","",""
"At least once a month","2018","higher vocational","West Germany","","","",""
"At least once a month","2018","higher vocational","East Germany","","","",""
"At least once a month","2018","higher education","West Germany","52","0.101258591679189","0.0762954076904439","0.126221775667934"
"At least once a month","2018","higher education","East Germany","4","","",""
"At lease once a week","2018","in school","West Germany","3","","",""
"At lease once a week","2018","in school","East Germany","2","","",""
"At lease once a week","2018","inadequately","West Germany","365","0.387589714194268","0.360505272573112","0.414674155815424"
"At lease once a week","2018","inadequately","East Germany","73","0.447146011659051","0.379577192730438","0.514714830587664"
"At lease once a week","2018","general elemantary","West Germany","205","0.366637208802352","0.329303370174738","0.403971047429966"
"At lease once a week","2018","general elemantary","East Germany","43","0.516922428124159","0.421340768591817","0.612504087656501"
"At lease once a week","2018","middle vocational","West Germany","177","0.312370931961943","0.274121854980244","0.350620008943641"
"At lease once a week","2018","middle vocational","East Germany","38","0.510999272893172","0.409946308578186","0.612052237208159"
"At lease once a week","2018","vocational + Abi","West Germany","23","","",""
"At lease once a week","2018","vocational + Abi","East Germany","5","","",""
"At lease once a week","2018","higher vocational","West Germany","","","",""
"At lease once a week","2018","higher vocational","East Germany","","","",""
"At lease once a week","2018","higher education","West Germany","154","0.346850737132766","0.30746452716277","0.386236947102763"
"At lease once a week","2018","higher education","East Germany","35","0.382033185328799","0.283809260001981","0.480257110655618"
"Almost never or never","2019","in school","West Germany","43","0.118549829160517","0.0805505776293109","0.156549080691724"
"Almost never or never","2019","in school","East Germany","9","","",""
"Almost never or never","2019","inadequately","West Germany","746","0.537964256636055","0.512958323233613","0.562970190038496"
"Almost never or never","2019","inadequately","East Germany","129","0.774440336482095","0.719707395686545","0.829173277277644"
"Almost never or never","2019","general elemantary","West Germany","1113","0.446967952195847","0.428045619534585","0.465890284857109"
"Almost never or never","2019","general elemantary","East Germany","237","0.582248025517372","0.537373241782891","0.627122809251852"
"Almost never or never","2019","middle vocational","West Germany","2765","0.302117746471425","0.292610094370426","0.311625398572424"
"Almost never or never","2019","middle vocational","East Germany","1057","0.36883192911166","0.35058193572026","0.387081922503061"
"Almost never or never","2019","vocational + Abi","West Germany","452","0.218131585396887","0.199644725620809","0.236618445172966"
"Almost never or never","2019","vocational + Abi","East Germany","76","0.251282155286119","0.204412683585773","0.298151626986465"
"Almost never or never","2019","higher vocational","West Germany","260","0.232611003864319","0.208932308293463","0.256289699435174"
"Almost never or never","2019","higher vocational","East Germany","106","0.236307914975825","0.196569173416459","0.276046656535191"
"Almost never or never","2019","higher education","West Germany","957","0.149725051472957","0.140619928403098","0.158830174542815"
"Almost never or never","2019","higher education","East Germany","309","0.161381887007882","0.14373779274748","0.179025981268283"
"Several times a year","2019","in school","West Germany","16","","",""
"Several times a year","2019","in school","East Germany","7","","",""
"Several times a year","2019","inadequately","West Germany","189","0.136626781019455","0.119400331445042","0.153853230593869"
"Several times a year","2019","inadequately","East Germany","25","","",""
"Several times a year","2019","general elemantary","West Germany","335","0.122346033570376","0.109874555189781","0.134817511950972"
"Several times a year","2019","general elemantary","East Germany","63","0.102277812037795","0.0747069214489977","0.129848702626592"
"Several times a year","2019","middle vocational","West Germany","1221","0.141429484818469","0.134214223730864","0.148644745906074"
"Several times a year","2019","middle vocational","East Germany","431","0.167483260554875","0.153359246635794","0.181607274473956"
"Several times a year","2019","vocational + Abi","West Germany","230","0.120983835523594","0.10638564122534","0.135582029821847"
"Several times a year","2019","vocational + Abi","East Germany","65","0.262193530208157","0.214667410545918","0.309719649870395"
"Several times a year","2019","higher vocational","West Germany","183","0.150284717803684","0.13025711419452","0.170312321412849"
"Several times a year","2019","higher vocational","East Germany","66","0.141309663938922","0.108724489496168","0.173894838381676"
