"m11104","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"Several times a year","1993","Bremen","Not Working","","","",""
"Several times a year","1993","North Rhine-Westphalia","Full Time","","","",""
"Several times a year","1993","North Rhine-Westphalia","Part Time","","","",""
"Several times a year","1993","North Rhine-Westphalia","Not Working","","","",""
"Several times a year","1993","Hesse","Full Time","","","",""
"Several times a year","1993","Hesse","Part Time","","","",""
"Several times a year","1993","Hesse","Not Working","","","",""
"Several times a year","1993","Rhineland-Palatinate,Saarland","Full Time","","","",""
"Several times a year","1993","Rhineland-Palatinate,Saarland","Part Time","","","",""
"Several times a year","1993","Rhineland-Palatinate,Saarland","Not Working","","","",""
"Several times a year","1993","Baden-Württemberg","Full Time","","","",""
"Several times a year","1993","Baden-Württemberg","Part Time","","","",""
"Several times a year","1993","Baden-Württemberg","Not Working","","","",""
"Several times a year","1993","Bavaria","Full Time","","","",""
"Several times a year","1993","Bavaria","Part Time","","","",""
"Several times a year","1993","Bavaria","Not Working","","","",""
"Several times a year","1993","Berlin","Full Time","","","",""
"Several times a year","1993","Berlin","Part Time","","","",""
"Several times a year","1993","Berlin","Not Working","","","",""
"Several times a year","1993","Brandenburg","Full Time","","","",""
"Several times a year","1993","Brandenburg","Part Time","","","",""
"Several times a year","1993","Brandenburg","Not Working","","","",""
"Several times a year","1993","Mecklenburg-Western Pomerania","Full Time","","","",""
"Several times a year","1993","Mecklenburg-Western Pomerania","Part Time","","","",""
"Several times a year","1993","Mecklenburg-Western Pomerania","Not Working","","","",""
"Several times a year","1993","Saxony","Full Time","","","",""
"Several times a year","1993","Saxony","Part Time","","","",""
"Several times a year","1993","Saxony","Not Working","","","",""
"Several times a year","1993","Saxony-Anhalt","Full Time","","","",""
"Several times a year","1993","Saxony-Anhalt","Part Time","","","",""
"Several times a year","1993","Saxony-Anhalt","Not Working","","","",""
"Several times a year","1993","Thuringia","Full Time","","","",""
"Several times a year","1993","Thuringia","Part Time","","","",""
"Several times a year","1993","Thuringia","Not Working","","","",""
"At least once a month","1993","Schleswig-Holstein","Full Time","","","",""
"At least once a month","1993","Schleswig-Holstein","Part Time","","","",""
"At least once a month","1993","Schleswig-Holstein","Not Working","","","",""
"At least once a month","1993","Hamburg","Full Time","","","",""
"At least once a month","1993","Hamburg","Part Time","","","",""
"At least once a month","1993","Hamburg","Not Working","","","",""
"At least once a month","1993","Lower Saxony","Full Time","","","",""
"At least once a month","1993","Lower Saxony","Part Time","","","",""
"At least once a month","1993","Lower Saxony","Not Working","","","",""
"At least once a month","1993","Bremen","Full Time","","","",""
"At least once a month","1993","Bremen","Part Time","","","",""
"At least once a month","1993","Bremen","Not Working","","","",""
"At least once a month","1993","North Rhine-Westphalia","Full Time","","","",""
"At least once a month","1993","North Rhine-Westphalia","Part Time","","","",""
"At least once a month","1993","North Rhine-Westphalia","Not Working","","","",""
"At least once a month","1993","Hesse","Full Time","","","",""
"At least once a month","1993","Hesse","Part Time","","","",""
"At least once a month","1993","Hesse","Not Working","","","",""
"At least once a month","1993","Rhineland-Palatinate,Saarland","Full Time","","","",""
"At least once a month","1993","Rhineland-Palatinate,Saarland","Part Time","","","",""
"At least once a month","1993","Rhineland-Palatinate,Saarland","Not Working","","","",""
"At least once a month","1993","Baden-Württemberg","Full Time","","","",""
"At least once a month","1993","Baden-Württemberg","Part Time","","","",""
"At least once a month","1993","Baden-Württemberg","Not Working","","","",""
"At least once a month","1993","Bavaria","Full Time","","","",""
"At least once a month","1993","Bavaria","Part Time","","","",""
"At least once a month","1993","Bavaria","Not Working","","","",""
"At least once a month","1993","Berlin","Full Time","","","",""
"At least once a month","1993","Berlin","Part Time","","","",""
"At least once a month","1993","Berlin","Not Working","","","",""
"At least once a month","1993","Brandenburg","Full Time","","","",""
"At least once a month","1993","Brandenburg","Part Time","","","",""
"At least once a month","1993","Brandenburg","Not Working","","","",""
"At least once a month","1993","Mecklenburg-Western Pomerania","Full Time","","","",""
"At least once a month","1993","Mecklenburg-Western Pomerania","Part Time","","","",""
"At least once a month","1993","Mecklenburg-Western Pomerania","Not Working","","","",""
"At least once a month","1993","Saxony","Full Time","","","",""
"At least once a month","1993","Saxony","Part Time","","","",""
"At least once a month","1993","Saxony","Not Working","","","",""
"At least once a month","1993","Saxony-Anhalt","Full Time","","","",""
"At least once a month","1993","Saxony-Anhalt","Part Time","","","",""
"At least once a month","1993","Saxony-Anhalt","Not Working","","","",""
"At least once a month","1993","Thuringia","Full Time","","","",""
"At least once a month","1993","Thuringia","Part Time","","","",""
"At least once a month","1993","Thuringia","Not Working","","","",""
"At lease once a week","1993","Schleswig-Holstein","Full Time","","","",""
"At lease once a week","1993","Schleswig-Holstein","Part Time","","","",""
"At lease once a week","1993","Schleswig-Holstein","Not Working","","","",""
"At lease once a week","1993","Hamburg","Full Time","","","",""
"At lease once a week","1993","Hamburg","Part Time","","","",""
"At lease once a week","1993","Hamburg","Not Working","","","",""
"At lease once a week","1993","Lower Saxony","Full Time","","","",""
"At lease once a week","1993","Lower Saxony","Part Time","","","",""
"At lease once a week","1993","Lower Saxony","Not Working","","","",""
"At lease once a week","1993","Bremen","Full Time","","","",""
"At lease once a week","1993","Bremen","Part Time","","","",""
"At lease once a week","1993","Bremen","Not Working","","","",""
"At lease once a week","1993","North Rhine-Westphalia","Full Time","","","",""
"At lease once a week","1993","North Rhine-Westphalia","Part Time","","","",""
"At lease once a week","1993","North Rhine-Westphalia","Not Working","","","",""
"At lease once a week","1993","Hesse","Full Time","","","",""
"At lease once a week","1993","Hesse","Part Time","","","",""
"At lease once a week","1993","Hesse","Not Working","","","",""
"At lease once a week","1993","Rhineland-Palatinate,Saarland","Full Time","","","",""
"At lease once a week","1993","Rhineland-Palatinate,Saarland","Part Time","","","",""
"At lease once a week","1993","Rhineland-Palatinate,Saarland","Not Working","","","",""
"At lease once a week","1993","Baden-Württemberg","Full Time","","","",""
"At lease once a week","1993","Baden-Württemberg","Part Time","","","",""
"At lease once a week","1993","Baden-Württemberg","Not Working","","","",""
"At lease once a week","1993","Bavaria","Full Time","","","",""
"At lease once a week","1993","Bavaria","Part Time","","","",""
"At lease once a week","1993","Bavaria","Not Working","","","",""
"At lease once a week","1993","Berlin","Full Time","","","",""
"At lease once a week","1993","Berlin","Part Time","","","",""
"At lease once a week","1993","Berlin","Not Working","","","",""
"At lease once a week","1993","Brandenburg","Full Time","","","",""
"At lease once a week","1993","Brandenburg","Part Time","","","",""
"At lease once a week","1993","Brandenburg","Not Working","","","",""
"At lease once a week","1993","Mecklenburg-Western Pomerania","Full Time","","","",""
"At lease once a week","1993","Mecklenburg-Western Pomerania","Part Time","","","",""
"At lease once a week","1993","Mecklenburg-Western Pomerania","Not Working","","","",""
"At lease once a week","1993","Saxony","Full Time","","","",""
"At lease once a week","1993","Saxony","Part Time","","","",""
"At lease once a week","1993","Saxony","Not Working","","","",""
"At lease once a week","1993","Saxony-Anhalt","Full Time","","","",""
"At lease once a week","1993","Saxony-Anhalt","Part Time","","","",""
"At lease once a week","1993","Saxony-Anhalt","Not Working","","","",""
"At lease once a week","1993","Thuringia","Full Time","","","",""
"At lease once a week","1993","Thuringia","Part Time","","","",""
"At lease once a week","1993","Thuringia","Not Working","","","",""
"Almost never or never","1994","Schleswig-Holstein","Full Time","44","0.313220990186653","0.230581174181805","0.3958608061915"
"Almost never or never","1994","Schleswig-Holstein","Part Time","22","","",""
"Almost never or never","1994","Schleswig-Holstein","Not Working","56","0.544096700278891","0.445988590686929","0.642204809870854"
"Almost never or never","1994","Hamburg","Full Time","20","","",""
"Almost never or never","1994","Hamburg","Part Time","7","","",""
"Almost never or never","1994","Hamburg","Not Working","50","0.871300664409347","0.787266604001241","0.955334724817453"
"Almost never or never","1994","Lower Saxony","Full Time","162","0.381041533716154","0.334373625199275","0.427709442233032"
"Almost never or never","1994","Lower Saxony","Part Time","98","0.49700920573901","0.425727280044732","0.568291131433289"
"Almost never or never","1994","Lower Saxony","Not Working","232","0.706578002560124","0.658807284599008","0.754348720521241"
"Almost never or never","1994","Bremen","Full Time","10","","",""
"Almost never or never","1994","Bremen","Part Time","5","","",""
"Almost never or never","1994","Bremen","Not Working","33","0.707323075512674","0.575839250457405","0.838806900567944"
"Almost never or never","1994","North Rhine-Westphalia","Full Time","458","0.383626494581574","0.354598636673253","0.412654352489895"
"Almost never or never","1994","North Rhine-Westphalia","Part Time","206","0.399388529677469","0.355062761109244","0.443714298245694"
"Almost never or never","1994","North Rhine-Westphalia","Not Working","575","0.685083976711208","0.654533999371858","0.715633954050558"
"Almost never or never","1994","Hesse","Full Time","197","0.397701865273321","0.350211820119012","0.44519191042763"
"Almost never or never","1994","Hesse","Part Time","79","0.387968172487755","0.317174009682735","0.458762335292775"
"Almost never or never","1994","Hesse","Not Working","221","0.727900453590826","0.678909221267127","0.776891685914524"
"Almost never or never","1994","Rhineland-Palatinate,Saarland","Full Time","117","0.381222224382532","0.323608861388324","0.43883558737674"
"Almost never or never","1994","Rhineland-Palatinate,Saarland","Part Time","52","0.557321278721272","0.457961729998685","0.656680827443859"
