"m11104","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"At lease once a week","2017","Employed","vocational + Abi","967","0.55601785655611","0.533315742519066","0.578719970593154","4"
"At lease once a week","2017","Employed","higher vocational","560","0.523827075165419","0.494538528333897","0.55311562199694","4"
"At lease once a week","2017","Employed","higher education","3096","0.651458141903279","0.63826737736923","0.664648906437328","4"
"At least once a month","2017","Employed","in school","3","","","","3"
"At least once a month","2017","Not Employed","vocational + Abi","15","","","","3"
"At least once a month","2017","Not Employed","higher vocational","9","","","","3"
"At least once a month","2017","Not Employed","higher education","104","0.0374714628939824","0.0299359935178824","0.0450069322700825","3"
"At least once a month","2017","Employed","higher education","361","0.0731628061926602","0.0659542856095953","0.0803713267757251","3"
"At least once a month","2017","Not Employed","in school","20","","","","3"
"At least once a month","2017","Employed","inadequately","6","","","","3"
"At least once a month","2017","Not Employed","middle vocational","186","0.0338801499387374","0.0288113602396965","0.0389489396377782","3"
"At least once a month","2017","Not Employed","inadequately","85","0.0217972584461072","0.015888456113552","0.0277060607786624","3"
"At least once a month","2017","Employed","general elemantary","72","0.0444494844536626","0.0340373436916164","0.0548616252157088","3"
"At least once a month","2017","Employed","higher vocational","64","0.068653355759182","0.0538244854593832","0.0834822260589809","3"
"At least once a month","2017","Not Employed","general elemantary","96","0.025998320921927","0.0195508014074745","0.0324458404363795","3"
"At least once a month","2017","Employed","middle vocational","476","0.0608617062577402","0.0556552476728227","0.0660681648426577","3"
"At least once a month","2017","Employed","vocational + Abi","92","0.0533051750132061","0.0430408860989087","0.0635694639275036","3"
"Several times a year","2017","Not Employed","in school","41","0.124525463817312","0.089983631130917","0.159067296503707","2"
"Several times a year","2017","Not Employed","inadequately","256","0.0942461885809259","0.0824233687824965","0.106069008379355","2"
"Several times a year","2017","Not Employed","general elemantary","267","0.0820498210982004","0.0709302371751613","0.0931694050212396","2"
"Several times a year","2017","Not Employed","middle vocational","508","0.0914076531390928","0.083333594019304","0.0994817122588816","2"
"Several times a year","2017","Not Employed","vocational + Abi","60","0.0855827132473908","0.0614454248512312","0.10972000164355","2"
"Several times a year","2017","Employed","middle vocational","1242","0.161359817299848","0.153348736500726","0.169370898098969","2"
"Several times a year","2017","Employed","vocational + Abi","278","0.144690073248126","0.128616208709843","0.160763937786409","2"
"Several times a year","2017","Employed","higher vocational","215","0.198233151846573","0.174853733888875","0.221612569804271","2"
"Several times a year","2017","Employed","higher education","684","0.124171051038753","0.11504213810032","0.133299963977187","2"
"Several times a year","2017","Employed","inadequately","31","0.114568838679921","0.0760759172410041","0.153061760118837","2"
"Several times a year","2017","Employed","general elemantary","212","0.134576723544949","0.117335062529757","0.15181838456014","2"
"Several times a year","2017","Not Employed","higher vocational","46","0.116057465071625","0.0854983747555863","0.146616555387663","2"
"Several times a year","2017","Not Employed","higher education","336","0.116745435245322","0.104004066712964","0.129486803777681","2"
"Several times a year","2017","Employed","in school","9","","","","2"
"Almost never or never","2018","Not Employed","vocational + Abi","40","0.436493198481358","0.323495251570964","0.549491145391751","1"
"Almost never or never","2018","Not Employed","higher vocational","","","","","1"
"Almost never or never","2018","Not Employed","higher education","257","0.394089254841848","0.353544692618405","0.434633817065292","1"
"Almost never or never","2018","Employed","in school","","","","","1"
"Almost never or never","2018","Employed","higher education","36","0.278435244330179","0.189235833935841","0.367634654724518","1"
"Almost never or never","2018","Employed","inadequately","61","0.248512226768368","0.179584420398874","0.317440033137863","1"
"Almost never or never","2018","Not Employed","middle vocational","256","0.448362782159861","0.406837379821951","0.489888184497772","1"
"Almost never or never","2018","Employed","general elemantary","46","0.294312508539188","0.209147279567737","0.37947773751064","1"
"Almost never or never","2018","Employed","middle vocational","39","0.29812718947263","0.211453715378731","0.38480066356653","1"
"Almost never or never","2018","Employed","higher vocational","","","","","1"
"Almost never or never","2018","Not Employed","in school","","","","","1"
"Almost never or never","2018","Not Employed","inadequately","672","0.428176564043812","0.401278635429903","0.45507449265772","1"
"Almost never or never","2018","Not Employed","general elemantary","294","0.372105777893963","0.33451012090995","0.409701434877976","1"
"Almost never or never","2018","Employed","vocational + Abi","3","","","","1"
"At lease once a week","2018","Not Employed","in school","5","","","","4"
"At lease once a week","2018","Not Employed","inadequately","373","0.3633269566699","0.337182269088712","0.389471644251088","4"
"At lease once a week","2018","Not Employed","general elemantary","200","0.350496433943225","0.313386190771283","0.387606677115168","4"
"At lease once a week","2018","Not Employed","middle vocational","169","0.289699392284877","0.25182312463517","0.327575659934584","4"
"At lease once a week","2018","Not Employed","vocational + Abi","21","","","","4"
"At lease once a week","2018","Not Employed","higher vocational","","","","","4"
"At lease once a week","2018","Not Employed","higher education","158","0.351701189091476","0.312082005468558","0.391320372714394","4"
"At lease once a week","2018","Employed","in school","","","","","4"
"At lease once a week","2018","Employed","inadequately","65","0.597477160003606","0.519257569956321","0.67569675005089","4"
"At lease once a week","2018","Employed","general elemantary","48","0.552165762165964","0.459238074196786","0.645093450135141","4"
"At lease once a week","2018","Employed","middle vocational","46","0.558457423757833","0.464368710316595","0.652546137199071","4"
"At lease once a week","2018","Employed","vocational + Abi","7","","","","4"
"At lease once a week","2018","Employed","higher vocational","","","","","4"
"At lease once a week","2018","Employed","higher education","31","0.354894113281561","0.259674344144274","0.450113882418847","4"
"At least once a month","2018","Not Employed","higher education","45","0.0790958442536814","0.0567027018988837","0.101488986608479","3"
"At least once a month","2018","Employed","in school","","","","","3"
"At least once a month","2018","Not Employed","vocational + Abi","3","","","","3"
"At least once a month","2018","Not Employed","higher vocational","","","","","3"
"At least once a month","2018","Employed","higher education","11","","","","3"
"At least once a month","2018","Not Employed","in school","","","","","3"
"At least once a month","2018","Employed","inadequately","11","","","","3"
"At least once a month","2018","Employed","general elemantary","6","","","","3"
"At least once a month","2018","Employed","middle vocational","7","","","","3"
"At least once a month","2018","Employed","higher vocational","","","","","3"
"At least once a month","2018","Not Employed","middle vocational","34","0.0620533961664328","0.041909469725662","0.0821973226072035","3"
