"m11104","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"Almost never or never","1996","Full Time","vocational + Abi","82","0.328168903275031","0.269847605248774","0.386490201301288"
"Almost never or never","1996","Full Time","higher vocational","159","0.327308516905253","0.283711707875694","0.370905325934812"
"Almost never or never","1996","Full Time","higher education","357","0.283568306382555","0.256624428679942","0.310512184085168"
"Almost never or never","1996","Part Time","in school","2","","",""
"Almost never or never","1996","Part Time","inadequately","90","0.777703192178616","0.701040790058048","0.854365594299184"
"Almost never or never","1996","Part Time","general elemantary","269","0.535480898879631","0.492655342914016","0.578306454845247"
"Almost never or never","1996","Part Time","middle vocational","623","0.40364123157683","0.377858074649599","0.429424388504062"
"Almost never or never","1996","Part Time","vocational + Abi","40","0.255599900164212","0.173712252925193","0.33748754740323"
"Almost never or never","1996","Part Time","higher vocational","54","0.339417193545185","0.261259976560297","0.417574410530073"
"Almost never or never","1996","Part Time","higher education","108","0.282497511192213","0.233996240927308","0.330998781457117"
"Almost never or never","1996","Not Working","in school","32","0.0710780239415617","0.0407084264844634","0.10144762139866"
"Almost never or never","1996","Not Working","inadequately","216","0.871884640931113","0.829688796508209","0.914080485354017"
"Almost never or never","1996","Not Working","general elemantary","888","0.773352363649938","0.749495133266355","0.79720959403352"
"Almost never or never","1996","Not Working","middle vocational","1405","0.649727998077419","0.629642290366542","0.669813705788297"
"Almost never or never","1996","Not Working","vocational + Abi","71","0.597630094087603","0.50952447942929","0.685735708745916"
"Almost never or never","1996","Not Working","higher vocational","102","0.571623465084443","0.499131572805896","0.64411535736299"
"Almost never or never","1996","Not Working","higher education","186","0.544765970346205","0.492444394720292","0.597087545972118"
"Several times a year","1996","Full Time","in school","1","","",""
"Several times a year","1996","Full Time","inadequately","22","","",""
"Several times a year","1996","Full Time","general elemantary","159","0.258894296105732","0.226092009089655","0.291696583121809"
"Several times a year","1996","Full Time","middle vocational","779","0.26173807128732","0.246101702932619","0.277374439642022"
"Several times a year","1996","Full Time","vocational + Abi","61","0.227524620002617","0.17545253833515","0.279596701670085"
"Several times a year","1996","Full Time","higher vocational","124","0.299852735609895","0.257281447480039","0.342424023739751"
"Several times a year","1996","Full Time","higher education","272","0.232444627644091","0.207194796781704","0.257694458506477"
"Several times a year","1996","Part Time","in school","2","","",""
"Several times a year","1996","Part Time","inadequately","14","","",""
"Several times a year","1996","Part Time","general elemantary","125","0.201313823368784","0.166882468548559","0.235745178189008"
"Several times a year","1996","Part Time","middle vocational","342","0.244231992846616","0.221654274321966","0.266809711371267"
"Several times a year","1996","Part Time","vocational + Abi","22","","",""
"Several times a year","1996","Part Time","higher vocational","36","0.301787561066377","0.226020054869504","0.37755506726325"
"Several times a year","1996","Part Time","higher education","81","0.250288825121238","0.203622691942098","0.296954958300378"
"Several times a year","1996","Not Working","in school","54","0.17017657599506","0.125762106442903","0.214591045547216"
"Several times a year","1996","Not Working","inadequately","15","","",""
"Several times a year","1996","Not Working","general elemantary","117","0.0824123618531378","0.0667421208396355","0.0980826028666401"
"Several times a year","1996","Not Working","middle vocational","291","0.12614491729556","0.112166010093968","0.140123824497151"
"Several times a year","1996","Not Working","vocational + Abi","22","","",""
"Several times a year","1996","Not Working","higher vocational","26","","",""
"Several times a year","1996","Not Working","higher education","71","0.189262063549657","0.148106315285061","0.230417811814253"
"At least once a month","1996","Full Time","in school","1","","",""
"At least once a month","1996","Full Time","inadequately","5","","",""
"At least once a month","1996","Full Time","general elemantary","55","0.080604825562018","0.0602187121248312","0.100990938999205"
"At least once a month","1996","Full Time","middle vocational","257","0.0870900379978746","0.0770601653067755","0.0971199106889737"
"At least once a month","1996","Full Time","vocational + Abi","25","","",""
"At least once a month","1996","Full Time","higher vocational","43","0.0837421208933436","0.0580056541217907","0.109478587664897"
"At least once a month","1996","Full Time","higher education","99","0.0991349860235227","0.0812706370377188","0.116999335009327"
"At least once a month","1996","Part Time","in school","1","","",""
"At least once a month","1996","Part Time","inadequately","5","","",""
"At least once a month","1996","Part Time","general elemantary","38","0.0583013158480449","0.0381814820178424","0.0784211496782475"
"At least once a month","1996","Part Time","middle vocational","91","0.0632603583296518","0.0504677294925466","0.0760529871667569"
"At least once a month","1996","Part Time","vocational + Abi","10","","",""
"At least once a month","1996","Part Time","higher vocational","9","","",""
"At least once a month","1996","Part Time","higher education","31","0.109588785368903","0.0759366628441681","0.143240907893639"
"At least once a month","1996","Not Working","in school","30","0.119199798639821","0.0809033759795396","0.157496221300102"
"At least once a month","1996","Not Working","inadequately","2","","",""
"At least once a month","1996","Not Working","general elemantary","51","0.0414286843688201","0.0300728642598782","0.0527845044777619"
"At least once a month","1996","Not Working","middle vocational","112","0.0533732047754013","0.0439093150234143","0.0628370945273883"
"At least once a month","1996","Not Working","vocational + Abi","5","","",""
"At least once a month","1996","Not Working","higher vocational","16","","",""
"At least once a month","1996","Not Working","higher education","15","","",""
"At lease once a week","1996","Full Time","in school","2","","",""
"At lease once a week","1996","Full Time","inadequately","8","","",""
"At lease once a week","1996","Full Time","general elemantary","145","0.236715730146549","0.204884053048092","0.268547407245007"
"At lease once a week","1996","Full Time","middle vocational","726","0.259806875859341","0.24420793717527","0.275405814543413"
"At lease once a week","1996","Full Time","vocational + Abi","81","0.356459853015895","0.296970184087798","0.415949521943992"
"At lease once a week","1996","Full Time","higher vocational","119","0.289096626591508","0.246975993997708","0.331217259185309"
"At lease once a week","1996","Full Time","higher education","347","0.384852079949831","0.355766310463663","0.413937849435999"
"At lease once a week","1996","Part Time","in school","6","","",""
"At lease once a week","1996","Part Time","inadequately","4","","",""
"At lease once a week","1996","Part Time","general elemantary","89","0.20490396190354","0.170245107636867","0.239562816170214"
