"m11104","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"At lease once a week","2017","Not Employed","Single parent ","335","0.397213281408998","0.367388206734753","0.427038356083243","4"
"At lease once a week","2017","Not Employed","Couple + C. LE 16 ","802","0.284986261790691","0.268939756829034","0.301032766752348","4"
"At lease once a week","2017","Not Employed","Couple + C. GT 16 ","389","0.465803601022539","0.433304174297155","0.498303027747924","4"
"At lease once a week","2017","Not Employed","Couple + C. LE and GT 16","422","0.473321817320968","0.444749200910182","0.501894433731755","4"
"At lease once a week","2017","Employed","1-pers.-HH","1257","0.530147597023948","0.509750737831843","0.550544456216052","4"
"At lease once a week","2017","Employed","(Married) couple without C. ","2256","0.507529479579017","0.492983713434997","0.522075245723038","4"
"At lease once a week","2017","Employed","Single parent ","706","0.460910708868689","0.436424851743696","0.485396565993682","4"
"At lease once a week","2017","Employed","Couple + C. LE 16 ","2236","0.449061238473888","0.435522501226881","0.462599975720895","4"
"At lease once a week","2017","Employed","Couple + C. GT 16 ","1210","0.50727621178821","0.487523974342199","0.52702844923422","4"
"At lease once a week","2017","Employed","Couple + C. LE and GT 16","802","0.475715579626776","0.451989527691032","0.499441631562521","4"
"At least once a month","2017","Not Employed","Single parent ","36","0.0321938246869777","0.0214349139715165","0.042952735402439","3"
"At least once a month","2017","Not Employed","(Married) couple without C. ","110","0.0268895100170663","0.0218055556839842","0.0319734643501484","3"
"At least once a month","2017","Not Employed","Couple + C. LE 16 ","133","0.0541678743498901","0.0461217039376641","0.062214044762116","3"
"At least once a month","2017","Not Employed","1-pers.-HH","113","0.0260443569406676","0.0201003765419658","0.0319883373393694","3"
"At least once a month","2017","Not Employed","Couple + C. LE and GT 16","58","0.0289798722087851","0.0193800888095501","0.0385796556080201","3"
"At least once a month","2017","Not Employed","Couple + C. GT 16 ","55","0.0626815834270946","0.0468895754052407","0.0784735914489484","3"
"At least once a month","2017","Employed","1-pers.-HH","155","0.069319200430404","0.0589388665550496","0.0796995343057584","3"
"At least once a month","2017","Employed","(Married) couple without C. ","259","0.0586764388817804","0.0518386264424925","0.0655142513210682","3"
"At least once a month","2017","Employed","Single parent ","99","0.0554099554152129","0.0441718748370444","0.0666480359933813","3"
"At least once a month","2017","Employed","Couple + C. LE 16 ","341","0.0740945667030497","0.0669652122329673","0.0812239211731322","3"
"At least once a month","2017","Employed","Couple + C. GT 16 ","138","0.0533280307568062","0.0444509572406847","0.0622051042729277","3"
"At least once a month","2017","Employed","Couple + C. LE and GT 16","92","0.0406688219524232","0.0312849215655872","0.0500527223392592","3"
"Several times a year","2017","Not Employed","Couple + C. LE 16 ","410","0.121967217691463","0.110334311574014","0.133600123808911","2"
"Several times a year","2017","Not Employed","1-pers.-HH","279","0.0736668633230028","0.0639176258481269","0.0834161007978786","2"
"Several times a year","2017","Not Employed","(Married) couple without C. ","413","0.106851093354733","0.0971419583462141","0.116560228363252","2"
"Several times a year","2017","Not Employed","Single parent ","130","0.12135716990846","0.101453794875041","0.141260544941879","2"
"Several times a year","2017","Not Employed","Couple + C. LE and GT 16","142","0.108065341681251","0.0902985577661794","0.125832125596323","2"
"Several times a year","2017","Employed","1-pers.-HH","289","0.134232705371255","0.120300690398902","0.148164720343609","2"
"Several times a year","2017","Employed","(Married) couple without C. ","668","0.147480765747154","0.137164188597546","0.157797342896763","2"
"Several times a year","2017","Employed","Single parent ","249","0.143631419279566","0.126403546824841","0.16085929173429","2"
"Several times a year","2017","Employed","Couple + C. LE 16 ","830","0.168465039347611","0.158277510274684","0.178652568420539","2"
"Several times a year","2017","Employed","Couple + C. GT 16 ","358","0.144738210301899","0.130837614407868","0.158638806195929","2"
"Several times a year","2017","Employed","Couple + C. LE and GT 16","255","0.158278262035952","0.140937697938125","0.175618826133779","2"
"Several times a year","2017","Not Employed","Couple + C. GT 16 ","90","0.0980628575164812","0.0786868537821994","0.117438861250763","2"
"Almost never or never","2018","Not Employed","1-pers.-HH","194","0.290177497983511","0.253274064719516","0.327080931247507","1"
"Almost never or never","2018","Not Employed","(Married) couple without C. ","48","0.39046562261138","0.300115325749607","0.480815919473152","1"
"Almost never or never","2018","Not Employed","Single parent ","176","0.525432164708167","0.46966478873076","0.581199540685575","1"
"Almost never or never","2018","Not Employed","Couple + C. LE 16 ","777","0.538900763711859","0.513339955364796","0.564461572058923","1"
"Almost never or never","2018","Not Employed","Couple + C. GT 16 ","43","0.506112301445961","0.397899481131566","0.614325121760355","1"
"Almost never or never","2018","Not Employed","Couple + C. LE and GT 16","250","0.527795264466468","0.483227332181501","0.572363196751435","1"
"Almost never or never","2018","Employed","1-pers.-HH","51","0.201315231198885","0.146290361147879","0.256340101249891","1"
"Almost never or never","2018","Employed","(Married) couple without C. ","9","","","","1"
"Almost never or never","2018","Employed","Couple + C. GT 16 ","4","","","","1"
"Almost never or never","2018","Employed","Couple + C. LE and GT 16","20","","","","1"
"Almost never or never","2018","Employed","Single parent ","9","","","","1"
"Almost never or never","2018","Employed","Couple + C. LE 16 ","90","0.464636385168189","0.392177202515803","0.537095567820574","1"
"At lease once a week","2018","Not Employed","1-pers.-HH","233","0.418970380143556","0.378851313431165","0.459089446855947","4"
"At lease once a week","2018","Not Employed","(Married) couple without C. ","43","0.441052974694399","0.349099153342758","0.533006796046039","4"
"At lease once a week","2018","Not Employed","Single parent ","81","0.280252979059254","0.230095258718724","0.330410699399783","4"
"At lease once a week","2018","Not Employed","Couple + C. LE 16 ","355","0.236052222295681","0.214277187096902","0.257827257494459","4"
"At lease once a week","2018","Not Employed","Couple + C. GT 16 ","22","","","","4"
"At lease once a week","2018","Not Employed","Couple + C. LE and GT 16","137","0.316055102560466","0.274548562562159","0.357561642558773","4"
"At lease once a week","2018","Employed","1-pers.-HH","113","0.605623323734703","0.538559252455758","0.672687395013648","4"
"At lease once a week","2018","Employed","(Married) couple without C. ","6","","","","4"
"At lease once a week","2018","Employed","Single parent ","6","","","","4"
"At lease once a week","2018","Employed","Couple + C. LE 16 ","53","0.345909539261647","0.276804045532071","0.415015032991223","4"
"At lease once a week","2018","Employed","Couple + C. GT 16 ","2","","","","4"
"At lease once a week","2018","Employed","Couple + C. LE and GT 16","6","","","","4"
"At least once a month","2018","Not Employed","(Married) couple without C. ","6","","","","3"
"At least once a month","2018","Not Employed","Single parent ","8","","","","3"
"At least once a month","2018","Not Employed","Couple + C. LE 16 ","78","0.0532159305351765","0.041706090592296","0.0647257704780569","3"
"At least once a month","2018","Not Employed","1-pers.-HH","45","0.0875922479582161","0.0646049807507895","0.110579515165643","3"
"At least once a month","2018","Not Employed","Couple + C. LE and GT 16","18","","","","3"
"At least once a month","2018","Not Employed","Couple + C. GT 16 ","5","","","","3"
"At least once a month","2018","Employed","1-pers.-HH","15","","","","3"
"At least once a month","2018","Employed","(Married) couple without C. ","2","","","","3"
"At least once a month","2018","Employed","Single parent ","","","","","3"
"At least once a month","2018","Employed","Couple + C. LE 16 ","11","","","","3"
"At least once a month","2018","Employed","Couple + C. GT 16 ","1","","","","3"
"At least once a month","2018","Employed","Couple + C. LE and GT 16","3","","","","3"
"Several times a year","2018","Not Employed","Couple + C. LE 16 ","251","0.171831083457284","0.152487661286927","0.19117450562764","2"
"Several times a year","2018","Not Employed","1-pers.-HH","109","0.203259873914716","0.170537545751003","0.23598220207843","2"
"Several times a year","2018","Not Employed","(Married) couple without C. ","15","","","","2"
"Several times a year","2018","Not Employed","Single parent ","43","0.172448249671329","0.130259203292816","0.214637296049842","2"
"Several times a year","2018","Employed","1-pers.-HH","25","","","","2"
"Several times a year","2018","Employed","(Married) couple without C. ","3","","","","2"
"Several times a year","2018","Employed","Couple + C. LE 16 ","28","","","","2"
"Several times a year","2018","Not Employed","Couple + C. LE and GT 16","77","0.125423101837222","0.0958557559987363","0.154990447675708","2"
"Several times a year","2018","Employed","Single parent ","3","","","","2"
"Several times a year","2018","Employed","Couple + C. GT 16 ","","","","","2"
"Several times a year","2018","Employed","Couple + C. LE and GT 16","3","","","","2"
"Several times a year","2018","Not Employed","Couple + C. GT 16 ","12","","","","2"
"Almost never or never","2019","Not Employed","1-pers.-HH","869","0.434274386139346","0.413500931394214","0.455047840884478","1"
"Almost never or never","2019","Not Employed","(Married) couple without C. ","1318","0.369407677201178","0.353853994916836","0.38496135948552","1"
"Almost never or never","2019","Not Employed","Single parent ","365","0.459038439084719","0.425359544895427","0.49271733327401","1"
"Almost never or never","2019","Not Employed","Couple + C. LE 16 ","814","0.387980906081651","0.365593691639617","0.410368120523685","1"
"Almost never or never","2019","Not Employed","Couple + C. GT 16 ","245","0.247980241754958","0.217771236287839","0.278189247222076","1"
"Almost never or never","2019","Not Employed","Couple + C. LE and GT 16","366","0.345954409045061","0.316472097094022","0.375436720996099","1"
"Almost never or never","2019","Employed","1-pers.-HH","561","0.219691882169287","0.204200288231275","0.235183476107299","1"
"Almost never or never","2019","Employed","(Married) couple without C. ","1056","0.209547239005824","0.198195785358805","0.220898692652843","1"
"Almost never or never","2019","Employed","Single parent ","414","0.280346689403079","0.257578060726156","0.303115318080001","1"
"Almost never or never","2019","Employed","Couple + C. LE 16 ","1263","0.23337186327766","0.221527519736429","0.24521620681889","1"
"Almost never or never","2019","Employed","Couple + C. GT 16 ","535","0.213708829009906","0.196912165854095","0.230505492165716","1"
"Almost never or never","2019","Employed","Couple + C. LE and GT 16","470","0.248875369826546","0.228652965192297","0.269097774460795","1"
"At lease once a week","2019","Not Employed","1-pers.-HH","1043","0.444892850956938","0.42406522242457","0.465720479489306","4"
