"plb0050","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Yes","2011","Saxony-Anhalt","1-pers.-HH","32","0.401873409738736","0.284477793353732","0.519269026123739","1"
"Yes","2011","Saxony-Anhalt","(Married) couple without C. ","80","0.622606612776069","0.540225760984282","0.704987464567856","1"
"Yes","2011","Saxony-Anhalt","Single parent ","8","","","","1"
"Yes","2011","Saxony-Anhalt","Couple + C. LE 16 ","58","0.559792975272766","0.464387427840281","0.65519852270525","1"
"Yes","2011","Saxony-Anhalt","Couple + C. GT 16 ","46","0.524090319352483","0.41791979394402","0.630260844760945","1"
"Yes","2011","Saxony-Anhalt","Couple + C. LE and GT 16","14","","","","1"
"Yes","2011","Thuringia","1-pers.-HH","22","","","","1"
"Yes","2011","Thuringia","(Married) couple without C. ","60","0.37200705465208","0.289552605275474","0.454461504028685","1"
"Yes","2011","Thuringia","Single parent ","16","","","","1"
"Yes","2011","Thuringia","Couple + C. LE 16 ","53","0.403621557721356","0.30746116324466","0.499781952198052","1"
"Yes","2011","Thuringia","Couple + C. GT 16 ","47","0.405012603365439","0.312431070848932","0.497594135881946","1"
"Yes","2011","Thuringia","Couple + C. LE and GT 16","7","","","","1"
"No","2012","Berlin","Couple + C. LE and GT 16","","","","","2"
"No","2012","Brandenburg","1-pers.-HH","","","","","2"
"No","2012","Brandenburg","(Married) couple without C. ","","","","","2"
"No","2012","Brandenburg","Single parent ","","","","","2"
"No","2012","Brandenburg","Couple + C. LE 16 ","","","","","2"
"No","2012","Brandenburg","Couple + C. GT 16 ","","","","","2"
"No","2012","Brandenburg","Couple + C. LE and GT 16","","","","","2"
"No","2012","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","2"
"No","2012","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","2"
"No","2012","Mecklenburg-Western Pomerania","Single parent ","","","","","2"
"No","2012","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","2"
"No","2012","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","2"
"No","2012","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","2"
"No","2012","Saxony","1-pers.-HH","","","","","2"
"No","2012","Saxony","(Married) couple without C. ","","","","","2"
"No","2012","Saxony","Single parent ","","","","","2"
"No","2012","Saxony","Couple + C. LE 16 ","","","","","2"
"No","2012","Saxony","Couple + C. GT 16 ","","","","","2"
"No","2012","Schleswig-Holstein","1-pers.-HH","","","","","2"
"No","2012","Schleswig-Holstein","(Married) couple without C. ","","","","","2"
"No","2012","Schleswig-Holstein","Single parent ","","","","","2"
"No","2012","Schleswig-Holstein","Couple + C. LE 16 ","","","","","2"
"No","2012","Schleswig-Holstein","Couple + C. GT 16 ","","","","","2"
"No","2012","Schleswig-Holstein","Couple + C. LE and GT 16","","","","","2"
"No","2012","Hamburg","1-pers.-HH","","","","","2"
"No","2012","Hamburg","(Married) couple without C. ","","","","","2"
"No","2012","Hamburg","Single parent ","","","","","2"
"No","2012","Hamburg","Couple + C. LE 16 ","","","","","2"
"No","2012","Hamburg","Couple + C. GT 16 ","","","","","2"
"No","2012","Hamburg","Couple + C. LE and GT 16","","","","","2"
"No","2012","Lower Saxony","1-pers.-HH","","","","","2"
"No","2012","Lower Saxony","(Married) couple without C. ","","","","","2"
"No","2012","Lower Saxony","Single parent ","","","","","2"
"No","2012","Lower Saxony","Couple + C. LE 16 ","","","","","2"
"No","2012","Lower Saxony","Couple + C. GT 16 ","","","","","2"
"No","2012","Lower Saxony","Couple + C. LE and GT 16","","","","","2"
"No","2012","Bremen","1-pers.-HH","","","","","2"
"No","2012","Bremen","(Married) couple without C. ","","","","","2"
"No","2012","Bremen","Single parent ","","","","","2"
"No","2012","Bremen","Couple + C. LE 16 ","","","","","2"
"No","2012","Bremen","Couple + C. GT 16 ","","","","","2"
"No","2012","Bremen","Couple + C. LE and GT 16","","","","","2"
"No","2012","North Rhine-Westphalia","1-pers.-HH","","","","","2"
"No","2012","North Rhine-Westphalia","(Married) couple without C. ","","","","","2"
"No","2012","North Rhine-Westphalia","Single parent ","","","","","2"
"No","2012","North Rhine-Westphalia","Couple + C. LE 16 ","","","","","2"
"No","2012","North Rhine-Westphalia","Couple + C. GT 16 ","","","","","2"
"No","2012","North Rhine-Westphalia","Couple + C. LE and GT 16","","","","","2"
"No","2012","Hesse","1-pers.-HH","","","","","2"
"No","2012","Hesse","(Married) couple without C. ","","","","","2"
"No","2012","Hesse","Single parent ","","","","","2"
"No","2012","Hesse","Couple + C. LE 16 ","","","","","2"
"No","2012","Hesse","Couple + C. GT 16 ","","","","","2"
"No","2012","Hesse","Couple + C. LE and GT 16","","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","1-pers.-HH","","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","Single parent ","","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","","","2"
"No","2012","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","","","2"
"No","2012","Baden-Württemberg","1-pers.-HH","","","","","2"
"No","2012","Baden-Württemberg","(Married) couple without C. ","","","","","2"
"No","2012","Baden-Württemberg","Single parent ","","","","","2"
"No","2012","Baden-Württemberg","Couple + C. LE 16 ","","","","","2"
"No","2012","Bavaria","Single parent ","","","","","2"
"No","2012","Bavaria","Couple + C. LE and GT 16","","","","","2"
"No","2012","Berlin","1-pers.-HH","","","","","2"
"No","2012","Berlin","(Married) couple without C. ","","","","","2"
"No","2012","Berlin","Single parent ","","","","","2"
"No","2012","Berlin","Couple + C. LE 16 ","","","","","2"
"No","2012","Berlin","Couple + C. GT 16 ","","","","","2"
"No","2012","Baden-Württemberg","Couple + C. GT 16 ","","","","","2"
"No","2012","Baden-Württemberg","Couple + C. LE and GT 16","","","","","2"
"No","2012","Bavaria","1-pers.-HH","","","","","2"
"No","2012","Bavaria","(Married) couple without C. ","","","","","2"
"No","2012","Bavaria","Couple + C. LE 16 ","","","","","2"
"No","2012","Bavaria","Couple + C. GT 16 ","","","","","2"
"No","2012","Saxony","Couple + C. LE and GT 16","","","","","2"
"No","2012","Saxony-Anhalt","1-pers.-HH","","","","","2"
"No","2012","Saxony-Anhalt","(Married) couple without C. ","","","","","2"
"No","2012","Saxony-Anhalt","Single parent ","","","","","2"
"No","2012","Saxony-Anhalt","Couple + C. LE 16 ","","","","","2"
"No","2012","Saxony-Anhalt","Couple + C. GT 16 ","","","","","2"
"No","2012","Saxony-Anhalt","Couple + C. LE and GT 16","","","","","2"
"No","2012","Thuringia","1-pers.-HH","","","","","2"
"No","2012","Thuringia","(Married) couple without C. ","","","","","2"
"No","2012","Thuringia","Single parent ","","","","","2"
"No","2012","Thuringia","Couple + C. LE 16 ","","","","","2"
"No","2012","Thuringia","Couple + C. GT 16 ","","","","","2"
"No","2012","Thuringia","Couple + C. LE and GT 16","","","","","2"
"Yes","2012","Schleswig-Holstein","1-pers.-HH","","","","","1"
"Yes","2012","Schleswig-Holstein","(Married) couple without C. ","","","","","1"
"Yes","2012","Schleswig-Holstein","Single parent ","","","","","1"
"Yes","2012","Schleswig-Holstein","Couple + C. LE 16 ","","","","","1"
"Yes","2012","Schleswig-Holstein","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Schleswig-Holstein","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","Hamburg","1-pers.-HH","","","","","1"
"Yes","2012","Hamburg","(Married) couple without C. ","","","","","1"
"Yes","2012","Hamburg","Single parent ","","","","","1"
"Yes","2012","Hamburg","Couple + C. LE 16 ","","","","","1"
"Yes","2012","Hamburg","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Hamburg","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","Lower Saxony","1-pers.-HH","","","","","1"
"Yes","2012","Baden-Württemberg","(Married) couple without C. ","","","","","1"
"Yes","2012","Baden-Württemberg","Single parent ","","","","","1"
"Yes","2012","Baden-Württemberg","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Baden-Württemberg","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","Bavaria","1-pers.-HH","","","","","1"
"Yes","2012","Bavaria","(Married) couple without C. ","","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","Single parent ","","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","Baden-Württemberg","1-pers.-HH","","","","","1"
"Yes","2012","Baden-Württemberg","Couple + C. LE 16 ","","","","","1"
"Yes","2012","Bavaria","Single parent ","","","","","1"
"Yes","2012","Bavaria","Couple + C. LE 16 ","","","","","1"
"Yes","2012","Bavaria","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Bavaria","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","Berlin","1-pers.-HH","","","","","1"
"Yes","2012","Berlin","(Married) couple without C. ","","","","","1"
"Yes","2012","Berlin","Single parent ","","","","","1"
"Yes","2012","Hesse","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Hesse","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","1-pers.-HH","","","","","1"
"Yes","2012","Berlin","Couple + C. LE 16 ","","","","","1"
"Yes","2012","Berlin","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Berlin","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","Brandenburg","1-pers.-HH","","","","","1"
"Yes","2012","Brandenburg","(Married) couple without C. ","","","","","1"
"Yes","2012","Hesse","(Married) couple without C. ","","","","","1"
"Yes","2012","Hesse","Single parent ","","","","","1"
"Yes","2012","Hesse","Couple + C. LE 16 ","","","","","1"
"Yes","2012","Brandenburg","Single parent ","","","","","1"
"Yes","2012","Brandenburg","Couple + C. LE 16 ","","","","","1"
"Yes","2012","Brandenburg","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Brandenburg","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","Single parent ","","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","Saxony","1-pers.-HH","","","","","1"
"Yes","2012","Saxony","(Married) couple without C. ","","","","","1"
"Yes","2012","Saxony","Single parent ","","","","","1"
"Yes","2012","Saxony","Couple + C. LE 16 ","","","","","1"
"Yes","2012","Saxony","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Saxony","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","Saxony-Anhalt","1-pers.-HH","","","","","1"
"Yes","2012","Saxony-Anhalt","(Married) couple without C. ","","","","","1"
"Yes","2012","Saxony-Anhalt","Single parent ","","","","","1"
"Yes","2012","Saxony-Anhalt","Couple + C. LE 16 ","","","","","1"
"Yes","2012","Saxony-Anhalt","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Saxony-Anhalt","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","Thuringia","1-pers.-HH","","","","","1"
"Yes","2012","Thuringia","(Married) couple without C. ","","","","","1"
"Yes","2012","Thuringia","Single parent ","","","","","1"
"Yes","2012","Thuringia","Couple + C. LE 16 ","","","","","1"
"Yes","2012","Thuringia","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Thuringia","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","North Rhine-Westphalia","1-pers.-HH","","","","","1"
"Yes","2012","North Rhine-Westphalia","(Married) couple without C. ","","","","","1"
"Yes","2012","Lower Saxony","(Married) couple without C. ","","","","","1"
"Yes","2012","Lower Saxony","Single parent ","","","","","1"
"Yes","2012","Lower Saxony","Couple + C. LE 16 ","","","","","1"
"Yes","2012","Lower Saxony","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Lower Saxony","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","Bremen","1-pers.-HH","","","","","1"
"Yes","2012","Bremen","(Married) couple without C. ","","","","","1"
"Yes","2012","Bremen","Single parent ","","","","","1"
"Yes","2012","Bremen","Couple + C. LE 16 ","","","","","1"
"Yes","2012","Bremen","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Bremen","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","North Rhine-Westphalia","Single parent ","","","","","1"
"Yes","2012","North Rhine-Westphalia","Couple + C. LE 16 ","","","","","1"
"Yes","2012","North Rhine-Westphalia","Couple + C. GT 16 ","","","","","1"
"Yes","2012","North Rhine-Westphalia","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","Hesse","1-pers.-HH","","","","","1"
"No","2013","Schleswig-Holstein","1-pers.-HH","","","","","2"
"No","2013","Schleswig-Holstein","(Married) couple without C. ","","","","","2"
"No","2013","Schleswig-Holstein","Single parent ","","","","","2"
"No","2013","Schleswig-Holstein","Couple + C. LE 16 ","","","","","2"
"No","2013","Schleswig-Holstein","Couple + C. GT 16 ","","","","","2"
"No","2013","Schleswig-Holstein","Couple + C. LE and GT 16","","","","","2"
"No","2013","Hamburg","1-pers.-HH","","","","","2"
"No","2013","Hamburg","(Married) couple without C. ","","","","","2"
"No","2013","Hamburg","Single parent ","","","","","2"
"No","2013","Hamburg","Couple + C. LE 16 ","","","","","2"
"No","2013","Hamburg","Couple + C. GT 16 ","","","","","2"
"No","2013","Hamburg","Couple + C. LE and GT 16","","","","","2"
"No","2013","Lower Saxony","1-pers.-HH","","","","","2"
"No","2013","Lower Saxony","(Married) couple without C. ","","","","","2"
"No","2013","Lower Saxony","Single parent ","","","","","2"
"No","2013","Lower Saxony","Couple + C. LE 16 ","","","","","2"
"No","2013","Lower Saxony","Couple + C. GT 16 ","","","","","2"
"No","2013","Lower Saxony","Couple + C. LE and GT 16","","","","","2"
"No","2013","Bremen","1-pers.-HH","","","","","2"
"No","2013","Bremen","(Married) couple without C. ","","","","","2"
"No","2013","Bremen","Single parent ","","","","","2"
"No","2013","Bremen","Couple + C. LE 16 ","","","","","2"
"No","2013","Bremen","Couple + C. GT 16 ","","","","","2"
"No","2013","Bremen","Couple + C. LE and GT 16","","","","","2"
"No","2013","North Rhine-Westphalia","1-pers.-HH","","","","","2"
"No","2013","North Rhine-Westphalia","(Married) couple without C. ","","","","","2"
"No","2013","North Rhine-Westphalia","Single parent ","","","","","2"
"No","2013","North Rhine-Westphalia","Couple + C. LE 16 ","","","","","2"
"No","2013","North Rhine-Westphalia","Couple + C. GT 16 ","","","","","2"
"No","2013","North Rhine-Westphalia","Couple + C. LE and GT 16","","","","","2"
"No","2013","Hesse","1-pers.-HH","","","","","2"
"No","2013","Hesse","(Married) couple without C. ","","","","","2"
"No","2013","Hesse","Single parent ","","","","","2"
"No","2013","Hesse","Couple + C. LE 16 ","","","","","2"
"No","2013","Hesse","Couple + C. GT 16 ","","","","","2"
"No","2013","Hesse","Couple + C. LE and GT 16","","","","","2"
"No","2013","Rhineland-Palatinate,Saarland","1-pers.-HH","","","","","2"
"No","2013","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","","","2"
"No","2013","Rhineland-Palatinate,Saarland","Single parent ","","","","","2"
"No","2013","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","","","2"
"No","2013","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","","","2"
"No","2013","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","","","2"
"No","2013","Baden-Württemberg","1-pers.-HH","","","","","2"
"No","2013","Baden-Württemberg","(Married) couple without C. ","","","","","2"
"No","2013","Baden-Württemberg","Single parent ","","","","","2"
"No","2013","Baden-Württemberg","Couple + C. LE 16 ","","","","","2"
"No","2013","Berlin","Couple + C. LE and GT 16","","","","","2"
"No","2013","Brandenburg","1-pers.-HH","","","","","2"
"No","2013","Brandenburg","(Married) couple without C. ","","","","","2"
"No","2013","Brandenburg","Single parent ","","","","","2"
"No","2013","Brandenburg","Couple + C. LE 16 ","","","","","2"
"No","2013","Brandenburg","Couple + C. GT 16 ","","","","","2"
"No","2013","Brandenburg","Couple + C. LE and GT 16","","","","","2"
