"plh0204_h","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"4","2014","35-65 y.","Other degree","162","0.0699346686947219","0.0596992199394318","0.0801701174500119"
"4","2014","35-65 y.","no degree/no degree yet","25","","",""
"4","2014","66 and older","lower secondary degree","217","0.0823563148962516","0.0717670074241822","0.092945622368321"
"4","2014","66 and older","secondary school degree","102","0.090581774186572","0.0729073364589001","0.108256211914244"
"4","2014","66 and older","college entrance qualification","100","0.111036398544578","0.0910894570524962","0.13098334003666"
"4","2014","66 and older","Other degree","22","","",""
"4","2014","66 and older","no degree/no degree yet","2","","",""
"5","2014","16-34 y.","lower secondary degree","196","0.203224088558408","0.178873131375834","0.227575045740982"
"5","2014","16-34 y.","secondary school degree","298","0.195921085650232","0.176688115061029","0.215154056239434"
"5","2014","16-34 y.","college entrance qualification","342","0.154273849391414","0.138459174432731","0.170088524350096"
"5","2014","16-34 y.","Other degree","107","0.186002670555844","0.15449833221744","0.217507008894248"
"5","2014","16-34 y.","no degree/no degree yet","103","0.168730037991014","0.138329514680902","0.199130561301125"
"5","2014","35-65 y.","lower secondary degree","694","0.213162865486744","0.199082802116637","0.227242928856851"
"5","2014","35-65 y.","secondary school degree","1148","0.24275685665734","0.230732449017232","0.254781264297449"
"5","2014","35-65 y.","college entrance qualification","832","0.185618011735326","0.174189557331706","0.197046466138945"
"5","2014","35-65 y.","Other degree","426","0.178748175256476","0.163371484452843","0.194124866060108"
"5","2014","35-65 y.","no degree/no degree yet","71","0.224047600248858","0.179857729979554","0.268237470518162"
"5","2014","66 and older","lower secondary degree","542","0.19770853199465","0.182367278068313","0.213049785920987"
"5","2014","66 and older","secondary school degree","266","0.266936257764625","0.239695572906124","0.294176942623126"
"5","2014","66 and older","college entrance qualification","219","0.238221847242023","0.21117562008331","0.265268074400736"
"5","2014","66 and older","Other degree","48","0.164865091148999","0.12342550541955","0.206304676878449"
"5","2014","66 and older","no degree/no degree yet","9","","",""
"6","2014","16-34 y.","lower secondary degree","127","0.135182026228994","0.11449099308648","0.155873059371509"
"6","2014","16-34 y.","secondary school degree","196","0.117828874604993","0.10220607991143","0.133451669298556"
"6","2014","16-34 y.","college entrance qualification","320","0.174979787404622","0.158344685370291","0.191614889438952"
"6","2014","16-34 y.","Other degree","62","0.111636252200075","0.0861387686136342","0.137133735786516"
"6","2014","16-34 y.","no degree/no degree yet","70","0.120112627358583","0.0937237029155592","0.146501551801607"
"6","2014","35-65 y.","lower secondary degree","325","0.100584393908791","0.0902436466950451","0.110925141122537"
"6","2014","35-65 y.","secondary school degree","593","0.118650317285344","0.109581120162185","0.127719514408503"
"6","2014","35-65 y.","college entrance qualification","676","0.154357498547741","0.143737593617922","0.16497740347756"
"6","2014","35-65 y.","Other degree","229","0.0949768641191099","0.0832104899913899","0.10674323824683"
"6","2014","35-65 y.","no degree/no degree yet","32","0.109078215598077","0.0760394479661572","0.142116983229997"
"6","2014","66 and older","lower secondary degree","252","0.100146069128165","0.0885826829854404","0.11170945527089"
"6","2014","66 and older","secondary school degree","115","0.105318663425828","0.0864156855189509","0.124221641332705"
"6","2014","66 and older","college entrance qualification","127","0.112581119247105","0.0925133659238219","0.132648872570389"
"6","2014","66 and older","Other degree","23","","",""
"6","2014","66 and older","no degree/no degree yet","7","","",""
"7","2014","16-34 y.","lower secondary degree","178","0.154546106517004","0.132671797385704","0.176420415648304"
"7","2014","16-34 y.","secondary school degree","278","0.186944164852875","0.168052397712816","0.205835931992934"
"7","2014","16-34 y.","college entrance qualification","338","0.174227013066172","0.157620161115147","0.190833865017196"
"7","2014","16-34 y.","Other degree","89","0.157654102678684","0.128148998392948","0.18715920696442"
"7","2014","16-34 y.","no degree/no degree yet","101","0.192816626194531","0.160792878361492","0.224840374027571"
"7","2014","35-65 y.","lower secondary degree","396","0.124749713559404","0.113389347651421","0.136110079467386"
"7","2014","35-65 y.","secondary school degree","593","0.122268554428014","0.113081030545673","0.131456078310356"
"7","2014","35-65 y.","college entrance qualification","667","0.154028113112458","0.1434174793436","0.164638746881316"
"7","2014","35-65 y.","Other degree","262","0.0983034115172054","0.0863547734146644","0.110252049619746"
"7","2014","35-65 y.","no degree/no degree yet","31","0.100949124690541","0.0690206294675868","0.132877619913496"
"7","2014","66 and older","lower secondary degree","208","0.0751387534202004","0.0649843982506691","0.0852931085897316"
"7","2014","66 and older","secondary school degree","114","0.107299473971223","0.0882406955862886","0.126358252356157"
"7","2014","66 and older","college entrance qualification","121","0.136924029826013","0.115098439983076","0.15874961966895"
"7","2014","66 and older","Other degree","27","","",""
"7","2014","66 and older","no degree/no degree yet","7","","",""
"8","2014","16-34 y.","lower secondary degree","167","0.187694497144335","0.164065471445839","0.21132352284283"
"8","2014","16-34 y.","secondary school degree","230","0.152939921430076","0.135498817106601","0.17038102575355"
"8","2014","16-34 y.","college entrance qualification","206","0.117515090108037","0.103415720505768","0.131614459710306"
"8","2014","16-34 y.","Other degree","64","0.0909728776256709","0.0676896239516892","0.114256131299653"
"8","2014","16-34 y.","no degree/no degree yet","93","0.169198239356107","0.138764141161142","0.199632337551073"
"8","2014","35-65 y.","lower secondary degree","316","0.0868363364868136","0.0771550857570572","0.09651758721657"
"8","2014","35-65 y.","secondary school degree","403","0.0815210113677304","0.0738468724645267","0.0891951502709341"
"8","2014","35-65 y.","college entrance qualification","357","0.0845097955105848","0.0763337417552282","0.0926858492659413"
"8","2014","35-65 y.","Other degree","203","0.097305946483061","0.0854115097458801","0.109200383220242"
"8","2014","35-65 y.","no degree/no degree yet","27","","",""
"8","2014","66 and older","lower secondary degree","153","0.0575641690895948","0.0485922761903088","0.0665360619888807"
"8","2014","66 and older","secondary school degree","79","0.07495570487338","0.058740330527347","0.091171079219413"
"8","2014","66 and older","college entrance qualification","96","0.0820688974870401","0.0646429667707623","0.099494828203318"
"8","2014","66 and older","Other degree","15","","",""
"8","2014","66 and older","no degree/no degree yet","5","","",""
"9","2014","16-34 y.","lower secondary degree","50","0.0410847783881234","0.0290734531283092","0.0530961036479375"
"9","2014","16-34 y.","secondary school degree","68","0.0415384146434269","0.0318696997177904","0.0512071295690635"
"9","2014","16-34 y.","college entrance qualification","39","0.0122350892658446","0.00742193700303996","0.0170482415286492"
"9","2014","16-34 y.","Other degree","21","","",""
"9","2014","16-34 y.","no degree/no degree yet","31","0.0557568982432493","0.0371315231801536","0.074382273306345"
"9","2014","35-65 y.","lower secondary degree","97","0.0246988495585761","0.0193628701964366","0.0300348289207156"
"9","2014","35-65 y.","secondary school degree","96","0.0179582760315845","0.0142338654253443","0.0216826866378248"
"9","2014","35-65 y.","college entrance qualification","80","0.0179114965973377","0.0140129330936369","0.0218100601010385"
"9","2014","35-65 y.","Other degree","74","0.0285944110967002","0.0219056639830755","0.0352831582103248"
"9","2014","35-65 y.","no degree/no degree yet","8","","",""
"9","2014","66 and older","lower secondary degree","23","","",""
"9","2014","66 and older","secondary school degree","11","","",""
"9","2014","66 and older","college entrance qualification","15","","",""
"9","2014","66 and older","Other degree","4","","",""
"9","2014","66 and older","no degree/no degree yet","3","","",""
"10 Very willing to take risks","2014","16-34 y.","lower secondary degree","72","0.0784937162337408","0.0622184934205639","0.0947689390469177"
"10 Very willing to take risks","2014","16-34 y.","secondary school degree","51","0.0333978775725993","0.0246914548875078","0.0421043002576907"
"10 Very willing to take risks","2014","16-34 y.","college entrance qualification","25","","",""
"10 Very willing to take risks","2014","16-34 y.","Other degree","20","","",""
"10 Very willing to take risks","2014","16-34 y.","no degree/no degree yet","23","","",""
"10 Very willing to take risks","2014","35-65 y.","lower secondary degree","71","0.0208578536041705","0.0159446575950011","0.02577104961334"
"10 Very willing to take risks","2014","35-65 y.","secondary school degree","63","0.0118135599096443","0.00878336822200859","0.01484375159728"
"10 Very willing to take risks","2014","35-65 y.","college entrance qualification","28","","",""
"10 Very willing to take risks","2014","35-65 y.","Other degree","58","0.0346392836279242","0.0273003465997032","0.0419782206561453"
"10 Very willing to take risks","2014","35-65 y.","no degree/no degree yet","7","","",""
"10 Very willing to take risks","2014","66 and older","lower secondary degree","19","","",""
"10 Very willing to take risks","2014","66 and older","secondary school degree","8","","",""
"10 Very willing to take risks","2014","66 and older","college entrance qualification","6","","",""
"10 Very willing to take risks","2014","66 and older","Other degree","5","","",""
"10 Very willing to take risks","2014","66 and older","no degree/no degree yet","","","",""
"0 Not at all Willing to take risks","2015","16-34 y.","lower secondary degree","25","","",""
"0 Not at all Willing to take risks","2015","16-34 y.","secondary school degree","33","0.0118432830361561","0.0062865904453874","0.0173999756269249"
"0 Not at all Willing to take risks","2015","16-34 y.","college entrance qualification","32","0.0149134781817739","0.00949333113854754","0.0203336252250003"
"0 Not at all Willing to take risks","2015","16-34 y.","Other degree","82","0.0702576776790566","0.0553887942786084","0.0851265610795047"
"0 Not at all Willing to take risks","2015","16-34 y.","no degree/no degree yet","28","","",""
"0 Not at all Willing to take risks","2015","35-65 y.","lower secondary degree","145","0.0528532102086012","0.0448268202769819","0.0608796001402206"
"0 Not at all Willing to take risks","2015","35-65 y.","secondary school degree","158","0.0303451021924921","0.0254473326061481","0.0352428717788361"
"0 Not at all Willing to take risks","2015","35-65 y.","college entrance qualification","73","0.0140400772761982","0.0105311782645508","0.0175489762878455"
"0 Not at all Willing to take risks","2015","35-65 y.","Other degree","228","0.0938021244300807","0.0827141577364273","0.104890091123734"
"0 Not at all Willing to take risks","2015","35-65 y.","no degree/no degree yet","43","0.107183005673951","0.0760801344235492","0.138285876924354"
"0 Not at all Willing to take risks","2015","66 and older","lower secondary degree","213","0.0955298082650007","0.084021164691838","0.107038451838163"
