"plh0204_h","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"10 Very willing to take risks","2014","(Married) couple without C. ","West Germany","72","0.0145482019969404","0.0115001922751332","0.0175962117187476"
"10 Very willing to take risks","2014","(Married) couple without C. ","East Germany","23","","",""
"10 Very willing to take risks","2014","Single parent ","West Germany","52","0.0278956765548998","0.020607243301236","0.0351841098085637"
"10 Very willing to take risks","2014","Single parent ","East Germany","12","","",""
"10 Very willing to take risks","2014","Couple + C. LE 16 ","West Germany","99","0.0166520519053918","0.0133059072675625","0.0199981965432212"
"10 Very willing to take risks","2014","Couple + C. LE 16 ","East Germany","25","","",""
"10 Very willing to take risks","2014","Couple + C. GT 16 ","West Germany","44","0.0135156303136032","0.00901537728656616","0.0180158833406402"
"10 Very willing to take risks","2014","Couple + C. GT 16 ","East Germany","10","","",""
"10 Very willing to take risks","2014","Couple + C. LE and GT 16","West Germany","42","0.0269671871242607","0.0197139494952099","0.0342204247533115"
"10 Very willing to take risks","2014","Couple + C. LE and GT 16","East Germany","7","","",""
"0 Not at all Willing to take risks","2015","1-pers.-HH","West Germany","178","0.0634100996423973","0.0544394165963185","0.0723807826884761"
"0 Not at all Willing to take risks","2015","1-pers.-HH","East Germany","38","0.0393933290161277","0.0266772743589926","0.0521093836732628"
"0 Not at all Willing to take risks","2015","(Married) couple without C. ","West Germany","291","0.0484199165226866","0.0429616717833955","0.0538781612619778"
"0 Not at all Willing to take risks","2015","(Married) couple without C. ","East Germany","85","0.0407917239549633","0.032133408771025","0.0494500391389016"
"0 Not at all Willing to take risks","2015","Single parent ","West Germany","77","0.044849778611201","0.0356301928888288","0.0540693643335731"
"0 Not at all Willing to take risks","2015","Single parent ","East Germany","15","","",""
"0 Not at all Willing to take risks","2015","Couple + C. LE 16 ","West Germany","256","0.0382141008747542","0.0332072138331394","0.043220987916369"
"0 Not at all Willing to take risks","2015","Couple + C. LE 16 ","East Germany","39","0.0268951878699601","0.0175369463747954","0.0362534293651249"
"0 Not at all Willing to take risks","2015","Couple + C. GT 16 ","West Germany","99","0.0446617016275313","0.0365288346842846","0.052794568570778"
"0 Not at all Willing to take risks","2015","Couple + C. GT 16 ","East Germany","16","","",""
"0 Not at all Willing to take risks","2015","Couple + C. LE and GT 16","West Germany","79","0.0415029536114589","0.0325885285011645","0.0504173787217533"
"0 Not at all Willing to take risks","2015","Couple + C. LE and GT 16","East Germany","9","","",""
"1","2015","1-pers.-HH","West Germany","149","0.053798229256887","0.0454930802589009","0.062103378254873"
"1","2015","1-pers.-HH","East Germany","47","0.0422940414318491","0.0291380393634393","0.0554500435002588"
"1","2015","(Married) couple without C. ","West Germany","302","0.0463712292052001","0.0410239570128638","0.0517185013975363"
"1","2015","(Married) couple without C. ","East Germany","85","0.0419602975901443","0.0331841900577846","0.0507364051225041"
"1","2015","Single parent ","West Germany","99","0.0529493347460597","0.0429743491948602","0.0629243202972591"
"1","2015","Single parent ","East Germany","17","","",""
"1","2015","Couple + C. LE 16 ","West Germany","264","0.0469144488028081","0.0413919450473071","0.0524369525583092"
"1","2015","Couple + C. LE 16 ","East Germany","40","0.0312762779152283","0.0212073172056071","0.0413452386248494"
"1","2015","Couple + C. GT 16 ","West Germany","115","0.0347984815965072","0.0275826467385103","0.0420143164545041"
"1","2015","Couple + C. GT 16 ","East Germany","15","","",""
"1","2015","Couple + C. LE and GT 16","West Germany","81","0.0494158279636302","0.0397288842461905","0.0591027716810699"
"1","2015","Couple + C. LE and GT 16","East Germany","7","","",""
"2","2015","1-pers.-HH","West Germany","294","0.103872446004608","0.0926417504535724","0.115103141555643"
"2","2015","1-pers.-HH","East Germany","83","0.0976889953964236","0.0782815133121422","0.117096477480705"
"2","2015","(Married) couple without C. ","West Germany","578","0.0871266504742581","0.0799553307046529","0.0942979702438633"
"2","2015","(Married) couple without C. ","East Germany","188","0.0913466470016455","0.078736030327433","0.103957263675858"
"2","2015","Single parent ","West Germany","189","0.073343135877041","0.0617303979400576","0.0849558738140244"
"2","2015","Single parent ","East Germany","42","0.0952204739460728","0.0684556953661236","0.121985252526022"
"2","2015","Couple + C. LE 16 ","West Germany","601","0.0972315384224631","0.0894938981389694","0.104969178705957"
"2","2015","Couple + C. LE 16 ","East Germany","116","0.0925056240967963","0.075745270112012","0.109265978081581"
"2","2015","Couple + C. GT 16 ","West Germany","236","0.0912516808250138","0.0799135963950207","0.102589765255007"
"2","2015","Couple + C. GT 16 ","East Germany","40","0.0739302576387234","0.0506193938139692","0.0972411214634775"
"2","2015","Couple + C. LE and GT 16","West Germany","167","0.0814227212645241","0.0691994034227235","0.0936460391063247"
"2","2015","Couple + C. LE and GT 16","East Germany","24","","",""
"3","2015","1-pers.-HH","West Germany","344","0.130125367550135","0.11774079912401","0.14250993597626"
"3","2015","1-pers.-HH","East Germany","123","0.1321592967127","0.110021361490453","0.154297231934947"
"3","2015","(Married) couple without C. ","West Germany","734","0.127867778750297","0.119376168721818","0.136359388778776"
"3","2015","(Married) couple without C. ","East Germany","258","0.146553978261571","0.131073736544761","0.162034219978381"
"3","2015","Single parent ","West Germany","213","0.108552685640227","0.0946958667328458","0.122409504547608"
"3","2015","Single parent ","East Germany","55","0.128605230306931","0.0980796524909439","0.159130808122918"
"3","2015","Couple + C. LE 16 ","West Germany","678","0.127934376885358","0.119210993083444","0.136657760687271"
"3","2015","Couple + C. LE 16 ","East Germany","114","0.10301855299387","0.0854341916380656","0.120602914349675"
"3","2015","Couple + C. GT 16 ","West Germany","295","0.124661215042361","0.111654991811907","0.137667438272815"
"3","2015","Couple + C. GT 16 ","East Germany","54","0.097871672671311","0.0713995921239172","0.124343753218705"
"3","2015","Couple + C. LE and GT 16","West Germany","228","0.104457163722146","0.0907870934933992","0.118127233950894"
"3","2015","Couple + C. LE and GT 16","East Germany","34","0.119312847435448","0.083228265359376","0.155397429511519"
"4","2015","1-pers.-HH","West Germany","261","0.0927486145240627","0.0820706347257625","0.103426594322363"
"4","2015","1-pers.-HH","East Germany","93","0.097521552734137","0.078128911260728","0.116914194207546"
"4","2015","(Married) couple without C. ","West Germany","635","0.109509036087824","0.101568349567822","0.117449722607826"
"4","2015","(Married) couple without C. ","East Germany","228","0.114546068302939","0.100606029540706","0.128486107065171"
"4","2015","Single parent ","West Germany","161","0.0841959927561524","0.0718267704393712","0.0965652150729335"
"4","2015","Single parent ","East Germany","28","","",""
"4","2015","Couple + C. LE 16 ","West Germany","517","0.106998245346414","0.0989253141342071","0.11507117655862"
"4","2015","Couple + C. LE 16 ","East Germany","111","0.0983051788266713","0.0810827208618138","0.115527636791529"
"4","2015","Couple + C. GT 16 ","West Germany","202","0.0759299869935721","0.0655006538256905","0.0863593201614537"
"4","2015","Couple + C. GT 16 ","East Germany","51","0.0913983851710333","0.0657251012497014","0.117071669092365"
"4","2015","Couple + C. LE and GT 16","West Germany","167","0.0757291754365383","0.0639044875824321","0.0875538632906445"
"4","2015","Couple + C. LE and GT 16","East Germany","36","0.128341297371104","0.091108669309699","0.165573925432508"
"5","2015","1-pers.-HH","West Germany","515","0.181815829514349","0.167618294719642","0.196013364309056"
"5","2015","1-pers.-HH","East Germany","190","0.203147199329712","0.176846777356827","0.229447621302598"
"5","2015","(Married) couple without C. ","West Germany","1151","0.193825880049316","0.18377420076644","0.203877559332193"
"5","2015","(Married) couple without C. ","East Germany","410","0.209116480011982","0.191315607265808","0.226917352758156"
"5","2015","Single parent ","West Germany","378","0.188562241558445","0.171138140268875","0.205986342848015"
"5","2015","Single parent ","East Germany","94","0.18600326876042","0.150522034255431","0.22148450326541"
"5","2015","Couple + C. LE 16 ","West Germany","1004","0.182375894676403","0.172290861549152","0.192460927803654"
"5","2015","Couple + C. LE 16 ","East Germany","217","0.179225052672795","0.157038565180176","0.201411540165414"
"5","2015","Couple + C. GT 16 ","West Germany","445","0.190380140289051","0.174922299224765","0.205837981353338"
"5","2015","Couple + C. GT 16 ","East Germany","99","0.234555690236646","0.196806712406254","0.272304668067037"
"5","2015","Couple + C. LE and GT 16","West Germany","332","0.186015071223034","0.168623424810471","0.203406717635598"
"5","2015","Couple + C. LE and GT 16","East Germany","50","0.143728504536245","0.104676400193854","0.182780608878636"
"6","2015","1-pers.-HH","West Germany","344","0.119186659662199","0.107259766598573","0.131113552725824"
"6","2015","1-pers.-HH","East Germany","103","0.118286379524837","0.097175837236319","0.139396921813354"
"6","2015","(Married) couple without C. ","West Germany","715","0.132499997700973","0.12387893125258","0.141121064149367"
"6","2015","(Married) couple without C. ","East Germany","249","0.120037102485808","0.105811166998029","0.134263037973587"
"6","2015","Single parent ","West Germany","217","0.120413764490609","0.105916946251157","0.134910582730062"
"6","2015","Single parent ","East Germany","53","0.0983598436487976","0.0712046664603592","0.125515020837236"
"6","2015","Couple + C. LE 16 ","West Germany","679","0.120547379089385","0.112043797598679","0.129050960580091"
"6","2015","Couple + C. LE 16 ","East Germany","151","0.133176036851699","0.113521824468079","0.152830249235319"
"6","2015","Couple + C. GT 16 ","West Germany","321","0.13728835849606","0.123738114191","0.15083860280112"
"6","2015","Couple + C. GT 16 ","East Germany","61","0.145784496399858","0.114345780050862","0.177223212748854"
"6","2015","Couple + C. LE and GT 16","West Germany","214","0.113305538694352","0.099138763031995","0.12747231435671"
"6","2015","Couple + C. LE and GT 16","East Germany","41","0.183415573739074","0.140334561909591","0.226496585568556"
"7","2015","1-pers.-HH","West Germany","381","0.139644760031767","0.126885579408583","0.152403940654951"
"7","2015","1-pers.-HH","East Germany","95","0.116933371896536","0.0959278141238894","0.137938929669183"
"7","2015","(Married) couple without C. ","West Germany","787","0.12673516166326","0.118275755773035","0.135194567553485"
"7","2015","(Married) couple without C. ","East Germany","265","0.118043815939054","0.103920521036006","0.132167110842102"
"7","2015","Single parent ","West Germany","252","0.131915424772829","0.116841573555272","0.146989275990385"
"7","2015","Single parent ","East Germany","63","0.119958273106072","0.0903308528349868","0.149585693377156"
"7","2015","Couple + C. LE 16 ","West Germany","768","0.138713826092767","0.129686681866884","0.147740970318649"
"7","2015","Couple + C. LE 16 ","East Germany","174","0.182540239185998","0.160194761324679","0.204885717047318"
"7","2015","Couple + C. GT 16 ","West Germany","356","0.150298082241257","0.136227649361446","0.164368515121067"
"7","2015","Couple + C. GT 16 ","East Germany","73","0.144970926059335","0.113605130457019","0.17633672166165"
"7","2015","Couple + C. LE and GT 16","West Germany","291","0.162083808941127","0.145612483158816","0.178555134723438"
"7","2015","Couple + C. LE and GT 16","East Germany","49","0.157897209901872","0.11730552999186","0.198488889811884"
"8","2015","1-pers.-HH","West Germany","248","0.0805954601815036","0.0705751729440522","0.0906157474189549"
"8","2015","1-pers.-HH","East Germany","91","0.112643888441918","0.0919771932385079","0.133310583645329"
"8","2015","(Married) couple without C. ","West Germany","511","0.0902936639534649","0.0830058452091347","0.0975814826977952"
"8","2015","(Married) couple without C. ","East Germany","181","0.0833710271864632","0.0712707513972476","0.0954713029756787"
"8","2015","Single parent ","West Germany","204","0.111124629877375","0.0971248562110943","0.125124403543655"
"8","2015","Single parent ","East Germany","65","0.149500412182968","0.116985292868025","0.182015531497911"
"8","2015","Couple + C. LE 16 ","West Germany","550","0.0966433130702344","0.0889266008447369","0.104360025295732"
"8","2015","Couple + C. LE 16 ","East Germany","128","0.108720622976954","0.0907136778159602","0.126727568137948"
"8","2015","Couple + C. GT 16 ","West Germany","277","0.102331222776527","0.0903979496247282","0.114264495928326"
"8","2015","Couple + C. GT 16 ","East Germany","53","0.114657428805031","0.0862728677098885","0.143041989900173"
