"plh0204_h","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"5","2009","Full Time","college entrance qualification","424","0.185312586959062","0.169652993569884","0.200972180348239"
"5","2009","Full Time","Other degree","53","0.216868709625275","0.165681181992275","0.268056237258274"
"5","2009","Full Time","no degree/no degree yet","6","","",""
"5","2009","Part Time","lower secondary degree","251","0.253339821486602","0.22743699909616","0.279242643877045"
"5","2009","Part Time","secondary school degree","320","0.223830345846629","0.202035804129802","0.245624887563456"
"5","2009","Part Time","college entrance qualification","237","0.16768715810461","0.14716480814427","0.18820950806495"
"5","2009","Part Time","Other degree","45","0.223791234474988","0.167950385593873","0.279632083356103"
"5","2009","Part Time","no degree/no degree yet","22","","",""
"5","2009","Not Working","lower secondary degree","559","0.165755026856288","0.153003749947239","0.178506303765337"
"5","2009","Not Working","secondary school degree","278","0.199552679465367","0.178830895769778","0.220274463160955"
"5","2009","Not Working","college entrance qualification","235","0.200319503156023","0.17820243074649","0.222436575565556"
"5","2009","Not Working","Other degree","48","0.114255333629088","0.0805891765570194","0.147921490701157"
"5","2009","Not Working","no degree/no degree yet","74","0.189667860253678","0.149000836675002","0.230334883832354"
"6","2009","Full Time","lower secondary degree","157","0.0934779998771365","0.0791560052166516","0.107799994537621"
"6","2009","Full Time","secondary school degree","279","0.121755549680139","0.109142443202771","0.134368656157506"
"6","2009","Full Time","college entrance qualification","331","0.149511417912043","0.135139856919906","0.16388297890418"
"6","2009","Full Time","Other degree","19","","",""
"6","2009","Full Time","no degree/no degree yet","4","","",""
"6","2009","Part Time","lower secondary degree","62","0.0513077188782473","0.0381679447595962","0.0644474929968985"
"6","2009","Part Time","secondary school degree","110","0.0943578138156839","0.0790724005113831","0.109643227119985"
"6","2009","Part Time","college entrance qualification","152","0.150729789309359","0.131075543620059","0.170384034998659"
"6","2009","Part Time","Other degree","12","","",""
"6","2009","Part Time","no degree/no degree yet","14","","",""
"6","2009","Not Working","lower secondary degree","153","0.0478558623581553","0.0405361764443319","0.0551755482719788"
"6","2009","Not Working","secondary school degree","104","0.0582721742175303","0.0461263976010357","0.0704179508340248"
"6","2009","Not Working","college entrance qualification","131","0.101717749488882","0.0850140545026342","0.118421444475129"
"6","2009","Not Working","Other degree","13","","",""
"6","2009","Not Working","no degree/no degree yet","46","0.109147207995089","0.0768010077263926","0.141493408263786"
"7","2009","Full Time","lower secondary degree","144","0.081632314948992","0.0681613414825589","0.095103288415425"
"7","2009","Full Time","secondary school degree","234","0.0865301837437656","0.0756858996679595","0.0973744678195717"
"7","2009","Full Time","college entrance qualification","248","0.109102337507265","0.0965373096462407","0.121667365368288"
"7","2009","Full Time","Other degree","21","","",""
"7","2009","Full Time","no degree/no degree yet","3","","",""
"7","2009","Part Time","lower secondary degree","72","0.0633874764596838","0.0488758672653368","0.0778990856540308"
"7","2009","Part Time","secondary school degree","88","0.0653888600568778","0.0524624690502348","0.0783152510635209"
"7","2009","Part Time","college entrance qualification","132","0.104576260515902","0.0877663754000377","0.121386145631767"
"7","2009","Part Time","Other degree","14","","",""
"7","2009","Part Time","no degree/no degree yet","14","","",""
"7","2009","Not Working","lower secondary degree","106","0.0331348490939734","0.0269972435162829","0.0392724546716639"
"7","2009","Not Working","secondary school degree","81","0.0558357942854151","0.0439312687259274","0.0677403198449028"
"7","2009","Not Working","college entrance qualification","86","0.0660757704507955","0.0523484835754211","0.07980305732617"
"7","2009","Not Working","Other degree","6","","",""
"7","2009","Not Working","no degree/no degree yet","30","0.0983442561775748","0.0674548997672491","0.129233612587901"
"8","2009","Full Time","lower secondary degree","69","0.0441282902987013","0.0340237169088357","0.0542328636885669"
"8","2009","Full Time","secondary school degree","111","0.0404157248547083","0.0328196940124866","0.04801175569693"
"8","2009","Full Time","college entrance qualification","97","0.0468801841825464","0.0383609428216362","0.0553994255434566"
"8","2009","Full Time","Other degree","12","","",""
"8","2009","Full Time","no degree/no degree yet","3","","",""
"8","2009","Part Time","lower secondary degree","38","0.0375403800557561","0.026219649494668","0.0488611106168442"
"8","2009","Part Time","secondary school degree","50","0.042269099491856","0.0317484348632146","0.0527897641204974"
"8","2009","Part Time","college entrance qualification","30","0.0251175037488964","0.016521466999894","0.0337135404978988"
"8","2009","Part Time","Other degree","5","","",""
"8","2009","Part Time","no degree/no degree yet","3","","",""
"8","2009","Not Working","lower secondary degree","53","0.0186613829000042","0.014020988645401","0.0233017771546073"
"8","2009","Not Working","secondary school degree","34","0.0247460430004662","0.0166914478033689","0.0328006381975636"
"8","2009","Not Working","college entrance qualification","36","0.0277739147688274","0.0186934107643907","0.0368544187732641"
"8","2009","Not Working","Other degree","5","","",""
"8","2009","Not Working","no degree/no degree yet","15","","",""
"9","2009","Full Time","lower secondary degree","13","","",""
"9","2009","Full Time","secondary school degree","19","","",""
"9","2009","Full Time","college entrance qualification","9","","",""
"9","2009","Full Time","Other degree","3","","",""
"9","2009","Full Time","no degree/no degree yet","","","",""
"9","2009","Part Time","lower secondary degree","7","","",""
"9","2009","Part Time","secondary school degree","3","","",""
"9","2009","Part Time","college entrance qualification","5","","",""
"9","2009","Part Time","Other degree","2","","",""
"9","2009","Part Time","no degree/no degree yet","","","",""
"9","2009","Not Working","lower secondary degree","9","","",""
"9","2009","Not Working","secondary school degree","10","","",""
"9","2009","Not Working","college entrance qualification","5","","",""
"9","2009","Not Working","Other degree","1","","",""
"9","2009","Not Working","no degree/no degree yet","4","","",""
"10 Very willing to take risks","2009","Full Time","lower secondary degree","7","","",""
"10 Very willing to take risks","2009","Full Time","secondary school degree","11","","",""
"10 Very willing to take risks","2009","Full Time","college entrance qualification","7","","",""
"10 Very willing to take risks","2009","Full Time","Other degree","","","",""
"10 Very willing to take risks","2009","Full Time","no degree/no degree yet","","","",""
"10 Very willing to take risks","2009","Part Time","lower secondary degree","8","","",""
"10 Very willing to take risks","2009","Part Time","secondary school degree","5","","",""
"10 Very willing to take risks","2009","Part Time","college entrance qualification","2","","",""
"10 Very willing to take risks","2009","Part Time","Other degree","","","",""
"10 Very willing to take risks","2009","Part Time","no degree/no degree yet","","","",""
"10 Very willing to take risks","2009","Not Working","lower secondary degree","9","","",""
"10 Very willing to take risks","2009","Not Working","secondary school degree","6","","",""
"10 Very willing to take risks","2009","Not Working","college entrance qualification","1","","",""
"10 Very willing to take risks","2009","Not Working","Other degree","4","","",""
"10 Very willing to take risks","2009","Not Working","no degree/no degree yet","","","",""
"0 Not at all Willing to take risks","2010","Full Time","lower secondary degree","87","0.0516077315167331","0.0418900234483833","0.061325439585083"
"0 Not at all Willing to take risks","2010","Full Time","secondary school degree","108","0.0305274803583202","0.024617502872663","0.0364374578439774"
"0 Not at all Willing to take risks","2010","Full Time","college entrance qualification","56","0.0129143253772864","0.00902485894208894","0.0168037918124838"
"0 Not at all Willing to take risks","2010","Full Time","Other degree","21","","",""
"0 Not at all Willing to take risks","2010","Full Time","no degree/no degree yet","5","","",""
"0 Not at all Willing to take risks","2010","Part Time","lower secondary degree","97","0.0608974966358874","0.0483527584726502","0.0734422347991245"
"0 Not at all Willing to take risks","2010","Part Time","secondary school degree","120","0.034574679949168","0.0270255785527137","0.0421237813456223"
"0 Not at all Willing to take risks","2010","Part Time","college entrance qualification","63","0.0278129743435013","0.0205313293606254","0.0350946193263772"
"0 Not at all Willing to take risks","2010","Part Time","Other degree","37","0.0984825005531336","0.0705777817812548","0.126387219325012"
"0 Not at all Willing to take risks","2010","Part Time","no degree/no degree yet","4","","",""
"0 Not at all Willing to take risks","2010","Not Working","lower secondary degree","407","0.139683067201302","0.128143957903039","0.151222176499566"
"0 Not at all Willing to take risks","2010","Not Working","secondary school degree","155","0.0924469545561879","0.0795874426416075","0.105306466470768"
"0 Not at all Willing to take risks","2010","Not Working","college entrance qualification","75","0.0564829072909323","0.0452100572892759","0.0677557572925888"
"0 Not at all Willing to take risks","2010","Not Working","Other degree","92","0.159725811880863","0.13183960850171","0.187612015260016"
