"plh0204_h","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"10 Very willing to take risks","2013","(1b) general elementary school","Male","45","0.0532105800156401","0.0380318952143282","0.068389264816952"
"10 Very willing to take risks","2013","(1b) general elementary school","Female","22","","",""
"10 Very willing to take risks","2013","(1c) basic vocational qualification","Male","74","0.021846463473483","0.0166085130610795","0.0270844138858865"
"10 Very willing to take risks","2013","(1c) basic vocational qualification","Female","22","","",""
"10 Very willing to take risks","2013","(2b) intermediate general qualification","Male","15","","",""
"10 Very willing to take risks","2013","(2b) intermediate general qualification","Female","11","","",""
"10 Very willing to take risks","2013","(2a) intermediate vocational","Male","30","0.0159221049770539","0.0104995476827273","0.0213446622713805"
"10 Very willing to take risks","2013","(2a) intermediate vocational","Female","33","0.011264385770311","0.00739663108441688","0.0151321404562051"
"10 Very willing to take risks","2013","(2c_gen) general maturity certificate","Male","14","","",""
"10 Very willing to take risks","2013","(2c_gen) general maturity certificate","Female","11","","",""
"10 Very willing to take risks","2013","(2c_voc) vocational maturity certificate","Male","21","","",""
"10 Very willing to take risks","2013","(2c_voc) vocational maturity certificate","Female","20","","",""
"10 Very willing to take risks","2013","(3a) lower tertiary education","Male","12","","",""
"10 Very willing to take risks","2013","(3a) lower tertiary education","Female","3","","",""
"10 Very willing to take risks","2013","(3b) higher tertiary education","Male","30","0.0116273444172546","0.00674104287222596","0.0165136459622833"
"10 Very willing to take risks","2013","(3b) higher tertiary education","Female","27","","",""
"0 Not at all Willing to take risks","2014","(0) in school","Male","5","","",""
"0 Not at all Willing to take risks","2014","(0) in school","Female","4","","",""
"0 Not at all Willing to take risks","2014","(1a) inadequately completed","Male","20","","",""
"0 Not at all Willing to take risks","2014","(1a) inadequately completed","Female","47","0.168751636035435","0.126649832823705","0.210853439247166"
"0 Not at all Willing to take risks","2014","(1b) general elementary school","Male","62","0.0677377285875049","0.0510776615789143","0.0843977955960956"
"0 Not at all Willing to take risks","2014","(1b) general elementary school","Female","224","0.161581183506142","0.142797620258438","0.180364746753847"
"0 Not at all Willing to take risks","2014","(1c) basic vocational qualification","Male","186","0.0598440137371962","0.0515236568216413","0.068164370652751"
"0 Not at all Willing to take risks","2014","(1c) basic vocational qualification","Female","267","0.0996688585950128","0.0884071510939481","0.110930566096077"
"0 Not at all Willing to take risks","2014","(2b) intermediate general qualification","Male","10","","",""
"0 Not at all Willing to take risks","2014","(2b) intermediate general qualification","Female","22","","",""
"0 Not at all Willing to take risks","2014","(2a) intermediate vocational","Male","58","0.0247114850871443","0.0184966436604689","0.0309263265138198"
"0 Not at all Willing to take risks","2014","(2a) intermediate vocational","Female","180","0.0536957565396651","0.0463938948358806","0.0609976182434496"
"0 Not at all Willing to take risks","2014","(2c_gen) general maturity certificate","Male","30","0.0324375683113288","0.0191122728489947","0.045762863773663"
"0 Not at all Willing to take risks","2014","(2c_gen) general maturity certificate","Female","55","0.0646307087259835","0.0472074900892841","0.0820539273626828"
"0 Not at all Willing to take risks","2014","(2c_voc) vocational maturity certificate","Male","40","0.0309447343433769","0.0203071784692876","0.0415822902174662"
"0 Not at all Willing to take risks","2014","(2c_voc) vocational maturity certificate","Female","77","0.0540687859048104","0.0425352909341644","0.0656022808754565"
"0 Not at all Willing to take risks","2014","(3a) lower tertiary education","Male","21","","",""
"0 Not at all Willing to take risks","2014","(3a) lower tertiary education","Female","30","0.0305830859308842","0.0197972777078508","0.0413688941539176"
"0 Not at all Willing to take risks","2014","(3b) higher tertiary education","Male","43","0.0189117503316807","0.0129965088807371","0.0248269917826242"
"0 Not at all Willing to take risks","2014","(3b) higher tertiary education","Female","85","0.0256537525936166","0.0189537525089123","0.0323537526783208"
"1","2014","(0) in school","Male","3","","",""
"1","2014","(0) in school","Female","5","","",""
"1","2014","(1a) inadequately completed","Male","16","","",""
"1","2014","(1a) inadequately completed","Female","25","","",""
"1","2014","(1b) general elementary school","Male","47","0.0682042031441267","0.0514910528782748","0.0849173534099785"
"1","2014","(1b) general elementary school","Female","132","0.105482016865885","0.0898059960541491","0.121158037677621"
"1","2014","(1c) basic vocational qualification","Male","119","0.0387975053452789","0.0320235709363767","0.0455714397541812"
"1","2014","(1c) basic vocational qualification","Female","203","0.081522408042959","0.0712352325840753","0.0918095835018427"
"1","2014","(2b) intermediate general qualification","Male","4","","",""
"1","2014","(2b) intermediate general qualification","Female","23","","",""
"1","2014","(2a) intermediate vocational","Male","68","0.0260835725883295","0.0197030175793526","0.0324641275973063"
"1","2014","(2a) intermediate vocational","Female","185","0.0604435399769968","0.0527241209887957","0.0681629589651979"
"1","2014","(2c_gen) general maturity certificate","Male","18","","",""
"1","2014","(2c_gen) general maturity certificate","Female","31","0.0303080945567283","0.0181598486228437","0.0424563404906129"
"1","2014","(2c_voc) vocational maturity certificate","Male","22","","",""
"1","2014","(2c_voc) vocational maturity certificate","Female","76","0.0508172911520184","0.0396167628463962","0.0620178194576406"
"1","2014","(3a) lower tertiary education","Male","18","","",""
"1","2014","(3a) lower tertiary education","Female","38","0.0376357910569383","0.0257143981717645","0.0495571839421122"
"1","2014","(3b) higher tertiary education","Male","61","0.0218389693324324","0.0154918914976076","0.0281860471672573"
"1","2014","(3b) higher tertiary education","Female","100","0.0610912689966889","0.0509417850550068","0.071240752938371"
"2","2014","(0) in school","Male","6","","",""
"2","2014","(0) in school","Female","16","","",""
"2","2014","(1a) inadequately completed","Male","22","","",""
"2","2014","(1a) inadequately completed","Female","45","0.150497198127754","0.110303504825804","0.190690891429704"
"2","2014","(1b) general elementary school","Male","84","0.0904010350475399","0.0713900747472432","0.109411995347837"
"2","2014","(1b) general elementary school","Female","187","0.144442706950344","0.126502624316548","0.16238278958414"
"2","2014","(1c) basic vocational qualification","Male","267","0.095655215896185","0.0853382263893329","0.105972205403037"
"2","2014","(1c) basic vocational qualification","Female","350","0.130804511727232","0.118128184005503","0.143480839448961"
"2","2014","(2b) intermediate general qualification","Male","20","","",""
"2","2014","(2b) intermediate general qualification","Female","33","0.0655834479689743","0.0432268858045879","0.0879400101333608"
"2","2014","(2a) intermediate vocational","Male","168","0.0650018388100364","0.0551326314582466","0.0748710461618263"
"2","2014","(2a) intermediate vocational","Female","447","0.115300086270154","0.104954358770537","0.125645813769771"
"2","2014","(2c_gen) general maturity certificate","Male","49","0.0579457096965555","0.0403720661606247","0.0755193532324863"
"2","2014","(2c_gen) general maturity certificate","Female","78","0.0866750282523167","0.0667372374224764","0.106612819082157"
"2","2014","(2c_voc) vocational maturity certificate","Male","80","0.0815209199089756","0.0647118620388303","0.0983299777791209"
"2","2014","(2c_voc) vocational maturity certificate","Female","193","0.112912180828805","0.0967718828204166","0.129052478837194"
"2","2014","(3a) lower tertiary education","Male","59","0.0450657812178803","0.0325774232653793","0.0575541391703812"
"2","2014","(3a) lower tertiary education","Female","113","0.108408640798616","0.0889339029522441","0.127883378644987"
"2","2014","(3b) higher tertiary education","Male","148","0.0597270427623208","0.0494358655789832","0.0700182199456584"
"2","2014","(3b) higher tertiary education","Female","217","0.113110180787247","0.0996878362720091","0.126532525302484"
"3","2014","(0) in school","Male","17","","",""
"3","2014","(0) in school","Female","13","","",""
"3","2014","(1a) inadequately completed","Male","16","","",""
"3","2014","(1a) inadequately completed","Female","30","0.10645839315062","0.0717880098939974","0.141128776407243"
"3","2014","(1b) general elementary school","Male","68","0.0664247448394405","0.0499153183016114","0.0829341713772695"
"3","2014","(1b) general elementary school","Female","169","0.106040914773775","0.090328329962964","0.121753499584585"
"3","2014","(1c) basic vocational qualification","Male","344","0.120340902112053","0.108928016291479","0.131753787932627"
"3","2014","(1c) basic vocational qualification","Female","341","0.120683765936868","0.10843703046085","0.132930501412886"
"3","2014","(2b) intermediate general qualification","Male","21","","",""
"3","2014","(2b) intermediate general qualification","Female","57","0.155429730157578","0.122709030708043","0.188150429607113"
"3","2014","(2a) intermediate vocational","Male","259","0.112641924879109","0.0999854267707087","0.125298422987509"
"3","2014","(2a) intermediate vocational","Female","488","0.124399300852333","0.11370849983804","0.135090101866627"
"3","2014","(2c_gen) general maturity certificate","Male","56","0.0772476860832519","0.0571660767099251","0.0973292954565786"
"3","2014","(2c_gen) general maturity certificate","Female","90","0.115733471725315","0.0930641536005366","0.138402789850094"
"3","2014","(2c_voc) vocational maturity certificate","Male","109","0.115135729283932","0.0955284384925389","0.134743020075324"
"3","2014","(2c_voc) vocational maturity certificate","Female","217","0.157812538407407","0.13922024425562","0.176404832559194"
"3","2014","(3a) lower tertiary education","Male","121","0.125944408694654","0.105970910625651","0.145917906763657"
"3","2014","(3a) lower tertiary education","Female","143","0.141071793249398","0.119266834415901","0.162876752082895"
"3","2014","(3b) higher tertiary education","Male","266","0.13058226162243","0.115950085568691","0.14521443767617"
"3","2014","(3b) higher tertiary education","Female","325","0.151728320537499","0.13652482300416","0.166931818070837"
"4","2014","(0) in school","Male","16","","",""
"4","2014","(0) in school","Female","23","","",""
"4","2014","(1a) inadequately completed","Male","15","","",""
