"plh0204_h","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"0 Not at all Willing to take risks","2008","Employed","(1a) inadequately completed","10","","",""
"0 Not at all Willing to take risks","2008","Employed","(1b) general elementary school","36","0.0787534675069466","0.0564046902494942","0.101102244764399"
"0 Not at all Willing to take risks","2008","Employed","(1c) basic vocational qualification","105","0.0414721131704558","0.0337712406697171","0.0491729856711946"
"0 Not at all Willing to take risks","2008","Employed","(2b) intermediate general qualification","7","","",""
"0 Not at all Willing to take risks","2008","Employed","(2a) intermediate vocational","92","0.0255259965897458","0.0202882095576657","0.030763783621826"
"0 Not at all Willing to take risks","2008","Employed","(2c_gen) general maturity certificate","8","","",""
"0 Not at all Willing to take risks","2008","Employed","(2c_voc) vocational maturity certificate","22","","",""
"0 Not at all Willing to take risks","2008","Employed","(3a) lower tertiary education","13","","",""
"0 Not at all Willing to take risks","2008","Employed","(3b) higher tertiary education","29","","",""
"1","2008","Not Employed","(0) in school","5","","",""
"1","2008","Not Employed","(1a) inadequately completed","22","","",""
"1","2008","Not Employed","(1b) general elementary school","124","0.129097061214694","0.108609820996815","0.149584301432573"
"1","2008","Not Employed","(1c) basic vocational qualification","272","0.10067915073443","0.0893123651994254","0.112045936269434"
"1","2008","Not Employed","(2b) intermediate general qualification","12","","",""
"1","2008","Not Employed","(2a) intermediate vocational","74","0.0675787174217034","0.0531643300287017","0.0819931048147051"
"1","2008","Not Employed","(2c_gen) general maturity certificate","9","","",""
"1","2008","Not Employed","(2c_voc) vocational maturity certificate","19","","",""
"1","2008","Not Employed","(3a) lower tertiary education","24","","",""
"1","2008","Not Employed","(3b) higher tertiary education","33","0.0442012413646054","0.0283633844536781","0.0600390982755328"
"1","2008","Employed","(0) in school","","","",""
"1","2008","Employed","(1a) inadequately completed","","","",""
"1","2008","Employed","(1b) general elementary school","35","0.0640952151185022","0.0437735341010688","0.0844168961359355"
"1","2008","Employed","(1c) basic vocational qualification","99","0.0400476589710169","0.0324745731686987","0.0476207447733352"
"1","2008","Employed","(2b) intermediate general qualification","10","","",""
"1","2008","Employed","(2a) intermediate vocational","137","0.0329894400439195","0.0270578048386369","0.0389210752492021"
"1","2008","Employed","(2c_gen) general maturity certificate","10","","",""
"1","2008","Employed","(2c_voc) vocational maturity certificate","51","0.0462712405211793","0.0338287006131105","0.0587137804292481"
"1","2008","Employed","(3a) lower tertiary education","35","0.0250697593685379","0.0159745643881509","0.034164954348925"
"1","2008","Employed","(3b) higher tertiary education","59","0.0329981190903245","0.024976558777933","0.041019679402716"
"2","2008","Not Employed","(0) in school","14","","",""
"2","2008","Not Employed","(1a) inadequately completed","16","","",""
"2","2008","Not Employed","(1b) general elementary school","191","0.180769933039276","0.157257019667066","0.204282846411486"
"2","2008","Not Employed","(1c) basic vocational qualification","422","0.153644535904917","0.14002239010144","0.167266681708393"
"2","2008","Not Employed","(2b) intermediate general qualification","22","","",""
"2","2008","Not Employed","(2a) intermediate vocational","156","0.136755459836223","0.117025582484474","0.156485337187973"
"2","2008","Not Employed","(2c_gen) general maturity certificate","34","0.0997923022329785","0.0668499646649935","0.132734639800963"
"2","2008","Not Employed","(2c_voc) vocational maturity certificate","46","0.147264005701156","0.110244351171642","0.184283660230669"
"2","2008","Not Employed","(3a) lower tertiary education","51","0.104887259417199","0.0782684002708754","0.131506118563522"
"2","2008","Not Employed","(3b) higher tertiary education","70","0.103936320653978","0.0804211000618396","0.127451541246117"
"2","2008","Employed","(0) in school","","","",""
"2","2008","Employed","(1a) inadequately completed","7","","",""
"2","2008","Employed","(1b) general elementary school","53","0.0953644946668814","0.0709941785867419","0.119734810747021"
"2","2008","Employed","(1c) basic vocational qualification","312","0.124854695451753","0.1120873091894","0.137622081714106"
"2","2008","Employed","(2b) intermediate general qualification","23","","",""
"2","2008","Employed","(2a) intermediate vocational","419","0.112318108022091","0.101831744142811","0.122804471901372"
"2","2008","Employed","(2c_gen) general maturity certificate","45","0.101237242868259","0.072354810309816","0.130119675426702"
"2","2008","Employed","(2c_voc) vocational maturity certificate","128","0.109857970972825","0.0913360310244045","0.128379910921245"
"2","2008","Employed","(3a) lower tertiary education","119","0.101894884064702","0.0842958052927737","0.11949396283663"
"2","2008","Employed","(3b) higher tertiary education","202","0.106972116202162","0.093092789314028","0.120851443090295"
"3","2008","Not Employed","(0) in school","43","0.164430750566718","0.121695927166048","0.207165573967387"
"3","2008","Not Employed","(1a) inadequately completed","16","","",""
"3","2008","Not Employed","(1b) general elementary school","156","0.123025210092268","0.102955965966137","0.143094454218399"
"3","2008","Not Employed","(1c) basic vocational qualification","397","0.146008275695383","0.13266918791931","0.159347363471455"
"3","2008","Not Employed","(2b) intermediate general qualification","35","0.141745547133959","0.0925379473854938","0.190953146882424"
"3","2008","Not Employed","(2a) intermediate vocational","180","0.142512003994329","0.122438421993616","0.162585585995042"
"3","2008","Not Employed","(2c_gen) general maturity certificate","48","0.127298848952661","0.090665253615885","0.163932444289437"
"3","2008","Not Employed","(2c_voc) vocational maturity certificate","59","0.1516648505091","0.114193188093521","0.189136512924678"
"3","2008","Not Employed","(3a) lower tertiary education","70","0.180808026487582","0.147373829492075","0.21424222348309"
"3","2008","Not Employed","(3b) higher tertiary education","89","0.113742889459711","0.0892782992655982","0.138207479653825"
"3","2008","Employed","(0) in school","6","","",""
"3","2008","Employed","(1a) inadequately completed","11","","",""
"3","2008","Employed","(1b) general elementary school","60","0.0991687418294155","0.074369402166462","0.123968081492369"
"3","2008","Employed","(1c) basic vocational qualification","380","0.14563490047337","0.132010608076094","0.159259192870646"
"3","2008","Employed","(2b) intermediate general qualification","30","0.12593166336372","0.0878126404149745","0.164050686312466"
"3","2008","Employed","(2a) intermediate vocational","551","0.156341070724736","0.144279847689097","0.168402293760374"
"3","2008","Employed","(2c_gen) general maturity certificate","58","0.122701043509958","0.0912859024567994","0.154116184563116"
"3","2008","Employed","(2c_voc) vocational maturity certificate","173","0.164517396440429","0.142558240078869","0.186476552801989"
"3","2008","Employed","(3a) lower tertiary education","203","0.195730674128733","0.172648306222229","0.218813042035237"
"3","2008","Employed","(3b) higher tertiary education","299","0.154072913711402","0.137861151895713","0.170284675527092"
"4","2008","Not Employed","(0) in school","34","0.154135593793077","0.112506111047689","0.195765076538464"
"4","2008","Not Employed","(1a) inadequately completed","10","","",""
"4","2008","Not Employed","(1b) general elementary school","86","0.0799028369840303","0.0633360476718809","0.0964696262961798"
"4","2008","Not Employed","(1c) basic vocational qualification","309","0.113827668400692","0.101830090559148","0.125825246242236"
"4","2008","Not Employed","(2b) intermediate general qualification","20","","",""
"4","2008","Not Employed","(2a) intermediate vocational","131","0.0982090220496544","0.081120135578615","0.115297908520694"
"4","2008","Not Employed","(2c_gen) general maturity certificate","40","0.0975704644771428","0.0649567422729727","0.130184186681313"
"4","2008","Not Employed","(2c_voc) vocational maturity certificate","38","0.117663279871935","0.0840032566557562","0.151323303088114"
"4","2008","Not Employed","(3a) lower tertiary education","67","0.110578505787067","0.0833340354758353","0.137822976098299"
"4","2008","Not Employed","(3b) higher tertiary education","68","0.104247609660851","0.0807012923989254","0.127793926922776"
"4","2008","Employed","(0) in school","10","","",""
"4","2008","Employed","(1a) inadequately completed","9","","",""
"4","2008","Employed","(1b) general elementary school","54","0.0937897421372344","0.06960045056704","0.117979033707429"
"4","2008","Employed","(1c) basic vocational qualification","261","0.104697906515055","0.0928725764016014","0.116523236628508"
"4","2008","Employed","(2b) intermediate general qualification","19","","",""
"4","2008","Employed","(2a) intermediate vocational","428","0.129419781556918","0.118272317456564","0.140567245657273"
"4","2008","Employed","(2c_gen) general maturity certificate","47","0.09068980753468","0.0631933751059827","0.118186239963377"
"4","2008","Employed","(2c_voc) vocational maturity certificate","160","0.15306213735407","0.131736565171244","0.174387709536896"
"4","2008","Employed","(3a) lower tertiary education","127","0.112251957838929","0.0938869133782399","0.130617002299618"
"4","2008","Employed","(3b) higher tertiary education","234","0.122633652449735","0.107903884032515","0.137363420866954"
"5","2008","Not Employed","(0) in school","55","0.189591928082671","0.144399989626751","0.234783866538591"
"5","2008","Not Employed","(1a) inadequately completed","20","","",""
"5","2008","Not Employed","(1b) general elementary school","158","0.153912560238518","0.131863755123028","0.175961365354008"
"5","2008","Not Employed","(1c) basic vocational qualification","505","0.19344456732205","0.178523292050657","0.208365842593444"
"5","2008","Not Employed","(2b) intermediate general qualification","37","0.178626620125687","0.124586931407586","0.232666308843789"
"5","2008","Not Employed","(2a) intermediate vocational","255","0.206820590498496","0.183562838725647","0.230078342271345"
