"plh0204_h","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"6","2019","(1b) general elementary school","East Germany","20","","",""
"6","2019","(1c) basic vocational qualification","West Germany","394","0.101810084151459","0.092246836046755","0.111373332256162"
"6","2019","(1c) basic vocational qualification","East Germany","86","0.104931539078823","0.0825617645211835","0.127301313636462"
"6","2019","(2b) intermediate general qualification","West Germany","66","0.0811139259940252","0.0602855854782494","0.101942266509801"
"6","2019","(2b) intermediate general qualification","East Germany","16","","",""
"6","2019","(2a) intermediate vocational","West Germany","519","0.130393717504036","0.119851059290258","0.140936375717813"
"6","2019","(2a) intermediate vocational","East Germany","261","0.146353035918576","0.130811670376523","0.16189440146063"
"6","2019","(2c_gen) general maturity certificate","West Germany","175","0.147935165934073","0.131097720926241","0.164772610941906"
"6","2019","(2c_gen) general maturity certificate","East Germany","36","0.116534237049269","0.0767601960358808","0.156308278062657"
"6","2019","(2c_voc) vocational maturity certificate","West Germany","281","0.133229794089787","0.119410808888029","0.147048779291546"
"6","2019","(2c_voc) vocational maturity certificate","East Germany","58","0.111174144714829","0.0811467756894868","0.141201513740171"
"6","2019","(3a) lower tertiary education","West Germany","246","0.162378794237879","0.144239878225847","0.180517710249911"
"6","2019","(3a) lower tertiary education","East Germany","82","0.139518703645426","0.111771347187211","0.167266060103641"
"6","2019","(3b) higher tertiary education","West Germany","577","0.144364879986096","0.133904957694955","0.154824802277236"
"6","2019","(3b) higher tertiary education","East Germany","140","0.138429790650661","0.117785309286733","0.15907427201459"
"7","2019","(0) in school","West Germany","54","0.196330648770562","0.149886855303998","0.242774442237127"
"7","2019","(0) in school","East Germany","10","","",""
"7","2019","(1a) inadequately completed","West Germany","110","0.0788451295203791","0.065973580670325","0.0917166783704331"
"7","2019","(1a) inadequately completed","East Germany","22","","",""
"7","2019","(1b) general elementary school","West Germany","208","0.0956973656389079","0.0830551465349051","0.108339584742911"
"7","2019","(1b) general elementary school","East Germany","26","","",""
"7","2019","(1c) basic vocational qualification","West Germany","504","0.127962314705355","0.117398163519042","0.138526465891668"
"7","2019","(1c) basic vocational qualification","East Germany","74","0.101096114857533","0.0790919788655365","0.12310025084953"
"7","2019","(2b) intermediate general qualification","West Germany","104","0.136845316725899","0.11062515244427","0.163065481007528"
"7","2019","(2b) intermediate general qualification","East Germany","25","","",""
"7","2019","(2a) intermediate vocational","West Germany","528","0.144228693103289","0.133229390405047","0.15522799580153"
"7","2019","(2a) intermediate vocational","East Germany","277","0.130659766479005","0.115840899963816","0.145478632994194"
"7","2019","(2c_gen) general maturity certificate","West Germany","224","0.162347249402414","0.144858504832215","0.179835993972614"
"7","2019","(2c_gen) general maturity certificate","East Germany","31","0.122183414307552","0.0815871467371986","0.162779681877906"
"7","2019","(2c_voc) vocational maturity certificate","West Germany","328","0.137793204286206","0.123776590510587","0.151809818061825"
"7","2019","(2c_voc) vocational maturity certificate","East Germany","50","0.102219889533942","0.0732824742709293","0.131157304796954"
"7","2019","(3a) lower tertiary education","West Germany","289","0.178817439572784","0.159970204956602","0.197664674188966"
"7","2019","(3a) lower tertiary education","East Germany","95","0.12213872894226","0.0959162151419604","0.14836124274256"
"7","2019","(3b) higher tertiary education","West Germany","701","0.169937712533336","0.158759982778838","0.181115442287833"
"7","2019","(3b) higher tertiary education","East Germany","178","0.165785331607467","0.143554494266045","0.18801616894889"
"8","2019","(0) in school","West Germany","53","0.146561681321002","0.105210185931167","0.187913176710836"
"8","2019","(0) in school","East Germany","4","","",""
"8","2019","(1a) inadequately completed","West Germany","145","0.108067981002963","0.0932396782794316","0.122896283726495"
"8","2019","(1a) inadequately completed","East Germany","15","","",""
"8","2019","(1b) general elementary school","West Germany","199","0.104904022169089","0.091735188983653","0.118072855354524"
"8","2019","(1b) general elementary school","East Germany","34","0.0608033966937882","0.034287093804017","0.0873196995835594"
"8","2019","(1c) basic vocational qualification","West Germany","437","0.0992659314602817","0.0898095639278753","0.108722298992688"
"8","2019","(1c) basic vocational qualification","East Germany","79","0.0966011861618529","0.0750380737858843","0.118164298537821"
"8","2019","(2b) intermediate general qualification","West Germany","82","0.0919246995910521","0.0698825896403166","0.113966809541787"
"8","2019","(2b) intermediate general qualification","East Germany","22","","",""
"8","2019","(2a) intermediate vocational","West Germany","415","0.0993084999713536","0.0899449247774298","0.108672075165277"
"8","2019","(2a) intermediate vocational","East Germany","242","0.112534702943061","0.0986393980132684","0.126430007872854"
"8","2019","(2c_gen) general maturity certificate","West Germany","204","0.143006998434935","0.126404576715593","0.159609420154277"
"8","2019","(2c_gen) general maturity certificate","East Germany","28","","",""
"8","2019","(2c_voc) vocational maturity certificate","West Germany","245","0.0953019505559122","0.0833613489679363","0.107242552143888"
"8","2019","(2c_voc) vocational maturity certificate","East Germany","55","0.160495180332008","0.125432134648616","0.195558226015401"
"8","2019","(3a) lower tertiary education","West Germany","185","0.100107425965983","0.0853452178628704","0.114869634069096"
"8","2019","(3a) lower tertiary education","East Germany","75","0.109573195728314","0.0845590338305889","0.134587357626039"
"8","2019","(3b) higher tertiary education","West Germany","452","0.0941940657401716","0.0855008044709109","0.102887327009432"
"8","2019","(3b) higher tertiary education","East Germany","143","0.106577321962103","0.0881312139827229","0.125023429941484"
"9","2019","(0) in school","West Germany","16","","",""
"9","2019","(0) in school","East Germany","3","","",""
"9","2019","(1a) inadequately completed","West Germany","101","0.0351743011055307","0.0263756880796756","0.0439729141313857"
"9","2019","(1a) inadequately completed","East Germany","5","","",""
"9","2019","(1b) general elementary school","West Germany","116","0.0438765326209652","0.0350743664657904","0.05267869877614"
"9","2019","(1b) general elementary school","East Germany","15","","",""
"9","2019","(1c) basic vocational qualification","West Germany","155","0.0328729173340655","0.0272341154809664","0.0385117191871646"
"9","2019","(1c) basic vocational qualification","East Germany","13","","",""
"9","2019","(2b) intermediate general qualification","West Germany","41","0.0499213916152019","0.0333064341124666","0.0665363491179371"
"9","2019","(2b) intermediate general qualification","East Germany","9","","",""
"9","2019","(2a) intermediate vocational","West Germany","144","0.0340110916798985","0.0283362099453398","0.0396859734144573"
"9","2019","(2a) intermediate vocational","East Germany","74","0.0259886532502906","0.0189930841159628","0.0329842223846184"
"9","2019","(2c_gen) general maturity certificate","West Germany","103","0.0433643087595751","0.0337050530826649","0.0530235644364852"
"9","2019","(2c_gen) general maturity certificate","East Germany","12","","",""
"9","2019","(2c_voc) vocational maturity certificate","West Germany","89","0.0273420124395965","0.0207104051050863","0.0339736197741068"
"9","2019","(2c_voc) vocational maturity certificate","East Germany","12","","",""
"9","2019","(3a) lower tertiary education","West Germany","57","0.0378209445017475","0.0284384789914591","0.0472034100120359"
"9","2019","(3a) lower tertiary education","East Germany","23","","",""
"9","2019","(3b) higher tertiary education","West Germany","181","0.0264950109084459","0.0217152681702091","0.0312747536466826"
"9","2019","(3b) higher tertiary education","East Germany","38","0.0229862425998016","0.0140278891912581","0.0319445960083451"
"10 Very willing to take risks","2019","(0) in school","West Germany","19","","",""
"10 Very willing to take risks","2019","(0) in school","East Germany","2","","",""
"10 Very willing to take risks","2019","(1a) inadequately completed","West Germany","81","0.0686482235498771","0.0565715153561127","0.0807249317436414"
"10 Very willing to take risks","2019","(1a) inadequately completed","East Germany","14","","",""
"10 Very willing to take risks","2019","(1b) general elementary school","West Germany","103","0.0350473074481276","0.0271442204291721","0.0429503944670832"
"10 Very willing to take risks","2019","(1b) general elementary school","East Germany","14","","",""
"10 Very willing to take risks","2019","(1c) basic vocational qualification","West Germany","88","0.0160470559206687","0.0120732121853301","0.0200208996560074"
"10 Very willing to take risks","2019","(1c) basic vocational qualification","East Germany","23","","",""
"10 Very willing to take risks","2019","(2b) intermediate general qualification","West Germany","32","0.0611970614748266","0.042910644106014","0.0794834788436392"
"10 Very willing to take risks","2019","(2b) intermediate general qualification","East Germany","6","","",""
"10 Very willing to take risks","2019","(2a) intermediate vocational","West Germany","87","0.0192490861098806","0.0149473389793869","0.0235508332403744"
"10 Very willing to take risks","2019","(2a) intermediate vocational","East Germany","40","0.0202360713089393","0.0140448977173783","0.0264272449005004"
"10 Very willing to take risks","2019","(2c_gen) general maturity certificate","West Germany","84","0.0410961315488495","0.0316817419990936","0.0505105210986054"
"10 Very willing to take risks","2019","(2c_gen) general maturity certificate","East Germany","2","","",""
