"plh0204_h","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"8","2006","middle vocational","East Germany","212","0.0772016672295582","0.0673294141633597","0.0870739202957567"
"8","2006","vocational + Abi","West Germany","87","0.0929008257834057","0.0752833732604445","0.110518278306367"
"8","2006","vocational + Abi","East Germany","13","","",""
"8","2006","higher vocational","West Germany","92","0.0733504497525773","0.0587509089275712","0.0879499905775834"
"8","2006","higher vocational","East Germany","36","0.101149978243951","0.0725167836389562","0.129783172848945"
"8","2006","higher education","West Germany","347","0.111320652687635","0.100488792824452","0.122152512550818"
"8","2006","higher education","East Germany","130","0.0946220846062751","0.0789155136575728","0.110328655554977"
"9","2006","in school","West Germany","17","","",""
"9","2006","in school","East Germany","2","","",""
"9","2006","inadequately","West Germany","5","","",""
"9","2006","inadequately","East Germany","1","","",""
"9","2006","general elemantary","West Germany","42","0.0225079385585987","0.0161729856978373","0.0288428914193602"
"9","2006","general elemantary","East Germany","9","","",""
"9","2006","middle vocational","West Germany","163","0.0197235789444641","0.0167252958549658","0.0227218620339624"
"9","2006","middle vocational","East Germany","51","0.0195142274794951","0.0143980468506549","0.0246304081083352"
"9","2006","vocational + Abi","West Germany","19","","",""
"9","2006","vocational + Abi","East Germany","5","","",""
"9","2006","higher vocational","West Germany","18","","",""
"9","2006","higher vocational","East Germany","10","","",""
"9","2006","higher education","West Germany","85","0.0211859317962423","0.0162266760719904","0.0261451875204942"
"9","2006","higher education","East Germany","21","","",""
"10 Very willing to take risks","2006","in school","West Germany","11","","",""
"10 Very willing to take risks","2006","in school","East Germany","","","",""
"10 Very willing to take risks","2006","inadequately","West Germany","5","","",""
"10 Very willing to take risks","2006","inadequately","East Germany","3","","",""
"10 Very willing to take risks","2006","general elemantary","West Germany","29","","",""
"10 Very willing to take risks","2006","general elemantary","East Germany","4","","",""
"10 Very willing to take risks","2006","middle vocational","West Germany","105","0.0164145566003201","0.0136747108078748","0.0191544023927655"
"10 Very willing to take risks","2006","middle vocational","East Germany","31","0.0133018790994151","0.00906449153263356","0.0175392666661966"
"10 Very willing to take risks","2006","vocational + Abi","West Germany","18","","",""
"10 Very willing to take risks","2006","vocational + Abi","East Germany","2","","",""
"10 Very willing to take risks","2006","higher vocational","West Germany","24","","",""
"10 Very willing to take risks","2006","higher vocational","East Germany","4","","",""
"10 Very willing to take risks","2006","higher education","West Germany","32","0.0101275161656641","0.00667938549461367","0.0135756468367145"
"10 Very willing to take risks","2006","higher education","East Germany","16","","",""
"0 Not at all Willing to take risks","2007","in school","West Germany","","","",""
"0 Not at all Willing to take risks","2007","in school","East Germany","","","",""
"0 Not at all Willing to take risks","2007","inadequately","West Germany","","","",""
"0 Not at all Willing to take risks","2007","inadequately","East Germany","","","",""
"0 Not at all Willing to take risks","2007","general elemantary","West Germany","","","",""
"0 Not at all Willing to take risks","2007","general elemantary","East Germany","","","",""
"0 Not at all Willing to take risks","2007","middle vocational","West Germany","","","",""
"0 Not at all Willing to take risks","2007","middle vocational","East Germany","","","",""
"0 Not at all Willing to take risks","2007","vocational + Abi","West Germany","","","",""
"0 Not at all Willing to take risks","2007","vocational + Abi","East Germany","","","",""
"0 Not at all Willing to take risks","2007","higher vocational","West Germany","","","",""
"0 Not at all Willing to take risks","2007","higher vocational","East Germany","","","",""
"0 Not at all Willing to take risks","2007","higher education","West Germany","","","",""
"0 Not at all Willing to take risks","2007","higher education","East Germany","","","",""
"1","2007","in school","West Germany","","","",""
"1","2007","in school","East Germany","","","",""
"1","2007","inadequately","West Germany","","","",""
"1","2007","inadequately","East Germany","","","",""
"1","2007","general elemantary","West Germany","","","",""
"1","2007","general elemantary","East Germany","","","",""
"1","2007","middle vocational","West Germany","","","",""
"1","2007","middle vocational","East Germany","","","",""
"1","2007","vocational + Abi","West Germany","","","",""
"1","2007","vocational + Abi","East Germany","","","",""
"1","2007","higher vocational","West Germany","","","",""
"1","2007","higher vocational","East Germany","","","",""
"1","2007","higher education","West Germany","","","",""
"1","2007","higher education","East Germany","","","",""
"2","2007","in school","West Germany","","","",""
"2","2007","in school","East Germany","","","",""
"2","2007","inadequately","West Germany","","","",""
"2","2007","inadequately","East Germany","","","",""
"2","2007","general elemantary","West Germany","","","",""
"2","2007","general elemantary","East Germany","","","",""
"2","2007","middle vocational","West Germany","","","",""
"2","2007","middle vocational","East Germany","","","",""
"2","2007","vocational + Abi","West Germany","","","",""
"2","2007","vocational + Abi","East Germany","","","",""
"2","2007","higher vocational","West Germany","","","",""
"2","2007","higher vocational","East Germany","","","",""
"2","2007","higher education","West Germany","","","",""
"2","2007","higher education","East Germany","","","",""
"3","2007","in school","West Germany","","","",""
"3","2007","in school","East Germany","","","",""
"3","2007","inadequately","West Germany","","","",""
"3","2007","inadequately","East Germany","","","",""
"3","2007","general elemantary","West Germany","","","",""
"3","2007","general elemantary","East Germany","","","",""
"3","2007","middle vocational","West Germany","","","",""
"3","2007","middle vocational","East Germany","","","",""
"3","2007","vocational + Abi","West Germany","","","",""
"3","2007","vocational + Abi","East Germany","","","",""
"3","2007","higher vocational","West Germany","","","",""
"3","2007","higher vocational","East Germany","","","",""
"3","2007","higher education","West Germany","","","",""
"3","2007","higher education","East Germany","","","",""
"4","2007","in school","West Germany","","","",""
"4","2007","in school","East Germany","","","",""
"4","2007","inadequately","West Germany","","","",""
"4","2007","inadequately","East Germany","","","",""
"4","2007","general elemantary","West Germany","","","",""
"4","2007","general elemantary","East Germany","","","",""
"4","2007","middle vocational","West Germany","","","",""
"4","2007","middle vocational","East Germany","","","",""
"4","2007","vocational + Abi","West Germany","","","",""
"4","2007","vocational + Abi","East Germany","","","",""
"4","2007","higher vocational","West Germany","","","",""
"4","2007","higher vocational","East Germany","","","",""
"4","2007","higher education","West Germany","","","",""
"4","2007","higher education","East Germany","","","",""
"5","2007","in school","West Germany","","","",""
"5","2007","in school","East Germany","","","",""
"5","2007","inadequately","West Germany","","","",""
"5","2007","inadequately","East Germany","","","",""
"5","2007","general elemantary","West Germany","","","",""
"5","2007","general elemantary","East Germany","","","",""
"5","2007","middle vocational","West Germany","","","",""
"5","2007","middle vocational","East Germany","","","",""
"5","2007","vocational + Abi","West Germany","","","",""
"5","2007","vocational + Abi","East Germany","","","",""
"5","2007","higher vocational","West Germany","","","",""
"5","2007","higher vocational","East Germany","","","",""
"5","2007","higher education","West Germany","","","",""
"5","2007","higher education","East Germany","","","",""
"6","2007","in school","West Germany","","","",""
"6","2007","in school","East Germany","","","",""
"6","2007","inadequately","West Germany","","","",""
"6","2007","inadequately","East Germany","","","",""
"6","2007","general elemantary","West Germany","","","",""
"6","2007","general elemantary","East Germany","","","",""
"6","2007","middle vocational","West Germany","","","",""
"6","2007","middle vocational","East Germany","","","",""
"6","2007","vocational + Abi","West Germany","","","",""
"6","2007","vocational + Abi","East Germany","","","",""
"6","2007","higher vocational","West Germany","","","",""
"6","2007","higher vocational","East Germany","","","",""
"6","2007","higher education","West Germany","","","",""
"6","2007","higher education","East Germany","","","",""
"7","2007","in school","West Germany","","","",""
"7","2007","in school","East Germany","","","",""
"7","2007","inadequately","West Germany","","","",""
"7","2007","inadequately","East Germany","","","",""
"7","2007","general elemantary","West Germany","","","",""
"7","2007","general elemantary","East Germany","","","",""
"7","2007","middle vocational","West Germany","","","",""
"7","2007","middle vocational","East Germany","","","",""
"7","2007","vocational + Abi","West Germany","","","",""
