"plh0204_h","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"5","2006","Employed","middle vocational","1661","0.257724517029845","0.247167674464422","0.268281359595268","5"
"5","2006","Employed","vocational + Abi","202","0.21975970566712","0.192914717736355","0.246604693597885","5"
"5","2006","Employed","higher vocational","280","0.254580137205033","0.229225680884724","0.279934593525343","5"
"5","2006","Employed","higher education","716","0.197913170795088","0.1845345894037","0.211291752186475","5"
"6","2006","Not Employed","in school","55","0.168766560420092","0.128170964838888","0.209362156001295","6"
"6","2006","Not Employed","inadequately","10","","","","6"
"6","2006","Not Employed","general elemantary","110","0.0740452086790133","0.0606231919106221","0.0874672254474045","6"
"6","2006","Not Employed","middle vocational","418","0.0917429691254334","0.0832864072287475","0.100199531022119","6"
"6","2006","Not Employed","vocational + Abi","33","0.125734060003947","0.0882164026266597","0.163251717381234","6"
"6","2006","Employed","general elemantary","102","0.100701354748619","0.0821697514613171","0.119232958035921","6"
"6","2006","Employed","middle vocational","838","0.119677131583207","0.111842831597065","0.127511431569348","6"
"6","2006","Employed","vocational + Abi","137","0.149658429088021","0.126531269894058","0.172785588281983","6"
"6","2006","Employed","higher vocational","169","0.154396474516518","0.133366262747501","0.175426686285536","6"
"6","2006","Employed","higher education","484","0.138404526481996","0.126809042628223","0.150000010335769","6"
"6","2006","Employed","in school","4","","","","6"
"6","2006","Employed","inadequately","8","","","","6"
"6","2006","Not Employed","higher education","156","0.129007656611568","0.109767272955547","0.14824804026759","6"
"6","2006","Not Employed","higher vocational","55","0.117987653758772","0.0901803786100752","0.145794928907468","6"
"7","2006","Not Employed","in school","62","0.175050900702712","0.133862970710074","0.216238830695351","7"
"7","2006","Not Employed","inadequately","11","","","","7"
"7","2006","Not Employed","general elemantary","99","0.0593251469598849","0.0472159990730671","0.0714342948467027","7"
"7","2006","Not Employed","middle vocational","398","0.0800967157392778","0.0721446219946723","0.0880488094838834","7"
"7","2006","Not Employed","vocational + Abi","41","0.123373587179173","0.086159631525979","0.160587542832366","7"
"7","2006","Not Employed","higher vocational","60","0.0933566964451093","0.0682786451603465","0.118434747729872","7"
"7","2006","Not Employed","higher education","164","0.145093182882355","0.124877812172895","0.165308553591816","7"
"7","2006","Employed","in school","12","","","","7"
"7","2006","Employed","inadequately","7","","","","7"
"7","2006","Employed","general elemantary","134","0.126931867903934","0.10643191930884","0.147431816499028","7"
"7","2006","Employed","middle vocational","860","0.126439378120105","0.118417772252966","0.134460983987245","7"
"7","2006","Employed","vocational + Abi","131","0.144577215369722","0.121778240078764","0.167376190660679","7"
"7","2006","Employed","higher vocational","160","0.128341432640969","0.108874469492634","0.147808395789303","7"
"7","2006","Employed","higher education","563","0.169210920212869","0.156621039723124","0.181800800702615","7"
"8","2006","Not Employed","in school","58","0.180541121949729","0.138851700751635","0.222230543147823","8"
"8","2006","Not Employed","inadequately","5","","","","8"
"8","2006","Not Employed","general elemantary","57","0.0334464991880913","0.0242300700680911","0.0426629283080915","8"
"8","2006","Not Employed","middle vocational","258","0.0604774296077815","0.053494248214968","0.0674606110005949","8"
"8","2006","Not Employed","vocational + Abi","21","","","","8"
"8","2006","Employed","inadequately","8","","","","8"
"8","2006","Employed","general elemantary","112","0.114532787865062","0.0949220232666841","0.13414355246344","8"
"8","2006","Employed","middle vocational","629","0.0884912249575065","0.0816362771882929","0.0953461727267202","8"
"8","2006","Employed","vocational + Abi","79","0.092681018091723","0.0738813410132847","0.111480695170161","8"
"8","2006","Employed","in school","14","","","","8"
"8","2006","Employed","higher vocational","101","0.0951248166095397","0.0780489474353423","0.112200685783737","8"
"8","2006","Not Employed","higher vocational","27","","","","8"
"8","2006","Not Employed","higher education","96","0.0940821117937402","0.0773250927960448","0.110839130791435","8"
"8","2006","Employed","higher education","381","0.112746904455814","0.10212657231066","0.123367236600967","8"
"9","2006","Not Employed","vocational + Abi","5","","","","9"
"9","2006","Not Employed","general elemantary","18","","","","9"
"9","2006","Not Employed","middle vocational","54","0.0120118884242692","0.00882046406022418","0.0152033127883142","9"
"9","2006","Not Employed","higher vocational","5","","","","9"
"9","2006","Not Employed","in school","15","","","","9"
"9","2006","Not Employed","inadequately","1","","","","9"
"9","2006","Not Employed","higher education","25","","","","9"
"9","2006","Employed","in school","4","","","","9"
"9","2006","Employed","inadequately","5","","","","9"
"9","2006","Employed","general elemantary","33","0.0413865117800162","0.0291207493718021","0.0536522741882304","9"
"9","2006","Employed","middle vocational","160","0.0250156737007896","0.021246218914851","0.0287851284867281","9"
"9","2006","Employed","vocational + Abi","19","","","","9"
"9","2006","Employed","higher vocational","23","","","","9"
"9","2006","Employed","higher education","81","0.0212429953187622","0.0164011897841064","0.026084800853418","9"
"0 Not at all Willing to take risks","2007","Not Employed","in school","","","","","0"
"0 Not at all Willing to take risks","2007","Not Employed","inadequately","","","","","0"
"0 Not at all Willing to take risks","2007","Not Employed","general elemantary","","","","","0"
"0 Not at all Willing to take risks","2007","Not Employed","middle vocational","","","","","0"
"0 Not at all Willing to take risks","2007","Not Employed","vocational + Abi","","","","","0"
"0 Not at all Willing to take risks","2007","Not Employed","higher vocational","","","","","0"
"0 Not at all Willing to take risks","2007","Not Employed","higher education","","","","","0"
"0 Not at all Willing to take risks","2007","Employed","in school","","","","","0"
"0 Not at all Willing to take risks","2007","Employed","inadequately","","","","","0"
"0 Not at all Willing to take risks","2007","Employed","general elemantary","","","","","0"
"0 Not at all Willing to take risks","2007","Employed","middle vocational","","","","","0"
"0 Not at all Willing to take risks","2007","Employed","vocational + Abi","","","","","0"
"0 Not at all Willing to take risks","2007","Employed","higher vocational","","","","","0"
"0 Not at all Willing to take risks","2007","Employed","higher education","","","","","0"
"1","2007","Not Employed","in school","","","","","1"
"1","2007","Not Employed","general elemantary","","","","","1"
"1","2007","Not Employed","middle vocational","","","","","1"
"1","2007","Not Employed","vocational + Abi","","","","","1"
"1","2007","Employed","middle vocational","","","","","1"
"1","2007","Employed","vocational + Abi","","","","","1"
"1","2007","Employed","higher vocational","","","","","1"
"1","2007","Employed","higher education","","","","","1"
"1","2007","Not Employed","inadequately","","","","","1"
"1","2007","Not Employed","higher vocational","","","","","1"
"1","2007","Not Employed","higher education","","","","","1"
"1","2007","Employed","in school","","","","","1"
"1","2007","Employed","inadequately","","","","","1"
"1","2007","Employed","general elemantary","","","","","1"
"10 Very willing to take risks","2007","Not Employed","in school","","","","","10"
"10 Very willing to take risks","2007","Not Employed","inadequately","","","","","10"
"10 Very willing to take risks","2007","Not Employed","general elemantary","","","","","10"
"10 Very willing to take risks","2007","Not Employed","middle vocational","","","","","10"
"10 Very willing to take risks","2007","Not Employed","vocational + Abi","","","","","10"
"10 Very willing to take risks","2007","Not Employed","higher vocational","","","","","10"
"10 Very willing to take risks","2007","Not Employed","higher education","","","","","10"
"10 Very willing to take risks","2007","Employed","in school","","","","","10"
"10 Very willing to take risks","2007","Employed","inadequately","","","","","10"
"10 Very willing to take risks","2007","Employed","general elemantary","","","","","10"
"10 Very willing to take risks","2007","Employed","middle vocational","","","","","10"
"10 Very willing to take risks","2007","Employed","vocational + Abi","","","","","10"
"10 Very willing to take risks","2007","Employed","higher vocational","","","","","10"
"10 Very willing to take risks","2007","Employed","higher education","","","","","10"
"2","2007","Not Employed","in school","","","","","2"
"2","2007","Not Employed","inadequately","","","","","2"
"2","2007","Not Employed","general elemantary","","","","","2"
"2","2007","Not Employed","middle vocational","","","","","2"
"2","2007","Not Employed","vocational + Abi","","","","","2"
"2","2007","Not Employed","higher vocational","","","","","2"
"2","2007","Not Employed","higher education","","","","","2"
"2","2007","Employed","in school","","","","","2"
"2","2007","Employed","inadequately","","","","","2"
"2","2007","Employed","general elemantary","","","","","2"
"2","2007","Employed","middle vocational","","","","","2"
"2","2007","Employed","vocational + Abi","","","","","2"
"2","2007","Employed","higher vocational","","","","","2"
"2","2007","Employed","higher education","","","","","2"
"3","2007","Not Employed","in school","","","","","3"
"3","2007","Not Employed","inadequately","","","","","3"
"3","2007","Not Employed","general elemantary","","","","","3"
"3","2007","Not Employed","middle vocational","","","","","3"
"3","2007","Not Employed","vocational + Abi","","","","","3"
"3","2007","Not Employed","higher vocational","","","","","3"
"3","2007","Not Employed","higher education","","","","","3"
"3","2007","Employed","in school","","","","","3"
"3","2007","Employed","inadequately","","","","","3"
"3","2007","Employed","general elemantary","","","","","3"
"3","2007","Employed","middle vocational","","","","","3"
"3","2007","Employed","vocational + Abi","","","","","3"
"3","2007","Employed","higher vocational","","","","","3"
"3","2007","Employed","higher education","","","","","3"
"4","2007","Employed","inadequately","","","","","4"
