"plh0204_h","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"7","2010","Not Employed","(Married) couple without C. ","216","0.0609660836117033","0.0526381978713359","0.0692939693520708"
"7","2010","Not Employed","Single parent ","77","0.122693270957736","0.0983015866026717","0.147084955312801"
"7","2010","Not Employed","Couple + C. LE 16 ","130","0.0812514837763661","0.0684100866875827","0.0940928808651495"
"7","2010","Not Employed","Couple + C. GT 16 ","90","0.137382478674288","0.112794353556547","0.161970603792029"
"7","2010","Not Employed","Couple + C. LE and GT 16","61","0.157732746124137","0.125159469821858","0.190306022426415"
"7","2010","Employed","1-pers.-HH","176","0.121461108969059","0.104080808349987","0.138841409588131"
"7","2010","Employed","(Married) couple without C. ","347","0.104853699948404","0.0941515847955275","0.11555581510128"
"7","2010","Employed","Single parent ","165","0.106465590884164","0.0912573205878507","0.121673861180478"
"7","2010","Employed","Couple + C. LE 16 ","759","0.124642248829343","0.116298230022723","0.132986267635962"
"7","2010","Employed","Couple + C. GT 16 ","273","0.132479254118793","0.118068711548102","0.146889796689484"
"7","2010","Employed","Couple + C. LE and GT 16","150","0.138291756342732","0.11819991066498","0.158383602020484"
"8","2010","Not Employed","1-pers.-HH","51","0.0300002100948082","0.0210258947464692","0.0389745254431473"
"8","2010","Not Employed","(Married) couple without C. ","160","0.05277013493877","0.0449884836812473","0.0605517861962927"
"8","2010","Not Employed","Single parent ","56","0.0709276089430052","0.0518427864166187","0.0900124314693917"
"8","2010","Not Employed","Couple + C. LE 16 ","118","0.0587735584138431","0.0477191284525864","0.0698279883750997"
"8","2010","Not Employed","Couple + C. GT 16 ","59","0.0689027349785576","0.0508115773016165","0.0869938926554986"
"8","2010","Not Employed","Couple + C. LE and GT 16","48","0.0935105151791002","0.0674917211579273","0.119529309200273"
"8","2010","Employed","1-pers.-HH","108","0.0675049535890716","0.0541559375333493","0.0808539696447939"
"8","2010","Employed","(Married) couple without C. ","202","0.0608055111788203","0.052457558686862","0.0691534636707786"
"8","2010","Employed","Single parent ","144","0.109579868730302","0.0941776807127366","0.124982056747868"
"8","2010","Employed","Couple + C. LE 16 ","477","0.0769651388946353","0.0702321805748385","0.0836980972144321"
"8","2010","Employed","Couple + C. GT 16 ","165","0.0808918132067724","0.0693013160877548","0.0924823103257901"
"8","2010","Employed","Couple + C. LE and GT 16","98","0.110337055203154","0.0921016671650392","0.128572443241268"
"9","2010","Not Employed","1-pers.-HH","11","","",""
"9","2010","Not Employed","(Married) couple without C. ","24","","",""
"9","2010","Not Employed","Single parent ","22","","",""
"9","2010","Not Employed","Couple + C. LE 16 ","32","0.016475587435858","0.010492693190106","0.0224584816816101"
"9","2010","Not Employed","Couple + C. GT 16 ","5","","",""
"9","2010","Not Employed","Couple + C. LE and GT 16","10","","",""
"9","2010","Employed","1-pers.-HH","22","","",""
"9","2010","Employed","(Married) couple without C. ","40","0.012020888616263","0.00821397609810729","0.0158278011344188"
"9","2010","Employed","Single parent ","24","","",""
"9","2010","Employed","Couple + C. LE 16 ","104","0.0176621397804485","0.0143347632777104","0.0209895162831866"
"9","2010","Employed","Couple + C. GT 16 ","45","0.026360453377776","0.0195505335132605","0.0331703732422915"
"9","2010","Employed","Couple + C. LE and GT 16","26","","",""
"10 Very willing to take risks","2010","Not Employed","1-pers.-HH","13","","",""
"10 Very willing to take risks","2010","Not Employed","(Married) couple without C. ","16","","",""
"10 Very willing to take risks","2010","Not Employed","Single parent ","24","","",""
"10 Very willing to take risks","2010","Not Employed","Couple + C. LE 16 ","36","0.0266346872449349","0.0190670547475882","0.0342023197422816"
"10 Very willing to take risks","2010","Not Employed","Couple + C. GT 16 ","6","","",""
"10 Very willing to take risks","2010","Not Employed","Couple + C. LE and GT 16","22","","",""
"10 Very willing to take risks","2010","Employed","1-pers.-HH","13","","",""
"10 Very willing to take risks","2010","Employed","(Married) couple without C. ","24","","",""
"10 Very willing to take risks","2010","Employed","Single parent ","32","0.0150108401169979","0.00901516940930062","0.0210065108246952"
"10 Very willing to take risks","2010","Employed","Couple + C. LE 16 ","105","0.0119158063326972","0.00917480946412152","0.0146568032012729"
"10 Very willing to take risks","2010","Employed","Couple + C. GT 16 ","21","","",""
"10 Very willing to take risks","2010","Employed","Couple + C. LE and GT 16","20","","",""
"0 Not at all Willing to take risks","2011","Not Employed","1-pers.-HH","189","0.111162991074981","0.0968509505290962","0.125475031620866"
"0 Not at all Willing to take risks","2011","Not Employed","(Married) couple without C. ","327","0.0893566707636315","0.080665255649747","0.0980480858775161"
"0 Not at all Willing to take risks","2011","Not Employed","Single parent ","21","","",""
"0 Not at all Willing to take risks","2011","Not Employed","Couple + C. LE 16 ","26","","",""
"0 Not at all Willing to take risks","2011","Not Employed","Couple + C. GT 16 ","59","0.081403753394109","0.0629661578097302","0.0998413489784879"
"0 Not at all Willing to take risks","2011","Not Employed","Couple + C. LE and GT 16","16","","",""
"0 Not at all Willing to take risks","2011","Employed","1-pers.-HH","48","0.0268867654430532","0.0192201972219705","0.0345533336641359"
"0 Not at all Willing to take risks","2011","Employed","(Married) couple without C. ","125","0.0296485918915027","0.0243863139427202","0.0349108698402851"
"0 Not at all Willing to take risks","2011","Employed","Single parent ","33","0.0325136241589006","0.020200335805774","0.0448269125120271"
"0 Not at all Willing to take risks","2011","Employed","Couple + C. LE 16 ","64","0.0267829011319833","0.0206590287069908","0.0329067735569757"
"0 Not at all Willing to take risks","2011","Employed","Couple + C. GT 16 ","67","0.0291335662839861","0.0223266056988372","0.0359405268691351"
"0 Not at all Willing to take risks","2011","Employed","Couple + C. LE and GT 16","16","","",""
"1","2011","Not Employed","1-pers.-HH","198","0.104772392081477","0.0908279692074459","0.118716814955508"
"1","2011","Not Employed","(Married) couple without C. ","271","0.0716975172809752","0.0638370265033982","0.0795580080585522"
"1","2011","Not Employed","Single parent ","13","","",""
"1","2011","Not Employed","Couple + C. LE 16 ","22","","",""
"1","2011","Not Employed","Couple + C. GT 16 ","50","0.0542944051602777","0.0390160973507123","0.0695727129698431"
"1","2011","Not Employed","Couple + C. LE and GT 16","14","","",""
"1","2011","Employed","1-pers.-HH","45","0.0245062810358977","0.0171780191790634","0.031834542892732"
"1","2011","Employed","(Married) couple without C. ","142","0.0411848141729161","0.0350196700379289","0.0473499583079034"
"1","2011","Employed","Single parent ","32","0.0418357887324051","0.0279358500772448","0.0557357273875653"
"1","2011","Employed","Couple + C. LE 16 ","107","0.0393502180390366","0.0319754464119459","0.0467249896661273"
"1","2011","Employed","Couple + C. GT 16 ","91","0.0333415775423844","0.0260753957484637","0.040607759336305"
"1","2011","Employed","Couple + C. LE and GT 16","43","0.0364520799146059","0.0244329655141564","0.0484711943150554"
"2","2011","Not Employed","1-pers.-HH","267","0.143060006891607","0.127117937028268","0.159002076754947"
"2","2011","Not Employed","(Married) couple without C. ","517","0.131593646733482","0.121293775268629","0.141893518198334"
"2","2011","Not Employed","Single parent ","40","0.111224613053261","0.0790575418642733","0.14339168424225"
"2","2011","Not Employed","Couple + C. LE 16 ","46","0.131974424126535","0.100313252678354","0.163635595574716"
"2","2011","Not Employed","Couple + C. GT 16 ","102","0.118789275297551","0.0969746257726749","0.140603924822427"
"2","2011","Not Employed","Couple + C. LE and GT 16","22","","",""
"2","2011","Employed","1-pers.-HH","173","0.113448342484168","0.0984168834903617","0.128479801477974"
"2","2011","Employed","(Married) couple without C. ","372","0.0873322220697221","0.0785732963909799","0.0960911477484643"
"2","2011","Employed","Single parent ","65","0.0758615909462037","0.0574793517124364","0.094243830179971"
"2","2011","Employed","Couple + C. LE 16 ","280","0.103659328078229","0.092097321646076","0.115221334510382"
"2","2011","Employed","Couple + C. GT 16 ","223","0.0859023612000174","0.0745607302424357","0.0972439921575991"
"2","2011","Employed","Couple + C. LE and GT 16","78","0.072382353648582","0.0557644780224077","0.0890002292747564"
"3","2011","Not Employed","1-pers.-HH","262","0.138217151085819","0.122503023563017","0.153931278608622"
"3","2011","Not Employed","(Married) couple without C. ","581","0.136184035215639","0.12573378810133","0.146634282329947"
"3","2011","Not Employed","Single parent ","32","0.09533270407958","0.0652871332055117","0.125378274953648"
"3","2011","Not Employed","Couple + C. LE 16 ","71","0.151796951829628","0.11823113110274","0.185362772556516"
"3","2011","Not Employed","Couple + C. GT 16 ","104","0.131194630324127","0.108431131526908","0.153958129121346"
"3","2011","Not Employed","Couple + C. LE and GT 16","33","0.085991503416404","0.0542143212016186","0.117768685631189"
"3","2011","Employed","1-pers.-HH","210","0.124161894694875","0.108531997568844","0.139791791820905"
"3","2011","Employed","(Married) couple without C. ","601","0.147821325513433","0.136809961894248","0.158832689132618"
"3","2011","Employed","Single parent ","85","0.0842343054504484","0.0649521484287206","0.103516462472176"
"3","2011","Employed","Couple + C. LE 16 ","375","0.137070398599437","0.124025161355527","0.150115635843347"
"3","2011","Employed","Couple + C. GT 16 ","290","0.11560289617903","0.102661394273746","0.128544398084313"
"3","2011","Employed","Couple + C. LE and GT 16","101","0.11928652951232","0.0984997277598031","0.140073331264837"
"4","2011","Not Employed","1-pers.-HH","189","0.0986460605856535","0.0850692444944112","0.112222876676896"
"4","2011","Not Employed","(Married) couple without C. ","450","0.108051886467576","0.0985930259720279","0.117510746963123"
"4","2011","Not Employed","Single parent ","37","0.082893733784218","0.0546848604773261","0.11110260709111"
"4","2011","Not Employed","Couple + C. LE 16 ","51","0.0856158638736162","0.0594426355460103","0.111789092201222"
"4","2011","Not Employed","Couple + C. GT 16 ","87","0.0947896741751628","0.0750393148435874","0.114540033506738"
"4","2011","Not Employed","Couple + C. LE and GT 16","22","","",""
"4","2011","Employed","1-pers.-HH","154","0.0869968100091041","0.0736389204823169","0.100354699535891"
"4","2011","Employed","(Married) couple without C. ","453","0.114355584221248","0.104482209728449","0.124228958714047"
"4","2011","Employed","Single parent ","80","0.0858902036988742","0.0664370540255526","0.105343353372196"
"4","2011","Employed","Couple + C. LE 16 ","302","0.107328989008314","0.0955882158996543","0.119069762116974"
"4","2011","Employed","Couple + C. GT 16 ","237","0.0920788599716984","0.0803763047676881","0.103781415175709"
"4","2011","Employed","Couple + C. LE and GT 16","100","0.101541522744833","0.0821708147557748","0.120912230733891"
"5","2011","Not Employed","1-pers.-HH","378","0.208793102755517","0.190287063132836","0.227299142378198"
"5","2011","Not Employed","(Married) couple without C. ","992","0.225599282777789","0.212864117711514","0.238334447844063"
"5","2011","Not Employed","Single parent ","92","0.23065922192573","0.187560951047308","0.273757492804151"
"5","2011","Not Employed","Couple + C. LE 16 ","96","0.204626172303337","0.166887895187826","0.242364449418848"
"5","2011","Not Employed","Couple + C. GT 16 ","155","0.193835701098966","0.167182559780834","0.220488842417099"
"5","2011","Not Employed","Couple + C. LE and GT 16","63","0.191386635356117","0.146796503345861","0.235976767366374"
"5","2011","Employed","1-pers.-HH","397","0.226852066063072","0.207002422841265","0.24670170928488"
"5","2011","Employed","(Married) couple without C. ","946","0.238558842712935","0.225336050890333","0.251781634535538"
"5","2011","Employed","Single parent ","195","0.222876106099064","0.19398289456254","0.251769317635587"
"5","2011","Employed","Couple + C. LE 16 ","566","0.210596260083645","0.195130638578803","0.226061881588487"
"5","2011","Employed","Couple + C. GT 16 ","498","0.223984921066817","0.207110800857336","0.240859041276298"
"5","2011","Employed","Couple + C. LE and GT 16","222","0.238058150696031","0.210744667076728","0.265371634315334"
"6","2011","Not Employed","1-pers.-HH","134","0.0668622093641386","0.0554892462149962","0.0782351725132809"
"6","2011","Not Employed","(Married) couple without C. ","387","0.0947024475975123","0.0857811274883753","0.103623767706649"
"6","2011","Not Employed","Single parent ","46","0.130186754050858","0.0957587800091335","0.164614728092582"
"6","2011","Not Employed","Couple + C. LE 16 ","54","0.121385183514899","0.0908361178592529","0.151934249170545"
"6","2011","Not Employed","Couple + C. GT 16 ","95","0.0866423929300074","0.0676750987182457","0.105609687141769"
"6","2011","Not Employed","Couple + C. LE and GT 16","39","0.140169040459436","0.100819008784311","0.179519072134561"
"6","2011","Employed","1-pers.-HH","244","0.146481246806345","0.129722266769723","0.163240226842966"
"6","2011","Employed","(Married) couple without C. ","469","0.119691409421744","0.10962078991291","0.129762028930578"
"6","2011","Employed","Single parent ","85","0.12010801997054","0.0975386407555343","0.142677399185545"
