"plh0204_h","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"5","2017","Part Time","vocational + Abi","170","0.208803312219123","0.181184986328837","0.236421638109409","5"
"5","2017","Part Time","higher vocational","67","0.260261554579643","0.212111492165178","0.308411616994108","5"
"5","2017","Part Time","higher education","347","0.174251682463528","0.157204399361152","0.191298965565903","5"
"5","2017","Not Working","in school","67","0.201646843349686","0.159552027415276","0.243741659284095","5"
"5","2017","Not Working","inadequately","342","0.160404558056063","0.145237660550462","0.175571455561664","5"
"5","2017","Not Working","general elemantary","405","0.168460595710869","0.15320445241593","0.183716739005808","5"
"5","2017","Not Working","higher vocational","93","0.225597867233696","0.185719016811372","0.26547671765602","5"
"5","2017","Not Working","higher education","444","0.195689327576653","0.179963839072498","0.211414816080809","5"
"5","2017","Not Working","middle vocational","1014","0.215031179568663","0.203513647919502","0.226548711217824","5"
"5","2017","Not Working","vocational + Abi","91","0.198042526970935","0.163522747745759","0.232562306196111","5"
"5","2017","Full Time","general elemantary","139","0.203661641923531","0.174487641257373","0.232835642589689","5"
"5","2017","Full Time","middle vocational","826","0.184088921861334","0.172809296187549","0.195368547535118","5"
"5","2017","Full Time","vocational + Abi","193","0.192134076339842","0.167824670104996","0.216443482574687","5"
"5","2017","Part Time","in school","6","","","","5"
"5","2017","Full Time","higher education","531","0.16007523060157","0.147202758704722","0.172947702498418","5"
"5","2017","Part Time","inadequately","24","","","","5"
"5","2017","Full Time","higher vocational","161","0.202758986825273","0.174933307278857","0.230584666371688","5"
"6","2017","Part Time","higher vocational","24","","","","6"
"6","2017","Not Working","inadequately","139","0.0505612216753196","0.0415060721586237","0.0596163711920154","6"
"6","2017","Not Working","general elemantary","177","0.063677122834674","0.0537240149958834","0.0736302306734646","6"
"6","2017","Part Time","higher education","230","0.123091694740797","0.108326665820463","0.137856723661131","6"
"6","2017","Not Working","in school","43","0.114562018888355","0.0811475332400851","0.147976504536625","6"
"6","2017","Full Time","in school","","","","","6"
"6","2017","Full Time","inadequately","5","","","","6"
"6","2017","Full Time","general elemantary","82","0.102717024947204","0.0807243284784893","0.124709721415919","6"
"6","2017","Full Time","middle vocational","611","0.130572393868531","0.120766169146545","0.140378618590516","6"
"6","2017","Full Time","vocational + Abi","139","0.141516472148554","0.120009860749382","0.163023083547727","6"
"6","2017","Full Time","higher vocational","95","0.102476510789495","0.0814873060721394","0.123465715506852","6"
"6","2017","Full Time","higher education","463","0.144469043881348","0.132127060610771","0.156811027151924","6"
"6","2017","Part Time","in school","13","","","","6"
"6","2017","Part Time","middle vocational","396","0.1174461727099","0.10689258549171","0.127999759928089","6"
"6","2017","Part Time","vocational + Abi","95","0.0998531479537297","0.0794816018168861","0.120224694090573","6"
"6","2017","Not Working","higher vocational","49","0.117119924793093","0.086439729776072","0.147800119810114","6"
"6","2017","Not Working","higher education","290","0.127846322198454","0.114610549903144","0.141082094493764","6"
"6","2017","Not Working","middle vocational","450","0.103351668774336","0.0948176752030446","0.111885662345626","6"
"6","2017","Not Working","vocational + Abi","58","0.0976594694463758","0.0719463052352589","0.123372633657493","6"
"6","2017","Part Time","inadequately","9","","","","6"
"6","2017","Part Time","general elemantary","74","0.0998568169733428","0.0786943857535635","0.121019248193122","6"
"7","2017","Part Time","higher vocational","33","0.10045260860964","0.0674654139443859","0.133439803274894","7"
"7","2017","Part Time","higher education","252","0.147117514915799","0.131198374160746","0.163036655670852","7"
"7","2017","Not Working","inadequately","150","0.09599387580787","0.0838191044737468","0.108168647141993","7"
"7","2017","Not Working","general elemantary","214","0.0841367514719474","0.0728215481505726","0.0954519547933222","7"
"7","2017","Not Working","higher vocational","56","0.107235944427888","0.077714989328375","0.136756899527402","7"
"7","2017","Not Working","higher education","272","0.115970343822331","0.103278767995649","0.128661919649014","7"
"7","2017","Not Working","in school","55","0.172268557755534","0.132651418433841","0.211885697077227","7"
"7","2017","Not Working","middle vocational","487","0.0853255507036384","0.0774938638122107","0.093157237595066","7"
"7","2017","Not Working","vocational + Abi","56","0.103614384849562","0.0772164120955423","0.130012357603581","7"
"7","2017","Part Time","middle vocational","439","0.13446713578659","0.123284094547493","0.145650177025687","7"
"7","2017","Part Time","vocational + Abi","95","0.124201517061903","0.101790995065415","0.14661203905839","7"
"7","2017","Full Time","in school","","","","","7"
"7","2017","Full Time","inadequately","9","","","","7"
"7","2017","Full Time","general elemantary","113","0.151090452316315","0.125146163506793","0.177034741125838","7"
"7","2017","Part Time","general elemantary","81","0.0924540300125399","0.07200756933767","0.11290049068741","7"
"7","2017","Full Time","higher education","484","0.165716663617278","0.152663386290354","0.178769940944201","7"
"7","2017","Part Time","inadequately","19","","","","7"
"7","2017","Full Time","vocational + Abi","149","0.139213828428404","0.117854315890947","0.16057334096586","7"
"7","2017","Full Time","middle vocational","669","0.153217343145692","0.142734010026067","0.163700676265316","7"
"7","2017","Full Time","higher vocational","136","0.192480329403683","0.165194909691707","0.219765749115659","7"
"7","2017","Part Time","in school","20","","","","7"
"8","2017","Full Time","in school","","","","","8"
"8","2017","Not Working","middle vocational","361","0.0693203900339671","0.0621998474050105","0.0764409326629238","8"
"8","2017","Not Working","vocational + Abi","33","0.0671771360915427","0.0454939326701841","0.0888603395129012","8"
"8","2017","Not Working","higher vocational","23","","","","8"
"8","2017","Not Working","higher education","225","0.0769530577095786","0.0663889336224837","0.0875171817966736","8"
"8","2017","Part Time","higher education","142","0.08045535451534","0.068231540850705","0.092679168179975","8"
"8","2017","Not Working","in school","46","0.131826635865461","0.0963338416658679","0.167319430065054","8"
"8","2017","Part Time","general elemantary","75","0.113286360756154","0.090914535977413","0.135658185534895","8"
"8","2017","Part Time","middle vocational","305","0.0862740282486774","0.0770704207167246","0.0954776357806302","8"
"8","2017","Part Time","vocational + Abi","52","0.0678638453322143","0.0507737165010274","0.0849539741634011","8"
"8","2017","Not Working","inadequately","124","0.0370227063727481","0.0292190979633699","0.0448263147821263","8"
"8","2017","Part Time","higher vocational","33","0.0784396367919051","0.0489355327987788","0.107943740785031","8"
"8","2017","Full Time","inadequately","6","","","","8"
"8","2017","Full Time","general elemantary","108","0.157764706967818","0.131358003042083","0.184171410893552","8"
"8","2017","Full Time","higher education","313","0.100508482443217","0.0899529636372414","0.111064001249193","8"
"8","2017","Part Time","in school","22","","","","8"
"8","2017","Not Working","general elemantary","161","0.0638528189665413","0.0538869245741424","0.0738187133589401","8"
"8","2017","Full Time","middle vocational","515","0.119798084846687","0.110347133280139","0.129249036413236","8"
"8","2017","Part Time","inadequately","20","","","","8"
"8","2017","Full Time","vocational + Abi","102","0.0848417461215614","0.0676485978909536","0.102034894352169","8"
"8","2017","Full Time","higher vocational","95","0.112753187883033","0.090863097967931","0.134643277798136","8"
"9","2017","Full Time","general elemantary","45","0.041513238649371","0.0270628702916749","0.0559636070070672","9"
"9","2017","Full Time","middle vocational","196","0.037810755858588","0.0322594216528303","0.0433620900643457","9"
"9","2017","Full Time","vocational + Abi","35","0.0496516460969251","0.0362483766939871","0.0630549154998632","9"
"9","2017","Full Time","higher vocational","24","","","","9"
"9","2017","Full Time","higher education","60","0.0173787545910649","0.012791191076794","0.0219663181053358","9"
"9","2017","Part Time","in school","1","","","","9"
"9","2017","Part Time","inadequately","6","","","","9"
"9","2017","Not Working","inadequately","63","0.0241949047577368","0.0178445664503286","0.030545243065145","9"
"9","2017","Not Working","middle vocational","97","0.0148376579408771","0.011448287238511","0.0182270286432431","9"
"9","2017","Not Working","vocational + Abi","11","","","","9"
"9","2017","Not Working","higher vocational","7","","","","9"
"9","2017","Not Working","higher education","56","0.0258333605549235","0.0195453141440324","0.0321214069658146","9"
"9","2017","Full Time","in school","2","","","","9"
"9","2017","Full Time","inadequately","7","","","","9"
"9","2017","Part Time","general elemantary","29","","","","9"
"9","2017","Part Time","middle vocational","75","0.0202784415265701","0.0156580509684869","0.0248988320846532","9"
"9","2017","Part Time","vocational + Abi","23","","","","9"
"9","2017","Part Time","higher vocational","6","","","","9"
"9","2017","Part Time","higher education","38","0.016308113478482","0.0106159909282032","0.0220002360287607","9"
"9","2017","Not Working","in school","12","","","","9"
"9","2017","Not Working","general elemantary","57","0.0163486093613501","0.0111795063180995","0.0215177124046007","9"
"0 Not at all Willing to take risks","2018","Full Time","higher vocational","16","","","","0"
"0 Not at all Willing to take risks","2018","Full Time","higher education","62","0.0118063954907323","0.00796927488408704","0.0156435160973775","0"
"0 Not at all Willing to take risks","2018","Part Time","in school","","","","","0"
"0 Not at all Willing to take risks","2018","Part Time","inadequately","60","0.173205552462753","0.12522902381453","0.221182081110975","0"
"0 Not at all Willing to take risks","2018","Part Time","general elemantary","59","0.0657663050156098","0.0489938515647812","0.0825387584664385","0"
"0 Not at all Willing to take risks","2018","Full Time","in school","","","","","0"
"0 Not at all Willing to take risks","2018","Full Time","inadequately","21","","","","0"
"0 Not at all Willing to take risks","2018","Full Time","general elemantary","43","0.0459085977545696","0.0303936074636718","0.0614235880454673","0"
"0 Not at all Willing to take risks","2018","Full Time","middle vocational","167","0.0357563001954243","0.0301712408977195","0.041341359493129","0"
"0 Not at all Willing to take risks","2018","Full Time","vocational + Abi","22","","","","0"
