"plh0204_h","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"7","2011","Employed","lower secondary degree","342","0.121935655996501","0.11004502885851","0.133826283134493"
"7","2011","Employed","secondary school degree","557","0.134727182501076","0.124707911500918","0.144746453501234"
"7","2011","Employed","college entrance qualification","643","0.151876780472184","0.140954737398728","0.16279882354564"
"7","2011","Employed","Other degree","72","0.1064323354047","0.082177249944228","0.130687420865171"
"7","2011","Employed","no degree/no degree yet","27","","",""
"8","2011","Not Employed","lower secondary degree","174","0.0406855203527031","0.03440906944475","0.0469619712606562"
"8","2011","Not Employed","secondary school degree","100","0.0601613592991206","0.0488679196464426","0.0714547989517986"
"8","2011","Not Employed","college entrance qualification","108","0.0765837756129129","0.0631840543577753","0.0899834968680506"
"8","2011","Not Employed","Other degree","28","","",""
"8","2011","Not Employed","no degree/no degree yet","39","0.0854830328993026","0.0580485051960264","0.112917560602579"
"8","2011","Employed","lower secondary degree","247","0.0840290234113468","0.0739473704224969","0.0941106764001967"
"8","2011","Employed","secondary school degree","345","0.0830465395251387","0.0749487516406187","0.0911443274096587"
"8","2011","Employed","college entrance qualification","344","0.092762757855301","0.0839344803143058","0.101591035396296"
"8","2011","Employed","Other degree","42","0.0808536811958037","0.0594127069140677","0.10229465547754"
"8","2011","Employed","no degree/no degree yet","16","","",""
"9","2011","Not Employed","lower secondary degree","26","","",""
"9","2011","Not Employed","secondary school degree","21","","",""
"9","2011","Not Employed","college entrance qualification","13","","",""
"9","2011","Not Employed","Other degree","5","","",""
"9","2011","Not Employed","no degree/no degree yet","13","","",""
"9","2011","Employed","lower secondary degree","58","0.0187484417217427","0.0138195531659742","0.0236773302775112"
"9","2011","Employed","secondary school degree","90","0.0191466239982242","0.0151251975548604","0.0231680504415879"
"9","2011","Employed","college entrance qualification","54","0.0167740605821588","0.012865881242379","0.0206822399219385"
"9","2011","Employed","Other degree","18","","",""
"9","2011","Employed","no degree/no degree yet","8","","",""
"10 Very willing to take risks","2011","Not Employed","lower secondary degree","25","","",""
"10 Very willing to take risks","2011","Not Employed","secondary school degree","17","","",""
"10 Very willing to take risks","2011","Not Employed","college entrance qualification","9","","",""
"10 Very willing to take risks","2011","Not Employed","Other degree","8","","",""
"10 Very willing to take risks","2011","Not Employed","no degree/no degree yet","7","","",""
"10 Very willing to take risks","2011","Employed","lower secondary degree","39","0.0113330519440262","0.00748647275307465","0.0151796311349778"
"10 Very willing to take risks","2011","Employed","secondary school degree","52","0.011762211507093","0.00859842477841209","0.0149259982357739"
"10 Very willing to take risks","2011","Employed","college entrance qualification","21","","",""
"10 Very willing to take risks","2011","Employed","Other degree","12","","",""
"10 Very willing to take risks","2011","Employed","no degree/no degree yet","5","","",""
"0 Not at all Willing to take risks","2012","Not Employed","lower secondary degree","338","0.0948534373692374","0.0859160282283961","0.103790846510079"
"0 Not at all Willing to take risks","2012","Not Employed","secondary school degree","95","0.0499684984546742","0.0409637721755094","0.0589732247338389"
"0 Not at all Willing to take risks","2012","Not Employed","college entrance qualification","51","0.0288673648175113","0.0212294451290411","0.0365052845059815"
"0 Not at all Willing to take risks","2012","Not Employed","Other degree","76","0.104416572177848","0.0822029110860792","0.126630233269617"
"0 Not at all Willing to take risks","2012","Not Employed","no degree/no degree yet","34","0.0951655035770704","0.0718597154217361","0.118471291732405"
"0 Not at all Willing to take risks","2012","Employed","lower secondary degree","109","0.0283880377635891","0.0231048128100918","0.0336712627170863"
"0 Not at all Willing to take risks","2012","Employed","secondary school degree","132","0.0170718721978366","0.0138505525275309","0.0202931918681423"
"0 Not at all Willing to take risks","2012","Employed","college entrance qualification","66","0.0098417362821284","0.00733869907024334","0.0123447734940135"
"0 Not at all Willing to take risks","2012","Employed","Other degree","54","0.0534310800194569","0.0403360580078055","0.0665261020311082"
"0 Not at all Willing to take risks","2012","Employed","no degree/no degree yet","8","","",""
"1","2012","Not Employed","lower secondary degree","235","0.0590703386519515","0.051879344103181","0.0662613332007221"
"1","2012","Not Employed","secondary school degree","100","0.0485435832834248","0.0396615227538471","0.0574256438130026"
"1","2012","Not Employed","college entrance qualification","57","0.0297284741308878","0.0219809097232152","0.0374760385385604"
"1","2012","Not Employed","Other degree","60","0.104724357768071","0.0824818045364556","0.126966910999686"
"1","2012","Not Employed","no degree/no degree yet","28","","",""
"1","2012","Employed","lower secondary degree","110","0.0359632028946941","0.0300399404395341","0.0418864653498541"
"1","2012","Employed","secondary school degree","181","0.0278591938711723","0.0237667641795809","0.0319516235627636"
"1","2012","Employed","college entrance qualification","148","0.0205900831805048","0.0169893541904866","0.024190812170523"
"1","2012","Employed","Other degree","52","0.0493359998838388","0.0367256067107329","0.0619463930569447"
"1","2012","Employed","no degree/no degree yet","11","","",""
"2","2012","Not Employed","lower secondary degree","511","0.134599695647652","0.124189564272284","0.145009827023019"
"2","2012","Not Employed","secondary school degree","224","0.0983991020586924","0.0860891574499383","0.110709046667446"
"2","2012","Not Employed","college entrance qualification","159","0.0731456636596892","0.0612679656791476","0.0850233616402307"
"2","2012","Not Employed","Other degree","93","0.135448392776696","0.110590472510244","0.160306313043147"
"2","2012","Not Employed","no degree/no degree yet","48","0.117225060066502","0.0916760148649195","0.142774105268084"
"2","2012","Employed","lower secondary degree","284","0.0773163107240207","0.0688196755264531","0.0858129459215883"
"2","2012","Employed","secondary school degree","524","0.0824117582947524","0.075573415343318","0.0892501012461869"
"2","2012","Employed","college entrance qualification","561","0.0869198091989587","0.0797766064215787","0.0940630119763387"
"2","2012","Employed","Other degree","116","0.0951805017740231","0.0780926248845063","0.11226837866354"
"2","2012","Employed","no degree/no degree yet","18","","",""
"3","2012","Not Employed","lower secondary degree","533","0.127000744923566","0.11684444025608","0.137157049591053"
"3","2012","Not Employed","secondary school degree","303","0.13579225402433","0.121634318205516","0.149950189843144"
"3","2012","Not Employed","college entrance qualification","262","0.135786874265428","0.120160019806805","0.151413728724052"
"3","2012","Not Employed","Other degree","87","0.122172940480476","0.0983840385059281","0.145961842455024"
"3","2012","Not Employed","no degree/no degree yet","51","0.0649529874351275","0.0453800623628686","0.0845259125073863"
"3","2012","Employed","lower secondary degree","400","0.0959786313337171","0.0866081561788902","0.105349106488544"
"3","2012","Employed","secondary school degree","794","0.12288613997555","0.114721974367744","0.131050305583355"
"3","2012","Employed","college entrance qualification","860","0.139373492812249","0.130591833443596","0.148155152180902"
"3","2012","Employed","Other degree","122","0.109502920783852","0.0913200590024136","0.127685782565291"
"3","2012","Employed","no degree/no degree yet","30","0.0773123614195416","0.0467303461185238","0.107894376720559"
"4","2012","Not Employed","lower secondary degree","422","0.106937956534281","0.0975118486548402","0.116364064413722"
"4","2012","Not Employed","secondary school degree","238","0.102318886874836","0.0897934664944378","0.114844307255235"
"4","2012","Not Employed","college entrance qualification","213","0.109922866176291","0.0956539795704946","0.124191752782086"
"4","2012","Not Employed","Other degree","56","0.0692765482130686","0.0508312428206815","0.0877218536054557"
"4","2012","Not Employed","no degree/no degree yet","53","0.0776910792126042","0.0564310808624201","0.0989510775627883"
"4","2012","Employed","lower secondary degree","328","0.0868211386481199","0.0778638689116411","0.0957784083845987"
"4","2012","Employed","secondary school degree","631","0.0994843874334745","0.0920412599768879","0.106927514890061"
"4","2012","Employed","college entrance qualification","711","0.123181386896587","0.114848287517489","0.131514486275685"
"4","2012","Employed","Other degree","93","0.0824867358693202","0.066467884533548","0.0985055872050924"
"4","2012","Employed","no degree/no degree yet","24","","",""
"5","2012","Not Employed","lower secondary degree","1039","0.246180170674728","0.233040455159496","0.25931988618996"
"5","2012","Not Employed","secondary school degree","542","0.250307344090446","0.232404097742021","0.268210590438871"
"5","2012","Not Employed","college entrance qualification","421","0.237826520261215","0.218404728200098","0.257248312322333"
"5","2012","Not Employed","Other degree","144","0.177334732438577","0.14958933920702","0.205080125670133"
"5","2012","Not Employed","no degree/no degree yet","115","0.160726622647145","0.13155671341663","0.18989653187766"
"5","2012","Employed","lower secondary degree","949","0.267513457019787","0.253431674551172","0.281595239488401"
"5","2012","Employed","secondary school degree","1509","0.243747314777905","0.233070646429287","0.254423983126523"
"5","2012","Employed","college entrance qualification","1114","0.181238008262398","0.17147052639839","0.191005490126406"
