"plh0175","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"9 on Scale 1 to 10","2005","35-65 y.","no migration background","977","0.0825918005529763","0.0771769203133306","0.088006680792622","9"
"9 on Scale 1 to 10","2005","35-65 y.","direct migration background","72","0.0436693215136705","0.0332154458743912","0.0541231971529497","9"
"9 on Scale 1 to 10","2005","35-65 y.","indirect migration background","14","","","","9"
"9 on Scale 1 to 10","2005","16-34 y.","direct migration background","25","","","","9"
"9 on Scale 1 to 10","2005","66 and older","direct migration background","27","","","","9"
"9 on Scale 1 to 10","2005","66 and older","no migration background","306","0.0850761825536455","0.0756817002189894","0.0944706648883016","9"
"9 on Scale 1 to 10","2005","66 and older","indirect migration background","","","","","9"
"0 Completely dissatisfied","2006","35-65 y.","no migration background","217","0.0277010883817301","0.0245941007034338","0.0308080760600264","0"
"0 Completely dissatisfied","2006","16-34 y.","no migration background","80","0.0231214687843264","0.0183499503196566","0.0278929872489963","0"
"0 Completely dissatisfied","2006","16-34 y.","direct migration background","10","","","","0"
"0 Completely dissatisfied","2006","16-34 y.","indirect migration background","16","","","","0"
"0 Completely dissatisfied","2006","35-65 y.","direct migration background","36","0.0357012343180668","0.0261345467991006","0.045267921837033","0"
"0 Completely dissatisfied","2006","35-65 y.","indirect migration background","4","","","","0"
"0 Completely dissatisfied","2006","66 and older","direct migration background","3","","","","0"
"0 Completely dissatisfied","2006","66 and older","no migration background","39","0.0129946089745501","0.00949111982259236","0.0164980981265079","0"
"0 Completely dissatisfied","2006","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","2006","16-34 y.","direct migration background","15","","","","1"
"1 on Scale 1 to 10","2006","16-34 y.","indirect migration background","14","","","","1"
"1 on Scale 1 to 10","2006","16-34 y.","no migration background","78","0.0286530832853832","0.02335643078807","0.0339497357826964","1"
"1 on Scale 1 to 10","2006","35-65 y.","no migration background","225","0.0255659022224976","0.0225777823710185","0.0285540220739767","1"
"1 on Scale 1 to 10","2006","35-65 y.","direct migration background","26","","","","1"
"1 on Scale 1 to 10","2006","35-65 y.","indirect migration background","2","","","","1"
"1 on Scale 1 to 10","2006","66 and older","no migration background","39","0.0127674276351442","0.00929429917044085","0.0162405560998475","1"
"1 on Scale 1 to 10","2006","66 and older","direct migration background","6","","","","1"
"1 on Scale 1 to 10","2006","66 and older","indirect migration background","","","","","1"
"10 Completely satisfied","2006","35-65 y.","no migration background","668","0.0516051826627378","0.0474169339807328","0.0557934313447429","10"
"10 Completely satisfied","2006","16-34 y.","no migration background","213","0.0550530457255885","0.047811637904474","0.0622944535467031","10"
"10 Completely satisfied","2006","16-34 y.","direct migration background","28","","","","10"
"10 Completely satisfied","2006","35-65 y.","direct migration background","44","0.0308053920342896","0.0218963084768311","0.039714475591748","10"
"10 Completely satisfied","2006","16-34 y.","indirect migration background","24","","","","10"
"10 Completely satisfied","2006","35-65 y.","indirect migration background","14","","","","10"
"10 Completely satisfied","2006","66 and older","no migration background","359","0.0865635446811519","0.0778646095331634","0.0952624798291403","10"
"10 Completely satisfied","2006","66 and older","direct migration background","24","","","","10"
"10 Completely satisfied","2006","66 and older","indirect migration background","","","","","10"
"2 on Scale 1 to 10","2006","16-34 y.","indirect migration background","27","","","","2"
"2 on Scale 1 to 10","2006","35-65 y.","no migration background","402","0.0424145746746079","0.0385991969789754","0.0462299523702405","2"
"2 on Scale 1 to 10","2006","16-34 y.","no migration background","175","0.0511462277948374","0.0441520758141078","0.0581403797755671","2"
"2 on Scale 1 to 10","2006","16-34 y.","direct migration background","25","","","","2"
"2 on Scale 1 to 10","2006","35-65 y.","direct migration background","65","0.0539825883396892","0.0423308537238072","0.0656343229555712","2"
"2 on Scale 1 to 10","2006","35-65 y.","indirect migration background","8","","","","2"
"2 on Scale 1 to 10","2006","66 and older","no migration background","103","0.0308499069974549","0.0255007929514504","0.0361990210434595","2"
"2 on Scale 1 to 10","2006","66 and older","direct migration background","18","","","","2"
"2 on Scale 1 to 10","2006","66 and older","indirect migration background","1","","","","2"
"3 on Scale 1 to 10","2006","16-34 y.","no migration background","263","0.0742231950729246","0.0659007375531383","0.082545652592711","3"
"3 on Scale 1 to 10","2006","16-34 y.","indirect migration background","47","0.0754113147885377","0.05433561622056","0.0964870133565155","3"
"3 on Scale 1 to 10","2006","16-34 y.","direct migration background","42","0.0865430778906365","0.0625380073017098","0.110548148479563","3"
"3 on Scale 1 to 10","2006","35-65 y.","no migration background","692","0.0712332460058852","0.0663637287101965","0.076102763301574","3"
"3 on Scale 1 to 10","2006","35-65 y.","direct migration background","117","0.0812252278497996","0.067139990570184","0.0953104651294151","3"
"3 on Scale 1 to 10","2006","35-65 y.","indirect migration background","16","","","","3"
"3 on Scale 1 to 10","2006","66 and older","no migration background","171","0.0509830714931036","0.0441783652009812","0.057787777785226","3"
"3 on Scale 1 to 10","2006","66 and older","direct migration background","33","0.0831683527756215","0.0556921902805254","0.110644515270718","3"
"3 on Scale 1 to 10","2006","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","2006","16-34 y.","indirect migration background","57","0.0810830400851143","0.0592962835478073","0.102869796622421","4"
"4 on Scale 1 to 10","2006","35-65 y.","no migration background","704","0.0729270053153491","0.0680044299964744","0.0778495806342238","4"
"4 on Scale 1 to 10","2006","16-34 y.","no migration background","263","0.0744745005569085","0.0661390973894705","0.0828099037243465","4"
"4 on Scale 1 to 10","2006","16-34 y.","direct migration background","45","0.0960387462194778","0.0708827840933304","0.121194708345625","4"
"4 on Scale 1 to 10","2006","35-65 y.","direct migration background","143","0.131326458277845","0.113911654699702","0.148741261855989","4"
"4 on Scale 1 to 10","2006","35-65 y.","indirect migration background","9","","","","4"
"4 on Scale 1 to 10","2006","66 and older","no migration background","244","0.0666754820601512","0.0589582985716431","0.0743926655486592","4"
"4 on Scale 1 to 10","2006","66 and older","direct migration background","46","0.12366117608607","0.0909056227207369","0.156416729451403","4"
"4 on Scale 1 to 10","2006","66 and older","indirect migration background","","","","","4"
"5 on Scale 1 to 10","2006","16-34 y.","direct migration background","90","0.192292893164881","0.158645505462545","0.225940280867217","5"
"5 on Scale 1 to 10","2006","35-65 y.","no migration background","1531","0.155601268114455","0.148738938619116","0.162463597609794","5"
"5 on Scale 1 to 10","2006","16-34 y.","indirect migration background","99","0.151379396374669","0.122771916214782","0.179986876534557","5"
"5 on Scale 1 to 10","2006","35-65 y.","direct migration background","280","0.205640340256308","0.184801338324363","0.226479342188253","5"
"5 on Scale 1 to 10","2006","16-34 y.","no migration background","627","0.162546610878254","0.150832808353232","0.174260413403276","5"
"5 on Scale 1 to 10","2006","35-65 y.","indirect migration background","29","","","","5"
"5 on Scale 1 to 10","2006","66 and older","no migration background","589","0.152200658803452","0.141088096459698","0.163313221147206","5"
"5 on Scale 1 to 10","2006","66 and older","direct migration background","73","0.184467061353886","0.145873718635295","0.223060404072476","5"
"5 on Scale 1 to 10","2006","66 and older","indirect migration background","2","","","","5"
"6 on Scale 1 to 10","2006","16-34 y.","indirect migration background","89","0.152305756601881","0.123626544814993","0.180984968388769","6"
"6 on Scale 1 to 10","2006","16-34 y.","no migration background","408","0.110578964605014","0.100622192326152","0.120535736883875","6"
"6 on Scale 1 to 10","2006","35-65 y.","indirect migration background","24","","","","6"
"6 on Scale 1 to 10","2006","66 and older","direct migration background","55","0.149139887801216","0.113694623702774","0.184585151899658","6"
"6 on Scale 1 to 10","2006","16-34 y.","direct migration background","68","0.116748276666313","0.0893318866584777","0.144164666674148","6"
"6 on Scale 1 to 10","2006","35-65 y.","no migration background","1207","0.114283375194529","0.10826013555947","0.120306614829588","6"
"6 on Scale 1 to 10","2006","35-65 y.","direct migration background","229","0.138439703008642","0.120632843362782","0.156246562654502","6"
"6 on Scale 1 to 10","2006","66 and older","no migration background","496","0.122373443858998","0.112235313385714","0.132511574332283","6"
"6 on Scale 1 to 10","2006","66 and older","indirect migration background","3","","","","6"
"7 on Scale 1 to 10","2006","35-65 y.","no migration background","1884","0.17465459421152","0.167466742799122","0.181842445623918","7"
"7 on Scale 1 to 10","2006","16-34 y.","indirect migration background","109","0.171951629839304","0.141834024596844","0.202069235081765","7"
"7 on Scale 1 to 10","2006","16-34 y.","no migration background","714","0.181451164074727","0.169215408477523","0.193686919671931","7"
"7 on Scale 1 to 10","2006","16-34 y.","direct migration background","78","0.131952616585809","0.103057563089005","0.160847670082614","7"
"7 on Scale 1 to 10","2006","35-65 y.","direct migration background","226","0.140628728942816","0.122704453515772","0.158553004369861","7"
"7 on Scale 1 to 10","2006","35-65 y.","indirect migration background","24","","","","7"
"7 on Scale 1 to 10","2006","66 and older","no migration background","689","0.160129377996196","0.148784466547161","0.171474289445231","7"
"7 on Scale 1 to 10","2006","66 and older","direct migration background","54","0.133075787770041","0.0992792418011705","0.166872333738911","7"
"7 on Scale 1 to 10","2006","66 and older","indirect migration background","2","","","","7"
"8 on Scale 1 to 10","2006","16-34 y.","indirect migration background","83","0.120030849530809","0.0940908718273575","0.145970827234261","8"
"8 on Scale 1 to 10","2006","16-34 y.","direct migration background","96","0.185510183890219","0.15232306962508","0.218697298155357","8"
"8 on Scale 1 to 10","2006","16-34 y.","no migration background","674","0.163108547167402","0.151378451812179","0.174838642522625","8"
"8 on Scale 1 to 10","2006","35-65 y.","no migration background","2206","0.187250985731416","0.179865458620631","0.194636512842201","8"
"8 on Scale 1 to 10","2006","35-65 y.","direct migration background","200","0.113558677734641","0.0971999574165923","0.129917398052689","8"
"8 on Scale 1 to 10","2006","35-65 y.","indirect migration background","32","0.126429107713332","0.07814713449227","0.174711080934393","8"
"8 on Scale 1 to 10","2006","66 and older","no migration background","952","0.221972377966413","0.209116362619844","0.234828393312981","8"
"8 on Scale 1 to 10","2006","66 and older","direct migration background","60","0.136885535291686","0.10268403124869","0.171087039334683","8"
"8 on Scale 1 to 10","2006","66 and older","indirect migration background","4","","","","8"
