"ple0081_h","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2012","Saxony","Couple + C. LE and GT 16","11","","",""
"Yes","2012","Saxony-Anhalt","1-pers.-HH","44","0.218656191752021","0.154001470712235","0.283310912791806"
"Yes","2012","Saxony-Anhalt","(Married) couple without C. ","74","0.216284577852652","0.172650378536635","0.25991877716867"
"Yes","2012","Saxony-Anhalt","Single parent ","25","","",""
"Yes","2012","Saxony-Anhalt","Couple + C. LE 16 ","49","0.429062218442392","0.340136140381837","0.517988296502946"
"Yes","2012","Saxony-Anhalt","Couple + C. GT 16 ","42","0.361000262299097","0.270418594655486","0.451581929942708"
"Yes","2012","Saxony-Anhalt","Couple + C. LE and GT 16","5","","",""
"Yes","2012","Thuringia","1-pers.-HH","52","0.298168723482319","0.228579586728057","0.367757860236581"
"Yes","2012","Thuringia","(Married) couple without C. ","68","0.198607687300257","0.156930598769088","0.240284775831425"
"Yes","2012","Thuringia","Single parent ","28","","",""
"Yes","2012","Thuringia","Couple + C. LE 16 ","29","","",""
"Yes","2012","Thuringia","Couple + C. GT 16 ","36","0.272721568548468","0.197595389004653","0.347847748092282"
"Yes","2012","Thuringia","Couple + C. LE and GT 16","12","","",""
"No","2012","Schleswig-Holstein","1-pers.-HH","87","0.70059536650459","0.619983284627106","0.781207448382073"
"No","2012","Schleswig-Holstein","(Married) couple without C. ","233","0.783284698791268","0.736108940442458","0.830460457140078"
"No","2012","Schleswig-Holstein","Single parent ","23","","",""
"No","2012","Schleswig-Holstein","Couple + C. LE 16 ","66","0.757390872478338","0.669798199624271","0.844983545332405"
"No","2012","Schleswig-Holstein","Couple + C. GT 16 ","57","0.732178702831865","0.629893468722355","0.834463936941375"
"No","2012","Schleswig-Holstein","Couple + C. LE and GT 16","18","","",""
"No","2012","Hamburg","1-pers.-HH","54","0.64291875989605","0.538574839984528","0.747262679807573"
"No","2012","Hamburg","(Married) couple without C. ","107","0.800181177740184","0.731967182180042","0.868395173300327"
"No","2012","Hamburg","Single parent ","9","","",""
"No","2012","Hamburg","Couple + C. LE 16 ","32","0.530344031448771","0.390604649930356","0.670083412967186"
"No","2012","Hamburg","Couple + C. GT 16 ","35","0.84364143549022","0.733800750111579","0.95348212086886"
"No","2012","Hamburg","Couple + C. LE and GT 16","15","","",""
"No","2012","Lower Saxony","1-pers.-HH","205","0.69901290703593","0.646221209667546","0.751804604404314"
"No","2012","Lower Saxony","(Married) couple without C. ","584","0.752734545673866","0.722102693906197","0.783366397441536"
"No","2012","Lower Saxony","Single parent ","62","0.696115769464911","0.608969054631546","0.783262484298277"
"No","2012","Lower Saxony","Couple + C. LE 16 ","200","0.709750684371054","0.656776771970179","0.762724596771928"
"No","2012","Lower Saxony","Couple + C. GT 16 ","187","0.718317267852612","0.663953633550743","0.772680902154481"
"No","2012","Lower Saxony","Couple + C. LE and GT 16","86","0.6854229662689","0.602686257964844","0.768159674572955"
"No","2012","Bremen","1-pers.-HH","18","","",""
"No","2012","Bremen","(Married) couple without C. ","35","0.717334780739394","0.585770206305044","0.848899355173745"
"No","2012","Bremen","Single parent ","7","","",""
"No","2012","Bremen","Couple + C. LE 16 ","18","","",""
"No","2012","Bremen","Couple + C. GT 16 ","14","","",""
"No","2012","Bremen","Couple + C. LE and GT 16","5","","",""
"No","2012","North Rhine-Westphalia","1-pers.-HH","477","0.721065686975495","0.686746692315096","0.755384681635893"
"No","2012","North Rhine-Westphalia","(Married) couple without C. ","1208","0.766089612596228","0.745049530243992","0.787129694948465"
"No","2012","North Rhine-Westphalia","Single parent ","140","0.617643375626354","0.555378465489246","0.679908285763463"
"No","2012","North Rhine-Westphalia","Couple + C. LE 16 ","438","0.691119023856166","0.654983007552216","0.727255040160117"
"No","2012","North Rhine-Westphalia","Couple + C. GT 16 ","511","0.718109053124552","0.68411708396488","0.752101022284223"
"No","2012","North Rhine-Westphalia","Couple + C. LE and GT 16","162","0.697625304043112","0.637745867342095","0.757504740744128"
"No","2012","Hesse","1-pers.-HH","168","0.751362648186288","0.696906315024961","0.805818981347614"
"No","2012","Hesse","(Married) couple without C. ","429","0.776392149948074","0.741118549848003","0.811665750048146"
"No","2012","Hesse","Single parent ","51","0.407951523044991","0.305270622601497","0.510632423488484"
"No","2012","Hesse","Couple + C. LE 16 ","176","0.760072153715899","0.705002817742134","0.815141489689663"
"No","2012","Hesse","Couple + C. GT 16 ","147","0.758208227536485","0.698719242594392","0.817697212478578"
"No","2012","Hesse","Couple + C. LE and GT 16","64","0.772192290806388","0.681412724411456","0.86297185720132"
"No","2012","Rhineland-Palatinate,Saarland","1-pers.-HH","168","0.742717500343796","0.686223656541222","0.79921134414637"
"No","2012","Rhineland-Palatinate,Saarland","(Married) couple without C. ","343","0.770445197807675","0.731105601553547","0.809784794061802"
"No","2012","Rhineland-Palatinate,Saarland","Single parent ","52","0.686915720962788","0.58714768949463","0.786683752430946"
"No","2012","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","93","0.573856435894589","0.49817214221333","0.649540729575848"
"No","2012","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","126","0.762804946750526","0.700140527094279","0.825469366406773"
"No","2012","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","57","0.703443052460697","0.604585537624237","0.802300567297158"
"No","2012","Baden-Württemberg","1-pers.-HH","297","0.721555783236915","0.677408441834073","0.765703124639757"
"No","2012","Baden-Württemberg","(Married) couple without C. ","748","0.830095370232886","0.805338909251686","0.854851831214085"
"No","2012","Baden-Württemberg","Single parent ","92","0.633027133674184","0.554305339284561","0.711748928063807"
"No","2012","Baden-Württemberg","Couple + C. LE 16 ","295","0.755713880292758","0.712627054116359","0.798800706469158"
"No","2012","Baden-Württemberg","Couple + C. GT 16 ","286","0.765374272689975","0.722426857005657","0.808321688374293"
"No","2012","Baden-Württemberg","Couple + C. LE and GT 16","122","0.77135574597822","0.705872974377193","0.836838517579248"
"No","2012","Bavaria","1-pers.-HH","364","0.659057915588743","0.618928041934582","0.699187789242904"
"No","2012","Bavaria","(Married) couple without C. ","978","0.797076603625484","0.774312288360494","0.819840918890474"
"No","2012","Bavaria","Single parent ","120","0.729432814760338","0.663233232379216","0.79563239714146"
"No","2012","Bavaria","Couple + C. LE 16 ","377","0.717670292233613","0.678488446967333","0.756852137499892"
"No","2012","Bavaria","Couple + C. GT 16 ","367","0.694926730392173","0.654323909865689","0.735529550918657"
"No","2012","Bavaria","Couple + C. LE and GT 16","161","0.693553147132698","0.631051364501743","0.756054929763652"
"No","2012","Berlin","1-pers.-HH","155","0.653246672648369","0.591871740812893","0.714621604483844"
"No","2012","Berlin","(Married) couple without C. ","246","0.758020105490615","0.711671019616692","0.804369191364539"
"No","2012","Berlin","Single parent ","25","","",""
"No","2012","Berlin","Couple + C. LE 16 ","73","0.768813717847791","0.688556010266755","0.849071425428826"
"No","2012","Berlin","Couple + C. GT 16 ","54","0.726784415867895","0.623133187397751","0.830435644338038"
"No","2012","Berlin","Couple + C. LE and GT 16","17","","",""
"No","2012","Brandenburg","1-pers.-HH","101","0.620012588974641","0.544087882257629","0.695937295691653"
"No","2012","Brandenburg","(Married) couple without C. ","336","0.793888003810864","0.755520335408756","0.832255672212972"
"No","2012","Brandenburg","Single parent ","28","","",""
"No","2012","Brandenburg","Couple + C. LE 16 ","56","0.578020326253047","0.47710166080705","0.678938991699045"
"No","2012","Brandenburg","Couple + C. GT 16 ","71","0.626990402419476","0.532676035520808","0.721304769318143"
"No","2012","Brandenburg","Couple + C. LE and GT 16","19","","",""
"No","2012","Mecklenburg-Western Pomerania","1-pers.-HH","64","0.595621650988705","0.500843405670471","0.690399896306938"
"No","2012","Mecklenburg-Western Pomerania","(Married) couple without C. ","180","0.783359338976338","0.730349730411399","0.836368947541278"
"No","2012","Mecklenburg-Western Pomerania","Single parent ","17","","",""
"No","2012","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","40","0.634744057116993","0.515845719261846","0.75364239497214"
"No","2012","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","28","","",""
"No","2012","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","11","","",""
"No","2012","Saxony","1-pers.-HH","196","0.709632021490126","0.654875343738415","0.764388699241837"
"No","2012","Saxony","(Married) couple without C. ","499","0.808608311195938","0.777286820987491","0.839929801404385"
"No","2012","Saxony","Single parent ","49","0.60905966543865","0.507682942652062","0.710436388225237"
"No","2012","Saxony","Couple + C. LE 16 ","158","0.769393666200119","0.71255854604665","0.826228786353587"
"No","2012","Saxony","Couple + C. GT 16 ","154","0.793007268744353","0.736857338021347","0.849157199467359"
"No","2012","Saxony","Couple + C. LE and GT 16","42","0.636144993085884","0.506620354054765","0.765669632117003"
"No","2012","Saxony-Anhalt","1-pers.-HH","113","0.781343808247979","0.716689087208194","0.845998529287765"
"No","2012","Saxony-Anhalt","(Married) couple without C. ","268","0.783715422147347","0.74008122283133","0.827349621463365"
"No","2012","Saxony-Anhalt","Single parent ","30","0.576626274242845","0.446046500665726","0.707206047819964"
"No","2012","Saxony-Anhalt","Couple + C. LE 16 ","70","0.570937781557608","0.482011703497054","0.659863859618163"
"No","2012","Saxony-Anhalt","Couple + C. GT 16 ","66","0.638999737700903","0.548418070057292","0.729581405344514"
"No","2012","Saxony-Anhalt","Couple + C. LE and GT 16","16","","",""
"No","2012","Thuringia","1-pers.-HH","114","0.701831276517681","0.632242139763419","0.771420413271943"
"No","2012","Thuringia","(Married) couple without C. ","284","0.801392312699743","0.759715224168575","0.843069401230912"
"No","2012","Thuringia","Single parent ","14","","",""
"No","2012","Thuringia","Couple + C. LE 16 ","91","0.825876559979625","0.758027527762763","0.893725592196487"
"No","2012","Thuringia","Couple + C. GT 16 ","99","0.727278431451532","0.652152251907718","0.802404610995347"
"No","2012","Thuringia","Couple + C. LE and GT 16","14","","",""
"Yes","2013","Schleswig-Holstein","1-pers.-HH","","","",""
"Yes","2013","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Yes","2013","Schleswig-Holstein","Single parent ","","","",""
"Yes","2013","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Yes","2013","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Yes","2013","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Yes","2013","Hamburg","1-pers.-HH","","","",""
"Yes","2013","Hamburg","(Married) couple without C. ","","","",""
"Yes","2013","Hamburg","Single parent ","","","",""
"Yes","2013","Hamburg","Couple + C. LE 16 ","","","",""
"Yes","2013","Hamburg","Couple + C. GT 16 ","","","",""
"Yes","2013","Hamburg","Couple + C. LE and GT 16","","","",""
"Yes","2013","Lower Saxony","1-pers.-HH","","","",""
"Yes","2013","Lower Saxony","(Married) couple without C. ","","","",""
"Yes","2013","Lower Saxony","Single parent ","","","",""
"Yes","2013","Lower Saxony","Couple + C. LE 16 ","","","",""
"Yes","2013","Lower Saxony","Couple + C. GT 16 ","","","",""
"Yes","2013","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Yes","2013","Bremen","1-pers.-HH","","","",""
"Yes","2013","Bremen","(Married) couple without C. ","","","",""
"Yes","2013","Bremen","Single parent ","","","",""
"Yes","2013","Bremen","Couple + C. LE 16 ","","","",""
"Yes","2013","Bremen","Couple + C. GT 16 ","","","",""
"Yes","2013","Bremen","Couple + C. LE and GT 16","","","",""
"Yes","2013","North Rhine-Westphalia","1-pers.-HH","","","",""
"Yes","2013","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Yes","2013","North Rhine-Westphalia","Single parent ","","","",""
"Yes","2013","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Yes","2013","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Yes","2013","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Yes","2013","Hesse","1-pers.-HH","","","",""
"Yes","2013","Hesse","(Married) couple without C. ","","","",""
"Yes","2013","Hesse","Single parent ","","","",""
"Yes","2013","Hesse","Couple + C. LE 16 ","","","",""
"Yes","2013","Hesse","Couple + C. GT 16 ","","","",""
"Yes","2013","Hesse","Couple + C. LE and GT 16","","","",""
"Yes","2013","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Yes","2013","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Yes","2013","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Yes","2013","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Yes","2013","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Yes","2013","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Yes","2013","Baden-Württemberg","1-pers.-HH","","","",""
"Yes","2013","Baden-Württemberg","(Married) couple without C. ","","","",""
"Yes","2013","Baden-Württemberg","Single parent ","","","",""
"Yes","2013","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Yes","2013","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Yes","2013","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Yes","2013","Bavaria","1-pers.-HH","","","",""
"Yes","2013","Bavaria","(Married) couple without C. ","","","",""
"Yes","2013","Bavaria","Single parent ","","","",""
"Yes","2013","Bavaria","Couple + C. LE 16 ","","","",""
"Yes","2013","Bavaria","Couple + C. GT 16 ","","","",""
"Yes","2013","Bavaria","Couple + C. LE and GT 16","","","",""
"Yes","2013","Berlin","1-pers.-HH","","","",""
"Yes","2013","Berlin","(Married) couple without C. ","","","",""
"Yes","2013","Berlin","Single parent ","","","",""
"Yes","2013","Berlin","Couple + C. LE 16 ","","","",""
"Yes","2013","Berlin","Couple + C. GT 16 ","","","",""
"Yes","2013","Berlin","Couple + C. LE and GT 16","","","",""
"Yes","2013","Brandenburg","1-pers.-HH","","","",""
"Yes","2013","Brandenburg","(Married) couple without C. ","","","",""
"Yes","2013","Brandenburg","Single parent ","","","",""
"Yes","2013","Brandenburg","Couple + C. LE 16 ","","","",""
"Yes","2013","Brandenburg","Couple + C. GT 16 ","","","",""
"Yes","2013","Brandenburg","Couple + C. LE and GT 16","","","",""
"Yes","2013","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Yes","2013","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Yes","2013","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Yes","2013","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Yes","2013","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Yes","2013","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Yes","2013","Saxony","1-pers.-HH","","","",""
"Yes","2013","Saxony","(Married) couple without C. ","","","",""
"Yes","2013","Saxony","Single parent ","","","",""
"Yes","2013","Saxony","Couple + C. LE 16 ","","","",""
"Yes","2013","Saxony","Couple + C. GT 16 ","","","",""
"Yes","2013","Saxony","Couple + C. LE and GT 16","","","",""
"Yes","2013","Saxony-Anhalt","1-pers.-HH","","","",""
"Yes","2013","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Yes","2013","Saxony-Anhalt","Single parent ","","","",""
"Yes","2013","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Yes","2013","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Yes","2013","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Yes","2013","Thuringia","1-pers.-HH","","","",""
"Yes","2013","Thuringia","(Married) couple without C. ","","","",""
"Yes","2013","Thuringia","Single parent ","","","",""
"Yes","2013","Thuringia","Couple + C. LE 16 ","","","",""
"Yes","2013","Thuringia","Couple + C. GT 16 ","","","",""
"Yes","2013","Thuringia","Couple + C. LE and GT 16","","","",""
"No","2013","Schleswig-Holstein","1-pers.-HH","","","",""
"No","2013","Schleswig-Holstein","(Married) couple without C. ","","","",""
