"ple0081_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","2018","Schleswig-Holstein","vocational + Abi","17","","",""
"Yes","2018","Schleswig-Holstein","higher vocational","9","","",""
"Yes","2018","Schleswig-Holstein","higher education","20","","",""
"Yes","2018","Hamburg","in school","","","",""
"Yes","2018","Hamburg","inadequately","3","","",""
"Yes","2018","Hamburg","general elemantary","18","","",""
"Yes","2018","Hamburg","middle vocational","54","0.309960244032107","0.240439616465736","0.379480871598479"
"Yes","2018","Hamburg","vocational + Abi","9","","",""
"Yes","2018","Hamburg","higher vocational","1","","",""
"Yes","2018","Hamburg","higher education","15","","",""
"Yes","2018","Lower Saxony","in school","4","","",""
"Yes","2018","Lower Saxony","inadequately","27","","",""
"Yes","2018","Lower Saxony","general elemantary","123","0.289741559474126","0.241163598026196","0.338319520922056"
"Yes","2018","Lower Saxony","middle vocational","317","0.270361194929016","0.244533534629792","0.296188855228239"
"Yes","2018","Lower Saxony","vocational + Abi","52","0.2223276288721","0.167996105146878","0.276659152597323"
"Yes","2018","Lower Saxony","higher vocational","23","","",""
"Yes","2018","Lower Saxony","higher education","75","0.14396663117983","0.114219337008896","0.173713925350765"
"Yes","2018","Bremen","in school","1","","",""
"Yes","2018","Bremen","inadequately","7","","",""
"Yes","2018","Bremen","general elemantary","6","","",""
"Yes","2018","Bremen","middle vocational","20","","",""
"Yes","2018","Bremen","vocational + Abi","2","","",""
"Yes","2018","Bremen","higher vocational","2","","",""
"Yes","2018","Bremen","higher education","11","","",""
"Yes","2018","North Rhine-Westphalia","in school","9","","",""
"Yes","2018","North Rhine-Westphalia","inadequately","78","0.494194243794486","0.416236318520019","0.572152169068953"
"Yes","2018","North Rhine-Westphalia","general elemantary","265","0.389943157293981","0.352447824208591","0.427438490379372"
"Yes","2018","North Rhine-Westphalia","middle vocational","632","0.265193663311282","0.247070085107635","0.283317241514929"
"Yes","2018","North Rhine-Westphalia","vocational + Abi","170","0.304780477695124","0.268100846873831","0.341460108516417"
"Yes","2018","North Rhine-Westphalia","higher vocational","48","0.193084869353572","0.144542688544395","0.241627050162749"
"Yes","2018","North Rhine-Westphalia","higher education","157","0.156325472507383","0.135471563615424","0.177179381399342"
"Yes","2018","Hesse","in school","","","",""
"Yes","2018","Hesse","inadequately","12","","",""
"Yes","2018","Hesse","general elemantary","66","0.331724493865907","0.263693671417228","0.399755316314585"
"Yes","2018","Hesse","middle vocational","211","0.289099984519717","0.255249352938248","0.322950616101186"
"Yes","2018","Hesse","vocational + Abi","39","0.28386537598128","0.211951422482552","0.355779329480009"
"Yes","2018","Hesse","higher vocational","16","","",""
"Yes","2018","Hesse","higher education","66","0.153175629270809","0.120989625083328","0.18536163345829"
"Yes","2018","Rhineland-Palatinate,Saarland","in school","3","","",""
"Yes","2018","Rhineland-Palatinate,Saarland","inadequately","15","","",""
"Yes","2018","Rhineland-Palatinate,Saarland","general elemantary","90","0.32812217675587","0.266358299809103","0.389886053702637"
"Yes","2018","Rhineland-Palatinate,Saarland","middle vocational","196","0.282582754868781","0.248438425029909","0.316727084707654"
"Yes","2018","Rhineland-Palatinate,Saarland","vocational + Abi","24","","",""
"Yes","2018","Rhineland-Palatinate,Saarland","higher vocational","17","","",""
"Yes","2018","Rhineland-Palatinate,Saarland","higher education","40","0.133811710939657","0.0934267206106049","0.174196701268709"
"Yes","2018","Baden-Württemberg","in school","4","","",""
"Yes","2018","Baden-Württemberg","inadequately","14","","",""
"Yes","2018","Baden-Württemberg","general elemantary","74","0.261772013611434","0.20933679675222","0.314207230470648"
"Yes","2018","Baden-Württemberg","middle vocational","273","0.22924388127642","0.205106369688407","0.253381392864433"
"Yes","2018","Baden-Württemberg","vocational + Abi","52","0.233561122479727","0.17935114806788","0.287771096891574"
"Yes","2018","Baden-Württemberg","higher vocational","30","0.261702399165614","0.194632801747222","0.328771996584007"
"Yes","2018","Baden-Württemberg","higher education","101","0.127954723739237","0.104879398576525","0.151030048901949"
"Yes","2018","Bavaria","in school","4","","",""
"Yes","2018","Bavaria","inadequately","20","","",""
"Yes","2018","Bavaria","general elemantary","111","0.286317225380914","0.241221976881361","0.331412473880468"
"Yes","2018","Bavaria","middle vocational","511","0.264715247294599","0.24481999867522","0.284610495913979"
"Yes","2018","Bavaria","vocational + Abi","71","0.243896232893137","0.193686469108056","0.294105996678219"
"Yes","2018","Bavaria","higher vocational","51","0.185812263352646","0.137597776184443","0.234026750520849"
"Yes","2018","Bavaria","higher education","129","0.170835720663164","0.147391266391993","0.194280174934334"
"Yes","2018","Berlin","in school","1","","",""
"Yes","2018","Berlin","inadequately","12","","",""
"Yes","2018","Berlin","general elemantary","45","0.558283775404047","0.442774171180683","0.673793379627411"
"Yes","2018","Berlin","middle vocational","116","0.319212078361229","0.270581849071974","0.367842307650483"
"Yes","2018","Berlin","vocational + Abi","18","","",""
"Yes","2018","Berlin","higher vocational","14","","",""
"Yes","2018","Berlin","higher education","96","0.219604275377198","0.1799656198342","0.259242930920195"
"Yes","2018","Brandenburg","in school","1","","",""
"Yes","2018","Brandenburg","inadequately","8","","",""
"Yes","2018","Brandenburg","general elemantary","41","0.444424839315517","0.341190624248796","0.547659054382238"
"Yes","2018","Brandenburg","middle vocational","181","0.378032730882153","0.335657452370688","0.420408009393618"
"Yes","2018","Brandenburg","vocational + Abi","25","","",""
"Yes","2018","Brandenburg","higher vocational","16","","",""
"Yes","2018","Brandenburg","higher education","30","0.106202942061428","0.0672239859223223","0.145181898200534"
"Yes","2018","Mecklenburg-Western Pomerania","in school","1","","",""
"Yes","2018","Mecklenburg-Western Pomerania","inadequately","3","","",""
"Yes","2018","Mecklenburg-Western Pomerania","general elemantary","19","","",""
"Yes","2018","Mecklenburg-Western Pomerania","middle vocational","112","0.355802771419295","0.301896304821448","0.409709238017141"
"Yes","2018","Mecklenburg-Western Pomerania","vocational + Abi","8","","",""
"Yes","2018","Mecklenburg-Western Pomerania","higher vocational","9","","",""
"Yes","2018","Mecklenburg-Western Pomerania","higher education","27","","",""
"Yes","2018","Saxony","in school","2","","",""
"Yes","2018","Saxony","inadequately","6","","",""
"Yes","2018","Saxony","general elemantary","47","0.307882721638807","0.221222988722584","0.394542454555029"
"Yes","2018","Saxony","middle vocational","236","0.265066705032482","0.235039798229542","0.295093611835422"
"Yes","2018","Saxony","vocational + Abi","27","","",""
"Yes","2018","Saxony","higher vocational","18","","",""
"Yes","2018","Saxony","higher education","53","0.132667002569178","0.100264284936592","0.165069720201764"
"Yes","2018","Saxony-Anhalt","in school","","","",""
"Yes","2018","Saxony-Anhalt","inadequately","8","","",""
"Yes","2018","Saxony-Anhalt","general elemantary","30","0.238500655525592","0.142688447155055","0.334312863896128"
"Yes","2018","Saxony-Anhalt","middle vocational","170","0.304162890295925","0.262482471799995","0.345843308791856"
"Yes","2018","Saxony-Anhalt","vocational + Abi","21","","",""
"Yes","2018","Saxony-Anhalt","higher vocational","11","","",""
"Yes","2018","Saxony-Anhalt","higher education","32","0.14823414871281","0.100737484958191","0.195730812467429"
"Yes","2018","Thuringia","in school","1","","",""
"Yes","2018","Thuringia","inadequately","4","","",""
"Yes","2018","Thuringia","general elemantary","26","","",""
"Yes","2018","Thuringia","middle vocational","156","0.300281715599769","0.260921697912171","0.339641733287366"
"Yes","2018","Thuringia","vocational + Abi","13","","",""
"Yes","2018","Thuringia","higher vocational","14","","",""
"Yes","2018","Thuringia","higher education","32","0.128677246289716","0.0838149384412481","0.173539554138183"
"No","2018","Schleswig-Holstein","in school","6","","",""
"No","2018","Schleswig-Holstein","inadequately","10","","",""
"No","2018","Schleswig-Holstein","general elemantary","69","0.693776032556939","0.607640769550632","0.779911295563247"
"No","2018","Schleswig-Holstein","middle vocational","302","0.711558032091866","0.668787579733832","0.754328484449901"
"No","2018","Schleswig-Holstein","vocational + Abi","65","0.813222413521234","0.728867921519689","0.89757690552278"
"No","2018","Schleswig-Holstein","higher vocational","46","0.857731659162712","0.765411488256854","0.950051830068571"
"No","2018","Schleswig-Holstein","higher education","166","0.841033645974184","0.788486284876375","0.893581007071993"
"No","2018","Hamburg","in school","7","","",""
"No","2018","Hamburg","inadequately","8","","",""
"No","2018","Hamburg","general elemantary","26","","",""
"No","2018","Hamburg","middle vocational","116","0.690039755967893","0.620519128401521","0.759560383534264"
"No","2018","Hamburg","vocational + Abi","35","0.835831958429044","0.72637949320428","0.945284423653809"
"No","2018","Hamburg","higher vocational","18","","",""
"No","2018","Hamburg","higher education","155","0.927217278126245","0.88816660406319","0.966267952189301"
"No","2018","Lower Saxony","in school","32","0.867904239236947","0.757298621496138","0.978509856977756"
"No","2018","Lower Saxony","inadequately","37","0.613066815732691","0.493742212958085","0.732391418507298"
"No","2018","Lower Saxony","general elemantary","212","0.710258440525874","0.661680479077944","0.758836401973804"
"No","2018","Lower Saxony","middle vocational","819","0.729638805070984","0.703811144771761","0.755466465370208"
"No","2018","Lower Saxony","vocational + Abi","173","0.7776723711279","0.723340847402677","0.832003894853122"
"No","2018","Lower Saxony","higher vocational","94","0.760793602806685","0.68349440601836","0.838092799595011"
"No","2018","Lower Saxony","higher education","460","0.85603336882017","0.826286074649235","0.885780662991104"
"No","2018","Bremen","in school","6","","",""
"No","2018","Bremen","inadequately","7","","",""
"No","2018","Bremen","general elemantary","15","","",""
"No","2018","Bremen","middle vocational","62","0.766506050834723","0.674939517165272","0.858072584504173"
"No","2018","Bremen","vocational + Abi","17","","",""
"No","2018","Bremen","higher vocational","4","","",""
"No","2018","Bremen","higher education","47","0.777761745827451","0.670765930645675","0.884757561009228"
"No","2018","North Rhine-Westphalia","in school","90","0.961334550025354","0.923356793705231","0.999312306345477"
"No","2018","North Rhine-Westphalia","inadequately","80","0.505805756205514","0.427847830931047","0.58376368147998"
"No","2018","North Rhine-Westphalia","general elemantary","385","0.610056842706018","0.572561509620628","0.647552175791409"
"No","2018","North Rhine-Westphalia","middle vocational","1647","0.734806336688718","0.716682758485071","0.752929914892365"
"No","2018","North Rhine-Westphalia","vocational + Abi","435","0.695219522304876","0.658539891483583","0.731899153126169"
"No","2018","North Rhine-Westphalia","higher vocational","206","0.806915130646428","0.758372949837251","0.855457311455605"
"No","2018","North Rhine-Westphalia","higher education","1008","0.843674527492617","0.822820618600658","0.864528436384576"
"No","2018","Hesse","in school","30","1","1","1"
"No","2018","Hesse","inadequately","14","","",""
"No","2018","Hesse","general elemantary","118","0.668275506134093","0.600244683685415","0.736306328582772"
"No","2018","Hesse","middle vocational","478","0.710900015480283","0.677049383898814","0.744750647061752"
"No","2018","Hesse","vocational + Abi","112","0.71613462401872","0.644220670519991","0.788048577517448"
"No","2018","Hesse","higher vocational","59","0.82771048172632","0.742245911087107","0.913175052365533"
"No","2018","Hesse","higher education","415","0.846824370729191","0.81463836654171","0.879010374916672"
"No","2018","Rhineland-Palatinate,Saarland","in school","21","","",""
"No","2018","Rhineland-Palatinate,Saarland","inadequately","11","","",""
"No","2018","Rhineland-Palatinate,Saarland","general elemantary","132","0.67187782324413","0.610113946297363","0.733641700190897"
"No","2018","Rhineland-Palatinate,Saarland","middle vocational","472","0.717417245131219","0.683272915292346","0.751561574970091"
"No","2018","Rhineland-Palatinate,Saarland","vocational + Abi","96","0.833019215275235","0.766289660603371","0.899748769947099"
"No","2018","Rhineland-Palatinate,Saarland","higher vocational","72","0.821768627592537","0.742258959235368","0.901278295949706"
"No","2018","Rhineland-Palatinate,Saarland","higher education","233","0.866188289060343","0.825803298731291","0.906573279389395"
"No","2018","Baden-Württemberg","in school","27","","",""
"No","2018","Baden-Württemberg","inadequately","15","","",""
"No","2018","Baden-Württemberg","general elemantary","196","0.738227986388566","0.685792769529352","0.79066320324778"
