"pli0098_h","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2018","middle vocational","West Germany","104","0.2085579701096","0.175057815014612","0.242058125204588","2"
"Min 1x per week","2018","middle vocational","East Germany","18","","","","2"
"Min 1x per week","2018","vocational + Abi","West Germany","14","","","","2"
"Min 1x per week","2018","vocational + Abi","East Germany","2","","","","2"
"Min 1x per week","2018","higher vocational","West Germany","","","","","2"
"Min 1x per week","2018","higher vocational","East Germany","","","","","2"
"Min 1x per week","2018","higher education","West Germany","83","0.185125477005533","0.15312780807264","0.217123145938426","2"
"Min 1x per week","2018","higher education","East Germany","20","","","","2"
"Never","2018","in school","West Germany","1","","","","5"
"Never","2018","in school","East Germany","1","","","","5"
"Never","2018","inadequately","West Germany","673","0.482472013322815","0.454648278781172","0.510295747864458","5"
"Never","2018","inadequately","East Germany","138","0.576964816902973","0.509663148898472","0.644266484907474","5"
"Never","2018","general elemantary","West Germany","335","0.460553933567709","0.42190727723144","0.499200589903977","5"
"Never","2018","general elemantary","East Germany","62","0.41479952330658","0.320561774834269","0.509037271778892","5"
"Never","2018","middle vocational","West Germany","300","0.500623795950101","0.459395675759175","0.541851916141027","5"
"Never","2018","middle vocational","East Germany","48","0.497846005427163","0.396769518590046","0.598922492264281","5"
"Never","2018","vocational + Abi","West Germany","37","0.416298133223118","0.304736405313428","0.527859861132807","5"
"Never","2018","vocational + Abi","East Germany","6","","","","5"
"Never","2018","higher vocational","West Germany","","","","","5"
"Never","2018","higher vocational","East Germany","","","","","5"
"Never","2018","higher education","West Germany","319","0.552862691531618","0.511901840486244","0.593823542576991","5"
"Never","2018","higher education","East Germany","51","0.634427374690069","0.536549527732976","0.732305221647162","5"
"Rarely","2018","in school","West Germany","1","","","","4"
"Rarely","2018","in school","East Germany","1","","","","4"
"Rarely","2018","inadequately","West Germany","220","0.173336512110322","0.152258878905947","0.194414145314698","4"
"Rarely","2018","inadequately","East Germany","26","","","","4"
"Rarely","2018","general elemantary","West Germany","129","0.187917277555326","0.157628541316831","0.218206013793821","4"
"Rarely","2018","general elemantary","East Germany","10","","","","4"
"Rarely","2018","middle vocational","West Germany","99","0.17211983918552","0.140993856566052","0.203245821804988","4"
"Rarely","2018","middle vocational","East Germany","18","","","","4"
"Rarely","2018","vocational + Abi","West Germany","14","","","","4"
"Rarely","2018","vocational + Abi","East Germany","1","","","","4"
"Rarely","2018","higher vocational","West Germany","","","","","4"
"Rarely","2018","higher vocational","East Germany","","","","","4"
"Rarely","2018","higher education","West Germany","121","0.181889764329318","0.150110055142188","0.213669473516448","4"
"Rarely","2018","higher education","East Germany","14","","","","4"
"Daily","2019","general elemantary","East Germany","1","","","","1"
"Daily","2019","middle vocational","West Germany","22","","","","1"
"Daily","2019","middle vocational","East Germany","2","","","","1"
"Daily","2019","vocational + Abi","West Germany","8","","","","1"
"Daily","2019","vocational + Abi","East Germany","1","","","","1"
"Daily","2019","higher vocational","West Germany","3","","","","1"
"Daily","2019","higher vocational","East Germany","","","","","1"
"Daily","2019","higher education","West Germany","10","","","","1"
"Daily","2019","in school","West Germany","1","","","","1"
"Daily","2019","in school","East Germany","","","","","1"
"Daily","2019","inadequately","West Germany","5","","","","1"
"Daily","2019","inadequately","East Germany","","","","","1"
"Daily","2019","general elemantary","West Germany","8","","","","1"
"Daily","2019","higher education","East Germany","4","","","","1"
"Min 1x per month","2019","in school","West Germany","20","","","","3"
"Min 1x per month","2019","in school","East Germany","1","","","","3"
"Min 1x per month","2019","inadequately","West Germany","112","0.08590436352498","0.0718216315395954","0.0999870955103647","3"
"Min 1x per month","2019","inadequately","East Germany","11","","","","3"
"Min 1x per month","2019","general elemantary","West Germany","196","0.0782959598776162","0.0680544277573405","0.0885374919978919","3"
"Min 1x per month","2019","general elemantary","East Germany","13","","","","3"
"Min 1x per month","2019","middle vocational","West Germany","821","0.0820586566043615","0.076371075728498","0.087746237480225","3"
"Min 1x per month","2019","middle vocational","East Germany","95","0.0362083367661187","0.0291344581246154","0.043282215407622","3"
"Min 1x per month","2019","vocational + Abi","West Germany","162","0.0730640925808722","0.061414415558036","0.0847137696037084","3"
"Min 1x per month","2019","vocational + Abi","East Germany","17","","","","3"
"Min 1x per month","2019","higher vocational","West Germany","140","0.0868322882423766","0.0710506981474515","0.102613878337302","3"
"Min 1x per month","2019","higher vocational","East Germany","24","","","","3"
"Min 1x per month","2019","higher education","West Germany","588","0.078944806792792","0.0720589467618267","0.0858306668237574","3"
"Min 1x per month","2019","higher education","East Germany","114","0.0523837712476146","0.0416980342490676","0.0630695082461615","3"
"Min 1x per week","2019","in school","West Germany","25","","","","2"
"Min 1x per week","2019","in school","East Germany","6","","","","2"
"Min 1x per week","2019","inadequately","West Germany","201","0.135186912892523","0.118003400680328","0.152370425104718","2"
"Min 1x per week","2019","inadequately","East Germany","20","","","","2"
"Min 1x per week","2019","general elemantary","West Germany","257","0.110275122727153","0.0983334228735467","0.122216822580759","2"
"Min 1x per week","2019","general elemantary","East Germany","35","0.0534486805795456","0.032938585188956","0.0739587759701353","2"
"Min 1x per week","2019","middle vocational","West Germany","721","0.0746895468368213","0.0692416162564792","0.0801374774171633","2"
"Min 1x per week","2019","vocational + Abi","East Germany","8","","","","2"
"Min 1x per week","2019","higher vocational","West Germany","104","0.0902999047093494","0.0742368688601316","0.106362940558567","2"
"Min 1x per week","2019","higher vocational","East Germany","16","","","","2"
"Min 1x per week","2019","higher education","West Germany","503","0.08125168514478","0.0742746960224923","0.0882286742670677","2"
"Min 1x per week","2019","middle vocational","East Germany","102","0.0212584896343827","0.0157963607811843","0.0267206184875811","2"
"Min 1x per week","2019","vocational + Abi","West Germany","155","0.0716332241476101","0.060089283669824","0.0831771646253961","2"
"Min 1x per week","2019","higher education","East Germany","85","0.0402855162535169","0.030855002631675","0.0497160298753587","2"
"Never","2019","in school","West Germany","164","0.551322903486006","0.492752505615469","0.609893301356542","5"
"Never","2019","in school","East Germany","40","0.871194794686103","0.781009755302959","0.961379834069248","5"
"Never","2019","inadequately","West Germany","894","0.601929994361121","0.577329932233324","0.626530056488919","5"
"Never","2019","inadequately","East Germany","145","0.596705889243556","0.532175734590315","0.661236043896798","5"
"Never","2019","general elemantary","West Germany","1579","0.581256977164799","0.562448337303251","0.600065617026348","5"
"Never","2019","general elemantary","East Germany","350","0.839819155842369","0.80637461172156","0.873263699963179","5"
"Never","2019","middle vocational","West Germany","4837","0.556543503649578","0.546248346313022","0.566838660986134","5"
"Never","2019","middle vocational","East Germany","2099","0.818676860225577","0.804087219170693","0.833266501280461","5"
"Never","2019","vocational + Abi","West Germany","1005","0.5505781702402","0.528310560031366","0.572845780449034","5"
"Never","2019","vocational + Abi","East Germany","260","0.777517268930004","0.732643319269246","0.822391218590761","5"
"Never","2019","higher vocational","West Germany","593","0.548682764218673","0.520793536959519","0.576571991477827","5"
"Never","2019","higher vocational","East Germany","302","0.717574084411556","0.675414465047952","0.759733703775159","5"
"Never","2019","higher education","West Germany","2995","0.543221479521121","0.530501251882746","0.555941707159496","5"
"Never","2019","higher education","East Germany","1106","0.721109817717525","0.699601463869671","0.74261817156538","5"
"Rarely","2019","in school","West Germany","67","0.26661852628674","0.214544838404739","0.318692214168741","4"
"Rarely","2019","in school","East Germany","6","","","","4"
"Rarely","2019","inadequately","West Germany","309","0.174641274683771","0.155561277613418","0.193721271754125","4"
"Rarely","2019","inadequately","East Germany","46","0.307314682422997","0.246622710276431","0.368006654569563","4"
"Rarely","2019","general elemantary","West Germany","603","0.226707732186796","0.210745099893216","0.242670364480375","4"
"Rarely","2019","general elemantary","East Germany","63","0.0908946973263416","0.0646824973480287","0.117106897304655","4"
"Rarely","2019","middle vocational","West Germany","2544","0.283724496840558","0.274382356544824","0.293066637136291","4"
"Rarely","2019","middle vocational","East Germany","381","0.123405742458039","0.110951172698977","0.135860312217102","4"
"Rarely","2019","vocational + Abi","West Germany","587","0.300748327373667","0.280219913172789","0.321276741574545","4"
"Rarely","2019","vocational + Abi","East Germany","44","0.170755379754747","0.130155976511803","0.211354782997691","4"
"Rarely","2019","higher vocational","West Germany","383","0.272534762877797","0.247580086739344","0.297489439016251","4"
"Rarely","2019","higher education","West Germany","1795","0.294293167217312","0.282655770749347","0.305930563685276","4"
"Rarely","2019","higher education","East Germany","361","0.184639430226868","0.166030263203764","0.203248597249971","4"
