"pli0098_h","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Rarely","1999","(0) in school","Male","55","0.418627713193698","0.341946199129229","0.495309227258167"
"Rarely","1999","(0) in school","Female","55","0.381288852453865","0.306263822484658","0.456313882423071"
"Rarely","1999","(1a) inadequately completed","Male","61","0.279546514795592","0.217037088897263","0.342055940693921"
"Rarely","1999","(1a) inadequately completed","Female","78","0.277517181593636","0.224594670337389","0.330439692849883"
"Rarely","1999","(1b) general elementary school","Male","196","0.271280967262622","0.238177674672077","0.304384259853167"
"Rarely","1999","(1b) general elementary school","Female","379","0.302202734396413","0.276816734226293","0.327588734566533"
"Rarely","1999","(1c) basic vocational qualification","Male","726","0.338359515144025","0.318873895522491","0.35784513476556"
"Rarely","1999","(1c) basic vocational qualification","Female","615","0.330943887477552","0.309343417022058","0.352544357933045"
"Rarely","1999","(2b) intermediate general qualification","Male","52","0.294103604622883","0.232769671353724","0.355437537892043"
"Rarely","1999","(2b) intermediate general qualification","Female","87","0.300599583206048","0.250595673729802","0.350603492682294"
"Rarely","1999","(2a) intermediate vocational","Male","327","0.270684213218077","0.246447471155413","0.294920955280741"
"Rarely","1999","(2a) intermediate vocational","Female","467","0.325892722369487","0.302596541293274","0.3491889034457"
"Rarely","1999","(2c_gen) general maturity certificate","Male","77","0.29465137052295","0.235988914083309","0.35331382696259"
"Rarely","1999","(2c_gen) general maturity certificate","Female","77","0.272049425231036","0.216439105705221","0.327659744756851"
"Rarely","1999","(2c_voc) vocational maturity certificate","Male","105","0.352380657062101","0.299542312411113","0.405219001713089"
"Rarely","1999","(2c_voc) vocational maturity certificate","Female","132","0.36649077893201","0.316437666478092","0.416543891385928"
"Rarely","1999","(3a) lower tertiary education","Male","147","0.312557377640526","0.270959420177443","0.354155335103609"
"Rarely","1999","(3a) lower tertiary education","Female","127","0.284015875687219","0.243334081688039","0.324697669686398"
"Rarely","1999","(3b) higher tertiary education","Male","170","0.290695517435711","0.254482464340052","0.32690857053137"
"Rarely","1999","(3b) higher tertiary education","Female","121","0.309998502643844","0.265011206791649","0.354985798496038"
"Never","1999","(0) in school","Male","87","0.516468933877566","0.438793476072267","0.594144391682864"
"Never","1999","(0) in school","Female","80","0.503221193421381","0.425989395595495","0.580452991247267"
"Never","1999","(1a) inadequately completed","Male","83","0.462573208503359","0.393124305508717","0.532022111498001"
"Never","1999","(1a) inadequately completed","Female","105","0.425839778523035","0.367398271281096","0.484281285764974"
"Never","1999","(1b) general elementary school","Male","348","0.514556762075308","0.477346104347151","0.551767419803464"
"Never","1999","(1b) general elementary school","Female","514","0.404915705546144","0.377779319591865","0.432052091500424"
"Never","1999","(1c) basic vocational qualification","Male","1148","0.489380744415362","0.468794078321139","0.509967410509585"
"Never","1999","(1c) basic vocational qualification","Female","853","0.457222471092465","0.434354403369834","0.480090538815096"
"Never","1999","(2b) intermediate general qualification","Male","141","0.625001258943572","0.559833091069944","0.690169426817199"
"Never","1999","(2b) intermediate general qualification","Female","182","0.469135564057105","0.41471189410184","0.523559234012369"
"Never","1999","(2a) intermediate vocational","Male","826","0.611595516168391","0.585009134585161","0.638181897751622"
"Never","1999","(2a) intermediate vocational","Female","848","0.5039955807869","0.47914485761502","0.528846303958779"
"Never","1999","(2c_gen) general maturity certificate","Male","120","0.567325068005449","0.503572020070681","0.631078115940217"
"Never","1999","(2c_gen) general maturity certificate","Female","121","0.499016270519589","0.436535021699831","0.561497519339347"
"Never","1999","(2c_voc) vocational maturity certificate","Male","160","0.504091775773139","0.448790044391547","0.559393507154731"
"Never","1999","(2c_voc) vocational maturity certificate","Female","164","0.467362182954902","0.415534012901974","0.51919035300783"
"Never","1999","(3a) lower tertiary education","Male","279","0.565131399495629","0.520643423691395","0.609619375299863"
"Never","1999","(3a) lower tertiary education","Female","295","0.592959816128361","0.548638937017809","0.637280695238913"
"Never","1999","(3b) higher tertiary education","Male","319","0.509645360674996","0.469777878971802","0.549512842378189"
"Never","1999","(3b) higher tertiary education","Female","203","0.442209354893204","0.393899620440773","0.490519089345635"
"Daily","2000","(0) in school","Male","","","",""
"Daily","2000","(0) in school","Female","","","",""
"Daily","2000","(1a) inadequately completed","Male","","","",""
"Daily","2000","(1a) inadequately completed","Female","","","",""
"Daily","2000","(1b) general elementary school","Male","","","",""
"Daily","2000","(1b) general elementary school","Female","","","",""
"Daily","2000","(1c) basic vocational qualification","Male","","","",""
"Daily","2000","(1c) basic vocational qualification","Female","","","",""
"Daily","2000","(2b) intermediate general qualification","Male","","","",""
"Daily","2000","(2b) intermediate general qualification","Female","","","",""
"Daily","2000","(2a) intermediate vocational","Male","","","",""
"Daily","2000","(2a) intermediate vocational","Female","","","",""
"Daily","2000","(2c_gen) general maturity certificate","Male","","","",""
"Daily","2000","(2c_gen) general maturity certificate","Female","","","",""
"Daily","2000","(2c_voc) vocational maturity certificate","Male","","","",""
"Daily","2000","(2c_voc) vocational maturity certificate","Female","","","",""
"Daily","2000","(3a) lower tertiary education","Male","","","",""
"Daily","2000","(3a) lower tertiary education","Female","","","",""
"Daily","2000","(3b) higher tertiary education","Male","","","",""
"Daily","2000","(3b) higher tertiary education","Female","","","",""
"Min 1x per week","2000","(0) in school","Male","","","",""
"Min 1x per week","2000","(0) in school","Female","","","",""
"Min 1x per week","2000","(1a) inadequately completed","Male","","","",""
"Min 1x per week","2000","(1a) inadequately completed","Female","","","",""
"Min 1x per week","2000","(1b) general elementary school","Male","","","",""
"Min 1x per week","2000","(1b) general elementary school","Female","","","",""
"Min 1x per week","2000","(1c) basic vocational qualification","Male","","","",""
"Min 1x per week","2000","(1c) basic vocational qualification","Female","","","",""
"Min 1x per week","2000","(2b) intermediate general qualification","Male","","","",""
"Min 1x per week","2000","(2b) intermediate general qualification","Female","","","",""
"Min 1x per week","2000","(2a) intermediate vocational","Male","","","",""
"Min 1x per week","2000","(2a) intermediate vocational","Female","","","",""
"Min 1x per week","2000","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per week","2000","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per week","2000","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per week","2000","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per week","2000","(3a) lower tertiary education","Male","","","",""
"Min 1x per week","2000","(3a) lower tertiary education","Female","","","",""
"Min 1x per week","2000","(3b) higher tertiary education","Male","","","",""
"Min 1x per week","2000","(3b) higher tertiary education","Female","","","",""
"Min 1x per month","2000","(0) in school","Male","","","",""
"Min 1x per month","2000","(0) in school","Female","","","",""
"Min 1x per month","2000","(1a) inadequately completed","Male","","","",""
"Min 1x per month","2000","(1a) inadequately completed","Female","","","",""
"Min 1x per month","2000","(1b) general elementary school","Male","","","",""
"Min 1x per month","2000","(1b) general elementary school","Female","","","",""
"Min 1x per month","2000","(1c) basic vocational qualification","Male","","","",""
"Min 1x per month","2000","(1c) basic vocational qualification","Female","","","",""
"Min 1x per month","2000","(2b) intermediate general qualification","Male","","","",""
"Min 1x per month","2000","(2b) intermediate general qualification","Female","","","",""
"Min 1x per month","2000","(2a) intermediate vocational","Male","","","",""
"Min 1x per month","2000","(2a) intermediate vocational","Female","","","",""
"Min 1x per month","2000","(2c_gen) general maturity certificate","Male","","","",""
"Min 1x per month","2000","(2c_gen) general maturity certificate","Female","","","",""
"Min 1x per month","2000","(2c_voc) vocational maturity certificate","Male","","","",""
"Min 1x per month","2000","(2c_voc) vocational maturity certificate","Female","","","",""
"Min 1x per month","2000","(3a) lower tertiary education","Male","","","",""
"Min 1x per month","2000","(3a) lower tertiary education","Female","","","",""
"Min 1x per month","2000","(3b) higher tertiary education","Male","","","",""
"Min 1x per month","2000","(3b) higher tertiary education","Female","","","",""
"Rarely","2000","(0) in school","Male","","","",""
"Rarely","2000","(0) in school","Female","","","",""
"Rarely","2000","(1a) inadequately completed","Male","","","",""
"Rarely","2000","(1a) inadequately completed","Female","","","",""
"Rarely","2000","(1b) general elementary school","Male","","","",""
"Rarely","2000","(1b) general elementary school","Female","","","",""
"Rarely","2000","(1c) basic vocational qualification","Male","","","",""
"Rarely","2000","(1c) basic vocational qualification","Female","","","",""
"Rarely","2000","(2b) intermediate general qualification","Male","","","",""
"Rarely","2000","(2b) intermediate general qualification","Female","","","",""
"Rarely","2000","(2a) intermediate vocational","Male","","","",""
"Rarely","2000","(2a) intermediate vocational","Female","","","",""
"Rarely","2000","(2c_gen) general maturity certificate","Male","","","",""
"Rarely","2000","(2c_gen) general maturity certificate","Female","","","",""
"Rarely","2000","(2c_voc) vocational maturity certificate","Male","","","",""
"Rarely","2000","(2c_voc) vocational maturity certificate","Female","","","",""
"Rarely","2000","(3a) lower tertiary education","Male","","","",""
"Rarely","2000","(3a) lower tertiary education","Female","","","",""
"Rarely","2000","(3b) higher tertiary education","Male","","","",""
"Rarely","2000","(3b) higher tertiary education","Female","","","",""
"Never","2000","(0) in school","Male","","","",""
"Never","2000","(0) in school","Female","","","",""
"Never","2000","(1a) inadequately completed","Male","","","",""
