"plb0218","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes, every 2 weeks","2010","35-65 y.","(2a) intermediate vocational","151","0.144583130860703","0.122290215735519","0.166876045985888"
"Yes, every 2 weeks","2010","35-65 y.","(2c_gen) general maturity certificate","18","","",""
"Yes, every 2 weeks","2010","35-65 y.","(2c_voc) vocational maturity certificate","51","0.119935084370422","0.0873553989929114","0.152514769747933"
"Yes, every 2 weeks","2010","35-65 y.","(3a) lower tertiary education","33","0.129855321501448","0.0894598312816639","0.170250811721233"
"Yes, every 2 weeks","2010","35-65 y.","(3b) higher tertiary education","81","0.128706487695275","0.102389549638419","0.155023425752131"
"Yes, every 2 weeks","2010","66 and older","(0) in school","","","",""
"Yes, every 2 weeks","2010","66 and older","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2010","66 and older","(1b) general elementary school","","","",""
"Yes, every 2 weeks","2010","66 and older","(1c) basic vocational qualification","","","",""
"Yes, every 2 weeks","2010","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 2 weeks","2010","66 and older","(2a) intermediate vocational","","","",""
"Yes, every 2 weeks","2010","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 2 weeks","2010","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 2 weeks","2010","66 and older","(3a) lower tertiary education","","","",""
"Yes, every 2 weeks","2010","66 and older","(3b) higher tertiary education","","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","(0) in school","3","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","(1a) inadequately completed","3","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","(1b) general elementary school","10","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","(1c) basic vocational qualification","21","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","(2b) intermediate general qualification","4","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","(2a) intermediate vocational","53","0.108516132083585","0.079746863706375","0.137285400460795"
"Yes, every 3-4 weeks","2010","16-34 y.","(2c_gen) general maturity certificate","3","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","(2c_voc) vocational maturity certificate","13","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","(3a) lower tertiary education","3","","",""
"Yes, every 3-4 weeks","2010","16-34 y.","(3b) higher tertiary education","18","","",""
"Yes, every 3-4 weeks","2010","35-65 y.","(0) in school","","","",""
"Yes, every 3-4 weeks","2010","35-65 y.","(1a) inadequately completed","6","","",""
"Yes, every 3-4 weeks","2010","35-65 y.","(1b) general elementary school","20","","",""
"Yes, every 3-4 weeks","2010","35-65 y.","(1c) basic vocational qualification","68","0.133780303565256","0.105560609384862","0.16199999774565"
"Yes, every 3-4 weeks","2010","35-65 y.","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2010","35-65 y.","(2a) intermediate vocational","88","0.0906756169607123","0.0724734194397422","0.108877814481683"
"Yes, every 3-4 weeks","2010","35-65 y.","(2c_gen) general maturity certificate","7","","",""
"Yes, every 3-4 weeks","2010","35-65 y.","(2c_voc) vocational maturity certificate","31","0.0712279732613097","0.0454353053577424","0.097020641164877"
"Yes, every 3-4 weeks","2010","35-65 y.","(3a) lower tertiary education","15","","",""
"Yes, every 3-4 weeks","2010","35-65 y.","(3b) higher tertiary education","66","0.108831578205573","0.0843572794719941","0.133305876939152"
"Yes, every 3-4 weeks","2010","66 and older","(0) in school","","","",""
"Yes, every 3-4 weeks","2010","66 and older","(1a) inadequately completed","","","",""
"Yes, every 3-4 weeks","2010","66 and older","(1b) general elementary school","","","",""
"Yes, every 3-4 weeks","2010","66 and older","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2010","66 and older","(2b) intermediate general qualification","","","",""
"Yes, every 3-4 weeks","2010","66 and older","(2a) intermediate vocational","","","",""
"Yes, every 3-4 weeks","2010","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes, every 3-4 weeks","2010","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Yes, every 3-4 weeks","2010","66 and older","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2010","66 and older","(3b) higher tertiary education","","","",""
"Rarely","2010","16-34 y.","(0) in school","1","","",""
"Rarely","2010","16-34 y.","(1a) inadequately completed","6","","",""
"Rarely","2010","16-34 y.","(1b) general elementary school","20","","",""
"Rarely","2010","16-34 y.","(1c) basic vocational qualification","70","0.298023710690553","0.241663259531225","0.35438416184988"
"Rarely","2010","16-34 y.","(2b) intermediate general qualification","9","","",""
"Rarely","2010","16-34 y.","(2a) intermediate vocational","91","0.189691095220689","0.153427262868573","0.225954927572804"
"Rarely","2010","16-34 y.","(2c_gen) general maturity certificate","9","","",""
"Rarely","2010","16-34 y.","(2c_voc) vocational maturity certificate","45","0.317718939965149","0.249702319609794","0.385735560320503"
"Rarely","2010","16-34 y.","(3a) lower tertiary education","27","","",""
"Rarely","2010","16-34 y.","(3b) higher tertiary education","46","0.288910032216384","0.218678573829503","0.359141490603264"
"Rarely","2010","35-65 y.","(0) in school","","","",""
"Rarely","2010","35-65 y.","(1a) inadequately completed","10","","",""
"Rarely","2010","35-65 y.","(1b) general elementary school","32","0.250632158371883","0.181278658151775","0.319985658591991"
"Rarely","2010","35-65 y.","(1c) basic vocational qualification","149","0.260748635757354","0.224353002780434","0.297144268734273"
"Rarely","2010","35-65 y.","(2b) intermediate general qualification","7","","",""
"Rarely","2010","35-65 y.","(2a) intermediate vocational","246","0.248088436610343","0.220710180114619","0.275466693106066"
"Rarely","2010","35-65 y.","(2c_gen) general maturity certificate","23","","",""
"Rarely","2010","35-65 y.","(2c_voc) vocational maturity certificate","98","0.260069680848017","0.216079405179922","0.304059956516112"
"Rarely","2010","35-65 y.","(3a) lower tertiary education","98","0.376139490819747","0.317925752874315","0.434353228765179"
"Rarely","2010","35-65 y.","(3b) higher tertiary education","171","0.265898245360681","0.231177521926922","0.300618968794441"
"Rarely","2010","66 and older","(0) in school","","","",""
"Rarely","2010","66 and older","(1a) inadequately completed","","","",""
"Rarely","2010","66 and older","(1b) general elementary school","","","",""
"Rarely","2010","66 and older","(1c) basic vocational qualification","","","",""
"Rarely","2010","66 and older","(2b) intermediate general qualification","","","",""
"Rarely","2010","66 and older","(2a) intermediate vocational","","","",""
"Rarely","2010","66 and older","(2c_gen) general maturity certificate","","","",""
"Rarely","2010","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2010","66 and older","(3a) lower tertiary education","","","",""
"Rarely","2010","66 and older","(3b) higher tertiary education","1","","",""
"No, never","2011","16-34 y.","(0) in school","22","","",""
"No, never","2011","16-34 y.","(1a) inadequately completed","17","","",""
"No, never","2011","16-34 y.","(1b) general elementary school","98","0.417686580984123","0.35819578385501","0.477177378113237"
"No, never","2011","16-34 y.","(1c) basic vocational qualification","166","0.29745997718491","0.257668146798084","0.337251807571736"
"No, never","2011","16-34 y.","(2b) intermediate general qualification","121","0.370248933966676","0.31476938003655","0.425728487896802"
"No, never","2011","16-34 y.","(2a) intermediate vocational","395","0.384822474273356","0.355990799238772","0.41365414930794"
"No, never","2011","16-34 y.","(2c_gen) general maturity certificate","124","0.443989613805491","0.388320381115251","0.49965884649573"
"No, never","2011","16-34 y.","(2c_voc) vocational maturity certificate","215","0.383800664146578","0.3407417052586","0.426859623034557"
"No, never","2011","16-34 y.","(3a) lower tertiary education","120","0.456131493386956","0.394879078181422","0.51738390859249"
"No, never","2011","16-34 y.","(3b) higher tertiary education","184","0.417480287025006","0.373726919948569","0.461233654101443"
"No, never","2011","35-65 y.","(0) in school","","","",""
"No, never","2011","35-65 y.","(1a) inadequately completed","35","0.297869280493388","0.213919897051164","0.381818663935611"
"No, never","2011","35-65 y.","(1b) general elementary school","207","0.409646362609089","0.366059627950242","0.453233097267936"
"No, never","2011","35-65 y.","(1c) basic vocational qualification","959","0.380472241487699","0.361687222492677","0.399257260482722"
"No, never","2011","35-65 y.","(2b) intermediate general qualification","61","0.383980279670001","0.303703433398613","0.464257125941389"
"No, never","2011","35-65 y.","(2a) intermediate vocational","1493","0.371610958844328","0.356452615346606","0.386769302342051"
"No, never","2011","35-65 y.","(2c_gen) general maturity certificate","69","0.365079634092214","0.299650698413632","0.430508569770795"
"No, never","2011","35-65 y.","(2c_voc) vocational maturity certificate","554","0.394495056852056","0.367793385459543","0.421196728244569"
"No, never","2011","35-65 y.","(3a) lower tertiary education","528","0.386618489735903","0.359951120365013","0.413285859106792"
"No, never","2011","35-65 y.","(3b) higher tertiary education","705","0.289414742031647","0.270775798952908","0.308053685110387"
"No, never","2011","66 and older","(0) in school","","","",""
"No, never","2011","66 and older","(1a) inadequately completed","","","",""
"No, never","2011","66 and older","(1b) general elementary school","8","","",""
"No, never","2011","66 and older","(1c) basic vocational qualification","26","","",""
"No, never","2011","66 and older","(2b) intermediate general qualification","2","","",""
"No, never","2011","66 and older","(2a) intermediate vocational","12","","",""
"No, never","2011","66 and older","(2c_gen) general maturity certificate","1","","",""
"No, never","2011","66 and older","(2c_voc) vocational maturity certificate","2","","",""
"No, never","2011","66 and older","(3a) lower tertiary education","11","","",""
"No, never","2011","66 and older","(3b) higher tertiary education","16","","",""
"Yes, every week","2011","16-34 y.","(0) in school","14","","",""
"Yes, every week","2011","16-34 y.","(1a) inadequately completed","9","","",""
"Yes, every week","2011","16-34 y.","(1b) general elementary school","47","0.162123424772522","0.1176644916525","0.206582357892545"
"Yes, every week","2011","16-34 y.","(1c) basic vocational qualification","92","0.207390100335196","0.172098783112599","0.242681417557793"
"Yes, every week","2011","16-34 y.","(2b) intermediate general qualification","46","0.150199269619324","0.109151075359649","0.191247463878999"
"Yes, every week","2011","16-34 y.","(2a) intermediate vocational","131","0.0973849648605107","0.0798163845734251","0.114953545147596"
"Yes, every week","2011","16-34 y.","(2c_gen) general maturity certificate","48","0.16536290072286","0.123737803467078","0.206987997978642"
"Yes, every week","2011","16-34 y.","(2c_voc) vocational maturity certificate","64","0.170943193239904","0.137610676809968","0.20427570966984"
"Yes, every week","2011","16-34 y.","(3a) lower tertiary education","11","","",""
"Yes, every week","2011","16-34 y.","(3b) higher tertiary education","65","0.134568439288364","0.104290511259134","0.164846367317593"
"Yes, every week","2011","35-65 y.","(0) in school","","","",""
"Yes, every week","2011","35-65 y.","(1a) inadequately completed","28","","",""
"Yes, every week","2011","35-65 y.","(1b) general elementary school","82","0.155659875029937","0.123527656316981","0.187792093742894"
"Yes, every week","2011","35-65 y.","(1c) basic vocational qualification","398","0.157644474878371","0.143544872786474","0.171744076970267"
"Yes, every week","2011","35-65 y.","(2b) intermediate general qualification","19","","",""
"Yes, every week","2011","35-65 y.","(2a) intermediate vocational","495","0.120651260937401","0.110433877504676","0.130868644370126"
"Yes, every week","2011","35-65 y.","(2c_gen) general maturity certificate","42","0.187500811128268","0.134457641587753","0.240543980668782"
"Yes, every week","2011","35-65 y.","(2c_voc) vocational maturity certificate","124","0.114849491328158","0.0974301424564953","0.13226884019982"
"Yes, every week","2011","35-65 y.","(3a) lower tertiary education","139","0.118066186938268","0.10039546505188","0.135736908824657"
"Yes, every week","2011","35-65 y.","(3b) higher tertiary education","460","0.211440899786596","0.194658097280847","0.228223702292344"
"Yes, every week","2011","66 and older","(0) in school","","","",""
"Yes, every week","2011","66 and older","(1a) inadequately completed","","","",""
"Yes, every week","2011","66 and older","(1b) general elementary school","6","","",""
