"m11125","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"1 on Scale 1 to 10","2007","1-pers.-HH","West Germany","43","0.0192594185580875","0.0137471598953981","0.0247716772207768"
"1 on Scale 1 to 10","2007","1-pers.-HH","East Germany","20","","",""
"1 on Scale 1 to 10","2007","(Married) couple without C. ","West Germany","70","0.0143987069809823","0.0112426288487874","0.0175547851131772"
"1 on Scale 1 to 10","2007","(Married) couple without C. ","East Germany","32","0.0210625724556672","0.014600860444755","0.0275242844665794"
"1 on Scale 1 to 10","2007","Single parent ","West Germany","10","","",""
"1 on Scale 1 to 10","2007","Single parent ","East Germany","2","","",""
"1 on Scale 1 to 10","2007","Couple + C. LE 16 ","West Germany","22","","",""
"1 on Scale 1 to 10","2007","Couple + C. LE 16 ","East Germany","3","","",""
"1 on Scale 1 to 10","2007","Couple + C. GT 16 ","West Germany","22","","",""
"1 on Scale 1 to 10","2007","Couple + C. GT 16 ","East Germany","8","","",""
"1 on Scale 1 to 10","2007","Couple + C. LE and GT 16","West Germany","5","","",""
"1 on Scale 1 to 10","2007","Couple + C. LE and GT 16","East Germany","1","","",""
"2 on Scale 1 to 10","2007","1-pers.-HH","West Germany","96","0.0453191101260716","0.0369765233785914","0.0536616968735519"
"2 on Scale 1 to 10","2007","1-pers.-HH","East Germany","30","0.0336090387760165","0.020953406782857","0.0462646707691761"
"2 on Scale 1 to 10","2007","(Married) couple without C. ","West Germany","188","0.0366992941848049","0.0317179659219186","0.0416806224476912"
"2 on Scale 1 to 10","2007","(Married) couple without C. ","East Germany","85","0.0475007482285093","0.0379288742420783","0.0570726222149402"
"2 on Scale 1 to 10","2007","Single parent ","West Germany","29","","",""
"2 on Scale 1 to 10","2007","Single parent ","East Germany","5","","",""
"2 on Scale 1 to 10","2007","Couple + C. LE 16 ","West Germany","48","0.0207103581745757","0.0155642828099024","0.0258564335392491"
"2 on Scale 1 to 10","2007","Couple + C. LE 16 ","East Germany","7","","",""
"2 on Scale 1 to 10","2007","Couple + C. GT 16 ","West Germany","57","0.0207388596975004","0.015163756285424","0.0263139631095768"
"2 on Scale 1 to 10","2007","Couple + C. GT 16 ","East Germany","26","","",""
"2 on Scale 1 to 10","2007","Couple + C. LE and GT 16","West Germany","24","","",""
"2 on Scale 1 to 10","2007","Couple + C. LE and GT 16","East Germany","4","","",""
"3 on Scale 1 to 10","2007","1-pers.-HH","West Germany","148","0.0599668526854328","0.0504441956843635","0.069489509686502"
"3 on Scale 1 to 10","2007","1-pers.-HH","East Germany","58","0.0792408409677542","0.0602726058616276","0.0982090760738808"
"3 on Scale 1 to 10","2007","(Married) couple without C. ","West Germany","345","0.0707581101311244","0.0639646994600295","0.0775515208022193"
"3 on Scale 1 to 10","2007","(Married) couple without C. ","East Germany","140","0.0777553129498159","0.0657048829742996","0.0898057429253322"
"3 on Scale 1 to 10","2007","Single parent ","West Germany","44","0.0506014964752907","0.0353750868567669","0.0658279060938145"
"3 on Scale 1 to 10","2007","Single parent ","East Germany","14","","",""
"3 on Scale 1 to 10","2007","Couple + C. LE 16 ","West Germany","100","0.0373259760415879","0.030476269431795","0.0441756826513809"
"3 on Scale 1 to 10","2007","Couple + C. LE 16 ","East Germany","20","","",""
"3 on Scale 1 to 10","2007","Couple + C. GT 16 ","West Germany","121","0.0401586740728391","0.0324779770302717","0.0478393711154066"
"3 on Scale 1 to 10","2007","Couple + C. GT 16 ","East Germany","43","0.0472608370656115","0.0342767289199434","0.0602449452112797"
"3 on Scale 1 to 10","2007","Couple + C. LE and GT 16","West Germany","33","0.028832073650874","0.0188383958343533","0.0388257514673949"
"3 on Scale 1 to 10","2007","Couple + C. LE and GT 16","East Germany","11","","",""
"4 on Scale 1 to 10","2007","1-pers.-HH","West Germany","161","0.069852593086383","0.0596291287578297","0.0800760574149362"
"4 on Scale 1 to 10","2007","1-pers.-HH","East Germany","68","0.0821459148188081","0.0628635999639729","0.101428229673643"
"4 on Scale 1 to 10","2007","(Married) couple without C. ","West Germany","379","0.0763198485412176","0.069285645134933","0.0833540519475021"
"4 on Scale 1 to 10","2007","(Married) couple without C. ","East Germany","136","0.0804514062079864","0.068211767803776","0.0926910446121968"
"4 on Scale 1 to 10","2007","Single parent ","West Germany","47","0.0532166496613128","0.037623256542304","0.0688100427803217"
"4 on Scale 1 to 10","2007","Single parent ","East Germany","11","","",""
"4 on Scale 1 to 10","2007","Couple + C. LE 16 ","West Germany","105","0.0343296930497921","0.0277504465847257","0.0409089395148585"
"4 on Scale 1 to 10","2007","Couple + C. LE 16 ","East Germany","23","","",""
"4 on Scale 1 to 10","2007","Couple + C. GT 16 ","West Germany","152","0.0720906802852959","0.061972473274045","0.0822088872965469"
"4 on Scale 1 to 10","2007","Couple + C. GT 16 ","East Germany","64","0.0608401495766955","0.0462136869371089","0.0754666122162821"
"4 on Scale 1 to 10","2007","Couple + C. LE and GT 16","West Germany","42","0.0414287408842728","0.0295271968385762","0.0533302849299694"
"4 on Scale 1 to 10","2007","Couple + C. LE and GT 16","East Germany","12","","",""
"5 on Scale 1 to 10","2007","1-pers.-HH","West Germany","378","0.167386348804621","0.152413214797812","0.182359482811431"
"5 on Scale 1 to 10","2007","1-pers.-HH","East Germany","143","0.187891725147697","0.160460818825671","0.215322631469724"
"5 on Scale 1 to 10","2007","(Married) couple without C. ","West Germany","809","0.154954983489139","0.145368086443887","0.164541880534391"
"5 on Scale 1 to 10","2007","(Married) couple without C. ","East Germany","372","0.195082893323064","0.177250912092826","0.212914874553301"
"5 on Scale 1 to 10","2007","Single parent ","West Germany","89","0.1114395279199","0.0895793000963846","0.133299755743416"
"5 on Scale 1 to 10","2007","Single parent ","East Germany","46","0.126277838630988","0.0888773718549501","0.163678305407027"
"5 on Scale 1 to 10","2007","Couple + C. LE 16 ","West Germany","267","0.10599225942591","0.094868938400626","0.117115580451194"
"5 on Scale 1 to 10","2007","Couple + C. LE 16 ","East Germany","60","0.115296593015845","0.0906870789867934","0.139906107044897"
"5 on Scale 1 to 10","2007","Couple + C. GT 16 ","West Germany","276","0.116601005744999","0.104045308681585","0.129156702808413"
"5 on Scale 1 to 10","2007","Couple + C. GT 16 ","East Germany","120","0.113839333369922","0.0944046791861519","0.133273987553692"
"5 on Scale 1 to 10","2007","Couple + C. LE and GT 16","West Germany","109","0.118177442450759","0.0988978373150367","0.137457047586481"
"5 on Scale 1 to 10","2007","Couple + C. LE and GT 16","East Germany","26","","",""
"6 on Scale 1 to 10","2007","1-pers.-HH","West Germany","247","0.107431592077704","0.0950117037414038","0.119851480414004"
"6 on Scale 1 to 10","2007","1-pers.-HH","East Germany","84","0.092938945824601","0.0725499191796414","0.113327972469561"
"6 on Scale 1 to 10","2007","(Married) couple without C. ","West Germany","633","0.117870691811916","0.109327809786176","0.126413573837655"
"6 on Scale 1 to 10","2007","(Married) couple without C. ","East Germany","297","0.158461337054089","0.142028478373215","0.174894195734962"
"6 on Scale 1 to 10","2007","Single parent ","West Germany","70","0.101252329176231","0.0802961087794346","0.122208549573026"
"6 on Scale 1 to 10","2007","Single parent ","East Germany","18","","",""
"6 on Scale 1 to 10","2007","Couple + C. LE 16 ","West Germany","276","0.086364498179814","0.0762141516954364","0.0965148446641916"
"6 on Scale 1 to 10","2007","Couple + C. LE 16 ","East Germany","50","0.0573924396082568","0.0394703455174762","0.0753145336990373"
"6 on Scale 1 to 10","2007","Couple + C. GT 16 ","West Germany","239","0.109351475652471","0.0971425701962488","0.121560381108692"
"6 on Scale 1 to 10","2007","Couple + C. GT 16 ","East Germany","123","0.101178022494926","0.0827255593912689","0.119630485598584"
"6 on Scale 1 to 10","2007","Couple + C. LE and GT 16","West Germany","112","0.0945676977570097","0.0770917941855545","0.112043601328465"
"6 on Scale 1 to 10","2007","Couple + C. LE and GT 16","East Germany","26","","",""
"7 on Scale 1 to 10","2007","1-pers.-HH","West Germany","383","0.149286903649172","0.134993576162003","0.163580231136341"
"7 on Scale 1 to 10","2007","1-pers.-HH","East Germany","118","0.141779216469858","0.117283781146907","0.166274651792809"
"7 on Scale 1 to 10","2007","(Married) couple without C. ","West Germany","942","0.159138172462905","0.149446809285305","0.168829535640506"
"7 on Scale 1 to 10","2007","(Married) couple without C. ","East Germany","327","0.159120374049988","0.142659828077441","0.175580920022535"
"7 on Scale 1 to 10","2007","Single parent ","West Germany","134","0.175017379792607","0.148620381416539","0.201414378168674"
"7 on Scale 1 to 10","2007","Single parent ","East Germany","50","0.157548643361137","0.116527616498064","0.198569670224209"
"7 on Scale 1 to 10","2007","Couple + C. LE 16 ","West Germany","572","0.197985146113247","0.183586081950689","0.212384210275805"
"7 on Scale 1 to 10","2007","Couple + C. LE 16 ","East Germany","146","0.234095262606156","0.201468074931137","0.266722450281175"
"7 on Scale 1 to 10","2007","Couple + C. GT 16 ","West Germany","437","0.171594979975416","0.156845222464964","0.186344737485868"
"7 on Scale 1 to 10","2007","Couple + C. GT 16 ","East Germany","211","0.174378749362758","0.15116145427136","0.197596044454156"
"7 on Scale 1 to 10","2007","Couple + C. LE and GT 16","West Germany","201","0.1865520308571","0.163286920356388","0.209817141357813"
"7 on Scale 1 to 10","2007","Couple + C. LE and GT 16","East Germany","47","0.172425854301665","0.127030446369672","0.217821262233658"
"8 on Scale 1 to 10","2007","1-pers.-HH","West Germany","504","0.209559563650923","0.193235839500733","0.225883287801113"
"8 on Scale 1 to 10","2007","1-pers.-HH","East Germany","156","0.20885153864144","0.180306726075205","0.237396351207674"
"8 on Scale 1 to 10","2007","(Married) couple without C. ","West Germany","1237","0.220741449940473","0.209753463863976","0.231729436016969"
"8 on Scale 1 to 10","2007","(Married) couple without C. ","East Germany","347","0.167664170926002","0.150853546194416","0.184474795657589"
"8 on Scale 1 to 10","2007","Single parent ","West Germany","199","0.237614906972034","0.208047339494395","0.267182474449673"
"8 on Scale 1 to 10","2007","Single parent ","East Germany","78","0.303348626825705","0.251587283089415","0.355109970561996"
"8 on Scale 1 to 10","2007","Couple + C. LE 16 ","West Germany","856","0.271987724205467","0.255908290122229","0.288067158288706"
"8 on Scale 1 to 10","2007","Couple + C. LE 16 ","East Germany","209","0.306180317092448","0.270665638145378","0.341694996039519"
"8 on Scale 1 to 10","2007","Couple + C. GT 16 ","West Germany","597","0.224494054608309","0.208170820172922","0.240817289043696"
"8 on Scale 1 to 10","2007","Couple + C. GT 16 ","East Germany","273","0.288577499350452","0.260852634237108","0.316302364463795"
"8 on Scale 1 to 10","2007","Couple + C. LE and GT 16","West Germany","281","0.237099532520423","0.21169919259314","0.262499872447706"
"8 on Scale 1 to 10","2007","Couple + C. LE and GT 16","East Germany","85","0.377247079407999","0.318999470469294","0.435494688346705"
"9 on Scale 1 to 10","2007","1-pers.-HH","West Germany","256","0.0967170296158593","0.0848622273075567","0.108571831924162"
"9 on Scale 1 to 10","2007","1-pers.-HH","East Germany","55","0.0712128092399989","0.0531528598057632","0.0892727586742345"
"9 on Scale 1 to 10","2007","(Married) couple without C. ","West Germany","549","0.094320571183028","0.0865772757438566","0.102063866622199"
"9 on Scale 1 to 10","2007","(Married) couple without C. ","East Germany","83","0.0418516254302674","0.0328403352698703","0.0508629155906646"
"9 on Scale 1 to 10","2007","Single parent ","West Germany","106","0.129690742400138","0.106351709999776","0.1530297748005"
"9 on Scale 1 to 10","2007","Single parent ","East Germany","42","0.123493971127549","0.0864491835575501","0.160538758697548"
"9 on Scale 1 to 10","2007","Couple + C. LE 16 ","West Germany","454","0.141343469391031","0.128754958235061","0.153931980547"
"9 on Scale 1 to 10","2007","Couple + C. LE 16 ","East Germany","80","0.125012543589799","0.0995281877748878","0.150496899404711"
"9 on Scale 1 to 10","2007","Couple + C. GT 16 ","West Germany","376","0.135113240954861","0.121739903292741","0.148486578616981"
"9 on Scale 1 to 10","2007","Couple + C. GT 16 ","East Germany","93","0.098972893439075","0.0807002461043056","0.117245540773844"
"9 on Scale 1 to 10","2007","Couple + C. LE and GT 16","West Germany","175","0.146556255709449","0.125434507092339","0.167678004326559"
"9 on Scale 1 to 10","2007","Couple + C. LE and GT 16","East Germany","36","0.133039562470767","0.0922266754994397","0.173852449442095"
"10 Completely satisfied","2007","1-pers.-HH","West Germany","135","0.0572151239648737","0.0478999138586375","0.0665303340711099"
"10 Completely satisfied","2007","1-pers.-HH","East Germany","29","","",""
"10 Completely satisfied","2007","(Married) couple without C. ","West Germany","237","0.039839629325566","0.0346580172040982","0.0450212414470337"
"10 Completely satisfied","2007","(Married) couple without C. ","East Germany","45","0.0250091607223328","0.0179822529746194","0.0320360684700462"
"10 Completely satisfied","2007","Single parent ","West Germany","64","0.0816676102689557","0.0626429709427819","0.10069224959513"
"10 Completely satisfied","2007","Single parent ","East Germany","32","0.107210976068364","0.0723755743685934","0.142046377768134"
"10 Completely satisfied","2007","Couple + C. LE 16 ","West Germany","237","0.0933006809096523","0.0827907270783598","0.103810634740945"
"10 Completely satisfied","2007","Couple + C. LE 16 ","East Germany","47","0.0834446508194521","0.0621350875214032","0.104754214117501"
"10 Completely satisfied","2007","Couple + C. GT 16 ","West Germany","218","0.094621628781928","0.0831712066492666","0.106072050914589"
"10 Completely satisfied","2007","Couple + C. GT 16 ","East Germany","56","0.0605230670102514","0.0459323062950678","0.075113827725435"
"10 Completely satisfied","2007","Couple + C. LE and GT 16","West Germany","91","0.1000996634942","0.0821748867473758","0.118024440241024"
"10 Completely satisfied","2007","Couple + C. LE and GT 16","East Germany","16","","",""
"0 Completely dissatisfied","2008","1-pers.-HH","West Germany","44","0.023334446040697","0.0171459992520335","0.0295228928293605"
"0 Completely dissatisfied","2008","1-pers.-HH","East Germany","12","","",""
"0 Completely dissatisfied","2008","(Married) couple without C. ","West Germany","76","0.0145875660909697","0.0113335374441351","0.0178415947378044"
"0 Completely dissatisfied","2008","(Married) couple without C. ","East Germany","20","","",""
"0 Completely dissatisfied","2008","Single parent ","West Germany","6","","",""
"0 Completely dissatisfied","2008","Single parent ","East Germany","2","","",""
