"m11125","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"5 on Scale 1 to 10","1997","Couple + C. LE 16 ","311","0.115934036360594","0.104167975009426","0.127700097711762"
"5 on Scale 1 to 10","1997","Couple + C. LE and GT 16","145","0.114796897371278","0.0968502503918841","0.132743544350671"
"5 on Scale 1 to 10","1997","Single parent ","84","0.131380970325239","0.105126670805344","0.157635269845133"
"6 on Scale 1 to 10","1997","(Married) couple without C. ","468","0.12679537229452","0.115934994183406","0.137655750405633"
"6 on Scale 1 to 10","1997","1-pers.-HH","151","0.108869109014219","0.0928921269807696","0.124846091047668"
"6 on Scale 1 to 10","1997","Couple + C. GT 16 ","244","0.0958123665978616","0.0839649849411943","0.107659748254529"
"6 on Scale 1 to 10","1997","Couple + C. LE 16 ","291","0.0965571080961269","0.085702209451272","0.107412006740982"
"6 on Scale 1 to 10","1997","Couple + C. LE and GT 16","117","0.0989056495951387","0.082098561968825","0.115712737221453"
"6 on Scale 1 to 10","1997","Single parent ","59","0.0952078763274618","0.072397608851633","0.118018143803291"
"7 on Scale 1 to 10","1997","(Married) couple without C. ","608","0.173142117256698","0.160792541820327","0.18549169269307"
"7 on Scale 1 to 10","1997","1-pers.-HH","233","0.162709209853464","0.143776364468296","0.181642055238633"
"7 on Scale 1 to 10","1997","Couple + C. GT 16 ","409","0.17437369452533","0.159101038890473","0.189646350160186"
"7 on Scale 1 to 10","1997","Couple + C. LE 16 ","516","0.179261569816427","0.165164486151079","0.193358653481776"
"7 on Scale 1 to 10","1997","Couple + C. LE and GT 16","223","0.183108823126308","0.161335058723301","0.204882587529314"
"7 on Scale 1 to 10","1997","Single parent ","96","0.146341943344663","0.118872749512654","0.173811137176672"
"8 on Scale 1 to 10","1997","(Married) couple without C. ","730","0.196993218948649","0.184011850560712","0.209974587336585"
"8 on Scale 1 to 10","1997","1-pers.-HH","302","0.198959052931984","0.178481367187434","0.219436738676533"
"8 on Scale 1 to 10","1997","Couple + C. GT 16 ","526","0.221460953482723","0.204747311457149","0.238174595508298"
"8 on Scale 1 to 10","1997","Couple + C. LE 16 ","804","0.277054509806435","0.260606298244855","0.293502721368015"
"8 on Scale 1 to 10","1997","Couple + C. LE and GT 16","291","0.249814595338107","0.225442661501277","0.274186529174936"
"8 on Scale 1 to 10","1997","Single parent ","147","0.236261820722468","0.203248549703735","0.269275091741201"
"9 on Scale 1 to 10","1997","(Married) couple without C. ","241","0.068087094872438","0.0598655147245676","0.0763086750203085"
"9 on Scale 1 to 10","1997","1-pers.-HH","123","0.0660767860000956","0.0533343722194718","0.0788191997807194"
"9 on Scale 1 to 10","1997","Couple + C. GT 16 ","289","0.124628287354565","0.111333332047437","0.137923242661692"
"9 on Scale 1 to 10","1997","Couple + C. LE 16 ","391","0.129732315129964","0.117383257770296","0.142081372489632"
"9 on Scale 1 to 10","1997","Couple + C. LE and GT 16","166","0.130947585749763","0.111955681405491","0.149939490094034"
"9 on Scale 1 to 10","1997","Single parent ","79","0.12196271619504","0.0965301867538785","0.147395245636201"
"0 Completely dissatisfied","1998","(Married) couple without C. ","73","0.0171726578252167","0.0132295610437104","0.021115754606723"
"0 Completely dissatisfied","1998","1-pers.-HH","37","0.0195972707953707","0.0131214949166622","0.0260730466740792"
"0 Completely dissatisfied","1998","Couple + C. GT 16 ","25","","",""
"0 Completely dissatisfied","1998","Couple + C. LE 16 ","13","","",""
"0 Completely dissatisfied","1998","Couple + C. LE and GT 16","5","","",""
"0 Completely dissatisfied","1998","Single parent ","11","","",""
"1 on Scale 1 to 10","1998","(Married) couple without C. ","48","0.00992817564315435","0.00691899582688786","0.0129373554594208"
"1 on Scale 1 to 10","1998","1-pers.-HH","41","0.02661189756201","0.0190926792294506","0.0341311158945693"
"1 on Scale 1 to 10","1998","Couple + C. GT 16 ","25","","",""
"1 on Scale 1 to 10","1998","Couple + C. LE 16 ","10","","",""
"1 on Scale 1 to 10","1998","Couple + C. LE and GT 16","7","","",""
"1 on Scale 1 to 10","1998","Single parent ","7","","",""
"10 Completely satisfied","1998","(Married) couple without C. ","245","0.056839728588003","0.0498122616566717","0.0638671955193344"
"10 Completely satisfied","1998","1-pers.-HH","121","0.0650731840576749","0.0535497586713453","0.0765966094440044"
"10 Completely satisfied","1998","Couple + C. GT 16 ","239","0.107064295235037","0.0950846109198626","0.119043979550211"
"10 Completely satisfied","1998","Couple + C. LE 16 ","279","0.0905844248408733","0.0804971034968326","0.100671746184914"
"10 Completely satisfied","1998","Couple + C. LE and GT 16","142","0.133526564013768","0.114670347870522","0.152382780157013"
"10 Completely satisfied","1998","Single parent ","82","0.126121791488748","0.101719320169366","0.15052426280813"
"2 on Scale 1 to 10","1998","(Married) couple without C. ","151","0.0442659688992811","0.0380231091830453","0.0505088286155169"
"2 on Scale 1 to 10","1998","1-pers.-HH","90","0.0698654880253069","0.0579559206666514","0.0817750553839625"
"2 on Scale 1 to 10","1998","Couple + C. GT 16 ","68","0.0232755882409155","0.0174337530291353","0.0291174234526956"
"2 on Scale 1 to 10","1998","Couple + C. LE 16 ","45","0.0141337555547685","0.00998511619970448","0.0182823949098325"
"2 on Scale 1 to 10","1998","Couple + C. LE and GT 16","22","","",""
"2 on Scale 1 to 10","1998","Single parent ","23","","",""
"3 on Scale 1 to 10","1998","(Married) couple without C. ","256","0.0635355772858243","0.0561321264785513","0.0709390280930973"
"3 on Scale 1 to 10","1998","1-pers.-HH","123","0.0729427004744301","0.060793828237091","0.0850915727117692"
"3 on Scale 1 to 10","1998","Couple + C. GT 16 ","125","0.0418588914106837","0.0340996092293334","0.049618173592034"
"3 on Scale 1 to 10","1998","Couple + C. LE 16 ","104","0.0334970209280793","0.0271733015805274","0.0398207402756311"
"3 on Scale 1 to 10","1998","Couple + C. LE and GT 16","48","0.0368008901522492","0.0263637796243528","0.0472380006801457"
"3 on Scale 1 to 10","1998","Single parent ","30","0.043137236253717","0.028203644442332","0.058070828065102"
"4 on Scale 1 to 10","1998","(Married) couple without C. ","285","0.0710046207244556","0.0632093689561249","0.0787998724927864"
"4 on Scale 1 to 10","1998","1-pers.-HH","108","0.0629628327247213","0.0516150164643686","0.0743106489850741"
"4 on Scale 1 to 10","1998","Couple + C. GT 16 ","135","0.0532137454834967","0.0445171186692829","0.0619103722977104"
"4 on Scale 1 to 10","1998","Couple + C. LE 16 ","128","0.0419342993082622","0.0348897982603916","0.0489788003561328"
"4 on Scale 1 to 10","1998","Couple + C. LE and GT 16","50","0.0330263367162276","0.0231196002663006","0.0429330731661546"
"4 on Scale 1 to 10","1998","Single parent ","46","0.0618201176540698","0.0441181614354949","0.0795220738726446"
"5 on Scale 1 to 10","1998","(Married) couple without C. ","704","0.171379714702567","0.159942044974701","0.182817384430434"
"5 on Scale 1 to 10","1998","1-pers.-HH","285","0.168423136995685","0.150939014848259","0.185907259143111"
"5 on Scale 1 to 10","1998","Couple + C. GT 16 ","354","0.140732147407969","0.127258850282014","0.154205444533925"
"5 on Scale 1 to 10","1998","Couple + C. LE 16 ","337","0.116507945942771","0.105232155571769","0.127783736313773"
"5 on Scale 1 to 10","1998","Couple + C. LE and GT 16","135","0.114560380587754","0.0969044837018601","0.132216277473649"
"5 on Scale 1 to 10","1998","Single parent ","100","0.138762713767547","0.113352337561823","0.164173089973271"
"6 on Scale 1 to 10","1998","(Married) couple without C. ","511","0.119705766024654","0.109853150694928","0.129558381354381"
"6 on Scale 1 to 10","1998","1-pers.-HH","186","0.105204077461159","0.0908699902818215","0.119538164640497"
"6 on Scale 1 to 10","1998","Couple + C. GT 16 ","256","0.103744649284968","0.0919302489703513","0.115559049599584"
"6 on Scale 1 to 10","1998","Couple + C. LE 16 ","302","0.0849862486238815","0.0751855725198883","0.0947869247278747"
"6 on Scale 1 to 10","1998","Couple + C. LE and GT 16","112","0.088152897351705","0.0724357982609195","0.103869996442491"
"6 on Scale 1 to 10","1998","Single parent ","65","0.0985344711854009","0.0766275196269669","0.120441422743835"
"7 on Scale 1 to 10","1998","(Married) couple without C. ","693","0.161716128168604","0.150541005828956","0.172891250508251"
"7 on Scale 1 to 10","1998","1-pers.-HH","261","0.140992096525796","0.124733325264382","0.15725086778721"
"7 on Scale 1 to 10","1998","Couple + C. GT 16 ","437","0.169823422064933","0.155275633508168","0.184371210621697"
"7 on Scale 1 to 10","1998","Couple + C. LE 16 ","553","0.173923021496381","0.160601412210612","0.187244630782151"
"7 on Scale 1 to 10","1998","Couple + C. LE and GT 16","225","0.166946833509384","0.146273117919156","0.187620549099612"
"7 on Scale 1 to 10","1998","Single parent ","117","0.160108499938562","0.133153950420293","0.187063049456831"
"8 on Scale 1 to 10","1998","(Married) couple without C. ","878","0.204074894878082","0.191842515103879","0.216307274652286"
"8 on Scale 1 to 10","1998","1-pers.-HH","353","0.19278358875153","0.174353739672653","0.211213437830407"
"8 on Scale 1 to 10","1998","Couple + C. GT 16 ","608","0.220165050564105","0.204110857360983","0.236219243767226"
"8 on Scale 1 to 10","1998","Couple + C. LE 16 ","905","0.28987773794149","0.273932100243117","0.305823375639864"
"8 on Scale 1 to 10","1998","Couple + C. LE and GT 16","333","0.261272160111461","0.236917510511108","0.285626809711814"
"8 on Scale 1 to 10","1998","Single parent ","168","0.228732692425289","0.197859618476611","0.259605766373967"
"9 on Scale 1 to 10","1998","(Married) couple without C. ","326","0.0803767672601569","0.0721249367668736","0.0886285977534402"
"9 on Scale 1 to 10","1998","1-pers.-HH","155","0.075543726626316","0.0631975027849127","0.0878899504677192"
"9 on Scale 1 to 10","1998","Couple + C. GT 16 ","287","0.119848778257358","0.107265076931897","0.13243247958282"
"9 on Scale 1 to 10","1998","Couple + C. LE 16 ","434","0.146574532915002","0.134144280285985","0.159004785544018"
"9 on Scale 1 to 10","1998","Couple + C. LE and GT 16","171","0.141902461704776","0.122558012107833","0.161246911301719"
"9 on Scale 1 to 10","1998","Single parent ","62","0.0861563901114138","0.0655314366458681","0.10678134357696"
"0 Completely dissatisfied","1999","(Married) couple without C. ","89","0.0254918920376344","0.0206855546085751","0.0302982294666936"
"0 Completely dissatisfied","1999","1-pers.-HH","43","0.0304888417635382","0.0222991702801335","0.0386785132469429"
"0 Completely dissatisfied","1999","Couple + C. GT 16 ","33","0.0127473057409563","0.0083551177244936","0.0171394937574191"
"0 Completely dissatisfied","1999","Couple + C. LE 16 ","8","","",""
"0 Completely dissatisfied","1999","Couple + C. LE and GT 16","4","","",""
"0 Completely dissatisfied","1999","Single parent ","8","","",""
"1 on Scale 1 to 10","1999","(Married) couple without C. ","43","0.0134165816153359","0.00990818779034385","0.016924975440328"
"1 on Scale 1 to 10","1999","1-pers.-HH","40","0.0238771165886292","0.0166049670792049","0.0311492660980535"
"1 on Scale 1 to 10","1999","Couple + C. GT 16 ","27","","",""
"1 on Scale 1 to 10","1999","Couple + C. LE 16 ","15","","",""
"1 on Scale 1 to 10","1999","Couple + C. LE and GT 16","7","","",""
"1 on Scale 1 to 10","1999","Single parent ","12","","",""
"10 Completely satisfied","1999","(Married) couple without C. ","235","0.0564269288718668","0.0493905134892079","0.0634633442545257"
"10 Completely satisfied","1999","1-pers.-HH","109","0.0626396149058969","0.0510971795964426","0.0741820502153512"
"10 Completely satisfied","1999","Couple + C. GT 16 ","210","0.0883684415481718","0.0772558377352269","0.0994810453611167"
"10 Completely satisfied","1999","Couple + C. LE 16 ","234","0.0741315977866408","0.0647955790780538","0.0834676164952279"
"10 Completely satisfied","1999","Couple + C. LE and GT 16","118","0.117069800742193","0.0985683952456523","0.135571206238734"
"10 Completely satisfied","1999","Single parent ","72","0.102853964852359","0.0806347883527606","0.125073141351958"
"2 on Scale 1 to 10","1999","(Married) couple without C. ","153","0.0407621786577958","0.0347322477683362","0.0467921095472554"
"2 on Scale 1 to 10","1999","1-pers.-HH","71","0.0453959118766756","0.0354798408454547","0.0553119829078965"
"2 on Scale 1 to 10","1999","Couple + C. GT 16 ","62","0.0226176783980697","0.0167964611203992","0.0284388956757403"
"2 on Scale 1 to 10","1999","Couple + C. LE 16 ","47","0.0143123200986062","0.0100796922399823","0.0185449479572301"
"2 on Scale 1 to 10","1999","Couple + C. LE and GT 16","26","","",""
"2 on Scale 1 to 10","1999","Single parent ","17","","",""
"3 on Scale 1 to 10","1999","(Married) couple without C. ","263","0.069447952856112","0.0616958316895728","0.0772000740226512"
"3 on Scale 1 to 10","1999","1-pers.-HH","140","0.089302158840392","0.0757178438157393","0.102886473865045"
"3 on Scale 1 to 10","1999","Couple + C. GT 16 ","104","0.0407339066988071","0.0329945451256749","0.0484732682719393"
"3 on Scale 1 to 10","1999","Couple + C. LE 16 ","107","0.0362127920889947","0.0295553563056046","0.0428702278723848"
"3 on Scale 1 to 10","1999","Couple + C. LE and GT 16","43","0.0371015749073349","0.0262246656045158","0.047978484210154"
"3 on Scale 1 to 10","1999","Single parent ","32","0.0389075066693395","0.0247630860795606","0.0530519272591185"
"4 on Scale 1 to 10","1999","(Married) couple without C. ","273","0.0699236373931013","0.0621470008264944","0.0777002739597083"
"4 on Scale 1 to 10","1999","1-pers.-HH","102","0.0706570207127214","0.058450685743559","0.0828633556818839"
"4 on Scale 1 to 10","1999","Couple + C. GT 16 ","140","0.0505392043734061","0.041962700729607","0.0591157080172053"
"4 on Scale 1 to 10","1999","Couple + C. LE 16 ","136","0.039603958730867","0.0326540375098771","0.0465538799518569"
"4 on Scale 1 to 10","1999","Couple + C. LE and GT 16","54","0.04891238731797","0.0365004724181107","0.0613243022178293"
"4 on Scale 1 to 10","1999","Single parent ","40","0.05599993510477","0.0391822722132421","0.0728175979962979"
"5 on Scale 1 to 10","1999","(Married) couple without C. ","665","0.152502418784169","0.14153945212849","0.163465385439848"
"5 on Scale 1 to 10","1999","1-pers.-HH","279","0.163071093305716","0.145473536024385","0.180668650587047"
"5 on Scale 1 to 10","1999","Couple + C. GT 16 ","343","0.13935157844705","0.125792618052586","0.152910538841514"
"5 on Scale 1 to 10","1999","Couple + C. LE 16 ","340","0.122322927144574","0.11064658772886","0.133999266560287"
"5 on Scale 1 to 10","1999","Couple + C. LE and GT 16","115","0.091945703320168","0.0753176761729683","0.108573730467368"
"5 on Scale 1 to 10","1999","Single parent ","108","0.151209557997556","0.125005066831159","0.177414049163954"
"6 on Scale 1 to 10","1999","(Married) couple without C. ","525","0.129257202361771","0.119026797643586","0.139487607079956"
"6 on Scale 1 to 10","1999","1-pers.-HH","153","0.101043214549846","0.0866869121886609","0.115399516911031"
"6 on Scale 1 to 10","1999","Couple + C. GT 16 ","263","0.101388673134624","0.0895708299816291","0.113206516287619"
"6 on Scale 1 to 10","1999","Couple + C. LE 16 ","279","0.0919650992243964","0.0816672105162178","0.102262987932575"
"6 on Scale 1 to 10","1999","Couple + C. LE and GT 16","119","0.0892186532489153","0.0728144934297821","0.105622813068049"
"6 on Scale 1 to 10","1999","Single parent ","62","0.090048518411597","0.069110611098445","0.110986425724749"
"7 on Scale 1 to 10","1999","(Married) couple without C. ","678","0.158045643461326","0.146921770196896","0.169169516725756"
"7 on Scale 1 to 10","1999","1-pers.-HH","257","0.152596955312879","0.135467736537776","0.169726174087983"
"7 on Scale 1 to 10","1999","Couple + C. GT 16 ","463","0.176467252267765","0.161541712147506","0.191392792388024"
"7 on Scale 1 to 10","1999","Couple + C. LE 16 ","571","0.18383952355815","0.170035915343503","0.197643131772797"
