"m11125","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"7 on Scale 1 to 10","2004","Employed","direct migration background","264","0.17071938399527","0.151471755049148","0.189967012941393","7"
"7 on Scale 1 to 10","2004","Employed","indirect migration background","82","0.16200700219574","0.131044522917003","0.192969481474477","7"
"8 on Scale 1 to 10","2004","Employed","direct migration background","367","0.230728770904383","0.209177361131664","0.252280180677102","8"
"8 on Scale 1 to 10","2004","Not Employed","no migration background","1277","0.174265375525639","0.16528484812958","0.183245902921699","8"
"8 on Scale 1 to 10","2004","Not Employed","direct migration background","171","0.151987404964226","0.130526461515055","0.173448348413397","8"
"8 on Scale 1 to 10","2004","Not Employed","indirect migration background","72","0.2809572379645","0.22642851721124","0.335485958717761","8"
"8 on Scale 1 to 10","2004","Employed","no migration background","3104","0.258945936482337","0.250922934158778","0.266968938805895","8"
"8 on Scale 1 to 10","2004","Employed","indirect migration background","157","0.258551832906283","0.221759032070006","0.29534463374256","8"
"9 on Scale 1 to 10","2004","Not Employed","no migration background","558","0.0672321407874821","0.0613035524199175","0.0731607291550467","9"
"9 on Scale 1 to 10","2004","Not Employed","direct migration background","70","0.0611001606401652","0.0467824141907434","0.075417907089587","9"
"9 on Scale 1 to 10","2004","Employed","no migration background","1522","0.125144917058373","0.11908478499529","0.131205049121456","9"
"9 on Scale 1 to 10","2004","Employed","direct migration background","184","0.127508677463867","0.110446459249192","0.144570895678542","9"
"9 on Scale 1 to 10","2004","Not Employed","indirect migration background","53","0.151144885401903","0.107689725728447","0.194600045075359","9"
"9 on Scale 1 to 10","2004","Employed","indirect migration background","104","0.139694657832533","0.110563023486009","0.168826292179058","9"
"0 Completely dissatisfied","2005","Not Employed","no migration background","148","0.0247859976007774","0.0210357193016405","0.0285362758999142","0"
"0 Completely dissatisfied","2005","Not Employed","direct migration background","30","0.0321671892296064","0.0213016797292878","0.043032698729925","0"
"0 Completely dissatisfied","2005","Employed","no migration background","49","0.00581956137467322","0.00439383465283518","0.00724528809651127","0"
"0 Completely dissatisfied","2005","Employed","direct migration background","7","","","","0"
"0 Completely dissatisfied","2005","Employed","indirect migration background","2","","","","0"
"0 Completely dissatisfied","2005","Not Employed","indirect migration background","","","","","0"
"1 on Scale 1 to 10","2005","Not Employed","no migration background","166","0.0292452606961507","0.0251808944187871","0.0333096269735143","1"
"1 on Scale 1 to 10","2005","Employed","no migration background","72","0.00833635632595704","0.00663212365455835","0.0100405889973557","1"
"1 on Scale 1 to 10","2005","Not Employed","direct migration background","29","","","","1"
"1 on Scale 1 to 10","2005","Not Employed","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2005","Employed","direct migration background","9","","","","1"
"1 on Scale 1 to 10","2005","Employed","indirect migration background","4","","","","1"
"10 Completely satisfied","2005","Not Employed","no migration background","363","0.0510439447820401","0.0457350331461858","0.0563528564178944","10"
"10 Completely satisfied","2005","Not Employed","direct migration background","70","0.0648419711159842","0.0496779641248158","0.0800059781071525","10"
"10 Completely satisfied","2005","Not Employed","indirect migration background","56","0.201664016036204","0.154916134847881","0.248411897224527","10"
"10 Completely satisfied","2005","Employed","no migration background","846","0.0843550799275713","0.0791457996811775","0.089564360173965","10"
"10 Completely satisfied","2005","Employed","direct migration background","135","0.103950084935516","0.087777346298749","0.120122823572283","10"
"10 Completely satisfied","2005","Employed","indirect migration background","87","0.149037856771383","0.119221043187746","0.178854670355019","10"
"2 on Scale 1 to 10","2005","Not Employed","no migration background","298","0.0544735710926529","0.0489991261697083","0.0599480160155974","2"
"2 on Scale 1 to 10","2005","Not Employed","direct migration background","47","0.0509481175301444","0.0374070651886132","0.0644891698716755","2"
"2 on Scale 1 to 10","2005","Not Employed","indirect migration background","4","","","","2"
"2 on Scale 1 to 10","2005","Employed","no migration background","192","0.0214396063878008","0.0187246630054893","0.0241545497701123","2"
"2 on Scale 1 to 10","2005","Employed","direct migration background","33","0.0234497471441473","0.0154307248147106","0.031468769473584","2"
"2 on Scale 1 to 10","2005","Employed","indirect migration background","9","","","","2"
"3 on Scale 1 to 10","2005","Not Employed","no migration background","488","0.0818499395309667","0.0752372772061213","0.088462601855812","3"
"3 on Scale 1 to 10","2005","Not Employed","direct migration background","80","0.0895307943926973","0.0719490396309934","0.107112549154401","3"
"3 on Scale 1 to 10","2005","Employed","direct migration background","55","0.0497750166946502","0.0382504668168025","0.061299566572498","3"
"3 on Scale 1 to 10","2005","Not Employed","indirect migration background","7","","","","3"
"3 on Scale 1 to 10","2005","Employed","no migration background","442","0.044674856248559","0.0408025852611913","0.0485471272359267","3"
"3 on Scale 1 to 10","2005","Employed","indirect migration background","13","","","","3"
"4 on Scale 1 to 10","2005","Not Employed","no migration background","507","0.0812636239964345","0.0746725850177705","0.0878546629750984","4"
"4 on Scale 1 to 10","2005","Not Employed","direct migration background","87","0.0851457846444336","0.0679587524259274","0.10233281686294","4"
"4 on Scale 1 to 10","2005","Not Employed","indirect migration background","7","","","","4"
"4 on Scale 1 to 10","2005","Employed","no migration background","550","0.0495960308002191","0.0455265768586839","0.0536654847417544","4"
"4 on Scale 1 to 10","2005","Employed","direct migration background","62","0.0477072240042709","0.0364123247776125","0.0590021232309293","4"
"4 on Scale 1 to 10","2005","Employed","indirect migration background","13","","","","4"
"5 on Scale 1 to 10","2005","Not Employed","no migration background","1119","0.181996776793389","0.172689563070588","0.19130399051619","5"
"5 on Scale 1 to 10","2005","Not Employed","direct migration background","171","0.152675526515709","0.130526586002107","0.174824467029311","5"
"5 on Scale 1 to 10","2005","Not Employed","indirect migration background","23","","","","5"
"5 on Scale 1 to 10","2005","Employed","no migration background","1245","0.121553536969703","0.11542862282012","0.127678451119286","5"
"5 on Scale 1 to 10","2005","Employed","direct migration background","171","0.136797684986296","0.118588072051353","0.155007297921239","5"
"5 on Scale 1 to 10","2005","Employed","indirect migration background","39","0.0895172734601898","0.0656145663372451","0.113419980583134","5"
"6 on Scale 1 to 10","2005","Employed","no migration background","1082","0.0965918424261249","0.0910548900875928","0.102128794764657","6"
"6 on Scale 1 to 10","2005","Employed","direct migration background","148","0.125765599942247","0.108194460652684","0.143336739231809","6"
"6 on Scale 1 to 10","2005","Employed","indirect migration background","42","0.0873934436074661","0.0637484592933076","0.111038427921624","6"
"6 on Scale 1 to 10","2005","Not Employed","no migration background","738","0.105683478980574","0.0982676533686107","0.113099304592536","6"
"6 on Scale 1 to 10","2005","Not Employed","direct migration background","121","0.108009604201074","0.0888954693878383","0.12712373901431","6"
"6 on Scale 1 to 10","2005","Not Employed","indirect migration background","23","","","","6"
"7 on Scale 1 to 10","2005","Not Employed","no migration background","996","0.141566971107053","0.13315796804377","0.149975974170336","7"
"7 on Scale 1 to 10","2005","Not Employed","direct migration background","150","0.156209578028651","0.133852528258953","0.178566627798348","7"
"7 on Scale 1 to 10","2005","Not Employed","indirect migration background","36","0.129949228390627","0.0907737756621742","0.16912468111908","7"
"7 on Scale 1 to 10","2005","Employed","no migration background","2026","0.185114498560704","0.17783457081101","0.192394426310398","7"
"7 on Scale 1 to 10","2005","Employed","direct migration background","249","0.157433982658759","0.138134029592782","0.176733935724735","7"
"7 on Scale 1 to 10","2005","Employed","indirect migration background","80","0.125223705085695","0.0975128715538055","0.152934538617585","7"
"8 on Scale 1 to 10","2005","Not Employed","no migration background","1218","0.172662328570399","0.163545358529831","0.181779298610967","8"
"8 on Scale 1 to 10","2005","Not Employed","direct migration background","156","0.160412851549889","0.137813507233569","0.18301219586621","8"
"8 on Scale 1 to 10","2005","Not Employed","indirect migration background","68","0.207324686946506","0.160093588196587","0.254555785696425","8"
"8 on Scale 1 to 10","2005","Employed","no migration background","2959","0.260421622952599","0.252195613969712","0.268647631935486","8"
"8 on Scale 1 to 10","2005","Employed","direct migration background","330","0.21835019317833","0.196458066877945","0.240242319478716","8"
"8 on Scale 1 to 10","2005","Employed","indirect migration background","147","0.250372172907327","0.214099990159239","0.286644355655415","8"
"9 on Scale 1 to 10","2005","Not Employed","no migration background","561","0.0754281068495629","0.0690579917690575","0.0817982219300683","9"
"9 on Scale 1 to 10","2005","Not Employed","direct migration background","72","0.0695332719385612","0.0538697245496795","0.085196819327443","9"
"9 on Scale 1 to 10","2005","Not Employed","indirect migration background","59","0.202296829541678","0.155494219770244","0.249099439313112","9"
"9 on Scale 1 to 10","2005","Employed","no migration background","1471","0.122097008026088","0.115960315954721","0.128233700097455","9"
"9 on Scale 1 to 10","2005","Employed","direct migration background","169","0.125381800305633","0.107833641817082","0.142929958794184","9"
"9 on Scale 1 to 10","2005","Employed","indirect migration background","112","0.198432222894657","0.16504086844247","0.231823577346844","9"
"0 Completely dissatisfied","2006","Not Employed","no migration background","190","0.0283149421468355","0.0245062654469692","0.0321236188467017","0"
