"m11125","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","2019","16-34 y.","direct migration background","15","","","","0"
"0 Completely dissatisfied","2019","16-34 y.","indirect migration background","11","","","","0"
"0 Completely dissatisfied","2019","35-65 y.","no migration background","102","0.0121869934935628","0.0102043812446193","0.0141696057425062","0"
"0 Completely dissatisfied","2019","66 and older","no migration background","88","0.0188859151698148","0.0150229777367948","0.0227488526028347","0"
"0 Completely dissatisfied","2019","66 and older","direct migration background","10","","","","0"
"0 Completely dissatisfied","2019","35-65 y.","direct migration background","63","0.0107950523308033","0.0077831677304646","0.0138069369311419","0"
"0 Completely dissatisfied","2019","35-65 y.","indirect migration background","2","","","","0"
"0 Completely dissatisfied","2019","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","2019","16-34 y.","no migration background","14","","","","1"
"1 on Scale 1 to 10","2019","16-34 y.","indirect migration background","7","","","","1"
"1 on Scale 1 to 10","2019","35-65 y.","no migration background","117","0.0118105208175023","0.00985839968493641","0.0137626419500681","1"
"1 on Scale 1 to 10","2019","35-65 y.","direct migration background","59","0.0113842235123167","0.00829216084450446","0.0144762861801289","1"
"1 on Scale 1 to 10","2019","66 and older","no migration background","88","0.0207874351839792","0.0167386210134844","0.024836249354474","1"
"1 on Scale 1 to 10","2019","66 and older","indirect migration background","2","","","","1"
"1 on Scale 1 to 10","2019","35-65 y.","indirect migration background","8","","","","1"
"1 on Scale 1 to 10","2019","66 and older","direct migration background","9","","","","1"
"1 on Scale 1 to 10","2019","16-34 y.","direct migration background","21","","","","1"
"10 Completely satisfied","2019","16-34 y.","no migration background","485","0.117908025532557","0.107595711915413","0.128220339149702","10"
"10 Completely satisfied","2019","16-34 y.","direct migration background","913","0.251825473607308","0.235498170229548","0.268152776985068","10"
"10 Completely satisfied","2019","16-34 y.","indirect migration background","206","0.214176307839516","0.187132351165857","0.241220264513175","10"
"10 Completely satisfied","2019","35-65 y.","no migration background","685","0.0453418883767302","0.0415824249820807","0.0491013517713798","10"
"10 Completely satisfied","2019","35-65 y.","direct migration background","586","0.0775264031126468","0.0697319687919167","0.0853208374333769","10"
"10 Completely satisfied","2019","35-65 y.","indirect migration background","73","0.0975103033174774","0.0768371736248077","0.118183433010147","10"
"10 Completely satisfied","2019","66 and older","no migration background","205","0.0355362145378571","0.0302824882174523","0.0407899408582619","10"
"10 Completely satisfied","2019","66 and older","direct migration background","25","","","","10"
"10 Completely satisfied","2019","66 and older","indirect migration background","1","","","","10"
"2 on Scale 1 to 10","2019","16-34 y.","direct migration background","34","0.0112516377769808","0.00728416519752313","0.0152191103564384","2"
"2 on Scale 1 to 10","2019","35-65 y.","no migration background","312","0.0322372835545054","0.0290456296729875","0.0354289374360233","2"
"2 on Scale 1 to 10","2019","66 and older","direct migration background","22","","","","2"
"2 on Scale 1 to 10","2019","16-34 y.","indirect migration background","6","","","","2"
"2 on Scale 1 to 10","2019","66 and older","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","2019","66 and older","no migration background","198","0.0484648534843062","0.0423706805964516","0.0545590263721608","2"
"2 on Scale 1 to 10","2019","35-65 y.","indirect migration background","17","","","","2"
"2 on Scale 1 to 10","2019","16-34 y.","no migration background","35","0.00814873381456584","0.00527401192951107","0.0110234556996206","2"
"2 on Scale 1 to 10","2019","35-65 y.","direct migration background","106","0.0188401933542708","0.0148774553106875","0.0228029313978541","2"
"3 on Scale 1 to 10","2019","35-65 y.","indirect migration background","38","0.0380362966839579","0.0247060463523922","0.0513665470155236","3"
"3 on Scale 1 to 10","2019","16-34 y.","no migration background","97","0.0246709401658716","0.0197107774269604","0.0296311029047829","3"
"3 on Scale 1 to 10","2019","16-34 y.","direct migration background","44","0.0165880878701818","0.011783799471228","0.0213923762691356","3"
"3 on Scale 1 to 10","2019","16-34 y.","indirect migration background","26","","","","3"
"3 on Scale 1 to 10","2019","35-65 y.","no migration background","599","0.0591011639940547","0.0548400651548915","0.0633622628332179","3"
"3 on Scale 1 to 10","2019","35-65 y.","direct migration background","176","0.0425286910006285","0.0366472099194719","0.0484101720817852","3"
"3 on Scale 1 to 10","2019","66 and older","direct migration background","34","0.0592187187794215","0.0378797710606713","0.0805576664981717","3"
"3 on Scale 1 to 10","2019","66 and older","indirect migration background","","","","","3"
"3 on Scale 1 to 10","2019","66 and older","no migration background","344","0.0751060233696454","0.067626528629885","0.0825855181094058","3"
"4 on Scale 1 to 10","2019","16-34 y.","no migration background","122","0.0371839729350413","0.0311336710583442","0.0432342748117384","4"
"4 on Scale 1 to 10","2019","16-34 y.","direct migration background","57","0.0288128439993926","0.0225205688813826","0.0351051191174027","4"
"4 on Scale 1 to 10","2019","35-65 y.","direct migration background","238","0.0456417986108565","0.0395587695365963","0.0517248276851168","4"
"4 on Scale 1 to 10","2019","66 and older","indirect migration background","2","","","","4"
"4 on Scale 1 to 10","2019","35-65 y.","no migration background","611","0.0655624604871844","0.0610899137684207","0.070035007205948","4"
"4 on Scale 1 to 10","2019","66 and older","direct migration background","28","","","","4"
"4 on Scale 1 to 10","2019","66 and older","no migration background","325","0.0747107679980502","0.0672493863269646","0.0821721496691357","4"
"4 on Scale 1 to 10","2019","16-34 y.","indirect migration background","17","","","","4"
"4 on Scale 1 to 10","2019","35-65 y.","indirect migration background","50","0.0653372539171951","0.0481158816656922","0.082558626168698","4"
"5 on Scale 1 to 10","2019","66 and older","no migration background","755","0.177034917314534","0.166202906815919","0.18786692781315","5"
"5 on Scale 1 to 10","2019","66 and older","direct migration background","83","0.185394902452513","0.150261386128276","0.220528418776749","5"
"5 on Scale 1 to 10","2019","16-34 y.","no migration background","225","0.0555097609952207","0.0481880782062795","0.062831443784162","5"
"5 on Scale 1 to 10","2019","35-65 y.","indirect migration background","74","0.12668990579096","0.103509816963514","0.149869994618406","5"
"5 on Scale 1 to 10","2019","35-65 y.","direct migration background","564","0.146310946923129","0.13601014398732","0.156611749858937","5"
"5 on Scale 1 to 10","2019","66 and older","indirect migration background","8","","","","5"
"5 on Scale 1 to 10","2019","35-65 y.","no migration background","1343","0.126646599512767","0.120637022573314","0.132656176452221","5"
"5 on Scale 1 to 10","2019","16-34 y.","direct migration background","165","0.0479900264837982","0.0399499641101291","0.0560300888574673","5"
"5 on Scale 1 to 10","2019","16-34 y.","indirect migration background","50","0.0609710463754717","0.0451977205555353","0.076744372195408","5"
"6 on Scale 1 to 10","2019","35-65 y.","direct migration background","438","0.126807395104806","0.117108771006489","0.136506019203123","6"
"6 on Scale 1 to 10","2019","16-34 y.","no migration background","307","0.0872876716044907","0.0782621791742128","0.0963131640347686","6"
"6 on Scale 1 to 10","2019","16-34 y.","indirect migration background","46","0.0483319030885919","0.0341941086826576","0.0624696974945261","6"
"6 on Scale 1 to 10","2019","35-65 y.","no migration background","1182","0.101414292703021","0.0959594596730094","0.106869125733033","6"
"6 on Scale 1 to 10","2019","66 and older","no migration background","559","0.12180196255482","0.112520588504315","0.131083336605324","6"
"6 on Scale 1 to 10","2019","16-34 y.","direct migration background","132","0.0550760789010338","0.0464949761459257","0.063657181656142","6"
"6 on Scale 1 to 10","2019","66 and older","direct migration background","58","0.105342487229261","0.0775882463784759","0.133096728080045","6"
"6 on Scale 1 to 10","2019","66 and older","indirect migration background","2","","","","6"
"6 on Scale 1 to 10","2019","35-65 y.","indirect migration background","77","0.0890159815694199","0.0691710675827486","0.108860895556091","6"
"7 on Scale 1 to 10","2019","16-34 y.","no migration background","645","0.182696651545073","0.170340465851041","0.195052837239104","7"
"7 on Scale 1 to 10","2019","16-34 y.","direct migration background","326","0.15632303067628","0.142662651508085","0.169983409844476","7"
"7 on Scale 1 to 10","2019","16-34 y.","indirect migration background","139","0.205968727842526","0.179309878193035","0.232627577492018","7"
"7 on Scale 1 to 10","2019","35-65 y.","no migration background","2309","0.201705428930534","0.194454519059115","0.208956338801952","7"
"7 on Scale 1 to 10","2019","35-65 y.","indirect migration background","148","0.187925333280222","0.160701423608322","0.215149242952123","7"
"7 on Scale 1 to 10","2019","66 and older","no migration background","872","0.180879645843366","0.169956251561255","0.191803040125477","7"
"7 on Scale 1 to 10","2019","66 and older","direct migration background","82","0.207956995474183","0.171265931099814","0.244648059848553","7"
"7 on Scale 1 to 10","2019","66 and older","indirect migration background","9","","","","7"
"7 on Scale 1 to 10","2019","35-65 y.","direct migration background","713","0.166739393523492","0.15587532875715","0.177603458289834","7"
"8 on Scale 1 to 10","2019","16-34 y.","indirect migration background","206","0.221793995100983","0.19440701544241","0.249180974759555","8"
"8 on Scale 1 to 10","2019","16-34 y.","no migration background","1064","0.297192416355599","0.282578568736585","0.311806263974614","8"
"8 on Scale 1 to 10","2019","35-65 y.","direct migration background","998","0.232812881846576","0.220494973555412","0.245130790137741","8"
"8 on Scale 1 to 10","2019","66 and older","direct migration background","86","0.225956503465328","0.18814758382417","0.263765423106485","8"
"8 on Scale 1 to 10","2019","66 and older","indirect migration background","8","","","","8"
"8 on Scale 1 to 10","2019","16-34 y.","direct migration background","508","0.230165280625983","0.214331601944319","0.245998959307647","8"
"8 on Scale 1 to 10","2019","35-65 y.","indirect migration background","178","0.218392076916045","0.189600015165837","0.247184138666253","8"
"8 on Scale 1 to 10","2019","66 and older","no migration background","986","0.175922913024252","0.165117682797088","0.186728143251415","8"
"8 on Scale 1 to 10","2019","35-65 y.","no migration background","2975","0.230769006844971","0.223155771541265","0.238382242148677","8"
"9 on Scale 1 to 10","2019","35-65 y.","no migration background","1530","0.113224361285167","0.107498656636535","0.118950065933799","9"
"9 on Scale 1 to 10","2019","35-65 y.","direct migration background","581","0.120613020680475","0.111120754139884","0.130105287221065","9"
"9 on Scale 1 to 10","2019","16-34 y.","direct migration background","500","0.175757867161819","0.161441000961538","0.1900747333621","9"
"9 on Scale 1 to 10","2019","16-34 y.","indirect migration background","170","0.162164852229268","0.1378663440016","0.186463360456937","9"
