"m11125","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"6 on Scale 1 to 10","2014","no migration background","East Germany","594","0.119038389993381","0.110205170089328","0.127871609897435","6"
"6 on Scale 1 to 10","2014","indirect migration background","West Germany","129","0.0751561946537176","0.0625940294941139","0.0877183598133213","6"
"6 on Scale 1 to 10","2014","direct migration background","East Germany","28","","","","6"
"6 on Scale 1 to 10","2014","indirect migration background","East Germany","7","","","","6"
"6 on Scale 1 to 10","2014","direct migration background","West Germany","454","0.0996565795752372","0.0911693840752258","0.108143775075249","6"
"7 on Scale 1 to 10","2014","no migration background","West Germany","2759","0.176066479904796","0.16999131004728","0.182141649762311","7"
"7 on Scale 1 to 10","2014","no migration background","East Germany","922","0.171334724055168","0.161056707956711","0.181612740153624","7"
"7 on Scale 1 to 10","2014","direct migration background","West Germany","761","0.157140802432584","0.146829129764499","0.167452475100669","7"
"7 on Scale 1 to 10","2014","direct migration background","East Germany","59","0.168889072304351","0.129412420323971","0.208365724284731","7"
"7 on Scale 1 to 10","2014","indirect migration background","West Germany","279","0.159282340882904","0.141845941365209","0.176718740400599","7"
"7 on Scale 1 to 10","2014","indirect migration background","East Germany","12","","","","7"
"8 on Scale 1 to 10","2014","no migration background","West Germany","3716","0.236240592437293","0.229465276579715","0.243015908294871","8"
"8 on Scale 1 to 10","2014","no migration background","East Germany","1146","0.208041799968554","0.196969866695811","0.219113733241297","8"
"8 on Scale 1 to 10","2014","indirect migration background","East Germany","32","0.240289885866206","0.157777113681379","0.322802658051033","8"
"8 on Scale 1 to 10","2014","direct migration background","West Germany","1198","0.246477733295739","0.234266936309874","0.258688530281604","8"
"8 on Scale 1 to 10","2014","direct migration background","East Germany","75","0.163227881217911","0.124286548213341","0.202169214222481","8"
"8 on Scale 1 to 10","2014","indirect migration background","West Germany","435","0.260642093716157","0.239725182637343","0.28155900479497","8"
"9 on Scale 1 to 10","2014","no migration background","West Germany","1982","0.118473180978385","0.113318500049928","0.123627861906841","9"
"9 on Scale 1 to 10","2014","no migration background","East Germany","531","0.0956357041187123","0.0876137760682406","0.103657632169184","9"
"9 on Scale 1 to 10","2014","direct migration background","West Germany","566","0.106411024318465","0.0976738835493152","0.115148165087615","9"
"9 on Scale 1 to 10","2014","indirect migration background","West Germany","265","0.1511296455964","0.134063186390193","0.168196104802608","9"
"9 on Scale 1 to 10","2014","indirect migration background","East Germany","21","","","","9"
"9 on Scale 1 to 10","2014","direct migration background","East Germany","50","0.149332954986552","0.111777962852875","0.18688794712023","9"
"0 Completely dissatisfied","2015","no migration background","West Germany","140","0.0130306642787695","0.0111721990155787","0.0148891295419604","0"
"0 Completely dissatisfied","2015","no migration background","East Germany","52","0.0155896035720079","0.0121142474083112","0.0190649597357047","0"
"0 Completely dissatisfied","2015","direct migration background","West Germany","39","0.011890192511296","0.00854035218855065","0.0152400328340413","0"
"0 Completely dissatisfied","2015","direct migration background","East Germany","2","","","","0"
"0 Completely dissatisfied","2015","indirect migration background","West Germany","7","","","","0"
"0 Completely dissatisfied","2015","indirect migration background","East Germany","1","","","","0"
"1 on Scale 1 to 10","2015","no migration background","West Germany","131","0.0101779275027091","0.00853307263691288","0.0118227823685053","1"
"1 on Scale 1 to 10","2015","no migration background","East Germany","65","0.0136977089280519","0.0104369200964826","0.0169584977596212","1"
"1 on Scale 1 to 10","2015","direct migration background","West Germany","44","0.0164766813297075","0.0125425010275609","0.0204108616318541","1"
"1 on Scale 1 to 10","2015","indirect migration background","West Germany","6","","","","1"
"1 on Scale 1 to 10","2015","indirect migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","2015","direct migration background","East Germany","9","","","","1"
"10 Completely satisfied","2015","no migration background","West Germany","935","0.0616029465450625","0.0576627906914751","0.0655431023986498","10"
"10 Completely satisfied","2015","no migration background","East Germany","188","0.0392733334311811","0.0338240111651429","0.0447226556972192","10"
"10 Completely satisfied","2015","direct migration background","West Germany","431","0.0972493928341813","0.0880923677945422","0.10640641787382","10"
"10 Completely satisfied","2015","direct migration background","East Germany","35","0.107164064575867","0.0718662755846493","0.142461853567085","10"
"10 Completely satisfied","2015","indirect migration background","West Germany","234","0.146857747316711","0.129098278131017","0.164617216502405","10"
"10 Completely satisfied","2015","indirect migration background","East Germany","13","","","","10"
"2 on Scale 1 to 10","2015","no migration background","East Germany","194","0.0456316764014034","0.0397772424958937","0.051486110306913","2"
"2 on Scale 1 to 10","2015","direct migration background","West Germany","114","0.0280466305377645","0.0229440470480136","0.0331492140275154","2"
"2 on Scale 1 to 10","2015","no migration background","West Germany","405","0.0355229631517522","0.0324896316248001","0.0385562946787043","2"
"2 on Scale 1 to 10","2015","direct migration background","East Germany","6","","","","2"
"2 on Scale 1 to 10","2015","indirect migration background","West Germany","24","","","","2"
"2 on Scale 1 to 10","2015","indirect migration background","East Germany","2","","","","2"
"3 on Scale 1 to 10","2015","no migration background","West Germany","731","0.0545617432352802","0.0508397117295274","0.058283774741033","3"
"3 on Scale 1 to 10","2015","no migration background","East Germany","283","0.0598701004163238","0.0532144176613749","0.0665257831712728","3"
"3 on Scale 1 to 10","2015","direct migration background","West Germany","152","0.0518344289204905","0.0449830449426825","0.0586858128982985","3"
"3 on Scale 1 to 10","2015","direct migration background","East Germany","14","","","","3"
"3 on Scale 1 to 10","2015","indirect migration background","West Germany","35","0.0213696288834275","0.0141139398878177","0.0286253178790373","3"
"3 on Scale 1 to 10","2015","indirect migration background","East Germany","3","","","","3"
"4 on Scale 1 to 10","2015","no migration background","West Germany","790","0.0565460030626376","0.052760874274722","0.0603311318505532","4"
"4 on Scale 1 to 10","2015","direct migration background","East Germany","13","","","","4"
"4 on Scale 1 to 10","2015","no migration background","East Germany","308","0.0665478642775393","0.0595557780548755","0.0735399505002031","4"
"4 on Scale 1 to 10","2015","direct migration background","West Germany","170","0.0455862437642387","0.0391399171310167","0.0520325703974608","4"
"4 on Scale 1 to 10","2015","indirect migration background","East Germany","2","","","","4"
"4 on Scale 1 to 10","2015","indirect migration background","West Germany","68","0.0510403866304513","0.0399982868609453","0.0620824863999573","4"
"5 on Scale 1 to 10","2015","no migration background","West Germany","1686","0.126763930586433","0.121311589433162","0.132216271739704","5"
"5 on Scale 1 to 10","2015","no migration background","East Germany","711","0.15974198937418","0.149463966916365","0.170020011831995","5"
"5 on Scale 1 to 10","2015","direct migration background","West Germany","460","0.122395580855869","0.112266749797673","0.132524411914066","5"
"5 on Scale 1 to 10","2015","direct migration background","East Germany","37","0.11675012374387","0.0801057292026894","0.15339451828505","5"
"5 on Scale 1 to 10","2015","indirect migration background","East Germany","12","","","","5"
"5 on Scale 1 to 10","2015","indirect migration background","West Germany","121","0.0790537471279233","0.0655159127414368","0.0925915815144097","5"
"6 on Scale 1 to 10","2015","indirect migration background","West Germany","127","0.0746703004268318","0.0614818726814592","0.0878587281722043","6"
"6 on Scale 1 to 10","2015","no migration background","West Germany","1427","0.102834547807199","0.0978568889110828","0.107812206703315","6"
"6 on Scale 1 to 10","2015","no migration background","East Germany","563","0.11109921227617","0.102283126184018","0.119915298368322","6"
"6 on Scale 1 to 10","2015","direct migration background","East Germany","30","0.0806501112902227","0.0495773404285697","0.111722882151876","6"
"6 on Scale 1 to 10","2015","indirect migration background","East Germany","6","","","","6"
"6 on Scale 1 to 10","2015","direct migration background","West Germany","380","0.104216280595019","0.0947735755290314","0.113658985661006","6"
"7 on Scale 1 to 10","2015","no migration background","West Germany","2656","0.184809437001461","0.178448648080303","0.19117022592262","7"
"7 on Scale 1 to 10","2015","no migration background","East Germany","930","0.181175206884715","0.170369863766923","0.191980550002507","7"
"7 on Scale 1 to 10","2015","direct migration background","West Germany","669","0.170326721856742","0.158708972485909","0.181944471227574","7"
"7 on Scale 1 to 10","2015","direct migration background","East Germany","40","0.129060814488426","0.0908022915314302","0.167319337445421","7"
"7 on Scale 1 to 10","2015","indirect migration background","West Germany","258","0.171116176718466","0.15222046779705","0.190011885639883","7"
"7 on Scale 1 to 10","2015","indirect migration background","East Germany","18","","","","7"
"8 on Scale 1 to 10","2015","no migration background","West Germany","3540","0.235009827376151","0.228061339884245","0.241958314868056","8"
