"m11125","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"5 on Scale 1 to 10","1992","vocational + Abi","East Germany","3","","",""
"5 on Scale 1 to 10","1992","higher vocational","West Germany","69","0.13616552861782","0.107131015368191","0.165200041867448"
"5 on Scale 1 to 10","1992","higher vocational","East Germany","41","0.163971794685732","0.116328790522738","0.211614798848725"
"5 on Scale 1 to 10","1992","higher education","West Germany","60","0.0880361085520724","0.0676072024632335","0.108465014640911"
"5 on Scale 1 to 10","1992","higher education","East Germany","102","0.118327807140274","0.0974109064638645","0.139244707816684"
"6 on Scale 1 to 10","1992","in school","West Germany","8","","",""
"6 on Scale 1 to 10","1992","in school","East Germany","2","","",""
"6 on Scale 1 to 10","1992","inadequately","West Germany","58","0.074825942931364","0.053842949533723","0.0958089363290051"
"6 on Scale 1 to 10","1992","inadequately","East Germany","2","","",""
"6 on Scale 1 to 10","1992","general elemantary","West Germany","235","0.10950694892032","0.0968544511590277","0.122159446681613"
"6 on Scale 1 to 10","1992","general elemantary","East Germany","32","0.0734386700238542","0.0493907033887067","0.0974866366590016"
"6 on Scale 1 to 10","1992","middle vocational","West Germany","407","0.0908366187726564","0.0824588123528748","0.0992144251924379"
"6 on Scale 1 to 10","1992","middle vocational","East Germany","196","0.0861364725133295","0.0744602722869989","0.0978126727396601"
"6 on Scale 1 to 10","1992","vocational + Abi","West Germany","23","","",""
"6 on Scale 1 to 10","1992","vocational + Abi","East Germany","6","","",""
"6 on Scale 1 to 10","1992","higher vocational","West Germany","44","0.0981360358358595","0.0729505421292926","0.123321529542426"
"6 on Scale 1 to 10","1992","higher vocational","East Germany","21","","",""
"6 on Scale 1 to 10","1992","higher education","West Germany","49","0.0612395204222887","0.0439525391541583","0.0785265016904192"
"6 on Scale 1 to 10","1992","higher education","East Germany","76","0.0853224287592252","0.0672312871187086","0.103413570399742"
"7 on Scale 1 to 10","1992","in school","West Germany","11","","",""
"7 on Scale 1 to 10","1992","in school","East Germany","8","","",""
"7 on Scale 1 to 10","1992","inadequately","West Germany","78","0.114626472262464","0.0892205273882957","0.140032417136632"
"7 on Scale 1 to 10","1992","inadequately","East Germany","1","","",""
"7 on Scale 1 to 10","1992","general elemantary","West Germany","339","0.146994879704895","0.132647681933792","0.161342077475998"
"7 on Scale 1 to 10","1992","general elemantary","East Germany","51","0.0980371055074594","0.0706233553965285","0.12545085561839"
"7 on Scale 1 to 10","1992","middle vocational","West Germany","696","0.156781516026442","0.146181747963212","0.167381284089673"
"7 on Scale 1 to 10","1992","middle vocational","East Germany","343","0.14416046624765","0.129542512573902","0.158778419921399"
"7 on Scale 1 to 10","1992","vocational + Abi","West Germany","54","0.19318013736762","0.149856763013893","0.236503511721346"
"7 on Scale 1 to 10","1992","vocational + Abi","East Germany","11","","",""
"7 on Scale 1 to 10","1992","higher vocational","West Germany","86","0.172857625509901","0.140846562018008","0.204868689001794"
"7 on Scale 1 to 10","1992","higher vocational","East Germany","41","0.161236402441377","0.113915236655867","0.208557568226888"
"7 on Scale 1 to 10","1992","higher education","West Germany","125","0.174942143419289","0.147550676214487","0.202333610624092"
"7 on Scale 1 to 10","1992","higher education","East Germany","156","0.182026481096017","0.157038149354851","0.207014812837182"
"8 on Scale 1 to 10","1992","in school","West Germany","33","0.250597191164067","0.179320147790987","0.321874234537147"
"8 on Scale 1 to 10","1992","in school","East Germany","10","","",""
"8 on Scale 1 to 10","1992","inadequately","West Germany","110","0.190791452994086","0.159455759538148","0.222127146450025"
"8 on Scale 1 to 10","1992","inadequately","East Germany","4","","",""
"8 on Scale 1 to 10","1992","general elemantary","West Germany","486","0.190166942931197","0.174266639029235","0.206067246833158"
"8 on Scale 1 to 10","1992","general elemantary","East Germany","79","0.153555891044094","0.120319699115886","0.186792082972302"
"8 on Scale 1 to 10","1992","middle vocational","West Germany","1173","0.249054386324484","0.236446850423925","0.261661922225042"
"8 on Scale 1 to 10","1992","middle vocational","East Germany","509","0.220862035017822","0.203598288996976","0.238125781038669"
"8 on Scale 1 to 10","1992","vocational + Abi","West Germany","86","0.280803206178718","0.231488363509316","0.330118048848119"
"8 on Scale 1 to 10","1992","vocational + Abi","East Germany","24","","",""
"8 on Scale 1 to 10","1992","higher vocational","West Germany","144","0.239746902935873","0.203604144257838","0.275889661613907"
"8 on Scale 1 to 10","1992","higher vocational","East Germany","64","0.273762336738015","0.216386328243203","0.331138345232827"
"8 on Scale 1 to 10","1992","higher education","West Germany","215","0.299927977311939","0.26689058791502","0.332965366708859"
"8 on Scale 1 to 10","1992","higher education","East Germany","290","0.29355941191976","0.264068637280465","0.323050186559056"
"9 on Scale 1 to 10","1992","in school","West Germany","31","0.253043912307516","0.181536773487747","0.324551051127286"
"9 on Scale 1 to 10","1992","in school","East Germany","15","","",""
"9 on Scale 1 to 10","1992","inadequately","West Germany","78","0.132192429271559","0.105181182487509","0.159203676055608"
"9 on Scale 1 to 10","1992","inadequately","East Germany","6","","",""
"9 on Scale 1 to 10","1992","general elemantary","West Germany","275","0.0878011967027771","0.0763345843953528","0.0992678090102015"
"9 on Scale 1 to 10","1992","general elemantary","East Germany","54","0.0881642375647032","0.0620255719872972","0.114302903142109"
"9 on Scale 1 to 10","1992","middle vocational","West Germany","602","0.118131185594125","0.108721759241475","0.127540611946775"
"9 on Scale 1 to 10","1992","middle vocational","East Germany","244","0.101048224648408","0.0885052697352437","0.113591179561572"
"9 on Scale 1 to 10","1992","vocational + Abi","West Germany","51","0.168879285713345","0.127766870157699","0.20999170126899"
"9 on Scale 1 to 10","1992","vocational + Abi","East Germany","6","","",""
"9 on Scale 1 to 10","1992","higher vocational","West Germany","82","0.134372201201487","0.105499593541084","0.16324480886189"
"9 on Scale 1 to 10","1992","higher vocational","East Germany","21","","",""
"9 on Scale 1 to 10","1992","higher education","West Germany","115","0.137452934381608","0.112627647226436","0.162278221536781"
"9 on Scale 1 to 10","1992","higher education","East Germany","119","0.110907258851024","0.0905718048737217","0.131242712828326"
"10 Completely satisfied","1992","in school","West Germany","47","0.30044648995173","0.225041869868572","0.375851110034888"
"10 Completely satisfied","1992","in school","East Germany","3","","",""
"10 Completely satisfied","1992","inadequately","West Germany","43","0.0718115425953703","0.0512220885273837","0.0924009966633569"
"10 Completely satisfied","1992","inadequately","East Germany","3","","",""
"10 Completely satisfied","1992","general elemantary","West Germany","275","0.0900976677617051","0.0784966971669466","0.101698638356464"
"10 Completely satisfied","1992","general elemantary","East Germany","44","0.076312290933084","0.0518363891524949","0.100788192713673"
"10 Completely satisfied","1992","middle vocational","West Germany","475","0.0912342738306735","0.0828399860667002","0.0996285615946469"
"10 Completely satisfied","1992","middle vocational","East Germany","207","0.0978306974585975","0.0854669843851081","0.110194410532087"
"10 Completely satisfied","1992","vocational + Abi","West Germany","36","0.0819570499456406","0.0518562936081219","0.112057806283159"
"10 Completely satisfied","1992","vocational + Abi","East Germany","8","","",""
"10 Completely satisfied","1992","higher vocational","West Germany","43","0.074325121227758","0.052119509169488","0.0965307332860279"
"10 Completely satisfied","1992","higher vocational","East Germany","13","","",""
"10 Completely satisfied","1992","higher education","West Germany","90","0.107459351545701","0.0851307264615884","0.129787976629814"
"10 Completely satisfied","1992","higher education","East Germany","58","0.0686357219707072","0.052262458673132","0.0850089852682823"
"0 Completely dissatisfied","1993","in school","West Germany","","","",""
"0 Completely dissatisfied","1993","in school","East Germany","1","","",""
"0 Completely dissatisfied","1993","inadequately","West Germany","21","","",""
"0 Completely dissatisfied","1993","inadequately","East Germany","","","",""
"0 Completely dissatisfied","1993","general elemantary","West Germany","60","0.0409710018560143","0.032820242165954","0.0491217615460745"
"0 Completely dissatisfied","1993","general elemantary","East Germany","11","","",""
"0 Completely dissatisfied","1993","middle vocational","West Germany","67","0.0194196526953625","0.015406489248969","0.0234328161417561"
"0 Completely dissatisfied","1993","middle vocational","East Germany","35","0.0206174527001252","0.0145997317990527","0.0266351736011978"
"0 Completely dissatisfied","1993","vocational + Abi","West Germany","5","","",""
"0 Completely dissatisfied","1993","vocational + Abi","East Germany","","","",""
"0 Completely dissatisfied","1993","higher vocational","West Germany","7","","",""
"0 Completely dissatisfied","1993","higher vocational","East Germany","2","","",""
"0 Completely dissatisfied","1993","higher education","West Germany","4","","",""
"0 Completely dissatisfied","1993","higher education","East Germany","10","","",""
"1 on Scale 1 to 10","1993","in school","West Germany","","","",""
"1 on Scale 1 to 10","1993","in school","East Germany","","","",""
"1 on Scale 1 to 10","1993","inadequately","West Germany","16","","",""
"1 on Scale 1 to 10","1993","inadequately","East Germany","","","",""
"1 on Scale 1 to 10","1993","general elemantary","West Germany","31","0.017267688911436","0.011911219204113","0.0226241586187589"
"1 on Scale 1 to 10","1993","general elemantary","East Germany","12","","",""
"1 on Scale 1 to 10","1993","middle vocational","West Germany","54","0.0169041250314263","0.0131550959338791","0.0206531541289735"
"1 on Scale 1 to 10","1993","middle vocational","East Germany","21","","",""
"1 on Scale 1 to 10","1993","vocational + Abi","West Germany","","","",""
"1 on Scale 1 to 10","1993","vocational + Abi","East Germany","","","",""
"1 on Scale 1 to 10","1993","higher vocational","West Germany","5","","",""
"1 on Scale 1 to 10","1993","higher vocational","East Germany","1","","",""
"1 on Scale 1 to 10","1993","higher education","West Germany","3","","",""
"1 on Scale 1 to 10","1993","higher education","East Germany","8","","",""
"2 on Scale 1 to 10","1993","in school","West Germany","","","",""
"2 on Scale 1 to 10","1993","in school","East Germany","1","","",""
"2 on Scale 1 to 10","1993","inadequately","West Germany","27","","",""
"2 on Scale 1 to 10","1993","inadequately","East Germany","","","",""
"2 on Scale 1 to 10","1993","general elemantary","West Germany","81","0.0437478627334159","0.0353376194796548","0.052158105987177"
"2 on Scale 1 to 10","1993","general elemantary","East Germany","22","","",""
"2 on Scale 1 to 10","1993","middle vocational","West Germany","123","0.029810734717772","0.0248649056975417","0.0347565637380024"
"2 on Scale 1 to 10","1993","middle vocational","East Germany","59","0.0320721904548327","0.0246107246539963","0.0395336562556692"
"2 on Scale 1 to 10","1993","vocational + Abi","West Germany","13","","",""
"2 on Scale 1 to 10","1993","vocational + Abi","East Germany","2","","",""
"2 on Scale 1 to 10","1993","higher vocational","West Germany","14","","",""
"2 on Scale 1 to 10","1993","higher vocational","East Germany","7","","",""
"2 on Scale 1 to 10","1993","higher education","West Germany","19","","",""
"2 on Scale 1 to 10","1993","higher education","East Germany","19","","",""
"3 on Scale 1 to 10","1993","in school","West Germany","","","",""
"3 on Scale 1 to 10","1993","in school","East Germany","1","","",""
"3 on Scale 1 to 10","1993","inadequately","West Germany","37","0.0428305224899081","0.026492736909149","0.0591683080706671"
"3 on Scale 1 to 10","1993","inadequately","East Germany","1","","",""
"3 on Scale 1 to 10","1993","general elemantary","West Germany","91","0.0483173674049773","0.0394999453103371","0.0571347894996174"
"3 on Scale 1 to 10","1993","general elemantary","East Germany","31","0.0805334595754686","0.0547534930308819","0.106313426120055"
"3 on Scale 1 to 10","1993","middle vocational","West Germany","214","0.0534658625405018","0.0469235549980712","0.0600081700829324"
