"m11125","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"0 Completely dissatisfied","2018","Not Employed","higher education","22","","",""
"0 Completely dissatisfied","2018","Employed","in school","","","",""
"0 Completely dissatisfied","2018","Employed","inadequately","4","","",""
"0 Completely dissatisfied","2018","Employed","general elemantary","12","","",""
"0 Completely dissatisfied","2018","Employed","middle vocational","57","0.00677323527396493","0.00494597716255673","0.00860049338537313"
"0 Completely dissatisfied","2018","Employed","vocational + Abi","5","","",""
"0 Completely dissatisfied","2018","Employed","higher vocational","9","","",""
"0 Completely dissatisfied","2018","Employed","higher education","14","","",""
"1 on Scale 1 to 10","2018","Not Employed","in school","2","","",""
"1 on Scale 1 to 10","2018","Not Employed","inadequately","27","","",""
"1 on Scale 1 to 10","2018","Not Employed","general elemantary","28","","",""
"1 on Scale 1 to 10","2018","Not Employed","middle vocational","110","0.0310595907728231","0.0259762818904444","0.0361428996552017"
"1 on Scale 1 to 10","2018","Not Employed","vocational + Abi","11","","",""
"1 on Scale 1 to 10","2018","Not Employed","higher vocational","7","","",""
"1 on Scale 1 to 10","2018","Not Employed","higher education","30","0.0168805004659078","0.0114122259961259","0.0223487749356897"
"1 on Scale 1 to 10","2018","Employed","in school","","","",""
"1 on Scale 1 to 10","2018","Employed","inadequately","5","","",""
"1 on Scale 1 to 10","2018","Employed","general elemantary","11","","",""
"1 on Scale 1 to 10","2018","Employed","middle vocational","64","0.00933868980603867","0.00719588216272485","0.0114814974493525"
"1 on Scale 1 to 10","2018","Employed","vocational + Abi","6","","",""
"1 on Scale 1 to 10","2018","Employed","higher vocational","3","","",""
"1 on Scale 1 to 10","2018","Employed","higher education","26","","",""
"2 on Scale 1 to 10","2018","Not Employed","in school","1","","",""
"2 on Scale 1 to 10","2018","Not Employed","inadequately","43","0.0444081084370296","0.0347149409515296","0.0541012759225295"
"2 on Scale 1 to 10","2018","Not Employed","general elemantary","80","0.0478574999214473","0.0384455284963627","0.0572694713465319"
"2 on Scale 1 to 10","2018","Not Employed","middle vocational","172","0.0408552069753","0.0350547007748289","0.046655713175771"
"2 on Scale 1 to 10","2018","Not Employed","vocational + Abi","20","","",""
"2 on Scale 1 to 10","2018","Not Employed","higher vocational","29","","",""
"2 on Scale 1 to 10","2018","Not Employed","higher education","67","0.0363149934513447","0.0283741793884111","0.0442558075142782"
"2 on Scale 1 to 10","2018","Employed","in school","","","",""
"2 on Scale 1 to 10","2018","Employed","inadequately","8","","",""
"2 on Scale 1 to 10","2018","Employed","general elemantary","31","0.0235387150589794","0.0159716965810422","0.0311057335369167"
"2 on Scale 1 to 10","2018","Employed","middle vocational","171","0.0271920586276896","0.0235686925986703","0.0308154246567089"
"2 on Scale 1 to 10","2018","Employed","vocational + Abi","22","","",""
"2 on Scale 1 to 10","2018","Employed","higher vocational","24","","",""
"2 on Scale 1 to 10","2018","Employed","higher education","88","0.0192308548163668","0.0153831761056207","0.023078533527113"
"3 on Scale 1 to 10","2018","Not Employed","in school","","","",""
"3 on Scale 1 to 10","2018","Not Employed","inadequately","77","0.0759852195126979","0.0635170593697139","0.088453379655682"
"3 on Scale 1 to 10","2018","Not Employed","general elemantary","100","0.063623628621828","0.0528617259226509","0.0743855313210051"
"3 on Scale 1 to 10","2018","Not Employed","middle vocational","342","0.0951293473824636","0.0865322744436239","0.103726420321303"
"3 on Scale 1 to 10","2018","Not Employed","vocational + Abi","34","0.0800347518716642","0.0551839524246071","0.104885551318721"
"3 on Scale 1 to 10","2018","Not Employed","higher vocational","42","0.114501189885149","0.083296700079196","0.145705679691102"
"3 on Scale 1 to 10","2018","Not Employed","higher education","117","0.068594468147035","0.0578652408983682","0.0793236953957018"
"3 on Scale 1 to 10","2018","Employed","in school","","","",""
"3 on Scale 1 to 10","2018","Employed","inadequately","5","","",""
"3 on Scale 1 to 10","2018","Employed","general elemantary","47","0.0361686345896142","0.0268495664182848","0.0454877027609436"
"3 on Scale 1 to 10","2018","Employed","middle vocational","340","0.0470548297327389","0.0423373105971507","0.051772348868327"
"3 on Scale 1 to 10","2018","Employed","vocational + Abi","73","0.0426299332090576","0.0331675122146942","0.0520923542034211"
"3 on Scale 1 to 10","2018","Employed","higher vocational","55","0.0529938834616868","0.0394437770232621","0.0665439899001116"
"3 on Scale 1 to 10","2018","Employed","higher education","170","0.0390511275765001","0.0336238374476692","0.0444784177053309"
"4 on Scale 1 to 10","2018","Not Employed","in school","8","","",""
"4 on Scale 1 to 10","2018","Not Employed","inadequately","73","0.105438436374642","0.0909872684748318","0.119889604274453"
"4 on Scale 1 to 10","2018","Not Employed","general elemantary","120","0.0865813640770445","0.0741819327745519","0.0989807953795371"
"4 on Scale 1 to 10","2018","Not Employed","middle vocational","315","0.0809142420521871","0.0729234357310966","0.0889050483732776"
"4 on Scale 1 to 10","2018","Not Employed","vocational + Abi","32","0.0964956534411076","0.0694539310017197","0.123537375880495"
"4 on Scale 1 to 10","2018","Not Employed","higher vocational","30","0.0666546475243645","0.0422116480693932","0.0910976469793358"
"4 on Scale 1 to 10","2018","Not Employed","higher education","106","0.0697104286795846","0.0589007584836884","0.0805200988754808"
"4 on Scale 1 to 10","2018","Employed","in school","2","","",""
"4 on Scale 1 to 10","2018","Employed","inadequately","14","","",""
"4 on Scale 1 to 10","2018","Employed","general elemantary","86","0.0690473001479269","0.0563928563043793","0.0817017439914745"
"4 on Scale 1 to 10","2018","Employed","middle vocational","446","0.0554374535087841","0.0503395148241466","0.0605353921934215"
"4 on Scale 1 to 10","2018","Employed","vocational + Abi","81","0.0500332477845648","0.0398217706711124","0.0602447248980171"
"4 on Scale 1 to 10","2018","Employed","higher vocational","59","0.0465880822783094","0.033840402467947","0.0593357620886718"
"4 on Scale 1 to 10","2018","Employed","higher education","194","0.0404299931975186","0.0349116808974049","0.0459483054976322"
"5 on Scale 1 to 10","2018","Not Employed","in school","15","","",""
"5 on Scale 1 to 10","2018","Not Employed","inadequately","201","0.194123918072812","0.175512819526814","0.21273501661881"
"5 on Scale 1 to 10","2018","Not Employed","general elemantary","297","0.191225920630798","0.17388621928214","0.208565621979456"
"5 on Scale 1 to 10","2018","Not Employed","middle vocational","719","0.184567135908641","0.173199467602578","0.195934804214703"
"5 on Scale 1 to 10","2018","Not Employed","vocational + Abi","64","0.187951552446519","0.152172463248349","0.22373064164469"
"5 on Scale 1 to 10","2018","Not Employed","higher vocational","64","0.153107045467493","0.117818809953425","0.18839528098156"
"5 on Scale 1 to 10","2018","Not Employed","higher education","253","0.130744900790138","0.116434872436022","0.145054929144254"
"5 on Scale 1 to 10","2018","Employed","in school","1","","",""
"5 on Scale 1 to 10","2018","Employed","inadequately","45","0.203563810139724","0.162369158233297","0.244758462046151"
"5 on Scale 1 to 10","2018","Employed","general elemantary","195","0.151101994907998","0.133226060200675","0.168977929615321"
"5 on Scale 1 to 10","2018","Employed","middle vocational","932","0.133771689523748","0.126188081044238","0.141355298003258"
"5 on Scale 1 to 10","2018","Employed","vocational + Abi","145","0.0954573619834354","0.0816940088244042","0.109220715142467"
"5 on Scale 1 to 10","2018","Employed","higher vocational","112","0.104951054733267","0.086412740567787","0.123489368898748"
"5 on Scale 1 to 10","2018","Employed","higher education","371","0.0762214567495313","0.0687871809923464","0.0836557325067162"
"6 on Scale 1 to 10","2018","Not Employed","in school","20","","",""
"6 on Scale 1 to 10","2018","Not Employed","inadequately","122","0.120709101672793","0.105379366607593","0.136038836737993"
"6 on Scale 1 to 10","2018","Not Employed","general elemantary","166","0.123238068833257","0.108744748028181","0.137731389638333"
"6 on Scale 1 to 10","2018","Not Employed","middle vocational","471","0.110764440738395","0.1015682347359","0.11996064674089"
"6 on Scale 1 to 10","2018","Not Employed","vocational + Abi","53","0.0755107080851595","0.0513132043247086","0.0997082118456105"
"6 on Scale 1 to 10","2018","Not Employed","higher vocational","58","0.15237903066233","0.117159663773288","0.187598397551372"
"6 on Scale 1 to 10","2018","Not Employed","higher education","201","0.109728983706188","0.0964618750306014","0.122996092381775"
"6 on Scale 1 to 10","2018","Employed","in school","4","","",""
"6 on Scale 1 to 10","2018","Employed","inadequately","24","","",""
"6 on Scale 1 to 10","2018","Employed","general elemantary","128","0.090065809873312","0.0757771705026324","0.104354449243992"
"6 on Scale 1 to 10","2018","Employed","middle vocational","818","0.110937851072399","0.103941307458869","0.117934394685928"
"6 on Scale 1 to 10","2018","Employed","vocational + Abi","179","0.0908272975265795","0.07736756566872","0.104287029384439"
"6 on Scale 1 to 10","2018","Employed","higher vocational","105","0.106135782528336","0.0875054704123314","0.12476609464434"
"6 on Scale 1 to 10","2018","Employed","higher education","478","0.10315861066269","0.0946369022055754","0.111680319119804"
"7 on Scale 1 to 10","2018","Not Employed","in school","33","0.125087906016382","0.0866804508585301","0.163495361174234"
"7 on Scale 1 to 10","2018","Not Employed","inadequately","166","0.0823967180953734","0.0694583117215321","0.0953351244692147"
"7 on Scale 1 to 10","2018","Not Employed","general elemantary","234","0.140482745097654","0.125161522823761","0.155803967371546"
"7 on Scale 1 to 10","2018","Not Employed","middle vocational","667","0.148085680888144","0.137677985006873","0.158493376769415"
"7 on Scale 1 to 10","2018","Not Employed","vocational + Abi","75","0.16731694663627","0.13313276555897","0.20150112771357"
"7 on Scale 1 to 10","2018","Not Employed","higher vocational","74","0.17378521862832","0.136651281918729","0.210919155337911"
"7 on Scale 1 to 10","2018","Not Employed","higher education","399","0.229762661144757","0.211905743271868","0.247619579017647"
"7 on Scale 1 to 10","2018","Employed","in school","10","","",""
"7 on Scale 1 to 10","2018","Employed","inadequately","50","0.190299327593583","0.150139121233286","0.230459533953879"
"7 on Scale 1 to 10","2018","Employed","general elemantary","250","0.16010661266596","0.141803598331793","0.178409627000127"
"7 on Scale 1 to 10","2018","Employed","middle vocational","1499","0.196516298111919","0.187663808336216","0.205368787887621"
"7 on Scale 1 to 10","2018","Employed","vocational + Abi","373","0.20447779711924","0.185586827504695","0.223368766733785"
"7 on Scale 1 to 10","2018","Employed","higher vocational","232","0.225626185055776","0.200343480995093","0.25090888911646"
"7 on Scale 1 to 10","2018","Employed","higher education","1017","0.221170235860947","0.209542351093838","0.232798120628056"
"8 on Scale 1 to 10","2018","Not Employed","in school","65","0.246052955717134","0.196048307577186","0.296057603857082"
"8 on Scale 1 to 10","2018","Not Employed","inadequately","229","0.108204294616241","0.0935874614896875","0.122821127742795"
"8 on Scale 1 to 10","2018","Not Employed","general elemantary","294","0.135422560812836","0.120335588922551","0.15050953270312"
"8 on Scale 1 to 10","2018","Not Employed","middle vocational","787","0.17582571750772","0.164671198967909","0.186980236047531"
"8 on Scale 1 to 10","2018","Not Employed","vocational + Abi","82","0.177858319870602","0.142837542840413","0.21287909690079"
"8 on Scale 1 to 10","2018","Not Employed","higher vocational","59","0.117369798639141","0.0858280572222369","0.148911540056044"
"8 on Scale 1 to 10","2018","Not Employed","higher education","445","0.20706937099094","0.18986930869188","0.224269433289999"
"8 on Scale 1 to 10","2018","Employed","in school","14","","",""
"8 on Scale 1 to 10","2018","Employed","inadequately","64","0.226624990228542","0.183793417122015","0.269456563335069"
"8 on Scale 1 to 10","2018","Employed","general elemantary","342","0.228919045431015","0.207949121479933","0.249888969382097"
"8 on Scale 1 to 10","2018","Employed","middle vocational","1892","0.240168526768855","0.23065165326015","0.249685400277559"
"8 on Scale 1 to 10","2018","Employed","vocational + Abi","454","0.259367133682263","0.238838314027466","0.27989595333706"
"8 on Scale 1 to 10","2018","Employed","higher vocational","276","0.261278826865645","0.234705506483413","0.287852147247878"
"8 on Scale 1 to 10","2018","Employed","higher education","1378","0.2690649831843","0.256640335485044","0.281489630883556"
"9 on Scale 1 to 10","2018","Not Employed","in school","68","0.242976499312331","0.193184166108893","0.292768832515769"
"9 on Scale 1 to 10","2018","Not Employed","inadequately","171","0.0609831539927035","0.0497231126725378","0.0722431953128693"
