"m11125","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence"
"3 on Scale 1 to 10","2017","Employed","West Germany","608","0.0457565735746265","0.0423753447035328","0.0491378024457202"
"3 on Scale 1 to 10","2017","Employed","East Germany","149","0.0412062026352106","0.0347463836971102","0.047666021573311"
"4 on Scale 1 to 10","2017","Not Employed","West Germany","573","0.0748158003262122","0.0699176716386483","0.079713929013776"
"4 on Scale 1 to 10","2017","Not Employed","East Germany","198","0.0803984110921961","0.0701949033706551","0.0906019188137371"
"4 on Scale 1 to 10","2017","Employed","West Germany","672","0.0474429003976958","0.0440029723598292","0.0508828284355624"
"4 on Scale 1 to 10","2017","Employed","East Germany","202","0.0647584875335386","0.0567603903513797","0.0727565847156975"
"5 on Scale 1 to 10","2017","Not Employed","West Germany","1376","0.166535589708237","0.15959947153272","0.173471707883754"
"5 on Scale 1 to 10","2017","Not Employed","East Germany","445","0.199034146153343","0.184051217756462","0.214017074550225"
"5 on Scale 1 to 10","2017","Employed","West Germany","1406","0.100965148590805","0.0960899507932785","0.105840346388331"
"5 on Scale 1 to 10","2017","Employed","East Germany","411","0.109491528156309","0.0993434050536751","0.119639651258942"
"6 on Scale 1 to 10","2017","Not Employed","West Germany","901","0.101251688717165","0.0956355269879017","0.106867850446429"
"6 on Scale 1 to 10","2017","Not Employed","East Germany","279","0.106000287940676","0.0944485289357802","0.117552046945571"
"6 on Scale 1 to 10","2017","Employed","West Germany","1423","0.100784900351416","0.0959135679710028","0.105656232731829"
"6 on Scale 1 to 10","2017","Employed","East Germany","365","0.11331222548937","0.103010732165422","0.123613718813319"
"7 on Scale 1 to 10","2017","Not Employed","West Germany","1526","0.170120475422748","0.163125193162423","0.177115757683072"
"7 on Scale 1 to 10","2017","Not Employed","East Germany","386","0.142573167390646","0.129452880177663","0.155693454603629"
"7 on Scale 1 to 10","2017","Employed","West Germany","2841","0.196692059204567","0.190259960859724","0.203124157549409"
"7 on Scale 1 to 10","2017","Employed","East Germany","767","0.210842110845614","0.197585360748206","0.224098860943023"
"8 on Scale 1 to 10","2017","Not Employed","West Germany","1996","0.179394889430934","0.172251709883653","0.186538068978215"
"8 on Scale 1 to 10","2017","Not Employed","East Germany","439","0.160082742032334","0.146322805909294","0.173842678155375"
"8 on Scale 1 to 10","2017","Employed","West Germany","3790","0.252505440246586","0.245475403092151","0.259535477401022"
"8 on Scale 1 to 10","2017","Employed","East Germany","946","0.245762452214621","0.231770178865933","0.25975472556331"
"9 on Scale 1 to 10","2017","Not Employed","West Germany","1218","0.0767721016704749","0.0718155960943131","0.0817286072466367"
"9 on Scale 1 to 10","2017","Not Employed","East Germany","209","0.0617974324843719","0.0527617818090457","0.0708330831596981"
"9 on Scale 1 to 10","2017","Employed","West Germany","2184","0.141737666963062","0.136093876272439","0.147381457653685"
"9 on Scale 1 to 10","2017","Employed","East Germany","442","0.118632556975246","0.108123665960911","0.129141447989581"
"10 Completely satisfied","2017","Not Employed","West Germany","2165","0.0619318747261303","0.0574444856399326","0.0664192638123281"
"10 Completely satisfied","2017","Not Employed","East Germany","345","0.0426800428265139","0.0350948454240548","0.0502652402289731"
"10 Completely satisfied","2017","Employed","West Germany","1289","0.0811719361859994","0.0767527905852139","0.085591081786785"
"10 Completely satisfied","2017","Employed","East Germany","222","0.0546073386481953","0.0472230602907585","0.061991617005632"
"0 Completely dissatisfied","2018","Not Employed","West Germany","212","0.0243517717863097","0.0212522249657111","0.0274513186069083"
"0 Completely dissatisfied","2018","Not Employed","East Germany","57","0.0184966470205955","0.0132391157560829","0.0237541782851081"
"0 Completely dissatisfied","2018","Employed","West Germany","81","0.00614715217023397","0.00487030099167361","0.00742400334879434"
"0 Completely dissatisfied","2018","Employed","East Germany","23","","",""
"1 on Scale 1 to 10","2018","Not Employed","West Germany","174","0.0244185874440167","0.0213148975956102","0.0275222772924232"
"1 on Scale 1 to 10","2018","Not Employed","East Germany","51","0.0282472557528314","0.0217824499335453","0.0347120615721175"
"1 on Scale 1 to 10","2018","Employed","West Germany","92","0.00765500129369932","0.00623121032686757","0.00907879226053106"
"1 on Scale 1 to 10","2018","Employed","East Germany","27","","",""
"2 on Scale 1 to 10","2018","Not Employed","West Germany","296","0.0364200638383581","0.0326530213904721","0.0401871062862442"
"2 on Scale 1 to 10","2018","Not Employed","East Germany","131","0.0743404136547313","0.0641044766602967","0.0845763506491659"
"2 on Scale 1 to 10","2018","Employed","West Germany","275","0.0217285384165168","0.0193468375992184","0.0241102392338152"
"2 on Scale 1 to 10","2018","Employed","East Germany","75","0.0317335425053548","0.0260035326951941","0.0374635523155154"
"3 on Scale 1 to 10","2018","Not Employed","West Germany","527","0.0806356288655426","0.0751605092510301","0.0861107484800552"
"3 on Scale 1 to 10","2018","Not Employed","East Germany","201","0.0860871273643183","0.0751422482022185","0.097032006526418"
"3 on Scale 1 to 10","2018","Employed","West Germany","561","0.0440718598591916","0.0407188442995201","0.0474248754188631"
"3 on Scale 1 to 10","2018","Employed","East Germany","147","0.0372095573571608","0.0310223911778584","0.0433967235364631"
"4 on Scale 1 to 10","2018","Not Employed","West Germany","537","0.0780358670300317","0.0726421217695914","0.083429612290472"
"4 on Scale 1 to 10","2018","Not Employed","East Germany","181","0.0897473069187219","0.0785945775255747","0.100900036311869"
"4 on Scale 1 to 10","2018","Employed","West Germany","718","0.0492381867348642","0.0457036772855313","0.0527726961841972"
"4 on Scale 1 to 10","2018","Employed","East Germany","184","0.0553359527254496","0.0478621602787878","0.0628097451721115"
"5 on Scale 1 to 10","2018","Not Employed","West Germany","1274","0.167840553079077","0.160325396851907","0.175355709306246"
"5 on Scale 1 to 10","2018","Not Employed","East Germany","389","0.17902958845492","0.164070138508842","0.193989038400998"
"5 on Scale 1 to 10","2018","Employed","West Germany","1420","0.11092112688677","0.105791101218345","0.116051152555194"
"5 on Scale 1 to 10","2018","Employed","East Germany","420","0.120662209072994","0.110014353574358","0.131310064571629"
"6 on Scale 1 to 10","2018","Not Employed","West Germany","849","0.107789626231621","0.101553593218992","0.114025659244249"
"6 on Scale 1 to 10","2018","Not Employed","East Germany","281","0.125924950548992","0.112979423932668","0.138870477165317"
"6 on Scale 1 to 10","2018","Employed","West Germany","1409","0.104634717223329","0.0996345988690854","0.109634835577572"
"6 on Scale 1 to 10","2018","Employed","East Germany","377","0.102726226468635","0.0928018827272139","0.112650570210055"
"7 on Scale 1 to 10","2018","Not Employed","West Germany","1334","0.158937219227581","0.151585087140594","0.166289351314568"
"7 on Scale 1 to 10","2018","Not Employed","East Germany","372","0.15614369740681","0.141979696546112","0.170307698267507"
"7 on Scale 1 to 10","2018","Employed","West Germany","2773","0.198701408100522","0.19218302444167","0.205219791759374"
"7 on Scale 1 to 10","2018","Employed","East Germany","763","0.22452713198407","0.210887069435663","0.238167194532477"
"8 on Scale 1 to 10","2018","Not Employed","West Germany","1641","0.175320505501198","0.167674312721206","0.18296669828119"
"8 on Scale 1 to 10","2018","Not Employed","East Germany","420","0.160822765384436","0.146488016960803","0.175157513808069"
"8 on Scale 1 to 10","2018","Employed","West Germany","3630","0.249703683042688","0.24263284096388","0.256774525121496"
"8 on Scale 1 to 10","2018","Employed","East Germany","932","0.259162839677402","0.244839430856038","0.273486248498766"
"9 on Scale 1 to 10","2018","Not Employed","West Germany","995","0.081906389466039","0.0763921114049878","0.0874206675270901"
"9 on Scale 1 to 10","2018","Not Employed","East Germany","163","0.0422113655564638","0.0343655335228224","0.0500571975901053"
"9 on Scale 1 to 10","2018","Employed","West Germany","2050","0.128614679136679","0.123145871524601","0.134083486748757"
"9 on Scale 1 to 10","2018","Employed","East Germany","422","0.110598942935653","0.100346604067581","0.120851281803724"
"10 Completely satisfied","2018","Not Employed","West Germany","1661","0.0643437875302261","0.0594098033584274","0.0692777717020247"
"10 Completely satisfied","2018","Not Employed","East Germany","277","0.0389488819371799","0.0313995206874604","0.0464982431868994"
"10 Completely satisfied","2018","Employed","West Germany","1386","0.0785836471355068","0.0741878635324757","0.082979430738538"
"10 Completely satisfied","2018","Employed","East Germany","225","0.045217119039877","0.0384250451856034","0.0520091928941506"
"0 Completely dissatisfied","2019","Not Employed","West Germany","160","0.0212629863543962","0.0182332203914585","0.0242927523173339"
"0 Completely dissatisfied","2019","Not Employed","East Germany","50","0.02538601659004","0.0190332012141538","0.0317388319659262"
"0 Completely dissatisfied","2019","Employed","West Germany","81","0.00659350215129275","0.00529155249140985","0.00789545181117564"
"0 Completely dissatisfied","2019","Employed","East Germany","15","","",""
"1 on Scale 1 to 10","2019","Not Employed","West Germany","150","0.0201830609137833","0.017229608806159","0.0231365130214076"
"1 on Scale 1 to 10","2019","Not Employed","East Germany","58","0.0247686720335937","0.0184915897948012","0.0310457542723862"
"1 on Scale 1 to 10","2019","Employed","West Germany","95","0.00765046572047782","0.00624878567708833","0.00905214576386732"
"1 on Scale 1 to 10","2019","Employed","East Germany","22","","",""
"2 on Scale 1 to 10","2019","Not Employed","West Germany","311","0.0471776083241382","0.0427247601931036","0.0516304564551728"
"2 on Scale 1 to 10","2019","Not Employed","East Germany","117","0.0580806283380301","0.0486340364641705","0.0675272202118896"
"2 on Scale 1 to 10","2019","Employed","West Germany","237","0.0186198193177275","0.0164452212846765","0.0207944173507786"
"2 on Scale 1 to 10","2019","Employed","East Germany","64","0.0187723532070158","0.0144127614823493","0.0231319449316823"
"3 on Scale 1 to 10","2019","Not Employed","West Germany","517","0.0769236608348387","0.0713272095539143","0.0825201121157632"
"3 on Scale 1 to 10","2019","Not Employed","East Germany","176","0.0805481499988303","0.0695569549257762","0.0915393450718843"
"3 on Scale 1 to 10","2019","Employed","West Germany","496","0.0366610797228306","0.0336378942134055","0.0396842652322557"
"3 on Scale 1 to 10","2019","Employed","East Germany","164","0.04934928966045","0.0423918008856601","0.05630677843524"
"4 on Scale 1 to 10","2019","Not Employed","West Germany","489","0.0643280100034164","0.059175417249352","0.0694806027574809"
"4 on Scale 1 to 10","2019","Not Employed","East Germany","169","0.0865732136437125","0.0752157520622061","0.0979306752252188"
"4 on Scale 1 to 10","2019","Employed","West Germany","616","0.0501280526393311","0.0466177418745573","0.0536383634041049"
"4 on Scale 1 to 10","2019","Employed","East Germany","168","0.0582511978028173","0.0507276698099834","0.0657747257956511"
"5 on Scale 1 to 10","2019","Not Employed","West Germany","1192","0.169225947255777","0.161351159006108","0.177100735505446"
"5 on Scale 1 to 10","2019","Not Employed","East Germany","377","0.174727843382214","0.159391130401244","0.190064556363184"
"5 on Scale 1 to 10","2019","Employed","West Germany","1294","0.0969958906225854","0.0922349348278482","0.101756846417323"
"5 on Scale 1 to 10","2019","Employed","East Germany","399","0.112992497738148","0.10282322198525","0.123161773491047"
"6 on Scale 1 to 10","2019","Not Employed","West Germany","752","0.0970311406028638","0.0908144979966042","0.103247783209123"
"6 on Scale 1 to 10","2019","Not Employed","East Germany","271","0.13521595243333","0.121405101558004","0.149026803308656"
"6 on Scale 1 to 10","2019","Employed","West Germany","1430","0.101183105964208","0.0963317601310682","0.106034451797348"
"6 on Scale 1 to 10","2019","Employed","East Germany","341","0.101507840663267","0.0918070191646195","0.111208662161914"
"7 on Scale 1 to 10","2019","Not Employed","West Germany","1345","0.17453317721311","0.166561444026475","0.182504910399746"
"7 on Scale 1 to 10","2019","Not Employed","East Germany","341","0.152715558558247","0.138187456115348","0.167243661001146"
"7 on Scale 1 to 10","2019","Employed","West Germany","2824","0.197136966782044","0.190737004947281","0.203536928616806"
"7 on Scale 1 to 10","2019","Employed","East Germany","719","0.210186143881764","0.197098363809692","0.223273923953835"
"8 on Scale 1 to 10","2019","Not Employed","West Germany","1650","0.182528226891457","0.174415528206786","0.190640925576128"
"8 on Scale 1 to 10","2019","Not Employed","East Germany","427","0.155112266518065","0.140491329388525","0.169733203647605"
"8 on Scale 1 to 10","2019","Employed","West Germany","3869","0.256588476647071","0.249562513998031","0.263614439296111"
"8 on Scale 1 to 10","2019","Employed","East Germany","1047","0.259403638245045","0.245324360012052","0.273482916478038"
"9 on Scale 1 to 10","2019","Not Employed","West Germany","948","0.0828390700478594","0.0770500596960684","0.0886280803996505"
"9 on Scale 1 to 10","2019","Not Employed","East Germany","207","0.0666653383303567","0.056590887619947","0.0767397890407664"
