"m11125","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"3 on Scale 1 to 10","2007","Not Employed","Couple + C. LE and GT 16","10","","",""
"3 on Scale 1 to 10","2007","Employed","1-pers.-HH","55","0.0354465613444614","0.0262914465329483","0.0446016761559745"
"3 on Scale 1 to 10","2007","Employed","(Married) couple without C. ","163","0.0483710544170353","0.041357708780636","0.0553844000534347"
"3 on Scale 1 to 10","2007","Employed","Single parent ","33","0.0537698610261792","0.0372710094986305","0.0702687125537278"
"3 on Scale 1 to 10","2007","Employed","Couple + C. LE 16 ","96","0.0371115258901334","0.0302877186365919","0.043935333143675"
"3 on Scale 1 to 10","2007","Employed","Couple + C. GT 16 ","109","0.0406390960200197","0.0329420765755434","0.048336115464496"
"3 on Scale 1 to 10","2007","Employed","Couple + C. LE and GT 16","34","0.0281607258851316","0.0178452619681433","0.0384761898021198"
"4 on Scale 1 to 10","2007","Not Employed","1-pers.-HH","142","0.0911093637709225","0.0770091589524397","0.105209568589405"
"4 on Scale 1 to 10","2007","Not Employed","(Married) couple without C. ","317","0.0871315337240391","0.0781348719215136","0.0961281955265645"
"4 on Scale 1 to 10","2007","Not Employed","Single parent ","20","","",""
"4 on Scale 1 to 10","2007","Not Employed","Couple + C. LE 16 ","30","0.037301725696226","0.0226317756506817","0.0519716757417703"
"4 on Scale 1 to 10","2007","Not Employed","Couple + C. GT 16 ","57","0.0642176188349043","0.04908436362944","0.0793508740403685"
"4 on Scale 1 to 10","2007","Not Employed","Couple + C. LE and GT 16","14","","",""
"4 on Scale 1 to 10","2007","Employed","1-pers.-HH","87","0.0537974838435248","0.0426266234582185","0.064968344228831"
"4 on Scale 1 to 10","2007","Employed","(Married) couple without C. ","198","0.0663502301461428","0.0582142129521765","0.0744862473401091"
"4 on Scale 1 to 10","2007","Employed","Single parent ","38","0.0430006257968716","0.0281624988005884","0.0578387527931548"
"4 on Scale 1 to 10","2007","Employed","Couple + C. LE 16 ","98","0.0322352829370855","0.0258594785105874","0.0386110873635836"
"4 on Scale 1 to 10","2007","Employed","Couple + C. GT 16 ","159","0.0717651744385713","0.0617040769366213","0.0818262719405213"
"4 on Scale 1 to 10","2007","Employed","Couple + C. LE and GT 16","40","0.0468500238605592","0.0336733696948747","0.0600266780262437"
"5 on Scale 1 to 10","2007","Not Employed","1-pers.-HH","319","0.194094318368423","0.174715083786271","0.213473552950574"
"5 on Scale 1 to 10","2007","Not Employed","(Married) couple without C. ","721","0.193860364223642","0.1812496622383","0.206471066208985"
"5 on Scale 1 to 10","2007","Not Employed","Single parent ","56","0.121498227837118","0.0886930878117267","0.15430336786251"
"5 on Scale 1 to 10","2007","Not Employed","Couple + C. LE 16 ","81","0.151290504247813","0.123550632930302","0.179030375565325"
"5 on Scale 1 to 10","2007","Not Employed","Couple + C. GT 16 ","117","0.137873854622068","0.116590298558522","0.159157410685613"
"5 on Scale 1 to 10","2007","Not Employed","Couple + C. LE and GT 16","36","0.13274509205993","0.0974498199753957","0.168040364144465"
"5 on Scale 1 to 10","2007","Employed","1-pers.-HH","202","0.149200410496915","0.131559855779935","0.166840965213895"
"5 on Scale 1 to 10","2007","Employed","(Married) couple without C. ","460","0.129511169080795","0.118535427907298","0.140486910254292"
"5 on Scale 1 to 10","2007","Employed","Single parent ","79","0.110800361172354","0.0878411958263528","0.133759526518355"
"5 on Scale 1 to 10","2007","Employed","Couple + C. LE 16 ","246","0.0961397714751893","0.0854986712743447","0.106780871676034"
"5 on Scale 1 to 10","2007","Employed","Couple + C. GT 16 ","279","0.107802145800175","0.095712770882707","0.119891520717643"
"5 on Scale 1 to 10","2007","Employed","Couple + C. LE and GT 16","99","0.103709279902398","0.0846983711183434","0.122720188686453"
"6 on Scale 1 to 10","2007","Not Employed","1-pers.-HH","177","0.1057361538007","0.0906689490278782","0.120803358573522"
"6 on Scale 1 to 10","2007","Not Employed","(Married) couple without C. ","538","0.144085795858902","0.132883286517803","0.155288305200001"
"6 on Scale 1 to 10","2007","Not Employed","Single parent ","27","","",""
"6 on Scale 1 to 10","2007","Not Employed","Couple + C. LE 16 ","53","0.0654171505813944","0.0462757465010635","0.0845585546617253"
"6 on Scale 1 to 10","2007","Not Employed","Couple + C. GT 16 ","92","0.0991499153512835","0.080700174910312","0.117599655792255"
"6 on Scale 1 to 10","2007","Not Employed","Couple + C. LE and GT 16","33","0.0763818766202385","0.0487522319510671","0.10401152128941"
"6 on Scale 1 to 10","2007","Employed","1-pers.-HH","154","0.103407089917118","0.0883310804627225","0.118483099371514"
"6 on Scale 1 to 10","2007","Employed","(Married) couple without C. ","392","0.106322441879247","0.0962461313985592","0.116398752359935"
"6 on Scale 1 to 10","2007","Employed","Single parent ","61","0.0959448298296547","0.0744024279033668","0.117487231755942"
"6 on Scale 1 to 10","2007","Employed","Couple + C. LE 16 ","273","0.086669110318344","0.0765129255394453","0.0968252950972427"
"6 on Scale 1 to 10","2007","Employed","Couple + C. GT 16 ","270","0.110798946872016","0.0985632881061688","0.123034605637862"
"6 on Scale 1 to 10","2007","Employed","Couple + C. LE and GT 16","105","0.0972885387852891","0.0788096889074822","0.115767388663096"
"7 on Scale 1 to 10","2007","Not Employed","1-pers.-HH","226","0.143688548992986","0.126500956229989","0.160876141755983"
"7 on Scale 1 to 10","2007","Not Employed","(Married) couple without C. ","583","0.143353291731267","0.132174513947513","0.154532069515022"
"7 on Scale 1 to 10","2007","Not Employed","Single parent ","53","0.148170372196913","0.112497123645381","0.183843620748445"
"7 on Scale 1 to 10","2007","Not Employed","Couple + C. LE 16 ","101","0.15945905814426","0.131117540018673","0.187800576269847"
"7 on Scale 1 to 10","2007","Not Employed","Couple + C. GT 16 ","143","0.13982768298413","0.118418152839365","0.161237213128894"
"7 on Scale 1 to 10","2007","Not Employed","Couple + C. LE and GT 16","61","0.144687657396496","0.108093476833058","0.181281837959935"
"7 on Scale 1 to 10","2007","Employed","1-pers.-HH","275","0.151838836302287","0.134070604248371","0.169607068356203"
"7 on Scale 1 to 10","2007","Employed","(Married) couple without C. ","686","0.17617722323985","0.16372375201748","0.18863069446222"
"7 on Scale 1 to 10","2007","Employed","Single parent ","131","0.183865066772604","0.155530507323758","0.21219962622145"
"7 on Scale 1 to 10","2007","Employed","Couple + C. LE 16 ","617","0.213951600299636","0.199148019959706","0.228755180639567"
"7 on Scale 1 to 10","2007","Employed","Couple + C. GT 16 ","505","0.184343356158505","0.169227700489568","0.199459011827441"
"7 on Scale 1 to 10","2007","Employed","Couple + C. LE and GT 16","187","0.198250217418673","0.173390517596864","0.223109917240481"
"8 on Scale 1 to 10","2007","Not Employed","1-pers.-HH","248","0.143472763622573","0.126295917685247","0.160649609559899"
"8 on Scale 1 to 10","2007","Not Employed","(Married) couple without C. ","633","0.158512992885877","0.146862460985212","0.170163524786542"
"8 on Scale 1 to 10","2007","Not Employed","Single parent ","81","0.214055624200768","0.172870077993332","0.255241170408203"
"8 on Scale 1 to 10","2007","Not Employed","Couple + C. LE 16 ","175","0.273346864172986","0.238845227270623","0.30784850107535"
"8 on Scale 1 to 10","2007","Not Employed","Couple + C. GT 16 ","249","0.236920841078614","0.210672355354409","0.263169326802818"
"8 on Scale 1 to 10","2007","Not Employed","Couple + C. LE and GT 16","73","0.184642962186778","0.144280820184807","0.225005104188749"
"8 on Scale 1 to 10","2007","Employed","1-pers.-HH","412","0.274202120621517","0.252114097671881","0.296290143571153"
"8 on Scale 1 to 10","2007","Employed","(Married) couple without C. ","951","0.266024852990315","0.251580422380918","0.280469283599711"
"8 on Scale 1 to 10","2007","Employed","Single parent ","196","0.271533416069312","0.239002047962159","0.304064784176466"
"8 on Scale 1 to 10","2007","Employed","Couple + C. LE 16 ","890","0.277536692307141","0.261372557899618","0.293700826714663"
"8 on Scale 1 to 10","2007","Employed","Couple + C. GT 16 ","621","0.238528701222199","0.221915372925371","0.255142029519027"
"8 on Scale 1 to 10","2007","Employed","Couple + C. LE and GT 16","293","0.285641919326675","0.257475050524573","0.313808788128777"
"9 on Scale 1 to 10","2007","Not Employed","1-pers.-HH","89","0.057879546853522","0.0464374959113044","0.0693215977957396"
"9 on Scale 1 to 10","2007","Not Employed","(Married) couple without C. ","187","0.0480820972334149","0.0412574365801032","0.0549067578867267"
"9 on Scale 1 to 10","2007","Not Employed","Single parent ","45","0.106861805293157","0.0758407771545298","0.137882833431783"
"9 on Scale 1 to 10","2007","Not Employed","Couple + C. LE 16 ","91","0.134542028749228","0.108125785596813","0.160958271901643"
"9 on Scale 1 to 10","2007","Not Employed","Couple + C. GT 16 ","133","0.104452878183686","0.085571997320133","0.123333759047238"
"9 on Scale 1 to 10","2007","Not Employed","Couple + C. LE and GT 16","70","0.178806143767497","0.138945163128406","0.218667124406587"
"9 on Scale 1 to 10","2007","Employed","1-pers.-HH","222","0.124855808663387","0.108489234756848","0.141222382569926"
"9 on Scale 1 to 10","2007","Employed","(Married) couple without C. ","445","0.122587291428023","0.111866586851511","0.133307996004536"
"9 on Scale 1 to 10","2007","Employed","Single parent ","103","0.140007500770569","0.114626493576411","0.165388507964728"
"9 on Scale 1 to 10","2007","Employed","Couple + C. LE 16 ","443","0.14024911669413","0.127714220720658","0.152784012667602"
"9 on Scale 1 to 10","2007","Employed","Couple + C. GT 16 ","336","0.136085101893549","0.122719136592454","0.149451067194644"
"9 on Scale 1 to 10","2007","Employed","Couple + C. LE and GT 16","141","0.132307105307739","0.11117979441003","0.153434416205448"
"10 Completely satisfied","2007","Not Employed","1-pers.-HH","56","0.0397768298660881","0.0302007166011045","0.0493529431310717"
"10 Completely satisfied","2007","Not Employed","(Married) couple without C. ","109","0.0291349571878984","0.0237698767558029","0.0345000376199938"
"10 Completely satisfied","2007","Not Employed","Single parent ","39","0.105996277142988","0.0750861655592273","0.136906388726748"
"10 Completely satisfied","2007","Not Employed","Couple + C. LE 16 ","59","0.0979944224731634","0.0749787130100667","0.12101013193626"
"10 Completely satisfied","2007","Not Employed","Couple + C. GT 16 ","97","0.108372411630654","0.0891826781592653","0.127562145102042"
"10 Completely satisfied","2007","Not Employed","Couple + C. LE and GT 16","48","0.140099150219271","0.103993443171034","0.176204857267508"
"10 Completely satisfied","2007","Employed","1-pers.-HH","108","0.0708458224208589","0.0581425793608375","0.0835490654808803"
"10 Completely satisfied","2007","Employed","(Married) couple without C. ","173","0.0452755550053166","0.0384793017146668","0.0520718082959663"
"10 Completely satisfied","2007","Employed","Single parent ","57","0.0767837621978709","0.0573089947727131","0.0962585296230287"
"10 Completely satisfied","2007","Employed","Couple + C. LE 16 ","225","0.0904150555822764","0.0800630056085881","0.100767105555965"
"10 Completely satisfied","2007","Employed","Couple + C. GT 16 ","177","0.0795028681006443","0.0689574895538804","0.0900482466474082"
"10 Completely satisfied","2007","Employed","Couple + C. LE and GT 16","59","0.0764535087471911","0.0598844548409083","0.0930225626534739"
"0 Completely dissatisfied","2008","Not Employed","1-pers.-HH","45","0.0330037329390204","0.0240900114801644","0.0419174543978764"
"0 Completely dissatisfied","2008","Not Employed","(Married) couple without C. ","74","0.02096762988545","0.0163220811969653","0.0256131785739348"
"0 Completely dissatisfied","2008","Not Employed","Single parent ","6","","",""
"0 Completely dissatisfied","2008","Not Employed","Couple + C. LE 16 ","4","","",""
"0 Completely dissatisfied","2008","Not Employed","Couple + C. GT 16 ","15","","",""
"0 Completely dissatisfied","2008","Not Employed","Couple + C. LE and GT 16","1","","",""
"0 Completely dissatisfied","2008","Employed","1-pers.-HH","11","","",""
"0 Completely dissatisfied","2008","Employed","(Married) couple without C. ","22","","",""
"0 Completely dissatisfied","2008","Employed","Single parent ","2","","",""
"0 Completely dissatisfied","2008","Employed","Couple + C. LE 16 ","16","","",""
"0 Completely dissatisfied","2008","Employed","Couple + C. GT 16 ","9","","",""
"0 Completely dissatisfied","2008","Employed","Couple + C. LE and GT 16","2","","",""
"1 on Scale 1 to 10","2008","Not Employed","1-pers.-HH","43","0.0297078295291863","0.0212364945927412","0.0381791644656315"
"1 on Scale 1 to 10","2008","Not Employed","(Married) couple without C. ","88","0.0278179221005501","0.022485801444497","0.0331500427566031"
"1 on Scale 1 to 10","2008","Not Employed","Single parent ","5","","",""
"1 on Scale 1 to 10","2008","Not Employed","Couple + C. LE 16 ","5","","",""
"1 on Scale 1 to 10","2008","Not Employed","Couple + C. GT 16 ","7","","",""
"1 on Scale 1 to 10","2008","Not Employed","Couple + C. LE and GT 16","3","","",""
"1 on Scale 1 to 10","2008","Employed","1-pers.-HH","9","","",""
"1 on Scale 1 to 10","2008","Employed","(Married) couple without C. ","18","","",""
"1 on Scale 1 to 10","2008","Employed","Single parent ","4","","",""
"1 on Scale 1 to 10","2008","Employed","Couple + C. LE 16 ","4","","",""
"1 on Scale 1 to 10","2008","Employed","Couple + C. GT 16 ","12","","",""
"1 on Scale 1 to 10","2008","Employed","Couple + C. LE and GT 16","4","","",""
"2 on Scale 1 to 10","2008","Not Employed","1-pers.-HH","80","0.0564502607183936","0.0449348216017029","0.0679656998350843"
"2 on Scale 1 to 10","2008","Not Employed","(Married) couple without C. ","164","0.0443720577882411","0.037695339929812","0.0510487756466703"
"2 on Scale 1 to 10","2008","Not Employed","Single parent ","25","","",""
"2 on Scale 1 to 10","2008","Not Employed","Couple + C. LE 16 ","10","","",""
"2 on Scale 1 to 10","2008","Not Employed","Couple + C. GT 16 ","44","0.0470188267569147","0.0334069412157152","0.0606307122981143"
"2 on Scale 1 to 10","2008","Not Employed","Couple + C. LE and GT 16","6","","",""
"2 on Scale 1 to 10","2008","Employed","1-pers.-HH","30","0.0219871635560116","0.0145908298324198","0.0293834972796034"
"2 on Scale 1 to 10","2008","Employed","(Married) couple without C. ","67","0.0203620011184164","0.0156299314696484","0.0250940707671844"
"2 on Scale 1 to 10","2008","Employed","Single parent ","13","","",""
"2 on Scale 1 to 10","2008","Employed","Couple + C. LE 16 ","54","0.0267001986786697","0.0206375308775547","0.0327628664797847"
"2 on Scale 1 to 10","2008","Employed","Couple + C. GT 16 ","42","0.024888496430396","0.0187046640264794","0.0310723288343127"
"2 on Scale 1 to 10","2008","Employed","Couple + C. LE and GT 16","12","","",""
"3 on Scale 1 to 10","2008","Not Employed","1-pers.-HH","127","0.0802451003723985","0.0666897594320014","0.0938004413127956"
"3 on Scale 1 to 10","2008","Not Employed","(Married) couple without C. ","315","0.0880459872757815","0.0788583239459407","0.0972336506056223"
"3 on Scale 1 to 10","2008","Not Employed","Single parent ","24","","",""
"3 on Scale 1 to 10","2008","Not Employed","Couple + C. LE 16 ","23","","",""
