"m11125","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"0 Completely dissatisfied","2013","(Married) couple without C. ","Female","68","0.0172739880046459","0.0133792620824124","0.0211687139268793"
"0 Completely dissatisfied","2013","Single parent ","Male","6","","",""
"0 Completely dissatisfied","2013","Single parent ","Female","28","","",""
"0 Completely dissatisfied","2013","Couple + C. LE 16 ","Male","26","","",""
"0 Completely dissatisfied","2013","Couple + C. LE 16 ","Female","24","","",""
"0 Completely dissatisfied","2013","Couple + C. GT 16 ","Male","19","","",""
"0 Completely dissatisfied","2013","Couple + C. GT 16 ","Female","8","","",""
"0 Completely dissatisfied","2013","Couple + C. LE and GT 16","Male","9","","",""
"0 Completely dissatisfied","2013","Couple + C. LE and GT 16","Female","11","","",""
"1 on Scale 1 to 10","2013","1-pers.-HH","Male","20","","",""
"1 on Scale 1 to 10","2013","1-pers.-HH","Female","40","0.0176182342002402","0.0121444108770531","0.0230920575234274"
"1 on Scale 1 to 10","2013","(Married) couple without C. ","Male","47","0.0153187930138981","0.0116176317687305","0.0190199542590657"
"1 on Scale 1 to 10","2013","(Married) couple without C. ","Female","64","0.015583942083693","0.0118814650277678","0.0192864191396181"
"1 on Scale 1 to 10","2013","Single parent ","Male","10","","",""
"1 on Scale 1 to 10","2013","Single parent ","Female","25","","",""
"1 on Scale 1 to 10","2013","Couple + C. LE 16 ","Male","23","","",""
"1 on Scale 1 to 10","2013","Couple + C. LE 16 ","Female","22","","",""
"1 on Scale 1 to 10","2013","Couple + C. GT 16 ","Male","20","","",""
"1 on Scale 1 to 10","2013","Couple + C. GT 16 ","Female","13","","",""
"1 on Scale 1 to 10","2013","Couple + C. LE and GT 16","Male","9","","",""
"1 on Scale 1 to 10","2013","Couple + C. LE and GT 16","Female","6","","",""
"2 on Scale 1 to 10","2013","1-pers.-HH","Male","63","0.046241548533589","0.0363168059379226","0.0561662911292553"
"2 on Scale 1 to 10","2013","1-pers.-HH","Female","99","0.0502128522199457","0.0411264903317116","0.0592992141081798"
"2 on Scale 1 to 10","2013","(Married) couple without C. ","Male","131","0.0351687295650696","0.029617592730878","0.0407198663992613"
"2 on Scale 1 to 10","2013","(Married) couple without C. ","Female","164","0.0359797159177402","0.0304125223785172","0.0415469094569631"
"2 on Scale 1 to 10","2013","Single parent ","Male","9","","",""
"2 on Scale 1 to 10","2013","Single parent ","Female","93","0.0451378288347996","0.0367189870370433","0.0535566706325558"
"2 on Scale 1 to 10","2013","Couple + C. LE 16 ","Male","75","0.0166149236168473","0.0126058082562712","0.0206240389774234"
"2 on Scale 1 to 10","2013","Couple + C. LE 16 ","Female","59","0.0129113299627095","0.00953707856224622","0.0162855813631728"
"2 on Scale 1 to 10","2013","Couple + C. GT 16 ","Male","40","0.0201928642072434","0.0136930376088766","0.0266926908056101"
"2 on Scale 1 to 10","2013","Couple + C. GT 16 ","Female","44","0.0265745733904187","0.018766591765701","0.0343825550151364"
"2 on Scale 1 to 10","2013","Couple + C. LE and GT 16","Male","27","","",""
"2 on Scale 1 to 10","2013","Couple + C. LE and GT 16","Female","22","","",""
"3 on Scale 1 to 10","2013","1-pers.-HH","Male","111","0.0643721811703479","0.0527741427502362","0.0759702195904597"
"3 on Scale 1 to 10","2013","1-pers.-HH","Female","173","0.0791070313946482","0.0678769847008391","0.0903370780884574"
"3 on Scale 1 to 10","2013","(Married) couple without C. ","Male","238","0.0576491454907132","0.0506252076617558","0.0646730833196706"
"3 on Scale 1 to 10","2013","(Married) couple without C. ","Female","231","0.0585203549724661","0.0515038100215861","0.065536899923346"
"3 on Scale 1 to 10","2013","Single parent ","Male","20","","",""
"3 on Scale 1 to 10","2013","Single parent ","Female","109","0.0413970022864368","0.0333187853851205","0.0494752191877531"
"3 on Scale 1 to 10","2013","Couple + C. LE 16 ","Male","115","0.03790288844293","0.0319134903367554","0.0438922865491045"
"3 on Scale 1 to 10","2013","Couple + C. LE 16 ","Female","140","0.0362221974352731","0.0306376276830243","0.0418067671875219"
"3 on Scale 1 to 10","2013","Couple + C. GT 16 ","Male","85","0.0472583159694564","0.0374530537235364","0.0570635782153763"
"3 on Scale 1 to 10","2013","Couple + C. GT 16 ","Female","66","0.0416991141398216","0.0319947150581062","0.0514035132215369"
"3 on Scale 1 to 10","2013","Couple + C. LE and GT 16","Male","41","0.0376928564692694","0.0271349097805309","0.0482508031580078"
"3 on Scale 1 to 10","2013","Couple + C. LE and GT 16","Female","45","0.0396338525023946","0.0290730161965143","0.0501946888082749"
"4 on Scale 1 to 10","2013","1-pers.-HH","Male","100","0.0569908447526034","0.046035037845726","0.0679466516594808"
"4 on Scale 1 to 10","2013","1-pers.-HH","Female","172","0.0848371146958993","0.0732436943036387","0.0964305350881599"
"4 on Scale 1 to 10","2013","(Married) couple without C. ","Male","269","0.0683334620573922","0.060729763902157","0.0759371602126274"
"4 on Scale 1 to 10","2013","(Married) couple without C. ","Female","266","0.0631899281258971","0.0559169199663909","0.0704629362854034"
"4 on Scale 1 to 10","2013","Single parent ","Male","34","0.05140051084112","0.0340613039540371","0.0687397177282029"
"4 on Scale 1 to 10","2013","Single parent ","Female","136","0.0638526274251215","0.0539380737249366","0.0737671811253063"
"4 on Scale 1 to 10","2013","Couple + C. LE 16 ","Male","163","0.0435630502705547","0.0371609144202226","0.0499651861208868"
"4 on Scale 1 to 10","2013","Couple + C. LE 16 ","Female","169","0.0439809600817067","0.037852103103549","0.0501098170598645"
"4 on Scale 1 to 10","2013","Couple + C. GT 16 ","Male","93","0.0491391348250244","0.039150531902995","0.0591277377470537"
"4 on Scale 1 to 10","2013","Couple + C. GT 16 ","Female","75","0.0427476532970686","0.0329273783369326","0.0525679282572045"
"4 on Scale 1 to 10","2013","Couple + C. LE and GT 16","Male","46","0.0374712912795555","0.0269432092499167","0.0479993733091944"
"4 on Scale 1 to 10","2013","Couple + C. LE and GT 16","Female","50","0.0317482914849678","0.0222575299673414","0.0412390530025941"
"5 on Scale 1 to 10","2013","1-pers.-HH","Male","218","0.137129548712408","0.120873230591002","0.153385866833815"
"5 on Scale 1 to 10","2013","1-pers.-HH","Female","366","0.170379533226792","0.15473661119241","0.186022455261175"
"5 on Scale 1 to 10","2013","(Married) couple without C. ","Male","603","0.13634198278144","0.126000957151118","0.146683008411762"
"5 on Scale 1 to 10","2013","(Married) couple without C. ","Female","635","0.155552387828184","0.144718381983264","0.166386393673104"
"5 on Scale 1 to 10","2013","Single parent ","Male","52","0.0669842446585196","0.0473535852250999","0.0866149040919393"
"5 on Scale 1 to 10","2013","Single parent ","Female","302","0.132920040496277","0.119153130327424","0.14668695066513"
"5 on Scale 1 to 10","2013","Couple + C. LE 16 ","Male","337","0.0817746032410581","0.0731800868335862","0.0903691196485301"
"5 on Scale 1 to 10","2013","Couple + C. LE 16 ","Female","394","0.0906551945094667","0.0820734712506534","0.0992369177682799"
"5 on Scale 1 to 10","2013","Couple + C. GT 16 ","Male","186","0.107450325046799","0.0931398986518982","0.1217607514417"
"5 on Scale 1 to 10","2013","Couple + C. GT 16 ","Female","210","0.125882610697409","0.109779045369942","0.141986176024876"
"5 on Scale 1 to 10","2013","Couple + C. LE and GT 16","Male","103","0.0824344693651628","0.0671881134763278","0.0976808252539978"
"5 on Scale 1 to 10","2013","Couple + C. LE and GT 16","Female","123","0.0901097821575159","0.0746099422306896","0.105609622084342"
"6 on Scale 1 to 10","2013","1-pers.-HH","Male","159","0.090700666501038","0.0771287073711388","0.104272625630937"
"6 on Scale 1 to 10","2013","1-pers.-HH","Female","206","0.0875707644951093","0.0758096465144916","0.099331882475727"
"6 on Scale 1 to 10","2013","(Married) couple without C. ","Male","513","0.113871366135456","0.104298685768757","0.123444046502154"
"6 on Scale 1 to 10","2013","(Married) couple without C. ","Female","488","0.114357677614637","0.104844486686496","0.123870868542778"
"6 on Scale 1 to 10","2013","Single parent ","Male","55","0.100474466185272","0.0768675820065719","0.124081350363973"
"6 on Scale 1 to 10","2013","Single parent ","Female","211","0.0796973264624778","0.0687148851795587","0.0906797677453969"
"6 on Scale 1 to 10","2013","Couple + C. LE 16 ","Male","344","0.0842409533996579","0.0755295160544073","0.0929523907449086"
"6 on Scale 1 to 10","2013","Couple + C. LE 16 ","Female","320","0.076315844694485","0.068380186237472","0.0842515031514979"
"6 on Scale 1 to 10","2013","Couple + C. GT 16 ","Male","153","0.0911918552427152","0.0778889456303437","0.104494764855087"
"6 on Scale 1 to 10","2013","Couple + C. GT 16 ","Female","165","0.0999660203632866","0.0854043919838964","0.114527648742677"
"6 on Scale 1 to 10","2013","Couple + C. LE and GT 16","Male","100","0.0834290856986208","0.0680993431103501","0.0987588282868915"
"6 on Scale 1 to 10","2013","Couple + C. LE and GT 16","Female","109","0.0827482790852608","0.0678350909025763","0.0976614672679453"
"7 on Scale 1 to 10","2013","1-pers.-HH","Male","313","0.164581077183504","0.147057370636378","0.18210478373063"
"7 on Scale 1 to 10","2013","1-pers.-HH","Female","319","0.147114880278544","0.132376729002487","0.161853031554602"
"7 on Scale 1 to 10","2013","(Married) couple without C. ","Male","760","0.190394917409913","0.178563352364211","0.202226482455616"
"7 on Scale 1 to 10","2013","(Married) couple without C. ","Female","742","0.178686609499151","0.167235044976883","0.19013817402142"
"7 on Scale 1 to 10","2013","Single parent ","Male","90","0.133550285993585","0.106838793160907","0.160261778826263"
"7 on Scale 1 to 10","2013","Single parent ","Female","378","0.166777495919032","0.15166066025877","0.181894331579295"
"7 on Scale 1 to 10","2013","Couple + C. LE 16 ","Male","712","0.192729109138873","0.180357651419693","0.205100566858053"
"7 on Scale 1 to 10","2013","Couple + C. LE 16 ","Female","743","0.179981646029714","0.168499058638091","0.191464233421337"
"7 on Scale 1 to 10","2013","Couple + C. GT 16 ","Male","300","0.179215064456092","0.161492178038004","0.196937950874179"
"7 on Scale 1 to 10","2013","Couple + C. GT 16 ","Female","284","0.191080039768902","0.171994048261922","0.210166031275882"
"7 on Scale 1 to 10","2013","Couple + C. LE and GT 16","Male","223","0.192083963786715","0.170245516675667","0.213922410897763"
"7 on Scale 1 to 10","2013","Couple + C. LE and GT 16","Female","218","0.160809404391012","0.14092407583549","0.180694732946535"
"8 on Scale 1 to 10","2013","1-pers.-HH","Male","384","0.234689886278771","0.214661323726036","0.254718448831506"
"8 on Scale 1 to 10","2013","1-pers.-HH","Female","429","0.193259128173292","0.176830304139936","0.209687952206648"
"8 on Scale 1 to 10","2013","(Married) couple without C. ","Male","945","0.218621401647377","0.206166078474599","0.231076724820155"
"8 on Scale 1 to 10","2013","(Married) couple without C. ","Female","938","0.209232565575117","0.197073410524279","0.221391720625956"
"8 on Scale 1 to 10","2013","Single parent ","Male","153","0.265323321642922","0.230654434003377","0.299992209282467"
"8 on Scale 1 to 10","2013","Single parent ","Female","520","0.199628687789757","0.183419214440561","0.215838161138952"
"8 on Scale 1 to 10","2013","Couple + C. LE 16 ","Male","1127","0.287052905472577","0.272864055483653","0.301241755461501"
"8 on Scale 1 to 10","2013","Couple + C. LE 16 ","Female","1217","0.282723953745978","0.269264162327512","0.296183745164444"
"8 on Scale 1 to 10","2013","Couple + C. GT 16 ","Male","396","0.215316281428267","0.19632220131172","0.234310361544814"
"8 on Scale 1 to 10","2013","Couple + C. GT 16 ","Female","379","0.235902811767601","0.215291997568521","0.25651362596668"
"8 on Scale 1 to 10","2013","Couple + C. LE and GT 16","Male","306","0.25211819448038","0.228046222867597","0.276190166093164"
"8 on Scale 1 to 10","2013","Couple + C. LE and GT 16","Female","337","0.250616688202641","0.227157998687907","0.274075377717375"
"9 on Scale 1 to 10","2013","1-pers.-HH","Male","179","0.0939852604926626","0.0801947172687102","0.107775803716615"
"9 on Scale 1 to 10","2013","1-pers.-HH","Female","205","0.083814638198955","0.072284857377318","0.0953444190205921"
"9 on Scale 1 to 10","2013","(Married) couple without C. ","Male","451","0.101904994452927","0.0927883129485473","0.111021675957306"
"9 on Scale 1 to 10","2013","(Married) couple without C. ","Female","443","0.0947470039822467","0.0859924888681214","0.103501519096372"
"9 on Scale 1 to 10","2013","Single parent ","Male","95","0.143975339969906","0.116408228524682","0.171542451415131"
"9 on Scale 1 to 10","2013","Single parent ","Female","303","0.137389887347384","0.123429536656266","0.151350238038503"
"9 on Scale 1 to 10","2013","Couple + C. LE 16 ","Male","593","0.145607181083314","0.134544566966101","0.156669795200527"
"9 on Scale 1 to 10","2013","Couple + C. LE 16 ","Female","697","0.156591500065585","0.145729321393472","0.167453678737698"
"9 on Scale 1 to 10","2013","Couple + C. GT 16 ","Male","273","0.141943863075952","0.125817045602602","0.158070680549302"
"9 on Scale 1 to 10","2013","Couple + C. GT 16 ","Female","225","0.136229837908001","0.119576951960847","0.152882723855156"
"9 on Scale 1 to 10","2013","Couple + C. LE and GT 16","Male","196","0.133970312889108","0.115087627372578","0.152852998405638"
"9 on Scale 1 to 10","2013","Couple + C. LE and GT 16","Female","242","0.213435051665219","0.191255798843293","0.235614304487144"
"10 Completely satisfied","2013","1-pers.-HH","Male","147","0.0808778875583299","0.0679928593228476","0.0937629157938122"
"10 Completely satisfied","2013","1-pers.-HH","Female","151","0.0592880747595169","0.049461968899817","0.0691141806192168"
"10 Completely satisfied","2013","(Married) couple without C. ","Male","215","0.0506231566010581","0.0440166505730075","0.0572296626291087"
"10 Completely satisfied","2013","(Married) couple without C. ","Female","260","0.0568758263962211","0.0499525341138383","0.063799118678604"
"10 Completely satisfied","2013","Single parent ","Male","99","0.168046558560026","0.138685724369801","0.197407392750252"
"10 Completely satisfied","2013","Single parent ","Female","231","0.114216618811031","0.101318092749685","0.127115144872376"
"10 Completely satisfied","2013","Couple + C. LE 16 ","Male","390","0.0976515828709397","0.0883412684907008","0.106961897251179"
"10 Completely satisfied","2013","Couple + C. LE 16 ","Female","515","0.109437268220909","0.100106256317154","0.118768280124664"
"10 Completely satisfied","2013","Couple + C. GT 16 ","Male","234","0.124267093187144","0.109023181863615","0.139511004510673"
"10 Completely satisfied","2013","Couple + C. GT 16 ","Female","161","0.0863412454331399","0.0727062356709365","0.0999762551953434"
"10 Completely satisfied","2013","Couple + C. LE and GT 16","Male","190","0.146180400716778","0.126595529577164","0.165765271856391"
"10 Completely satisfied","2013","Couple + C. LE and GT 16","Female","148","0.0999615967664203","0.0837250428940242","0.116198150638817"
"0 Completely dissatisfied","2014","1-pers.-HH","Male","22","","",""
"0 Completely dissatisfied","2014","1-pers.-HH","Female","49","0.0230195749406593","0.0165902329254215","0.0294489169558971"
"0 Completely dissatisfied","2014","(Married) couple without C. ","Male","48","0.01090860183408","0.00767542653072376","0.0141417771374362"
"0 Completely dissatisfied","2014","(Married) couple without C. ","Female","66","0.0191655460268699","0.0149351134637268","0.0233959785900131"
"0 Completely dissatisfied","2014","Single parent ","Male","2","","",""
