"m11125","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"7 on Scale 1 to 10","2003","higher education","Male","464","0.191252621159482","0.175730120179465","0.206775122139499"
"7 on Scale 1 to 10","2003","higher education","Female","330","0.17322581049128","0.156200315663004","0.190251305319555"
"8 on Scale 1 to 10","2003","in school","Male","81","0.261829837337731","0.212164584063459","0.311495090612004"
"8 on Scale 1 to 10","2003","in school","Female","84","0.242163709323976","0.194930573537917","0.289396845110035"
"8 on Scale 1 to 10","2003","inadequately","Male","18","","",""
"8 on Scale 1 to 10","2003","inadequately","Female","29","","",""
"8 on Scale 1 to 10","2003","general elemantary","Male","216","0.225250257836669","0.198212119123781","0.252288396549558"
"8 on Scale 1 to 10","2003","general elemantary","Female","350","0.168378617707845","0.151303795144432","0.185453440271258"
"8 on Scale 1 to 10","2003","middle vocational","Male","1284","0.236367015883054","0.224968842335465","0.247765189430643"
"8 on Scale 1 to 10","2003","middle vocational","Female","1435","0.226441194533949","0.215688656575821","0.237193732492077"
"8 on Scale 1 to 10","2003","vocational + Abi","Male","132","0.258556197909844","0.219629590743064","0.297482805076624"
"8 on Scale 1 to 10","2003","vocational + Abi","Female","195","0.278587973884943","0.244818318556762","0.312357629213124"
"8 on Scale 1 to 10","2003","higher vocational","Male","241","0.253004207558311","0.225772197753037","0.280236217363585"
"8 on Scale 1 to 10","2003","higher vocational","Female","184","0.238380338576017","0.207126506474876","0.269634170677159"
"8 on Scale 1 to 10","2003","higher education","Male","719","0.270678677212456","0.253142374523002","0.28821497990191"
"8 on Scale 1 to 10","2003","higher education","Female","548","0.271576629811601","0.25156704304818","0.291586216575023"
"9 on Scale 1 to 10","2003","in school","Male","68","0.191481398745583","0.147031257343372","0.235931540147794"
"9 on Scale 1 to 10","2003","in school","Female","81","0.258923564458131","0.21062637705791","0.307220751858353"
"9 on Scale 1 to 10","2003","inadequately","Male","10","","",""
"9 on Scale 1 to 10","2003","inadequately","Female","6","","",""
"9 on Scale 1 to 10","2003","general elemantary","Male","124","0.126829731240043","0.105290835745459","0.148368626734626"
"9 on Scale 1 to 10","2003","general elemantary","Female","131","0.0675063874291163","0.0560579748450318","0.0789548000132008"
"9 on Scale 1 to 10","2003","middle vocational","Male","607","0.10558287997927","0.0973383425618873","0.113827417396653"
"9 on Scale 1 to 10","2003","middle vocational","Female","629","0.104525471999458","0.0966654405137448","0.112385503485172"
"9 on Scale 1 to 10","2003","vocational + Abi","Male","85","0.187877483259563","0.153149617086264","0.222605349432863"
"9 on Scale 1 to 10","2003","vocational + Abi","Female","97","0.125216513339688","0.100285791789367","0.15014723489001"
"9 on Scale 1 to 10","2003","higher vocational","Male","103","0.102656929972481","0.08364482787531","0.121669032069652"
"9 on Scale 1 to 10","2003","higher vocational","Female","93","0.118410821781928","0.0947119425441068","0.142109701019749"
"9 on Scale 1 to 10","2003","higher education","Male","352","0.141887862205866","0.128115888017842","0.155659836393891"
"9 on Scale 1 to 10","2003","higher education","Female","288","0.132015257380968","0.116786372772391","0.147244141989545"
"10 Completely satisfied","2003","in school","Male","72","0.270183635492189","0.220018595549082","0.320348675435296"
"10 Completely satisfied","2003","in school","Female","63","0.195496025728596","0.151770240918622","0.239221810538571"
"10 Completely satisfied","2003","inadequately","Male","13","","",""
"10 Completely satisfied","2003","inadequately","Female","6","","",""
"10 Completely satisfied","2003","general elemantary","Male","121","0.129405826769502","0.107681405433486","0.151130248105519"
"10 Completely satisfied","2003","general elemantary","Female","112","0.0688973923541716","0.0573402604580048","0.0804545242503385"
"10 Completely satisfied","2003","middle vocational","Male","369","0.0682001429074379","0.0614369238894181","0.0749633619254578"
"10 Completely satisfied","2003","middle vocational","Female","403","0.0700909528623947","0.0635319500480001","0.0766499556767893"
"10 Completely satisfied","2003","vocational + Abi","Male","35","0.0671215973763541","0.0448744865943745","0.0893687081583337"
"10 Completely satisfied","2003","vocational + Abi","Female","57","0.0708546823409753","0.0515269965959797","0.090182368085971"
"10 Completely satisfied","2003","higher vocational","Male","46","0.0508476461618652","0.0370863248157448","0.0646089675079856"
"10 Completely satisfied","2003","higher vocational","Female","35","0.0411195844722873","0.0265547495042932","0.0556844194402815"
"10 Completely satisfied","2003","higher education","Male","164","0.0663267884708947","0.0565049341396184","0.0761486428021709"
"10 Completely satisfied","2003","higher education","Female","121","0.0674644624593163","0.0561802770157612","0.0787486479028714"
"0 Completely dissatisfied","2004","in school","Male","2","","",""
"0 Completely dissatisfied","2004","in school","Female","","","",""
"0 Completely dissatisfied","2004","inadequately","Male","4","","",""
"0 Completely dissatisfied","2004","inadequately","Female","9","","",""
"0 Completely dissatisfied","2004","general elemantary","Male","13","","",""
"0 Completely dissatisfied","2004","general elemantary","Female","49","0.0334451550598188","0.0250285491846642","0.0418617609349734"
"0 Completely dissatisfied","2004","middle vocational","Male","73","0.0160633960991882","0.0126354727426833","0.0194913194556931"
"0 Completely dissatisfied","2004","middle vocational","Female","76","0.0184648610068621","0.0149520280586266","0.0219776939550976"
"0 Completely dissatisfied","2004","vocational + Abi","Male","3","","",""
"0 Completely dissatisfied","2004","vocational + Abi","Female","3","","",""
"0 Completely dissatisfied","2004","higher vocational","Male","15","","",""
"0 Completely dissatisfied","2004","higher vocational","Female","12","","",""
"0 Completely dissatisfied","2004","higher education","Male","19","","",""
"0 Completely dissatisfied","2004","higher education","Female","14","","",""
"1 on Scale 1 to 10","2004","in school","Male","","","",""
"1 on Scale 1 to 10","2004","in school","Female","1","","",""
"1 on Scale 1 to 10","2004","inadequately","Male","2","","",""
"1 on Scale 1 to 10","2004","inadequately","Female","4","","",""
"1 on Scale 1 to 10","2004","general elemantary","Male","13","","",""
"1 on Scale 1 to 10","2004","general elemantary","Female","40","0.024504026681096","0.0172665262628517","0.0317415270993402"
"1 on Scale 1 to 10","2004","middle vocational","Male","75","0.0163375329382763","0.0128809645912311","0.0197941012853216"
"1 on Scale 1 to 10","2004","middle vocational","Female","58","0.0114120923221451","0.00864054795474371","0.0141836366895464"
"1 on Scale 1 to 10","2004","vocational + Abi","Male","6","","",""
"1 on Scale 1 to 10","2004","vocational + Abi","Female","3","","",""
"1 on Scale 1 to 10","2004","higher vocational","Male","13","","",""
"1 on Scale 1 to 10","2004","higher vocational","Female","8","","",""
"1 on Scale 1 to 10","2004","higher education","Male","17","","",""
"1 on Scale 1 to 10","2004","higher education","Female","13","","",""
"2 on Scale 1 to 10","2004","in school","Male","1","","",""
"2 on Scale 1 to 10","2004","in school","Female","2","","",""
"2 on Scale 1 to 10","2004","inadequately","Male","2","","",""
"2 on Scale 1 to 10","2004","inadequately","Female","9","","",""
"2 on Scale 1 to 10","2004","general elemantary","Male","29","","",""
"2 on Scale 1 to 10","2004","general elemantary","Female","87","0.0529205894984964","0.0424405560878907","0.063400622909102"
"2 on Scale 1 to 10","2004","middle vocational","Male","178","0.0399079843286176","0.0345707633333441","0.0452452053238912"
"2 on Scale 1 to 10","2004","middle vocational","Female","170","0.0368716378565393","0.0319544154607009","0.0417888602523777"
"2 on Scale 1 to 10","2004","vocational + Abi","Male","10","","",""
"2 on Scale 1 to 10","2004","vocational + Abi","Female","20","","",""
"2 on Scale 1 to 10","2004","higher vocational","Male","20","","",""
"2 on Scale 1 to 10","2004","higher vocational","Female","14","","",""
"2 on Scale 1 to 10","2004","higher education","Male","64","0.0315219746776881","0.0245563293226484","0.0384876200327279"
"2 on Scale 1 to 10","2004","higher education","Female","52","0.0337632317424967","0.025596496326454","0.0419299671585394"
"3 on Scale 1 to 10","2004","in school","Male","3","","",""
"3 on Scale 1 to 10","2004","in school","Female","6","","",""
"3 on Scale 1 to 10","2004","inadequately","Male","6","","",""
"3 on Scale 1 to 10","2004","inadequately","Female","14","","",""
"3 on Scale 1 to 10","2004","general elemantary","Male","36","0.0455896044425672","0.0314834400572217","0.0596957688279128"
"3 on Scale 1 to 10","2004","general elemantary","Female","138","0.0887714884853185","0.0754575197136499","0.102085457256987"
"3 on Scale 1 to 10","2004","middle vocational","Male","266","0.0521616324260609","0.0460988554911535","0.0582244093609683"
"3 on Scale 1 to 10","2004","middle vocational","Female","317","0.0615409784463603","0.0552702007449093","0.0678117561478114"
"3 on Scale 1 to 10","2004","vocational + Abi","Male","22","","",""
"3 on Scale 1 to 10","2004","vocational + Abi","Female","34","0.0549809243909805","0.0378105382171561","0.0721513105648048"
"3 on Scale 1 to 10","2004","higher vocational","Male","59","0.0676169315092557","0.0515314122484918","0.0837024507700196"
"3 on Scale 1 to 10","2004","higher vocational","Female","29","","",""
"3 on Scale 1 to 10","2004","higher education","Male","107","0.0533551109830531","0.0443954551622212","0.062314766803885"
"3 on Scale 1 to 10","2004","higher education","Female","78","0.0395995536930788","0.0307818393948714","0.0484172679912862"
"4 on Scale 1 to 10","2004","in school","Male","1","","",""
"4 on Scale 1 to 10","2004","in school","Female","7","","",""
"4 on Scale 1 to 10","2004","inadequately","Male","6","","",""
"4 on Scale 1 to 10","2004","inadequately","Female","9","","",""
"4 on Scale 1 to 10","2004","general elemantary","Male","50","0.055920183289046","0.0403821124311206","0.0714582541469714"
"4 on Scale 1 to 10","2004","general elemantary","Female","115","0.0675317955265251","0.0557847595880536","0.0792788314649965"
"4 on Scale 1 to 10","2004","middle vocational","Male","290","0.0580353864489347","0.0516602043456292","0.0644105685522402"
"4 on Scale 1 to 10","2004","middle vocational","Female","315","0.0583258782560457","0.052210652261716","0.0644411042503754"
"4 on Scale 1 to 10","2004","vocational + Abi","Male","20","","",""
"4 on Scale 1 to 10","2004","vocational + Abi","Female","33","0.0541922776070598","0.0371383707561417","0.0712461844579779"
"4 on Scale 1 to 10","2004","higher vocational","Male","54","0.0520167379718864","0.0377907624160392","0.0662427135277336"
"4 on Scale 1 to 10","2004","higher vocational","Female","40","0.0637576994378574","0.0457099850250828","0.081805413850632"
"4 on Scale 1 to 10","2004","higher education","Male","118","0.0462958551605833","0.0379188717345294","0.0546728385866373"
"4 on Scale 1 to 10","2004","higher education","Female","105","0.0600032542638941","0.0492649605539849","0.0707415479738033"
"5 on Scale 1 to 10","2004","in school","Male","14","","",""
"5 on Scale 1 to 10","2004","in school","Female","17","","",""
"5 on Scale 1 to 10","2004","inadequately","Male","16","","",""
"5 on Scale 1 to 10","2004","inadequately","Female","33","0.223614712076527","0.157156530711116","0.290072893441937"
"5 on Scale 1 to 10","2004","general elemantary","Male","84","0.126844889356311","0.104339287314868","0.149350491397753"
"5 on Scale 1 to 10","2004","general elemantary","Female","330","0.187494856987351","0.169223749520881","0.205765964453822"
"5 on Scale 1 to 10","2004","middle vocational","Male","772","0.150935015475264","0.141174015143824","0.160696015806704"
"5 on Scale 1 to 10","2004","middle vocational","Female","918","0.173955425031968","0.164064149939967","0.183846700123968"
"5 on Scale 1 to 10","2004","vocational + Abi","Male","53","0.12523233148783","0.0957757858220428","0.154688877153618"
"5 on Scale 1 to 10","2004","vocational + Abi","Female","83","0.131317080878175","0.105875446462973","0.156758715293377"
"5 on Scale 1 to 10","2004","higher vocational","Male","131","0.150895997282185","0.127964655329832","0.173827339234539"
"5 on Scale 1 to 10","2004","higher vocational","Female","118","0.162843139421909","0.135569071669012","0.190117207174807"
"5 on Scale 1 to 10","2004","higher education","Male","247","0.0968250639328972","0.0850357210074054","0.108614406858389"
"5 on Scale 1 to 10","2004","higher education","Female","215","0.145368081431539","0.129431000258805","0.161305162604272"
"6 on Scale 1 to 10","2004","in school","Male","10","","",""
"6 on Scale 1 to 10","2004","in school","Female","19","","",""
"6 on Scale 1 to 10","2004","inadequately","Male","15","","",""
"6 on Scale 1 to 10","2004","inadequately","Female","20","","",""
"6 on Scale 1 to 10","2004","general elemantary","Male","80","0.0888207874849613","0.0695824446718329","0.10805913029809"
"6 on Scale 1 to 10","2004","general elemantary","Female","194","0.103273878099896","0.0890282275619614","0.11751952863783"
"6 on Scale 1 to 10","2004","middle vocational","Male","564","0.111794789483848","0.103202749294587","0.12038682967311"
