"m11125","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","2006","16-34 y.","Male","6","","","","0"
"0 Completely dissatisfied","2006","35-65 y.","Male","68","0.0156962645076216","0.0125430027588494","0.0188495262563938","0"
"0 Completely dissatisfied","2006","35-65 y.","Female","69","0.0132144977860413","0.010426622502555","0.0160023730695276","0"
"0 Completely dissatisfied","2006","66 and older","Male","57","0.0314693728427367","0.0239882295334799","0.0389505161519934","0"
"0 Completely dissatisfied","2006","66 and older","Female","77","0.0295552997426018","0.022752753954017","0.0363578455311866","0"
"1 on Scale 1 to 10","2006","16-34 y.","Female","7","","","","1"
"1 on Scale 1 to 10","2006","16-34 y.","Male","5","","","","1"
"1 on Scale 1 to 10","2006","35-65 y.","Female","61","0.0115669841096904","0.00895650440358167","0.0141774638157991","1"
"1 on Scale 1 to 10","2006","35-65 y.","Male","51","0.0118115365112435","0.00907078040930272","0.0145522926131843","1"
"1 on Scale 1 to 10","2006","66 and older","Female","86","0.0403740168813875","0.0324677699785639","0.0482802637842111","1"
"1 on Scale 1 to 10","2006","66 and older","Male","38","0.024946134154396","0.0182629537897914","0.0316293145190006","1"
"10 Completely satisfied","2006","16-34 y.","Female","377","0.136984950969536","0.124015791729933","0.14995411020914","10"
"10 Completely satisfied","2006","16-34 y.","Male","380","0.150540513394753","0.13635153231294","0.164729494476566","10"
"10 Completely satisfied","2006","35-65 y.","Female","398","0.0642348921431489","0.0582493216002953","0.0702204626860026","10"
"10 Completely satisfied","2006","35-65 y.","Male","331","0.0551408420354377","0.0493503224236672","0.0609313616472082","10"
"10 Completely satisfied","2006","66 and older","Female","72","0.0348656802668038","0.027497481304884","0.0422338792287235","10"
"10 Completely satisfied","2006","66 and older","Male","72","0.0303757988916446","0.0230216430517406","0.0377299547315486","10"
"2 on Scale 1 to 10","2006","16-34 y.","Female","35","0.0178966368091972","0.0128959400433947","0.0228973335749997","2"
"2 on Scale 1 to 10","2006","16-34 y.","Male","22","","","","2"
"2 on Scale 1 to 10","2006","35-65 y.","Female","162","0.0277667019812777","0.0237554123099038","0.0317779916526515","2"
"2 on Scale 1 to 10","2006","66 and older","Female","143","0.0653677925840231","0.0554395889921002","0.0752959961759461","2"
"2 on Scale 1 to 10","2006","66 and older","Male","96","0.0465251802784837","0.0374997919429777","0.0555505686139896","2"
"2 on Scale 1 to 10","2006","35-65 y.","Male","160","0.0331564182644915","0.0286142918657117","0.0376985446632713","2"
"3 on Scale 1 to 10","2006","16-34 y.","Female","70","0.026823093325593","0.0207288956584889","0.0329172909926972","3"
"3 on Scale 1 to 10","2006","16-34 y.","Male","50","0.0271746236789636","0.0207232471106218","0.0336260002473053","3"
"3 on Scale 1 to 10","2006","35-65 y.","Female","338","0.057629923321776","0.0519404587850643","0.0633193878584876","3"
"3 on Scale 1 to 10","2006","66 and older","Female","214","0.0944623640822651","0.082714712674581","0.106210015489949","3"
"3 on Scale 1 to 10","2006","66 and older","Male","167","0.0843610160224815","0.0724513306336127","0.0962707014113503","3"
"3 on Scale 1 to 10","2006","35-65 y.","Male","322","0.0603914733018025","0.0543483898933647","0.0664345567102403","3"
"4 on Scale 1 to 10","2006","16-34 y.","Female","99","0.0443574242279705","0.0365914291007625","0.0521234193551784","4"
"4 on Scale 1 to 10","2006","16-34 y.","Male","60","0.0314437238623573","0.0245193167385062","0.0383681309862085","4"
"4 on Scale 1 to 10","2006","35-65 y.","Female","383","0.065609435985916","0.0595646072002433","0.0716542647715888","4"
"4 on Scale 1 to 10","2006","35-65 y.","Male","359","0.0702654250164172","0.0637813559639472","0.0767494940688871","4"
"4 on Scale 1 to 10","2006","66 and older","Female","220","0.0894828394386064","0.0780176208462889","0.100948058030924","4"
"4 on Scale 1 to 10","2006","66 and older","Male","167","0.0794059934247767","0.0678201417506758","0.0909918450988775","4"
"5 on Scale 1 to 10","2006","16-34 y.","Female","203","0.0732883596807456","0.0634583030725762","0.0831184162889149","5"
"5 on Scale 1 to 10","2006","35-65 y.","Male","803","0.137689934672491","0.128948552132363","0.146431317212619","5"
"5 on Scale 1 to 10","2006","66 and older","Female","509","0.217642601963102","0.201068006215601","0.234217197710603","5"
"5 on Scale 1 to 10","2006","66 and older","Male","424","0.206096150453651","0.188762655243888","0.223429645663414","5"
"5 on Scale 1 to 10","2006","16-34 y.","Male","151","0.0727290014001716","0.0624248951410497","0.0830331076592936","5"
"5 on Scale 1 to 10","2006","35-65 y.","Female","907","0.145801197420263","0.137185376676435","0.154417018164091","5"
"6 on Scale 1 to 10","2006","16-34 y.","Female","191","0.0680491502430016","0.0585502338213572","0.0775480666646461","6"
"6 on Scale 1 to 10","2006","16-34 y.","Male","182","0.0700591922994359","0.0599314324715749","0.0801869521272968","6"
"6 on Scale 1 to 10","2006","35-65 y.","Female","660","0.101717276598735","0.0943375458705829","0.109097007326888","6"
"6 on Scale 1 to 10","2006","35-65 y.","Male","657","0.101223110353825","0.0935713195342935","0.108874901173356","6"
"6 on Scale 1 to 10","2006","66 and older","Male","249","0.119728039883984","0.105816550736026","0.133639529031942","6"
"6 on Scale 1 to 10","2006","66 and older","Female","293","0.116474707631306","0.103589432357351","0.129359982905261","6"
"7 on Scale 1 to 10","2006","16-34 y.","Female","430","0.160569995579423","0.146721880915363","0.174418110243483","7"
"7 on Scale 1 to 10","2006","16-34 y.","Male","379","0.153404639512881","0.139105484733886","0.167703794291875","7"
"7 on Scale 1 to 10","2006","35-65 y.","Female","1177","0.174017172577299","0.164761282394001","0.183273062760598","7"
"7 on Scale 1 to 10","2006","35-65 y.","Male","1115","0.186172918103884","0.176298270100214","0.196047566107553","7"
"7 on Scale 1 to 10","2006","66 and older","Female","315","0.124566364274081","0.111302184413335","0.137830544134826","7"
"7 on Scale 1 to 10","2006","66 and older","Male","317","0.143089268229014","0.128084179315891","0.158094357142136","7"
"8 on Scale 1 to 10","2006","16-34 y.","Female","750","0.28524283268267","0.268211335039494","0.302274330325847","8"
"8 on Scale 1 to 10","2006","16-34 y.","Male","710","0.276709451043943","0.258958502323244","0.294460399764642","8"
"8 on Scale 1 to 10","2006","35-65 y.","Female","1583","0.238874369722655","0.228464397261759","0.249284342183552","8"
"8 on Scale 1 to 10","2006","35-65 y.","Male","1478","0.230498018131027","0.219813971601639","0.241182064660415","8"
"8 on Scale 1 to 10","2006","66 and older","Female","349","0.13945908971269","0.125544270531651","0.153373908893729","8"
"8 on Scale 1 to 10","2006","66 and older","Male","400","0.179666455197459","0.163215315659835","0.196117594735083","8"
"9 on Scale 1 to 10","2006","16-34 y.","Female","531","0.179893354775264","0.16540533817697","0.194381371373559","9"
"9 on Scale 1 to 10","2006","16-34 y.","Male","495","0.197711480860362","0.181908667493628","0.213514294227096","9"
"9 on Scale 1 to 10","2006","35-65 y.","Female","707","0.0995675483531967","0.0922574855809191","0.106877611125474","9"
"9 on Scale 1 to 10","2006","35-65 y.","Male","625","0.097954059101759","0.090413164885508","0.10549495331801","9"
"9 on Scale 1 to 10","2006","66 and older","Female","103","0.0477492434231337","0.0391842446746013","0.0563142421716661","9"
"9 on Scale 1 to 10","2006","66 and older","Male","105","0.0543365906213732","0.044622956614814","0.0640502246279325","9"
"0 Completely dissatisfied","2007","16-34 y.","Female","5","","","","0"
"0 Completely dissatisfied","2007","16-34 y.","Male","4","","","","0"
"0 Completely dissatisfied","2007","35-65 y.","Female","49","0.00923080980238103","0.00680351886666542","0.0116581007380966","0"
"0 Completely dissatisfied","2007","35-65 y.","Male","60","0.0149888084397573","0.0117793324978457","0.0181982843816689","0"
"0 Completely dissatisfied","2007","66 and older","Male","45","0.0204561175776987","0.014322469840721","0.0265897653146765","0"
"0 Completely dissatisfied","2007","66 and older","Female","67","0.0282523109070989","0.0215403235331423","0.0349642982810555","0"
"1 on Scale 1 to 10","2007","16-34 y.","Female","14","","","","1"
"1 on Scale 1 to 10","2007","16-34 y.","Male","5","","","","1"
"1 on Scale 1 to 10","2007","35-65 y.","Female","64","0.0119342318751741","0.00917806284255605","0.0146904009077921","1"
"1 on Scale 1 to 10","2007","66 and older","Male","40","0.0219734910011257","0.0156213501484657","0.0283256318537856","1"
"1 on Scale 1 to 10","2007","35-65 y.","Male","68","0.0147797729148691","0.0115924172463278","0.0179671285834105","1"
"1 on Scale 1 to 10","2007","66 and older","Female","63","0.0325418167429212","0.0253542087507505","0.039729424735092","1"
"10 Completely satisfied","2007","16-34 y.","Female","286","0.120160421961346","0.107355776528627","0.132965067394065","10"
"10 Completely satisfied","2007","16-34 y.","Male","328","0.146043346336628","0.131441581293682","0.160645111379574","10"
"10 Completely satisfied","2007","35-65 y.","Female","299","0.0523676889841067","0.0467135390489252","0.0580218389192881","10"
"10 Completely satisfied","2007","35-65 y.","Male","224","0.0437939346621581","0.0383887228444517","0.0491991464798645","10"
"10 Completely satisfied","2007","66 and older","Female","59","0.0275414988649474","0.0209120609363177","0.0341709367935771","10"
"10 Completely satisfied","2007","66 and older","Male","54","0.0289594404359756","0.0216932120428362","0.036225668829115","10"
"2 on Scale 1 to 10","2007","16-34 y.","Female","34","0.0146847796944268","0.00994774679264393","0.0194218125962097","2"
"2 on Scale 1 to 10","2007","16-34 y.","Male","17","","","","2"
"2 on Scale 1 to 10","2007","66 and older","Female","138","0.0665032986003081","0.056410180115316","0.0765964170853002","2"
"2 on Scale 1 to 10","2007","35-65 y.","Female","174","0.0330000849460465","0.02846603360823","0.037534136283863","2"
"2 on Scale 1 to 10","2007","35-65 y.","Male","155","0.0330192487848462","0.0282994607357247","0.0377390368339677","2"
"2 on Scale 1 to 10","2007","66 and older","Male","103","0.0520915379384248","0.0424629618593178","0.0617201140175318","2"
"3 on Scale 1 to 10","2007","16-34 y.","Female","66","0.0211132464640591","0.0154517815232477","0.0267747114048704","3"
"3 on Scale 1 to 10","2007","16-34 y.","Male","46","0.0197061205275839","0.0139593313169694","0.0254529097381985","3"
"3 on Scale 1 to 10","2007","35-65 y.","Female","308","0.0582778974466508","0.052331841302854","0.0642239535904477","3"
"3 on Scale 1 to 10","2007","35-65 y.","Male","302","0.0589536452383368","0.0527322065191047","0.065175083957569","3"
"3 on Scale 1 to 10","2007","66 and older","Female","200","0.0878808896161375","0.0764120261136094","0.0993497531186655","3"
"3 on Scale 1 to 10","2007","66 and older","Male","187","0.0925159783469051","0.0799607925853695","0.105071164108441","3"
"4 on Scale 1 to 10","2007","16-34 y.","Female","90","0.0394717422902385","0.0318037210182993","0.0471397635621777","4"
"4 on Scale 1 to 10","2007","16-34 y.","Male","67","0.0205817691060358","0.0147113109394673","0.0264522272726043","4"
"4 on Scale 1 to 10","2007","35-65 y.","Female","354","0.0662884231625964","0.0599738950325224","0.0726029512926704","4"
"4 on Scale 1 to 10","2007","35-65 y.","Male","322","0.063695397309137","0.0572449090051886","0.0701458856130854","4"
"4 on Scale 1 to 10","2007","66 and older","Female","227","0.103841820139485","0.0914844553649187","0.116199184914052","4"
"4 on Scale 1 to 10","2007","66 and older","Male","169","0.0871087014455227","0.0748897038341851","0.0993276990568603","4"
"5 on Scale 1 to 10","2007","66 and older","Female","468","0.192670419943983","0.176693967953338","0.208646871934627","5"
"5 on Scale 1 to 10","2007","16-34 y.","Female","200","0.0909902563983484","0.0796645108216358","0.102316001975061","5"
"5 on Scale 1 to 10","2007","16-34 y.","Male","143","0.0802051945140824","0.0689748448293455","0.0914355441988193","5"
"5 on Scale 1 to 10","2007","35-65 y.","Female","837","0.151997186822563","0.142884800828216","0.16110957281691","5"
"5 on Scale 1 to 10","2007","35-65 y.","Male","715","0.14323188912757","0.133978911879809","0.152484866375331","5"
"5 on Scale 1 to 10","2007","66 and older","Male","390","0.189091065271638","0.172123605688147","0.206058524855129","5"
"6 on Scale 1 to 10","2007","16-34 y.","Female","180","0.0747714085835588","0.0644133731760029","0.0851294439911147","6"
"6 on Scale 1 to 10","2007","16-34 y.","Male","142","0.0592903219245809","0.049525456440001","0.0690551874091607","6"
"6 on Scale 1 to 10","2007","66 and older","Female","344","0.135487423971172","0.121623615989432","0.149351231952912","6"
"6 on Scale 1 to 10","2007","35-65 y.","Female","643","0.108338766156211","0.100450027444931","0.116227504867491","6"
"6 on Scale 1 to 10","2007","35-65 y.","Male","651","0.115552691162417","0.107108539943336","0.123996842381499","6"
"6 on Scale 1 to 10","2007","66 and older","Male","270","0.137946374883907","0.123004071029727","0.152888678738087","6"
"7 on Scale 1 to 10","2007","16-34 y.","Female","422","0.159512507193925","0.145093077430827","0.173931936957024","7"
"7 on Scale 1 to 10","2007","35-65 y.","Male","1062","0.187617608661938","0.177305510551676","0.197929706772199","7"
"7 on Scale 1 to 10","2007","16-34 y.","Male","393","0.165247834131026","0.149891299620107","0.180604368641945","7"
"7 on Scale 1 to 10","2007","35-65 y.","Female","1092","0.174209209025736","0.164582313505058","0.183836104546415","7"
"7 on Scale 1 to 10","2007","66 and older","Male","337","0.15345703783537","0.137839477821661","0.16907459784908","7"
"7 on Scale 1 to 10","2007","66 and older","Female","336","0.137105878244965","0.123172572186062","0.151039184303869","7"
"8 on Scale 1 to 10","2007","16-34 y.","Female","692","0.280945430950634","0.263245278799034","0.298645583102233","8"
"8 on Scale 1 to 10","2007","16-34 y.","Male","656","0.306804594993607","0.287736587132809","0.325872602854406","8"
"8 on Scale 1 to 10","2007","35-65 y.","Female","1482","0.235712444964996","0.224939477787105","0.246485412142887","8"
"8 on Scale 1 to 10","2007","35-65 y.","Male","1381","0.231621975622035","0.220478842058796","0.242765109185274","8"
"8 on Scale 1 to 10","2007","66 and older","Female","337","0.145275251791979","0.131000901764633","0.159549601819326","8"
"8 on Scale 1 to 10","2007","66 and older","Male","352","0.168308972789908","0.152097221998917","0.1845207235809","8"
"9 on Scale 1 to 10","2007","16-34 y.","Female","488","0.191587443824881","0.176089105599335","0.207085782050427","9"
"9 on Scale 1 to 10","2007","35-65 y.","Female","661","0.0986432568135386","0.0910749671838032","0.106211546443274","9"
"9 on Scale 1 to 10","2007","35-65 y.","Male","566","0.0927450280769358","0.0850830662408009","0.100406989913071","9"
"9 on Scale 1 to 10","2007","16-34 y.","Male","446","0.190487244979662","0.174250784747194","0.20672370521213","9"
"9 on Scale 1 to 10","2007","66 and older","Female","102","0.042899391177002","0.0346911190740128","0.0511076632799911","9"
"9 on Scale 1 to 10","2007","66 and older","Male","99","0.0480912824735233","0.0388202925775679","0.0573622723694787","9"
