"plh0182","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"6 on Scale 1 to 10","2018","16-34 y.","no migration background","319","0.0830955718647481","0.0745254913176926","0.0916656524118036","6"
"6 on Scale 1 to 10","2018","66 and older","indirect migration background","1","","","","6"
"6 on Scale 1 to 10","2018","16-34 y.","indirect migration background","71","0.0772043285559695","0.0605016090926412","0.0939070480192977","6"
"6 on Scale 1 to 10","2018","35-65 y.","no migration background","874","0.0838394633812219","0.0786659148898403","0.0890130118726034","6"
"6 on Scale 1 to 10","2018","35-65 y.","indirect migration background","56","0.0630750846581517","0.0451937376279098","0.0809564316883936","6"
"6 on Scale 1 to 10","2018","66 and older","no migration background","343","0.0798362323705823","0.0719866250231868","0.0876858397179779","6"
"6 on Scale 1 to 10","2018","66 and older","direct migration background","53","0.126996423714422","0.0973324609589483","0.156660386469895","6"
"6 on Scale 1 to 10","2018","16-34 y.","direct migration background","278","0.101115190289399","0.0909725179807946","0.111257862598004","6"
"7 on Scale 1 to 10","2018","16-34 y.","direct migration background","657","0.207958016625851","0.19430419871578","0.221611834535922","7"
"7 on Scale 1 to 10","2018","16-34 y.","no migration background","837","0.211608449816468","0.198926926881513","0.224289972751422","7"
"7 on Scale 1 to 10","2018","35-65 y.","indirect migration background","153","0.219874788071902","0.189410657342403","0.250338918801401","7"
"7 on Scale 1 to 10","2018","66 and older","no migration background","793","0.176290459845018","0.165254329903264","0.187326589786773","7"
"7 on Scale 1 to 10","2018","16-34 y.","indirect migration background","194","0.196491181913895","0.171626641091158","0.221355722736631","7"
"7 on Scale 1 to 10","2018","35-65 y.","direct migration background","973","0.224342245079575","0.21263239374818","0.236052096410969","7"
"7 on Scale 1 to 10","2018","66 and older","indirect migration background","2","","","","7"
"7 on Scale 1 to 10","2018","35-65 y.","no migration background","2140","0.200987431837545","0.193506774795812","0.208468088879278","7"
"7 on Scale 1 to 10","2018","66 and older","direct migration background","90","0.164619592732158","0.131582006151867","0.197657179312448","7"
"8 on Scale 1 to 10","2018","16-34 y.","indirect migration background","311","0.326287813877577","0.296948414705283","0.355627213049871","8"
"8 on Scale 1 to 10","2018","16-34 y.","no migration background","1402","0.372311389430177","0.357302131760595","0.38732064709976","8"
"8 on Scale 1 to 10","2018","16-34 y.","direct migration background","875","0.318674125942158","0.302997845843818","0.334350406040498","8"
"8 on Scale 1 to 10","2018","35-65 y.","no migration background","4006","0.355826984412001","0.346889831412526","0.364764137411476","8"
"8 on Scale 1 to 10","2018","35-65 y.","direct migration background","1457","0.299131160247308","0.286277998148946","0.311984322345669","8"
"8 on Scale 1 to 10","2018","35-65 y.","indirect migration background","212","0.307237339997131","0.273302316798154","0.341172363196107","8"
"8 on Scale 1 to 10","2018","66 and older","no migration background","1676","0.356684206654923","0.342811238201278","0.370557175108569","8"
"8 on Scale 1 to 10","2018","66 and older","direct migration background","162","0.371684949470112","0.328632126887848","0.414737772052376","8"
"8 on Scale 1 to 10","2018","66 and older","indirect migration background","6","","","","8"
"9 on Scale 1 to 10","2018","35-65 y.","no migration background","1908","0.157454211015911","0.150655096046171","0.16425332598565","9"
"9 on Scale 1 to 10","2018","16-34 y.","direct migration background","476","0.131192916577174","0.119834728857528","0.14255110429682","9"
"9 on Scale 1 to 10","2018","16-34 y.","indirect migration background","183","0.17133562372152","0.147756549099624","0.194914698343415","9"
"9 on Scale 1 to 10","2018","35-65 y.","direct migration background","646","0.135903663880737","0.126284054317185","0.145523273444289","9"
"9 on Scale 1 to 10","2018","35-65 y.","indirect migration background","134","0.198809242340325","0.169452682102619","0.228165802578031","9"
"9 on Scale 1 to 10","2018","66 and older","direct migration background","42","0.0915973882260713","0.0658989848020792","0.117295791650063","9"
"9 on Scale 1 to 10","2018","16-34 y.","no migration background","732","0.164894082047646","0.15337262928771","0.176415534807581","9"
"9 on Scale 1 to 10","2018","66 and older","no migration background","742","0.14533559871452","0.135128574112872","0.155542623316168","9"
"9 on Scale 1 to 10","2018","66 and older","indirect migration background","6","","","","9"
"0 Completely dissatisfied","2019","16-34 y.","no migration background","12","","","","0"
"0 Completely dissatisfied","2019","16-34 y.","direct migration background","18","","","","0"
"0 Completely dissatisfied","2019","16-34 y.","indirect migration background","4","","","","0"
"0 Completely dissatisfied","2019","35-65 y.","no migration background","18","","","","0"
"0 Completely dissatisfied","2019","66 and older","no migration background","16","","","","0"
"0 Completely dissatisfied","2019","66 and older","direct migration background","1","","","","0"
"0 Completely dissatisfied","2019","35-65 y.","direct migration background","29","","","","0"
"0 Completely dissatisfied","2019","35-65 y.","indirect migration background","2","","","","0"
"0 Completely dissatisfied","2019","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","2019","16-34 y.","no migration background","16","","","","1"
"1 on Scale 1 to 10","2019","16-34 y.","indirect migration background","4","","","","1"
"1 on Scale 1 to 10","2019","35-65 y.","no migration background","22","","","","1"
"1 on Scale 1 to 10","2019","35-65 y.","direct migration background","13","","","","1"
"1 on Scale 1 to 10","2019","66 and older","no migration background","20","","","","1"
"1 on Scale 1 to 10","2019","66 and older","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2019","35-65 y.","indirect migration background","3","","","","1"
"1 on Scale 1 to 10","2019","66 and older","direct migration background","1","","","","1"
"1 on Scale 1 to 10","2019","16-34 y.","direct migration background","9","","","","1"
"10 Completely satisfied","2019","16-34 y.","no migration background","231","0.0582999352663882","0.0507925874743302","0.0658072830584462","10"
"10 Completely satisfied","2019","16-34 y.","direct migration background","389","0.10654858583148","0.0949321536624127","0.118165018000546","10"
"10 Completely satisfied","2019","16-34 y.","indirect migration background","96","0.099666835742713","0.079897560064937","0.119436111420489","10"
"10 Completely satisfied","2019","35-65 y.","no migration background","731","0.0457454866869416","0.0419661091269442","0.049524864246939","10"
"10 Completely satisfied","2019","35-65 y.","direct migration background","535","0.0971046628489624","0.0884744489565407","0.105734876741384","10"
"10 Completely satisfied","2019","35-65 y.","indirect migration background","57","0.0446779370915445","0.0302257118120086","0.0591301623710805","10"
"10 Completely satisfied","2019","66 and older","no migration background","485","0.0954224598792647","0.0870823126135961","0.103762607144933","10"
"10 Completely satisfied","2019","66 and older","direct migration background","52","0.0822933481087201","0.0573422629486735","0.107244433268767","10"
"10 Completely satisfied","2019","66 and older","indirect migration background","5","","","","10"
"2 on Scale 1 to 10","2019","16-34 y.","direct migration background","28","","","","2"
"2 on Scale 1 to 10","2019","35-65 y.","no migration background","93","0.0106998196081348","0.00883873415470988","0.0125609050615598","2"
"2 on Scale 1 to 10","2019","66 and older","direct migration background","6","","","","2"
"2 on Scale 1 to 10","2019","16-34 y.","indirect migration background","10","","","","2"
"2 on Scale 1 to 10","2019","66 and older","indirect migration background","","","","","2"
"2 on Scale 1 to 10","2019","66 and older","no migration background","50","0.0118042398990674","0.00873828316636376","0.014870196631771","2"
"2 on Scale 1 to 10","2019","35-65 y.","indirect migration background","6","","","","2"
"2 on Scale 1 to 10","2019","16-34 y.","no migration background","25","","","","2"
"2 on Scale 1 to 10","2019","35-65 y.","direct migration background","47","0.0106230701765508","0.00763501421474347","0.0136111261383581","2"
"3 on Scale 1 to 10","2019","35-65 y.","indirect migration background","15","","","","3"
"3 on Scale 1 to 10","2019","16-34 y.","no migration background","75","0.0167033978433286","0.0125971904434587","0.0208096052431984","3"
"3 on Scale 1 to 10","2019","16-34 y.","direct migration background","35","0.00985129006459428","0.00613285491277531","0.0135697252164132","3"
"3 on Scale 1 to 10","2019","16-34 y.","indirect migration background","8","","","","3"
"3 on Scale 1 to 10","2019","35-65 y.","no migration background","225","0.0238665790072181","0.0211055960871024","0.0266275619273338","3"
"3 on Scale 1 to 10","2019","35-65 y.","direct migration background","78","0.0161770956243666","0.0125001132090448","0.0198540780396885","3"
"3 on Scale 1 to 10","2019","66 and older","direct migration background","14","","","","3"
"3 on Scale 1 to 10","2019","66 and older","indirect migration background","","","","","3"
"3 on Scale 1 to 10","2019","66 and older","no migration background","77","0.0189857241356615","0.0151115711913951","0.0228598770799278","3"
"4 on Scale 1 to 10","2019","16-34 y.","no migration background","69","0.0148726239613153","0.0109943704699465","0.0187508774526841","4"
"4 on Scale 1 to 10","2019","16-34 y.","direct migration background","67","0.0332951592871402","0.0265405389899932","0.0400497795842872","4"
"4 on Scale 1 to 10","2019","35-65 y.","direct migration background","98","0.0187962551508215","0.0148380520342173","0.0227544582674256","4"
"4 on Scale 1 to 10","2019","66 and older","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","2019","35-65 y.","no migration background","227","0.0235213529255917","0.0207799266742713","0.0262627791769122","4"
"4 on Scale 1 to 10","2019","66 and older","direct migration background","6","","","","4"
"4 on Scale 1 to 10","2019","66 and older","no migration background","85","0.0191627879714429","0.0152709627402647","0.0230546132026212","4"
"4 on Scale 1 to 10","2019","16-34 y.","indirect migration background","12","","","","4"
"4 on Scale 1 to 10","2019","35-65 y.","indirect migration background","16","","","","4"
"5 on Scale 1 to 10","2019","66 and older","no migration background","364","0.0914902185512591","0.0833059918389097","0.0996744452636084","5"
"5 on Scale 1 to 10","2019","66 and older","direct migration background","46","0.0896619730847538","0.063722531602665","0.115601414566843","5"
"5 on Scale 1 to 10","2019","16-34 y.","no migration background","199","0.0493097242454897","0.0423725594384619","0.0562468890525175","5"
"5 on Scale 1 to 10","2019","35-65 y.","indirect migration background","40","0.0704087007965067","0.0525120216103795","0.088305379982634","5"
"5 on Scale 1 to 10","2019","35-65 y.","direct migration background","431","0.0977380141070666","0.0890827385838134","0.10639328963032","5"
"5 on Scale 1 to 10","2019","66 and older","indirect migration background","2","","","","5"
"5 on Scale 1 to 10","2019","35-65 y.","no migration background","762","0.0752095194675722","0.0704389291234454","0.079980109811699","5"
"5 on Scale 1 to 10","2019","16-34 y.","direct migration background","270","0.0834276473723305","0.0730164226527882","0.0938388720918727","5"
"5 on Scale 1 to 10","2019","16-34 y.","indirect migration background","60","0.0653872933825934","0.0490726975463401","0.0817018892188467","5"
