"plb0219","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No, never","2017","Bavaria","Couple + C. GT 16 ","271","0.774591510154871","0.732523692086277","0.816659328223466"
"No, never","2017","Bavaria","Couple + C. LE and GT 16","190","0.755918681977928","0.70673522056008","0.805102143395776"
"No, never","2017","Berlin","1-pers.-HH","80","0.581780441329424","0.500649662159469","0.66291122049938"
"No, never","2017","Berlin","(Married) couple without C. ","95","0.596172103046361","0.521754815015615","0.670589391077106"
"No, never","2017","Berlin","Single parent ","32","0.608143422515409","0.477941382585316","0.738345462445502"
"No, never","2017","Berlin","Couple + C. LE 16 ","89","0.589128571007855","0.510914604522514","0.667342537493195"
"No, never","2017","Berlin","Couple + C. GT 16 ","30","0.633927041222078","0.499045191033613","0.768808891410543"
"No, never","2017","Berlin","Couple + C. LE and GT 16","14","","",""
"No, never","2017","Brandenburg","1-pers.-HH","37","0.476618473782919","0.357025595001989","0.596211352563849"
"No, never","2017","Brandenburg","(Married) couple without C. ","113","0.622293074062553","0.552431690105998","0.692154458019108"
"No, never","2017","Brandenburg","Single parent ","26","","",""
"No, never","2017","Brandenburg","Couple + C. LE 16 ","112","0.727109463618853","0.661112614318312","0.793106312919394"
"No, never","2017","Brandenburg","Couple + C. GT 16 ","27","","",""
"No, never","2017","Brandenburg","Couple + C. LE and GT 16","28","","",""
"No, never","2017","Mecklenburg-Western Pomerania","1-pers.-HH","42","0.683151177016547","0.568266455500068","0.798035898533026"
"No, never","2017","Mecklenburg-Western Pomerania","(Married) couple without C. ","39","0.496965911562617","0.383047416404994","0.610884406720239"
"No, never","2017","Mecklenburg-Western Pomerania","Single parent ","18","","",""
"No, never","2017","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","54","0.581005629241024","0.47732855596209","0.684682702519957"
"No, never","2017","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","17","","",""
"No, never","2017","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","17","","",""
"No, never","2017","Saxony","1-pers.-HH","75","0.510961966836495","0.42845243171755","0.59347150195544"
"No, never","2017","Saxony","(Married) couple without C. ","178","0.6251165810515","0.567901519507334","0.682331642595665"
"No, never","2017","Saxony","Single parent ","53","0.72029133282634","0.624869954702197","0.815712710950483"
"No, never","2017","Saxony","Couple + C. LE 16 ","162","0.625983935994456","0.567616199775587","0.684351672213325"
"No, never","2017","Saxony","Couple + C. GT 16 ","85","0.612165198196013","0.527086560900648","0.697243835491378"
"No, never","2017","Saxony","Couple + C. LE and GT 16","50","0.82535460753093","0.741633801356004","0.909075413705856"
"No, never","2017","Saxony-Anhalt","1-pers.-HH","46","0.653801865102432","0.543138376708626","0.764465353496237"
"No, never","2017","Saxony-Anhalt","(Married) couple without C. ","107","0.651184587092827","0.579329978447124","0.723039195738529"
"No, never","2017","Saxony-Anhalt","Single parent ","35","0.642227875504574","0.516682157898509","0.76777359311064"
"No, never","2017","Saxony-Anhalt","Couple + C. LE 16 ","76","0.652931655594454","0.572028840248226","0.733834470940681"
"No, never","2017","Saxony-Anhalt","Couple + C. GT 16 ","30","0.576304533032858","0.435033835780723","0.717575230284992"
"No, never","2017","Saxony-Anhalt","Couple + C. LE and GT 16","25","","",""
"No, never","2017","Thuringia","1-pers.-HH","50","0.690243033997266","0.588918490764054","0.791567577230479"
"No, never","2017","Thuringia","(Married) couple without C. ","119","0.630311386114503","0.559595467200421","0.701027305028586"
"No, never","2017","Thuringia","Single parent ","29","","",""
"No, never","2017","Thuringia","Couple + C. LE 16 ","102","0.579858957800748","0.504086211451732","0.655631704149764"
"No, never","2017","Thuringia","Couple + C. GT 16 ","43","0.621569610517486","0.510313326629024","0.732825894405949"
"No, never","2017","Thuringia","Couple + C. LE and GT 16","30","0.504540872996611","0.369935545218775","0.639146200774446"
"Yes, every week","2017","Schleswig-Holstein","1-pers.-HH","9","","",""
"Yes, every week","2017","Schleswig-Holstein","(Married) couple without C. ","11","","",""
"Yes, every week","2017","Schleswig-Holstein","Single parent ","7","","",""
"Yes, every week","2017","Schleswig-Holstein","Couple + C. LE 16 ","14","","",""
"Yes, every week","2017","Schleswig-Holstein","Couple + C. GT 16 ","5","","",""
"Yes, every week","2017","Schleswig-Holstein","Couple + C. LE and GT 16","2","","",""
"Yes, every week","2017","Hamburg","1-pers.-HH","3","","",""
"Yes, every week","2017","Hamburg","(Married) couple without C. ","1","","",""
"Yes, every week","2017","Hamburg","Single parent ","3","","",""
"Yes, every week","2017","Hamburg","Couple + C. LE 16 ","5","","",""
"Yes, every week","2017","Hamburg","Couple + C. GT 16 ","2","","",""
"Yes, every week","2017","Hamburg","Couple + C. LE and GT 16","2","","",""
"Yes, every week","2017","Lower Saxony","1-pers.-HH","14","","",""
"Yes, every week","2017","Lower Saxony","(Married) couple without C. ","25","","",""
"Yes, every week","2017","Lower Saxony","Single parent ","13","","",""
"Yes, every week","2017","Lower Saxony","Couple + C. LE 16 ","33","0.0514807749828162","0.0314390426475417","0.0715225073180908"
"Yes, every week","2017","Lower Saxony","Couple + C. GT 16 ","11","","",""
"Yes, every week","2017","Lower Saxony","Couple + C. LE and GT 16","10","","",""
"Yes, every week","2017","Bremen","1-pers.-HH","5","","",""
"Yes, every week","2017","Bremen","(Married) couple without C. ","2","","",""
"Yes, every week","2017","Bremen","Single parent ","2","","",""
"Yes, every week","2017","Bremen","Couple + C. LE 16 ","3","","",""
"Yes, every week","2017","Bremen","Couple + C. GT 16 ","1","","",""
"Yes, every week","2017","Bremen","Couple + C. LE and GT 16","","","",""
"Yes, every week","2017","North Rhine-Westphalia","1-pers.-HH","21","","",""
"Yes, every week","2017","North Rhine-Westphalia","(Married) couple without C. ","50","0.0743874366229953","0.0560080240399681","0.0927668492060225"
"Yes, every week","2017","North Rhine-Westphalia","Single parent ","26","","",""
"Yes, every week","2017","North Rhine-Westphalia","Couple + C. LE 16 ","70","0.0764102606345617","0.0594006768870916","0.0934198443820317"
"Yes, every week","2017","North Rhine-Westphalia","Couple + C. GT 16 ","40","0.0700129868655383","0.0486293203597522","0.0913966533713245"
"Yes, every week","2017","North Rhine-Westphalia","Couple + C. LE and GT 16","35","0.111950469377805","0.0801646255666039","0.143736313189006"
"Yes, every week","2017","Hesse","1-pers.-HH","12","","",""
"Yes, every week","2017","Hesse","(Married) couple without C. ","23","","",""
"Yes, every week","2017","Hesse","Single parent ","7","","",""
"Yes, every week","2017","Hesse","Couple + C. LE 16 ","20","","",""
"Yes, every week","2017","Hesse","Couple + C. GT 16 ","8","","",""
"Yes, every week","2017","Hesse","Couple + C. LE and GT 16","16","","",""
"Yes, every week","2017","Rhineland-Palatinate,Saarland","1-pers.-HH","9","","",""
"Yes, every week","2017","Rhineland-Palatinate,Saarland","(Married) couple without C. ","12","","",""
"Yes, every week","2017","Rhineland-Palatinate,Saarland","Single parent ","9","","",""
"Yes, every week","2017","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","15","","",""
"Yes, every week","2017","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","8","","",""
"Yes, every week","2017","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","9","","",""
"Yes, every week","2017","Baden-Württemberg","1-pers.-HH","14","","",""
"Yes, every week","2017","Baden-Württemberg","(Married) couple without C. ","25","","",""
"Yes, every week","2017","Baden-Württemberg","Single parent ","9","","",""
"Yes, every week","2017","Baden-Württemberg","Couple + C. LE 16 ","35","0.0391997559527504","0.0243826421090495","0.0540168697964513"
"Yes, every week","2017","Baden-Württemberg","Couple + C. GT 16 ","17","","",""
"Yes, every week","2017","Baden-Württemberg","Couple + C. LE and GT 16","17","","",""
"Yes, every week","2017","Bavaria","1-pers.-HH","17","","",""
"Yes, every week","2017","Bavaria","(Married) couple without C. ","37","0.0651287313355086","0.0459062940936618","0.0843511685773554"
"Yes, every week","2017","Bavaria","Single parent ","23","","",""
"Yes, every week","2017","Bavaria","Couple + C. LE 16 ","57","0.0822144960340487","0.0632975781767255","0.101131413891372"
"Yes, every week","2017","Bavaria","Couple + C. GT 16 ","32","0.0434247779777885","0.0229057467235031","0.063943809232074"
"Yes, every week","2017","Bavaria","Couple + C. LE and GT 16","21","","",""
"Yes, every week","2017","Berlin","1-pers.-HH","9","","",""
"Yes, every week","2017","Berlin","(Married) couple without C. ","9","","",""
"Yes, every week","2017","Berlin","Single parent ","6","","",""
"Yes, every week","2017","Berlin","Couple + C. LE 16 ","10","","",""
"Yes, every week","2017","Berlin","Couple + C. GT 16 ","3","","",""
"Yes, every week","2017","Berlin","Couple + C. LE and GT 16","2","","",""
"Yes, every week","2017","Brandenburg","1-pers.-HH","4","","",""
"Yes, every week","2017","Brandenburg","(Married) couple without C. ","12","","",""
"Yes, every week","2017","Brandenburg","Single parent ","3","","",""
"Yes, every week","2017","Brandenburg","Couple + C. LE 16 ","11","","",""
"Yes, every week","2017","Brandenburg","Couple + C. GT 16 ","2","","",""
"Yes, every week","2017","Brandenburg","Couple + C. LE and GT 16","3","","",""
"Yes, every week","2017","Mecklenburg-Western Pomerania","1-pers.-HH","3","","",""
"Yes, every week","2017","Mecklenburg-Western Pomerania","(Married) couple without C. ","4","","",""
"Yes, every week","2017","Mecklenburg-Western Pomerania","Single parent ","1","","",""
"Yes, every week","2017","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","5","","",""
"Yes, every week","2017","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","4","","",""
"Yes, every week","2017","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","1","","",""
"Yes, every week","2017","Saxony","1-pers.-HH","10","","",""
"Yes, every week","2017","Saxony","(Married) couple without C. ","11","","",""
"Yes, every week","2017","Saxony","Single parent ","8","","",""
"Yes, every week","2017","Saxony","Couple + C. LE 16 ","10","","",""
"Yes, every week","2017","Saxony","Couple + C. GT 16 ","9","","",""
"Yes, every week","2017","Saxony","Couple + C. LE and GT 16","7","","",""
"Yes, every week","2017","Saxony-Anhalt","1-pers.-HH","6","","",""
"Yes, every week","2017","Saxony-Anhalt","(Married) couple without C. ","7","","",""
"Yes, every week","2017","Saxony-Anhalt","Single parent ","1","","",""
"Yes, every week","2017","Saxony-Anhalt","Couple + C. LE 16 ","13","","",""
"Yes, every week","2017","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Yes, every week","2017","Saxony-Anhalt","Couple + C. LE and GT 16","6","","",""
"Yes, every week","2017","Thuringia","1-pers.-HH","4","","",""
"Yes, every week","2017","Thuringia","(Married) couple without C. ","13","","",""
"Yes, every week","2017","Thuringia","Single parent ","1","","",""
"Yes, every week","2017","Thuringia","Couple + C. LE 16 ","13","","",""
"Yes, every week","2017","Thuringia","Couple + C. GT 16 ","8","","",""
"Yes, every week","2017","Thuringia","Couple + C. LE and GT 16","1","","",""
"Yes, every 2 weeks","2017","Schleswig-Holstein","1-pers.-HH","4","","",""
"Yes, every 2 weeks","2017","Schleswig-Holstein","(Married) couple without C. ","14","","",""
"Yes, every 2 weeks","2017","Schleswig-Holstein","Single parent ","7","","",""
"Yes, every 2 weeks","2017","Schleswig-Holstein","Couple + C. LE 16 ","26","","",""
"Yes, every 2 weeks","2017","Schleswig-Holstein","Couple + C. GT 16 ","5","","",""
"Yes, every 2 weeks","2017","Schleswig-Holstein","Couple + C. LE and GT 16","5","","",""
"Yes, every 2 weeks","2017","Hamburg","1-pers.-HH","2","","",""
"Yes, every 2 weeks","2017","Hamburg","(Married) couple without C. ","2","","",""
"Yes, every 2 weeks","2017","Hamburg","Single parent ","","","",""
"Yes, every 2 weeks","2017","Hamburg","Couple + C. LE 16 ","7","","",""
"Yes, every 2 weeks","2017","Hamburg","Couple + C. GT 16 ","4","","",""
"Yes, every 2 weeks","2017","Hamburg","Couple + C. LE and GT 16","","","",""
"Yes, every 2 weeks","2017","Lower Saxony","1-pers.-HH","19","","",""
"Yes, every 2 weeks","2017","Lower Saxony","(Married) couple without C. ","49","0.0963938990248638","0.0683681232904393","0.124419674759288"
"Yes, every 2 weeks","2017","Lower Saxony","Single parent ","19","","",""
"Yes, every 2 weeks","2017","Lower Saxony","Couple + C. LE 16 ","37","0.0790397252534537","0.054569790550654","0.103509659956253"
"Yes, every 2 weeks","2017","Lower Saxony","Couple + C. GT 16 ","18","","",""
"Yes, every 2 weeks","2017","Lower Saxony","Couple + C. LE and GT 16","13","","",""
"Yes, every 2 weeks","2017","Bremen","1-pers.-HH","1","","",""
"Yes, every 2 weeks","2017","Bremen","(Married) couple without C. ","3","","",""
"Yes, every 2 weeks","2017","Bremen","Single parent ","3","","",""
"Yes, every 2 weeks","2017","Bremen","Couple + C. LE 16 ","2","","",""
"Yes, every 2 weeks","2017","Bremen","Couple + C. GT 16 ","","","",""
"Yes, every 2 weeks","2017","Bremen","Couple + C. LE and GT 16","1","","",""
"Yes, every 2 weeks","2017","North Rhine-Westphalia","1-pers.-HH","42","0.116542083376751","0.0840657658209667","0.149018400932535"
"Yes, every 2 weeks","2017","North Rhine-Westphalia","(Married) couple without C. ","66","0.087893256282819","0.0680611966041549","0.107725315961483"
"Yes, every 2 weeks","2017","North Rhine-Westphalia","Single parent ","37","0.151584103489262","0.108728937717308","0.194439269261217"
"Yes, every 2 weeks","2017","North Rhine-Westphalia","Couple + C. LE 16 ","106","0.10486621423561","0.0852488766736627","0.124483551797557"
"Yes, every 2 weeks","2017","North Rhine-Westphalia","Couple + C. GT 16 ","57","0.0876560605707915","0.0639573510405997","0.111354770100983"
"Yes, every 2 weeks","2017","North Rhine-Westphalia","Couple + C. LE and GT 16","48","0.117029738050297","0.0846238933741016","0.149435582726493"
"Yes, every 2 weeks","2017","Hesse","1-pers.-HH","14","","",""
"Yes, every 2 weeks","2017","Hesse","(Married) couple without C. ","33","0.100954798450567","0.0642643976682132","0.137645199232922"
"Yes, every 2 weeks","2017","Hesse","Single parent ","9","","",""
"Yes, every 2 weeks","2017","Hesse","Couple + C. LE 16 ","36","0.118188077995817","0.0833570783208224","0.153019077670812"
"Yes, every 2 weeks","2017","Hesse","Couple + C. GT 16 ","22","","",""
"Yes, every 2 weeks","2017","Hesse","Couple + C. LE and GT 16","7","","",""
"Yes, every 2 weeks","2017","Rhineland-Palatinate,Saarland","1-pers.-HH","11","","",""
"Yes, every 2 weeks","2017","Rhineland-Palatinate,Saarland","(Married) couple without C. ","18","","",""
"Yes, every 2 weeks","2017","Rhineland-Palatinate,Saarland","Single parent ","9","","",""
"Yes, every 2 weeks","2017","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","30","0.126760851423738","0.0856830687227749","0.1678386341247"
"Yes, every 2 weeks","2017","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","9","","",""
"Yes, every 2 weeks","2017","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","12","","",""
"Yes, every 2 weeks","2017","Baden-Württemberg","1-pers.-HH","28","","",""
"Yes, every 2 weeks","2017","Baden-Württemberg","(Married) couple without C. ","36","0.0991974108071768","0.0714859569883048","0.126908864626049"
"Yes, every 2 weeks","2017","Baden-Württemberg","Single parent ","14","","",""
"Yes, every 2 weeks","2017","Baden-Württemberg","Couple + C. LE 16 ","41","0.0622938538682311","0.0438410925249399","0.0807466152115222"
"Yes, every 2 weeks","2017","Baden-Württemberg","Couple + C. GT 16 ","20","","",""
"Yes, every 2 weeks","2017","Baden-Württemberg","Couple + C. LE and GT 16","18","","",""
"Yes, every 2 weeks","2017","Bavaria","1-pers.-HH","31","0.068576263551833","0.0418300941551773","0.0953224329484886"
"Yes, every 2 weeks","2017","Bavaria","(Married) couple without C. ","51","0.0890493104769434","0.0668617808165965","0.11123684013729"
"Yes, every 2 weeks","2017","Bavaria","Single parent ","24","","",""
"Yes, every 2 weeks","2017","Bavaria","Couple + C. LE 16 ","77","0.100066897846818","0.0794009222033618","0.120732873490274"
"Yes, every 2 weeks","2017","Bavaria","Couple + C. GT 16 ","27","","",""
"Yes, every 2 weeks","2017","Bavaria","Couple + C. LE and GT 16","32","0.0945963105574146","0.0610864585383518","0.128106162576477"
"Yes, every 2 weeks","2017","Berlin","1-pers.-HH","9","","",""
"Yes, every 2 weeks","2017","Berlin","(Married) couple without C. ","16","","",""
"Yes, every 2 weeks","2017","Berlin","Single parent ","9","","",""
"Yes, every 2 weeks","2017","Berlin","Couple + C. LE 16 ","16","","",""
"Yes, every 2 weeks","2017","Berlin","Couple + C. GT 16 ","4","","",""
"Yes, every 2 weeks","2017","Berlin","Couple + C. LE and GT 16","5","","",""
"Yes, every 2 weeks","2017","Brandenburg","1-pers.-HH","14","","",""
"Yes, every 2 weeks","2017","Brandenburg","(Married) couple without C. ","25","","",""
"Yes, every 2 weeks","2017","Brandenburg","Single parent ","5","","",""
"Yes, every 2 weeks","2017","Brandenburg","Couple + C. LE 16 ","18","","",""
"Yes, every 2 weeks","2017","Brandenburg","Couple + C. GT 16 ","3","","",""
