"plb0219","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No, never","2015","Not Working","(2c_gen) general maturity certificate","31","0.784962440461638","0.662163261558164","0.907761619365112"
"No, never","2015","Not Working","(2c_voc) vocational maturity certificate","16","","",""
"No, never","2015","Not Working","(3a) lower tertiary education","14","","",""
"No, never","2015","Not Working","(3b) higher tertiary education","30","0.574790915563147","0.437759765107428","0.711822066018865"
"Yes, every week","2015","Full Time","(0) in school","","","",""
"Yes, every week","2015","Full Time","(1a) inadequately completed","11","","",""
"Yes, every week","2015","Full Time","(1b) general elementary school","25","","",""
"Yes, every week","2015","Full Time","(1c) basic vocational qualification","109","0.0687666811637276","0.0563632413190303","0.0811701210084249"
"Yes, every week","2015","Full Time","(2b) intermediate general qualification","12","","",""
"Yes, every week","2015","Full Time","(2a) intermediate vocational","119","0.0441012201746756","0.0359242525545616","0.0522781877947895"
"Yes, every week","2015","Full Time","(2c_gen) general maturity certificate","20","","",""
"Yes, every week","2015","Full Time","(2c_voc) vocational maturity certificate","53","0.0518499308087941","0.038546044880916","0.0651538167366721"
"Yes, every week","2015","Full Time","(3a) lower tertiary education","46","0.0386352327190674","0.0259091130145618","0.0513613524235731"
"Yes, every week","2015","Full Time","(3b) higher tertiary education","243","0.144539886330504","0.128263736346005","0.160816036315004"
"Yes, every week","2015","Part Time","(0) in school","5","","",""
"Yes, every week","2015","Part Time","(1a) inadequately completed","1","","",""
"Yes, every week","2015","Part Time","(1b) general elementary school","22","","",""
"Yes, every week","2015","Part Time","(1c) basic vocational qualification","46","0.0442792801745861","0.030817030329471","0.0577415300197013"
"Yes, every week","2015","Part Time","(2b) intermediate general qualification","13","","",""
"Yes, every week","2015","Part Time","(2a) intermediate vocational","46","0.0269124205914369","0.0188378864854367","0.0349869546974371"
"Yes, every week","2015","Part Time","(2c_gen) general maturity certificate","38","0.0922418243576069","0.0631859044561437","0.12129774425907"
"Yes, every week","2015","Part Time","(2c_voc) vocational maturity certificate","29","","",""
"Yes, every week","2015","Part Time","(3a) lower tertiary education","20","","",""
"Yes, every week","2015","Part Time","(3b) higher tertiary education","102","0.112393746996748","0.0921159212649352","0.132671572728562"
"Yes, every week","2015","Not Working","(0) in school","5","","",""
"Yes, every week","2015","Not Working","(1a) inadequately completed","","","",""
"Yes, every week","2015","Not Working","(1b) general elementary school","2","","",""
"Yes, every week","2015","Not Working","(1c) basic vocational qualification","3","","",""
"Yes, every week","2015","Not Working","(2b) intermediate general qualification","4","","",""
"Yes, every week","2015","Not Working","(2a) intermediate vocational","4","","",""
"Yes, every week","2015","Not Working","(2c_gen) general maturity certificate","2","","",""
"Yes, every week","2015","Not Working","(2c_voc) vocational maturity certificate","3","","",""
"Yes, every week","2015","Not Working","(3a) lower tertiary education","","","",""
"Yes, every week","2015","Not Working","(3b) higher tertiary education","6","","",""
"Yes, every 2 weeks","2015","Full Time","(0) in school","","","",""
"Yes, every 2 weeks","2015","Full Time","(1a) inadequately completed","14","","",""
"Yes, every 2 weeks","2015","Full Time","(1b) general elementary school","44","0.103656145352048","0.0742943389717604","0.133017951732337"
"Yes, every 2 weeks","2015","Full Time","(1c) basic vocational qualification","186","0.100323654064404","0.0855982004751672","0.11504910765364"
"Yes, every 2 weeks","2015","Full Time","(2b) intermediate general qualification","18","","",""
"Yes, every 2 weeks","2015","Full Time","(2a) intermediate vocational","261","0.107573420829757","0.0952338584011868","0.119912983258326"
"Yes, every 2 weeks","2015","Full Time","(2c_gen) general maturity certificate","35","0.102602696890121","0.0669331607856807","0.138272232994562"
"Yes, every 2 weeks","2015","Full Time","(2c_voc) vocational maturity certificate","103","0.092092548420122","0.0747425708716874","0.109442525968557"
"Yes, every 2 weeks","2015","Full Time","(3a) lower tertiary education","65","0.0922991702259964","0.0731861023812259","0.111412238070767"
"Yes, every 2 weeks","2015","Full Time","(3b) higher tertiary education","160","0.0858882152704603","0.0729186807523306","0.09885774978859"
"Yes, every 2 weeks","2015","Part Time","(0) in school","3","","",""
"Yes, every 2 weeks","2015","Part Time","(1a) inadequately completed","6","","",""
"Yes, every 2 weeks","2015","Part Time","(1b) general elementary school","43","0.139021948694625","0.103674187873455","0.174369709515794"
"Yes, every 2 weeks","2015","Part Time","(1c) basic vocational qualification","88","0.103485461336901","0.0835525741887362","0.123418348485065"
"Yes, every 2 weeks","2015","Part Time","(2b) intermediate general qualification","19","","",""
"Yes, every 2 weeks","2015","Part Time","(2a) intermediate vocational","173","0.10113216043539","0.0860883555688625","0.116175965301917"
"Yes, every 2 weeks","2015","Part Time","(2c_gen) general maturity certificate","44","0.14329434352794","0.108112714574856","0.178475972481024"
"Yes, every 2 weeks","2015","Part Time","(2c_voc) vocational maturity certificate","68","0.118493929074013","0.0946707844049126","0.142317073743113"
"Yes, every 2 weeks","2015","Part Time","(3a) lower tertiary education","20","","",""
"Yes, every 2 weeks","2015","Part Time","(3b) higher tertiary education","80","0.1070225067723","0.0871753659614276","0.126869647583172"
"Yes, every 2 weeks","2015","Not Working","(0) in school","8","","",""
"Yes, every 2 weeks","2015","Not Working","(1a) inadequately completed","","","",""
"Yes, every 2 weeks","2015","Not Working","(1b) general elementary school","4","","",""
"Yes, every 2 weeks","2015","Not Working","(1c) basic vocational qualification","2","","",""
"Yes, every 2 weeks","2015","Not Working","(2b) intermediate general qualification","1","","",""
"Yes, every 2 weeks","2015","Not Working","(2a) intermediate vocational","4","","",""
"Yes, every 2 weeks","2015","Not Working","(2c_gen) general maturity certificate","4","","",""
"Yes, every 2 weeks","2015","Not Working","(2c_voc) vocational maturity certificate","3","","",""
"Yes, every 2 weeks","2015","Not Working","(3a) lower tertiary education","1","","",""
"Yes, every 2 weeks","2015","Not Working","(3b) higher tertiary education","2","","",""
"Yes, every 3-4 weeks","2015","Full Time","(0) in school","","","",""
"Yes, every 3-4 weeks","2015","Full Time","(1a) inadequately completed","2","","",""
"Yes, every 3-4 weeks","2015","Full Time","(1b) general elementary school","24","","",""
"Yes, every 3-4 weeks","2015","Full Time","(1c) basic vocational qualification","82","0.0478247088896075","0.0373652677470101","0.058284150032205"
"Yes, every 3-4 weeks","2015","Full Time","(2b) intermediate general qualification","10","","",""
"Yes, every 3-4 weeks","2015","Full Time","(2a) intermediate vocational","139","0.055099329539294","0.046012188737419","0.064186470341169"
"Yes, every 3-4 weeks","2015","Full Time","(2c_gen) general maturity certificate","17","","",""
"Yes, every 3-4 weeks","2015","Full Time","(2c_voc) vocational maturity certificate","56","0.0608260679303182","0.046484924892129","0.0751672109685075"
"Yes, every 3-4 weeks","2015","Full Time","(3a) lower tertiary education","59","0.0854244374321436","0.0669674423309667","0.10388143253332"
"Yes, every 3-4 weeks","2015","Full Time","(3b) higher tertiary education","162","0.089126295380096","0.0759379608057618","0.10231462995443"
"Yes, every 3-4 weeks","2015","Part Time","(0) in school","","","",""
"Yes, every 3-4 weeks","2015","Part Time","(1a) inadequately completed","5","","",""
"Yes, every 3-4 weeks","2015","Part Time","(1b) general elementary school","14","","",""
"Yes, every 3-4 weeks","2015","Part Time","(1c) basic vocational qualification","26","","",""
"Yes, every 3-4 weeks","2015","Part Time","(2b) intermediate general qualification","4","","",""
"Yes, every 3-4 weeks","2015","Part Time","(2a) intermediate vocational","61","0.0389621010933579","0.029307005684517","0.0486171965021989"
"Yes, every 3-4 weeks","2015","Part Time","(2c_gen) general maturity certificate","12","","",""
"Yes, every 3-4 weeks","2015","Part Time","(2c_voc) vocational maturity certificate","35","0.0518524901782894","0.0355083850363178","0.0681965953202609"
"Yes, every 3-4 weeks","2015","Part Time","(3a) lower tertiary education","17","","",""
"Yes, every 3-4 weeks","2015","Part Time","(3b) higher tertiary education","47","0.0683218384006494","0.0521241565423779","0.084519520258921"
"Yes, every 3-4 weeks","2015","Not Working","(0) in school","1","","",""
"Yes, every 3-4 weeks","2015","Not Working","(1a) inadequately completed","1","","",""
"Yes, every 3-4 weeks","2015","Not Working","(1b) general elementary school","3","","",""
"Yes, every 3-4 weeks","2015","Not Working","(1c) basic vocational qualification","","","",""
"Yes, every 3-4 weeks","2015","Not Working","(2b) intermediate general qualification","2","","",""
"Yes, every 3-4 weeks","2015","Not Working","(2a) intermediate vocational","1","","",""
"Yes, every 3-4 weeks","2015","Not Working","(2c_gen) general maturity certificate","1","","",""
"Yes, every 3-4 weeks","2015","Not Working","(2c_voc) vocational maturity certificate","2","","",""
"Yes, every 3-4 weeks","2015","Not Working","(3a) lower tertiary education","","","",""
"Yes, every 3-4 weeks","2015","Not Working","(3b) higher tertiary education","7","","",""
"Rarely","2015","Full Time","(0) in school","","","",""
"Rarely","2015","Full Time","(1a) inadequately completed","6","","",""
"Rarely","2015","Full Time","(1b) general elementary school","50","0.120377910264033","0.0890328301676117","0.151722990360455"
"Rarely","2015","Full Time","(1c) basic vocational qualification","252","0.172489194389523","0.153971298299406","0.19100709047964"
"Rarely","2015","Full Time","(2b) intermediate general qualification","21","","",""
"Rarely","2015","Full Time","(2a) intermediate vocational","471","0.203478851244492","0.187445684254697","0.219512018234287"
"Rarely","2015","Full Time","(2c_gen) general maturity certificate","45","0.139144719273437","0.0984606737612941","0.179828764785581"
"Rarely","2015","Full Time","(2c_voc) vocational maturity certificate","226","0.248665026538667","0.222729800469029","0.274600252608304"
"Rarely","2015","Full Time","(3a) lower tertiary education","203","0.232940046315614","0.205027666217699","0.26085242641353"
"Rarely","2015","Full Time","(3b) higher tertiary education","431","0.253207508340288","0.233079713018271","0.273335303662305"
"Rarely","2015","Part Time","(0) in school","8","","",""
"Rarely","2015","Part Time","(1a) inadequately completed","7","","",""
"Rarely","2015","Part Time","(1b) general elementary school","22","","",""
"Rarely","2015","Part Time","(1c) basic vocational qualification","103","0.124068194707712","0.102494861619503","0.145641527795921"
"Rarely","2015","Part Time","(2b) intermediate general qualification","11","","",""
"Rarely","2015","Part Time","(2a) intermediate vocational","194","0.146892421881547","0.129229330185525","0.164555513577568"
"Rarely","2015","Part Time","(2c_gen) general maturity certificate","52","0.175084604644175","0.136924084336862","0.213245124951489"
"Rarely","2015","Part Time","(2c_voc) vocational maturity certificate","85","0.110582345329259","0.0874652025515031","0.133699488107015"
"Rarely","2015","Part Time","(3a) lower tertiary education","69","0.117617945236161","0.085767394703776","0.149468495768546"
