"pli0096_h","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Never","1998","Couple + C. GT 16 ","Female","899","0.766405193509341","0.741993045320764","0.790817341697917","5"
"Never","1998","Couple + C. LE and GT 16","Male","442","0.654926169856567","0.618181462831795","0.691670876881339","5"
"Never","1998","Couple + C. LE and GT 16","Female","456","0.684302412153705","0.647296471657096","0.721308352650313","5"
"Rarely","1998","1-pers.-HH","Male","67","0.102772375152397","0.07967548193857","0.125869268366224","4"
"Rarely","1998","(Married) couple without C. ","Male","192","0.100363556292973","0.0874096904893399","0.113317422096607","4"
"Rarely","1998","1-pers.-HH","Female","80","0.0810199877108802","0.0647387848343445","0.0973011905874159","4"
"Rarely","1998","(Married) couple without C. ","Female","187","0.0931120068793837","0.0806359052636499","0.105588108495118","4"
"Rarely","1998","Single parent ","Male","15","","","","4"
"Rarely","1998","Single parent ","Female","47","0.114471799400799","0.0855955952398509","0.143348003561747","4"
"Rarely","1998","Couple + C. LE 16 ","Male","151","0.1212531947876","0.10487026221409","0.137636127361109","4"
"Rarely","1998","Couple + C. LE 16 ","Female","166","0.118858204223444","0.102845152650227","0.134871255796661","4"
"Rarely","1998","Couple + C. GT 16 ","Male","152","0.123708564416655","0.106467932077352","0.140949196755959","4"
"Rarely","1998","Couple + C. GT 16 ","Female","125","0.116059189013914","0.0975794197188856","0.134538958308943","4"
"Rarely","1998","Couple + C. LE and GT 16","Male","71","0.116260146584513","0.0914847703735883","0.141035522795438","4"
"Rarely","1998","Couple + C. LE and GT 16","Female","74","0.156824239321274","0.127872315304056","0.185776163338492","4"
"Daily","1999","1-pers.-HH","Male","","","","","1"
"Daily","1999","1-pers.-HH","Female","","","","","1"
"Daily","1999","(Married) couple without C. ","Male","","","","","1"
"Daily","1999","(Married) couple without C. ","Female","","","","","1"
"Daily","1999","Single parent ","Male","","","","","1"
"Daily","1999","Single parent ","Female","","","","","1"
"Daily","1999","Couple + C. LE 16 ","Male","","","","","1"
"Daily","1999","Couple + C. LE 16 ","Female","","","","","1"
"Daily","1999","Couple + C. GT 16 ","Male","","","","","1"
"Daily","1999","Couple + C. LE and GT 16","Male","","","","","1"
"Daily","1999","Couple + C. GT 16 ","Female","","","","","1"
"Daily","1999","Couple + C. LE and GT 16","Female","","","","","1"
"Min 1x per month","1999","1-pers.-HH","Male","48","0.0775586127865252","0.0570747504961541","0.0980424750768963","3"
"Min 1x per month","1999","(Married) couple without C. ","Male","147","0.0719248846061983","0.0607543661917794","0.0830954030206172","3"
"Min 1x per month","1999","1-pers.-HH","Female","60","0.0674987414179176","0.0521772151705716","0.0828202676652636","3"
"Min 1x per month","1999","(Married) couple without C. ","Female","107","0.046392540647982","0.0372919765882004","0.0554931047077637","3"
"Min 1x per month","1999","Single parent ","Male","11","","","","3"
"Min 1x per month","1999","Single parent ","Female","20","","","","3"
"Min 1x per month","1999","Couple + C. LE 16 ","Male","143","0.0992087566433554","0.0840855172754337","0.114331996011277","3"
"Min 1x per month","1999","Couple + C. LE 16 ","Female","99","0.058953331109344","0.0471240624592857","0.0707825997594023","3"
"Min 1x per month","1999","Couple + C. GT 16 ","Male","114","0.0860763728434462","0.071042207614349","0.101110538072543","3"
"Min 1x per month","1999","Couple + C. GT 16 ","Female","89","0.0738272422776783","0.0587075691909749","0.0889469153643816","3"
"Min 1x per month","1999","Couple + C. LE and GT 16","Male","56","0.109427908519035","0.0843864560541927","0.134469360983876","3"
"Min 1x per month","1999","Couple + C. LE and GT 16","Female","29","","","","3"
"Min 1x per week","1999","1-pers.-HH","Male","39","0.0657331083918216","0.046754908998425","0.0847113077852183","2"
"Min 1x per week","1999","1-pers.-HH","Female","54","0.0507698359904577","0.0373632522838547","0.0641764196970607","2"
"Min 1x per week","1999","(Married) couple without C. ","Male","193","0.0928544929664506","0.0803062731975995","0.105402712735302","2"
"Min 1x per week","1999","(Married) couple without C. ","Female","110","0.0559893707978905","0.0460421754149301","0.065936566180851","2"
"Min 1x per week","1999","Single parent ","Male","26","","","","2"
"Min 1x per week","1999","Single parent ","Female","20","","","","2"
"Min 1x per week","1999","Couple + C. LE 16 ","Male","149","0.106133175526049","0.0905512998947302","0.121715051157368","2"
"Min 1x per week","1999","Couple + C. LE 16 ","Female","83","0.0620986501256679","0.0499782264887376","0.0742190737625981","2"
"Min 1x per week","1999","Couple + C. GT 16 ","Male","149","0.13549543576827","0.117149985915135","0.153840885621405","2"
"Min 1x per week","1999","Couple + C. LE and GT 16","Male","73","0.147137625068339","0.118721668907271","0.175553581229407","2"
"Min 1x per week","1999","Couple + C. GT 16 ","Female","59","0.0526751006464604","0.0397587377048788","0.065591463588042","2"
"Min 1x per week","1999","Couple + C. LE and GT 16","Female","40","0.0955374033316435","0.0712342875644117","0.119840519098875","2"
"Never","1999","1-pers.-HH","Female","839","0.805832065255822","0.781675203907315","0.82998892660433","5"
"Never","1999","(Married) couple without C. ","Male","1451","0.694307704222197","0.674389030539338","0.714226377905056","5"
"Never","1999","1-pers.-HH","Male","474","0.710141324376115","0.675396270800692","0.744886377951539","5"
"Never","1999","(Married) couple without C. ","Female","1609","0.789407023292001","0.771765672028612","0.807048374555389","5"
"Never","1999","Single parent ","Male","175","0.68465471678121","0.62670803306997","0.742601400492449","5"
"Never","1999","Single parent ","Female","373","0.782110330218314","0.744749716554785","0.819470943881843","5"
"Never","1999","Couple + C. LE 16 ","Male","999","0.636452792550335","0.612118358536831","0.66078722656384","5"
"Never","1999","Couple + C. LE 16 ","Female","1117","0.722239848531996","0.699745478620523","0.744734218443468","5"
"Never","1999","Couple + C. GT 16 ","Male","846","0.598591209012096","0.57231631369955","0.624866104324643","5"
"Never","1999","Couple + C. GT 16 ","Female","822","0.670021011902011","0.642833126474661","0.697208897329362","5"
"Never","1999","Couple + C. LE and GT 16","Male","377","0.594250623407004","0.554861648447775","0.633639598366234","5"
"Never","1999","Couple + C. LE and GT 16","Female","396","0.66712647777839","0.628166056175988","0.706086899380792","5"
"Rarely","1999","1-pers.-HH","Male","94","0.146566954445538","0.119481869601031","0.173652039290045","4"
"Rarely","1999","1-pers.-HH","Female","77","0.0758993573358024","0.0597257027394794","0.0920730119321254","4"
"Rarely","1999","(Married) couple without C. ","Male","264","0.140912918205154","0.125869858588543","0.155955977821764","4"
"Rarely","1999","(Married) couple without C. ","Female","226","0.108211065262127","0.0947702290566992","0.121651901467555","4"
"Rarely","1999","Single parent ","Male","35","0.134955888755945","0.0923455819542369","0.177566195557653","4"
"Rarely","1999","Single parent ","Female","56","0.125161541182753","0.0952140080423937","0.155109074323111","4"
"Rarely","1999","Couple + C. LE 16 ","Female","224","0.156708170232992","0.138451023519333","0.174965316946652","4"
"Rarely","1999","Couple + C. LE 16 ","Male","210","0.15820527528026","0.139743590765673","0.176666959794847","4"
"Rarely","1999","Couple + C. GT 16 ","Female","179","0.20347664517385","0.180198701226141","0.226754589121558","4"
"Rarely","1999","Couple + C. GT 16 ","Male","228","0.179836982376188","0.159250981738845","0.20042298301353","4"
"Rarely","1999","Couple + C. LE and GT 16","Male","91","0.149183843005622","0.120605326242814","0.17776235976843","4"
"Rarely","1999","Couple + C. LE and GT 16","Female","97","0.18409038852724","0.15204861732401","0.216132159730471","4"
"Daily","2000","1-pers.-HH","Male","","","","","1"
"Daily","2000","1-pers.-HH","Female","","","","","1"
"Daily","2000","(Married) couple without C. ","Male","","","","","1"
"Daily","2000","(Married) couple without C. ","Female","","","","","1"
"Daily","2000","Single parent ","Male","","","","","1"
"Daily","2000","Single parent ","Female","","","","","1"
"Daily","2000","Couple + C. LE 16 ","Male","","","","","1"
"Daily","2000","Couple + C. LE 16 ","Female","","","","","1"
"Daily","2000","Couple + C. GT 16 ","Male","","","","","1"
"Daily","2000","Couple + C. GT 16 ","Female","","","","","1"
"Daily","2000","Couple + C. LE and GT 16","Male","","","","","1"
"Daily","2000","Couple + C. LE and GT 16","Female","","","","","1"
"Min 1x per month","2000","1-pers.-HH","Male","","","","","3"
"Min 1x per month","2000","1-pers.-HH","Female","","","","","3"
"Min 1x per month","2000","(Married) couple without C. ","Male","","","","","3"
"Min 1x per month","2000","(Married) couple without C. ","Female","","","","","3"
"Min 1x per month","2000","Single parent ","Male","","","","","3"
"Min 1x per month","2000","Single parent ","Female","","","","","3"
"Min 1x per month","2000","Couple + C. LE 16 ","Male","","","","","3"
"Min 1x per month","2000","Couple + C. LE 16 ","Female","","","","","3"
"Min 1x per month","2000","Couple + C. GT 16 ","Male","","","","","3"
"Min 1x per month","2000","Couple + C. LE and GT 16","Male","","","","","3"
"Min 1x per month","2000","Couple + C. GT 16 ","Female","","","","","3"
"Min 1x per month","2000","Couple + C. LE and GT 16","Female","","","","","3"
"Min 1x per week","2000","1-pers.-HH","Male","","","","","2"
"Min 1x per week","2000","1-pers.-HH","Female","","","","","2"
"Min 1x per week","2000","(Married) couple without C. ","Male","","","","","2"
"Min 1x per week","2000","(Married) couple without C. ","Female","","","","","2"
"Min 1x per week","2000","Single parent ","Female","","","","","2"
"Min 1x per week","2000","Couple + C. LE 16 ","Male","","","","","2"
"Min 1x per week","2000","Single parent ","Male","","","","","2"
"Min 1x per week","2000","Couple + C. LE 16 ","Female","","","","","2"
"Min 1x per week","2000","Couple + C. GT 16 ","Male","","","","","2"
"Min 1x per week","2000","Couple + C. LE and GT 16","Male","","","","","2"
"Min 1x per week","2000","Couple + C. GT 16 ","Female","","","","","2"
"Min 1x per week","2000","Couple + C. LE and GT 16","Female","","","","","2"
"Never","2000","1-pers.-HH","Female","","","","","5"
"Never","2000","(Married) couple without C. ","Male","","","","","5"
"Never","2000","1-pers.-HH","Male","","","","","5"
"Never","2000","(Married) couple without C. ","Female","","","","","5"
"Never","2000","Single parent ","Male","","","","","5"
"Never","2000","Single parent ","Female","","","","","5"
"Never","2000","Couple + C. LE 16 ","Male","","","","","5"
"Never","2000","Couple + C. LE 16 ","Female","","","","","5"
"Never","2000","Couple + C. GT 16 ","Male","","","","","5"
"Never","2000","Couple + C. GT 16 ","Female","","","","","5"
"Never","2000","Couple + C. LE and GT 16","Male","","","","","5"
"Never","2000","Couple + C. LE and GT 16","Female","","","","","5"
"Rarely","2000","1-pers.-HH","Male","","","","","4"
"Rarely","2000","1-pers.-HH","Female","","","","","4"
"Rarely","2000","(Married) couple without C. ","Male","","","","","4"
"Rarely","2000","(Married) couple without C. ","Female","","","","","4"
"Rarely","2000","Single parent ","Male","","","","","4"
"Rarely","2000","Single parent ","Female","","","","","4"
"Rarely","2000","Couple + C. LE 16 ","Female","","","","","4"
"Rarely","2000","Couple + C. LE 16 ","Male","","","","","4"
"Rarely","2000","Couple + C. GT 16 ","Female","","","","","4"
"Rarely","2000","Couple + C. LE and GT 16","Male","","","","","4"
"Rarely","2000","Couple + C. GT 16 ","Male","","","","","4"
"Rarely","2000","Couple + C. LE and GT 16","Female","","","","","4"
"Daily","2001","1-pers.-HH","Male","","","","","1"
"Daily","2001","1-pers.-HH","Female","","","","","1"
"Daily","2001","(Married) couple without C. ","Male","","","","","1"
"Daily","2001","(Married) couple without C. ","Female","","","","","1"
"Daily","2001","Single parent ","Male","","","","","1"
"Daily","2001","Single parent ","Female","","","","","1"
"Daily","2001","Couple + C. LE 16 ","Male","","","","","1"
"Daily","2001","Couple + C. LE 16 ","Female","","","","","1"
"Daily","2001","Couple + C. GT 16 ","Female","","","","","1"
"Daily","2001","Couple + C. GT 16 ","Male","","","","","1"
"Daily","2001","Couple + C. LE and GT 16","Male","","","","","1"
"Daily","2001","Couple + C. LE and GT 16","Female","","","","","1"
"Min 1x per month","2001","1-pers.-HH","Male","77","0.0608632279085385","0.0475562583877933","0.0741701974292836","3"
"Min 1x per month","2001","1-pers.-HH","Female","84","0.0492083775621573","0.0390245507269299","0.0593922043973848","3"
"Min 1x per month","2001","(Married) couple without C. ","Male","285","0.0842223748770487","0.0749037391395914","0.093541010614506","3"
"Min 1x per month","2001","(Married) couple without C. ","Female","226","0.0667205598384722","0.0583695937301047","0.0750715259468396","3"
"Min 1x per month","2001","Single parent ","Male","23","","","","3"
"Min 1x per month","2001","Single parent ","Female","37","0.0514057599003441","0.0357370963409241","0.0670744234597641","3"
"Min 1x per month","2001","Couple + C. LE 16 ","Male","226","0.094564656071736","0.0827163819883527","0.106412930155119","3"
"Min 1x per month","2001","Couple + C. LE 16 ","Female","201","0.0835362307236142","0.0724294025440302","0.0946430589031983","3"
"Min 1x per month","2001","Couple + C. GT 16 ","Male","166","0.0926802810065843","0.0796378227799963","0.105722739233172","3"
"Min 1x per month","2001","Couple + C. GT 16 ","Female","152","0.092977078124934","0.0792089741229458","0.106745182126922","3"
"Min 1x per month","2001","Couple + C. LE and GT 16","Male","70","0.0804026479453385","0.0626180539696534","0.0981872419210236","3"
"Min 1x per month","2001","Couple + C. LE and GT 16","Female","57","0.0809741504643449","0.0625263109583675","0.0994219899703224","3"
"Min 1x per week","2001","1-pers.-HH","Male","107","0.0860306405259901","0.070423273450623","0.101638007601357","2"
"Min 1x per week","2001","1-pers.-HH","Female","110","0.0654773253206927","0.0538309925076097","0.0771236581337758","2"
"Min 1x per week","2001","(Married) couple without C. ","Male","319","0.0944725169479749","0.0846584923830475","0.104286541512902","2"
