"pgoeffd","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No","2007","lower secondary degree","Couple + C. LE 16 ","552","0.868611713767927","0.842500096620686","0.894723330915169"
"No","2007","lower secondary degree","Couple + C. GT 16 ","464","0.818881429006383","0.787293435545937","0.85046942246683"
"No","2007","lower secondary degree","Couple + C. LE and GT 16","201","0.833955503548181","0.78657958970013","0.881331417396231"
"No","2007","secondary school degree","1-pers.-HH","350","0.740113033494742","0.700796481955149","0.779429585034334"
"No","2007","secondary school degree","(Married) couple without C. ","816","0.746082584337138","0.720373054924736","0.771792113749539"
"No","2007","secondary school degree","Single parent ","178","0.734354975288095","0.67916192435304","0.78954802622315"
"No","2007","secondary school degree","Couple + C. LE 16 ","785","0.809694731076576","0.785055233602475","0.834334228550676"
"No","2007","secondary school degree","Couple + C. GT 16 ","642","0.772107956274548","0.74410537582916","0.800110536719937"
"No","2007","secondary school degree","Couple + C. LE and GT 16","258","0.795267456825618","0.752873054675165","0.837661858976071"
"No","2007","college entrance qualification","1-pers.-HH","384","0.68406121849023","0.645557468232123","0.722564968748336"
"No","2007","college entrance qualification","(Married) couple without C. ","724","0.668018872635608","0.640414476376724","0.695623268894492"
"No","2007","college entrance qualification","Single parent ","84","0.512304593021891","0.432045653995717","0.592563532048065"
"No","2007","college entrance qualification","Couple + C. LE 16 ","678","0.66983077122356","0.640595593131084","0.699065949316035"
"No","2007","college entrance qualification","Couple + C. GT 16 ","410","0.696239674517434","0.660610725435171","0.731868623599696"
"No","2007","college entrance qualification","Couple + C. LE and GT 16","151","0.707677813153491","0.64811533463917","0.767240291667813"
"No","2007","Other degree","1-pers.-HH","14","","",""
"No","2007","Other degree","(Married) couple without C. ","111","0.844590993040295","0.78457798594084","0.90460400013975"
"No","2007","Other degree","Single parent ","26","","",""
"No","2007","Other degree","Couple + C. LE 16 ","112","0.851920642811733","0.791783537035593","0.912057748587872"
"No","2007","Other degree","Couple + C. GT 16 ","93","0.837574342733424","0.769265318963743","0.905883366503105"
"No","2007","Other degree","Couple + C. LE and GT 16","55","0.833874234268918","0.744080734558042","0.923667733979794"
"No","2007","no degree/no degree yet","1-pers.-HH","8","","",""
"No","2007","no degree/no degree yet","(Married) couple without C. ","16","","",""
"No","2007","no degree/no degree yet","Single parent ","11","","",""
"No","2007","no degree/no degree yet","Couple + C. LE 16 ","12","","",""
"No","2007","no degree/no degree yet","Couple + C. GT 16 ","18","","",""
"No","2007","no degree/no degree yet","Couple + C. LE and GT 16","14","","",""
"Yes","2008","lower secondary degree","1-pers.-HH","50","0.142945826164599","0.103792489392537","0.18209916293666"
"Yes","2008","lower secondary degree","(Married) couple without C. ","122","0.187065019798578","0.158217815331695","0.215912224265461"
"Yes","2008","lower secondary degree","Single parent ","21","","",""
"Yes","2008","lower secondary degree","Couple + C. LE 16 ","71","0.11725471883839","0.0902689598820454","0.144240477794734"
"Yes","2008","lower secondary degree","Couple + C. GT 16 ","104","0.175493476723223","0.143320704434782","0.207666249011665"
"Yes","2008","lower secondary degree","Couple + C. LE and GT 16","27","","",""
"Yes","2008","secondary school degree","1-pers.-HH","123","0.265284072101436","0.224219063216157","0.306349080986716"
"Yes","2008","secondary school degree","(Married) couple without C. ","276","0.27093424147624","0.244026159107996","0.297842323844484"
"Yes","2008","secondary school degree","Single parent ","60","0.274787556806548","0.216969764494241","0.332605349118855"
"Yes","2008","secondary school degree","Couple + C. LE 16 ","175","0.195253851112627","0.168511097353048","0.221996604872206"
"Yes","2008","secondary school degree","Couple + C. GT 16 ","207","0.232364980050145","0.202988445157182","0.261741514943108"
"Yes","2008","secondary school degree","Couple + C. LE and GT 16","80","0.184256163183538","0.141237322104732","0.227275004262344"
"Yes","2008","college entrance qualification","1-pers.-HH","165","0.300591386349977","0.26102949970713","0.340153272992823"
"Yes","2008","college entrance qualification","(Married) couple without C. ","355","0.314829045846827","0.286709757947972","0.342948333745682"
"Yes","2008","college entrance qualification","Single parent ","68","0.451223058155679","0.373876124933227","0.52856999137813"
"Yes","2008","college entrance qualification","Couple + C. LE 16 ","267","0.312588096571316","0.281908966802603","0.343267226340028"
"Yes","2008","college entrance qualification","Couple + C. GT 16 ","194","0.278517142907468","0.241554514944722","0.315479770870214"
"Yes","2008","college entrance qualification","Couple + C. LE and GT 16","76","0.316584638930249","0.254838880202621","0.378330397657877"
"Yes","2008","Other degree","1-pers.-HH","6","","",""
"Yes","2008","Other degree","(Married) couple without C. ","28","","",""
"Yes","2008","Other degree","Single parent ","6","","",""
"Yes","2008","Other degree","Couple + C. LE 16 ","18","","",""
"Yes","2008","Other degree","Couple + C. GT 16 ","16","","",""
"Yes","2008","Other degree","Couple + C. LE and GT 16","7","","",""
"Yes","2008","no degree/no degree yet","1-pers.-HH","1","","",""
"Yes","2008","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Yes","2008","no degree/no degree yet","Single parent ","","","",""
"Yes","2008","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Yes","2008","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"Yes","2008","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"No","2008","lower secondary degree","1-pers.-HH","257","0.857054173835401","0.81790083706334","0.896207510607463"
"No","2008","lower secondary degree","(Married) couple without C. ","580","0.812934980201422","0.784087775734539","0.841782184668305"
"No","2008","lower secondary degree","Single parent ","131","0.875974801187781","0.82357531003857","0.928374292336992"
"No","2008","lower secondary degree","Couple + C. LE 16 ","475","0.88274528116161","0.855759522205266","0.909731040117955"
"No","2008","lower secondary degree","Couple + C. GT 16 ","433","0.824506523276777","0.792333750988335","0.856679295565218"
"No","2008","lower secondary degree","Couple + C. LE and GT 16","159","0.844528628105629","0.792454258367762","0.896602997843496"
"No","2008","secondary school degree","1-pers.-HH","321","0.734715927898564","0.693650919013284","0.775780936783843"
"No","2008","secondary school degree","(Married) couple without C. ","772","0.72906575852376","0.702157676155516","0.755973840892004"
"No","2008","secondary school degree","Single parent ","169","0.725212443193452","0.667394650881144","0.783030235505759"
"No","2008","secondary school degree","Couple + C. LE 16 ","669","0.804746148887373","0.778003395127794","0.831488902646952"
"No","2008","secondary school degree","Couple + C. GT 16 ","587","0.767635019949855","0.738258485056892","0.797011554842818"
"No","2008","secondary school degree","Couple + C. LE and GT 16","232","0.815743836816461","0.772724995737656","0.858762677895267"
"No","2008","college entrance qualification","1-pers.-HH","351","0.699408613650023","0.659846727007177","0.73897050029287"
"No","2008","college entrance qualification","(Married) couple without C. ","693","0.685170954153173","0.657051666254318","0.713290242052028"
"No","2008","college entrance qualification","Single parent ","91","0.548776941844321","0.47143000862187","0.626123875066772"
"No","2008","college entrance qualification","Couple + C. LE 16 ","610","0.687411903428684","0.656732773659972","0.718091033197397"
"No","2008","college entrance qualification","Couple + C. GT 16 ","371","0.721482857092532","0.684520229129785","0.758445485055278"
"No","2008","college entrance qualification","Couple + C. LE and GT 16","142","0.683415361069751","0.621669602342123","0.745161119797379"
"No","2008","Other degree","1-pers.-HH","16","","",""
"No","2008","Other degree","(Married) couple without C. ","98","0.839111279467119","0.774955557451302","0.903267001482936"
"No","2008","Other degree","Single parent ","25","","",""
"No","2008","Other degree","Couple + C. LE 16 ","98","0.859698635715218","0.796497750351941","0.922899521078494"
"No","2008","Other degree","Couple + C. GT 16 ","92","0.88920288710516","0.83000572772582","0.9484000464845"
"No","2008","Other degree","Couple + C. LE and GT 16","38","0.876779833034823","0.780745172273975","0.97281449379567"
"No","2008","no degree/no degree yet","1-pers.-HH","7","","",""
"No","2008","no degree/no degree yet","(Married) couple without C. ","14","","",""
"No","2008","no degree/no degree yet","Single parent ","9","","",""
"No","2008","no degree/no degree yet","Couple + C. LE 16 ","12","","",""
"No","2008","no degree/no degree yet","Couple + C. GT 16 ","15","","",""
"No","2008","no degree/no degree yet","Couple + C. LE and GT 16","15","","",""
"Yes","2009","lower secondary degree","1-pers.-HH","50","0.148207774362401","0.107662577656168","0.188752971068634"
"Yes","2009","lower secondary degree","(Married) couple without C. ","106","0.172737288612249","0.144366547718749","0.20110802950575"
"Yes","2009","lower secondary degree","Single parent ","17","","",""
"Yes","2009","lower secondary degree","Couple + C. LE 16 ","78","0.153580803510738","0.121225154065928","0.185936452955547"
"Yes","2009","lower secondary degree","Couple + C. GT 16 ","111","0.193926269539554","0.160202443890896","0.227650095188213"
"Yes","2009","lower secondary degree","Couple + C. LE and GT 16","18","","",""
"Yes","2009","secondary school degree","1-pers.-HH","115","0.240387109443913","0.199856241482755","0.280917977405071"
"Yes","2009","secondary school degree","(Married) couple without C. ","267","0.251626866689828","0.225478602997055","0.277775130382601"
"Yes","2009","secondary school degree","Single parent ","55","0.226514816936984","0.173668603202492","0.279361030671475"
"Yes","2009","secondary school degree","Couple + C. LE 16 ","172","0.202241240716777","0.174715305060699","0.229767176372855"
"Yes","2009","secondary school degree","Couple + C. GT 16 ","196","0.267307287186246","0.236209847954988","0.298404726417504"
"Yes","2009","secondary school degree","Couple + C. LE and GT 16","69","0.183229991556591","0.139599230205155","0.226860752908026"
"Yes","2009","college entrance qualification","1-pers.-HH","174","0.310425612773647","0.270544051272931","0.350307174274364"
"Yes","2009","college entrance qualification","(Married) couple without C. ","367","0.307464390782982","0.279685581545494","0.335243200020471"
"Yes","2009","college entrance qualification","Single parent ","64","0.440950743680602","0.364018539346358","0.517882948014846"
"Yes","2009","college entrance qualification","Couple + C. LE 16 ","243","0.281703876937377","0.250744954431269","0.312662799443485"
"Yes","2009","college entrance qualification","Couple + C. GT 16 ","186","0.224590535707675","0.190210909564071","0.258970161851278"
"Yes","2009","college entrance qualification","Couple + C. LE and GT 16","75","0.293512724651346","0.23387930412059","0.353146145182103"
"Yes","2009","Other degree","1-pers.-HH","5","","",""
"Yes","2009","Other degree","(Married) couple without C. ","24","","",""
"Yes","2009","Other degree","Single parent ","5","","",""
"Yes","2009","Other degree","Couple + C. LE 16 ","17","","",""
"Yes","2009","Other degree","Couple + C. GT 16 ","18","","",""
"Yes","2009","Other degree","Couple + C. LE and GT 16","9","","",""
"Yes","2009","no degree/no degree yet","1-pers.-HH","2","","",""
"Yes","2009","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Yes","2009","no degree/no degree yet","Single parent ","","","",""
"Yes","2009","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"Yes","2009","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"Yes","2009","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
