"pgoeffd","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"No","2007","Brandenburg","Male","171","0.739244306258218","0.681096018917853","0.797392593598583","2"
"No","2007","Brandenburg","Female","135","0.616859791563622","0.550950439089095","0.68276914403815","2"
"No","2007","Schleswig-Holstein","Female","112","0.83413694776727","0.773802524052134","0.894471371482407","2"
"No","2007","Hamburg","Male","73","0.89143085481371","0.824503126370133","0.958358583257288","2"
"No","2007","Mecklenburg-Western Pomerania","Male","105","0.851244113475617","0.79007382114607","0.912414405805164","2"
"No","2007","Mecklenburg-Western Pomerania","Female","82","0.654976414847242","0.575374222285769","0.734578607408716","2"
"No","2007","Hamburg","Female","60","0.782474250856791","0.692069040402556","0.872879461311027","2"
"No","2007","Lower Saxony","Male","432","0.752774319051677","0.717076157663456","0.788472480439897","2"
"No","2007","Lower Saxony","Female","335","0.706702315035955","0.665802891276752","0.747601738795159","2"
"No","2007","Saxony","Male","354","0.825879419362559","0.789995256409451","0.861763582315666","2"
"No","2007","Saxony","Female","283","0.705763199880006","0.660823771664013","0.750702628095999","2"
"No","2007","Bremen","Male","28","","","","2"
"No","2007","Bremen","Female","29","","","","2"
"No","2007","North Rhine-Westphalia","Male","961","0.778871764255376","0.755911265981725","0.801832262529027","2"
"No","2007","North Rhine-Westphalia","Female","739","0.703302920001675","0.676258936626587","0.730346903376762","2"
"No","2007","Hesse","Male","353","0.842709171099077","0.808495945329695","0.876922396868459","2"
"No","2007","Hesse","Female","280","0.752426889649813","0.709591800236882","0.795261979062744","2"
"No","2007","Rhineland-Palatinate,Saarland","Male","258","0.818453227591517","0.77741964456747","0.859486810615563","2"
"No","2007","Rhineland-Palatinate,Saarland","Female","217","0.69886434387263","0.648522365139632","0.749206322605629","2"
"No","2007","Baden-Württemberg","Male","659","0.822498445143301","0.796004701786057","0.848992188500545","2"
"No","2007","Baden-Württemberg","Female","457","0.732861578921026","0.698501232860102","0.76722192498195","2"
"No","2007","Bavaria","Male","732","0.815042938854326","0.789830514672683","0.840255363035968","2"
"No","2007","Bavaria","Female","648","0.789487458018544","0.762177387977026","0.816797528060062","2"
"No","2007","Berlin","Male","147","0.710078941211573","0.648565765959361","0.771592116463786","2"
"No","2007","Berlin","Female","150","0.649898608831232","0.588118300454446","0.711678917208018","2"
"No","2007","Saxony-Anhalt","Male","193","0.835074711467006","0.787525156709241","0.88262426622477","2"
"No","2007","Saxony-Anhalt","Female","139","0.708536693417205","0.648073463816368","0.768999923018043","2"
"No","2007","Thuringia","Male","201","0.827249701924446","0.780009880215247","0.874489523633645","2"
"No","2007","Thuringia","Female","160","0.722246417976013","0.663592555792226","0.7809002801598","2"
"Yes","2007","Hamburg","Male","10","","","","1"
"Yes","2007","Hamburg","Female","20","","","","1"
"Yes","2007","Schleswig-Holstein","Male","42","0.184929515751567","0.12639588841995","0.243463143083183","1"
"Yes","2007","Schleswig-Holstein","Female","34","0.16586305223273","0.105528628517593","0.226197475947866","1"
"Yes","2007","Lower Saxony","Male","129","0.247225680948323","0.211527519560103","0.282923842336544","1"
"Yes","2007","Lower Saxony","Female","141","0.293297684964045","0.252398261204841","0.334197108723248","1"
"Yes","2007","Bremen","Male","8","","","","1"
"Yes","2007","Bremen","Female","14","","","","1"
"Yes","2007","Rhineland-Palatinate,Saarland","Male","81","0.181546772408483","0.140513189384437","0.22258035543253","1"
"Yes","2007","Rhineland-Palatinate,Saarland","Female","102","0.30113565612737","0.250793677394371","0.351477634860369","1"
"Yes","2007","Baden-Württemberg","Male","140","0.177501554856699","0.151007811499455","0.203995298213943","1"
"Yes","2007","Baden-Württemberg","Female","180","0.267138421078974","0.23277807501805","0.301498767139898","1"
"Yes","2007","Bavaria","Male","179","0.184957061145674","0.159744636964032","0.210169485327317","1"
"Yes","2007","Bavaria","Female","208","0.210512541981456","0.183202471939938","0.237822612022974","1"
"Yes","2007","North Rhine-Westphalia","Male","294","0.221128235744624","0.198167737470973","0.244088734018275","1"
"Yes","2007","North Rhine-Westphalia","Female","357","0.296697079998325","0.269653096623238","0.323741063373413","1"
"Yes","2007","Berlin","Male","62","0.289921058788427","0.228407883536214","0.351434234040639","1"
"Yes","2007","Hesse","Male","82","0.157290828900923","0.123077603131541","0.191504054670305","1"
"Yes","2007","Berlin","Female","79","0.350101391168768","0.288321082791982","0.411881699545554","1"
"Yes","2007","Hesse","Female","110","0.247573110350187","0.204738020937256","0.290408199763118","1"
"Yes","2007","Brandenburg","Male","48","0.260755693741782","0.202607406401417","0.318903981082147","1"
"Yes","2007","Brandenburg","Female","74","0.383140208436377","0.31723085596185","0.449049560910905","1"
"Yes","2007","Mecklenburg-Western Pomerania","Male","25","","","","1"
"Yes","2007","Mecklenburg-Western Pomerania","Female","55","0.345023585152757","0.265421392591284","0.424625777714231","1"
"Yes","2007","Saxony","Male","75","0.174120580637441","0.138236417684334","0.210004743590549","1"
"Yes","2007","Saxony","Female","112","0.294236800119994","0.249297371904001","0.339176228335987","1"
"Yes","2007","Saxony-Anhalt","Female","78","0.291463306582795","0.231000076981957","0.351926536183632","1"
"Yes","2007","Thuringia","Female","64","0.277753582023987","0.2190997198402","0.336407444207774","1"
"Yes","2007","Saxony-Anhalt","Male","41","0.164925288532994","0.11737573377523","0.212474843290759","1"
"Yes","2007","Thuringia","Male","45","0.172750298075554","0.125510476366355","0.219990119784753","1"
"No","2008","Brandenburg","Male","143","0.680492000920376","0.61383871777186","0.747145284068892","2"
"No","2008","Schleswig-Holstein","Male","99","0.781249960549843","0.712277197840125","0.850222723259561","2"
"No","2008","Schleswig-Holstein","Female","111","0.864584365147206","0.807496126783265","0.921672603511148","2"
"No","2008","Brandenburg","Female","115","0.631468113970531","0.562140721381723","0.70079550655934","2"
"No","2008","Mecklenburg-Western Pomerania","Male","99","0.856981565196742","0.794858921979433","0.919104208414052","2"
"No","2008","Hamburg","Male","68","0.842785600588147","0.763021437749811","0.922549763426482","2"
"No","2008","Hamburg","Female","50","0.794971409653365","0.699014422731547","0.890928396575184","2"
"No","2008","Mecklenburg-Western Pomerania","Female","73","0.601443362092942","0.515268689944371","0.687618034241513","2"
"No","2008","Saxony","Male","339","0.845933895965597","0.810989468730275","0.88087832320092","2"
"No","2008","Saxony","Female","263","0.78564671583138","0.743137284198597","0.828156147464164","2"
"No","2008","Lower Saxony","Male","389","0.73138047822809","0.692987343015819","0.76977361344036","2"
"No","2008","Lower Saxony","Female","296","0.694550922927384","0.651316835009424","0.737785010845345","2"
"No","2008","Bremen","Male","24","","","","2"
"No","2008","Bremen","Female","28","","","","2"
"No","2008","North Rhine-Westphalia","Male","867","0.7955142348177","0.7719773458127","0.8190511238227","2"
"No","2008","North Rhine-Westphalia","Female","692","0.719799890432619","0.691978995842025","0.747620785023213","2"
"No","2008","Hesse","Male","316","0.830826871784605","0.793713875781621","0.867939867787589","2"
"No","2008","Hesse","Female","263","0.751752014609504","0.707433843954586","0.796070185264423","2"
"No","2008","Rhineland-Palatinate,Saarland","Male","221","0.804356753331782","0.759088486213779","0.849625020449785","2"
"No","2008","Rhineland-Palatinate,Saarland","Female","191","0.697152827139014","0.64408545215388","0.750220202124147","2"
"No","2008","Baden-Württemberg","Male","617","0.845818084570472","0.819657481454514","0.87197868768643","2"
"No","2008","Baden-Württemberg","Female","425","0.749737422387789","0.714725820701174","0.784749024074403","2"
"No","2008","Bavaria","Male","649","0.809302404031068","0.782298233460424","0.836306574601711","2"
"No","2008","Bavaria","Female","562","0.786843960552715","0.757766013974998","0.815921907130432","2"
"No","2008","Berlin","Male","133","0.696141649590145","0.630572192788207","0.761711106392082","2"
"No","2008","Berlin","Female","143","0.658929791042608","0.595264936021157","0.722594646064059","2"
"No","2008","Saxony-Anhalt","Male","191","0.811152300708332","0.759897903158274","0.862406698258391","2"
"No","2008","Saxony-Anhalt","Female","128","0.709598556562614","0.646685781784924","0.772511331340304","2"
"No","2008","Thuringia","Male","170","0.815730163943879","0.763417450294207","0.86804287759355","2"
"No","2008","Thuringia","Female","153","0.698327315089398","0.63668828469383","0.759966345484966","2"
"Yes","2008","Hamburg","Male","12","","","","1"
"Yes","2008","Hamburg","Female","18","","","","1"
"Yes","2008","Schleswig-Holstein","Male","39","0.218750039450157","0.149777276740439","0.287722802159875","1"
"Yes","2008","Schleswig-Holstein","Female","27","","","","1"
"Yes","2008","Lower Saxony","Male","123","0.26861952177191","0.23022638655964","0.307012656984181","1"
"Yes","2008","Lower Saxony","Female","140","0.305449077072616","0.262214989154655","0.348683164990576","1"
"Yes","2008","Bremen","Male","8","","","","1"
"Yes","2008","Bremen","Female","14","","","","1"
"Yes","2008","Rhineland-Palatinate,Saarland","Male","74","0.195643246668218","0.150374979550215","0.240911513786221","1"
"Yes","2008","Rhineland-Palatinate,Saarland","Female","97","0.302847172860986","0.249779797875853","0.355914547846119","1"
"Yes","2008","Baden-Württemberg","Male","115","0.154181915429528","0.12802131231357","0.180342518545486","1"
"Yes","2008","Baden-Württemberg","Female","163","0.250262577612211","0.215250975925597","0.285274179298826","1"
"Yes","2008","Bavaria","Male","164","0.190697595968932","0.163693425398289","0.217701766539576","1"
"Yes","2008","Bavaria","Female","200","0.213156039447285","0.184078092869568","0.242233986025002","1"
"Yes","2008","North Rhine-Westphalia","Male","261","0.2044857651823","0.1809488761773","0.2280226541873","1"
"Yes","2008","North Rhine-Westphalia","Female","309","0.280200109567381","0.252379214976787","0.308021004157975","1"
"Yes","2008","Berlin","Male","56","0.303858350409855","0.238288893607918","0.369427807211793","1"
"Yes","2008","Hesse","Female","102","0.248247985390496","0.203929814735577","0.292566156045414","1"
"Yes","2008","Hesse","Male","76","0.169173128215395","0.132060132212411","0.206286124218379","1"
"Yes","2008","Brandenburg","Male","45","0.319507999079624","0.252854715931108","0.38616128222814","1"
"Yes","2008","Berlin","Female","70","0.341070208957392","0.277405353935941","0.404735063978843","1"
"Yes","2008","Brandenburg","Female","71","0.368531886029469","0.29920449344066","0.437859278618277","1"
"Yes","2008","Mecklenburg-Western Pomerania","Female","51","0.398556637907058","0.312381965758487","0.484731310055629","1"
"Yes","2008","Mecklenburg-Western Pomerania","Male","23","","","","1"
"Yes","2008","Saxony","Male","71","0.154066104034403","0.119121676799081","0.189010531269725","1"
"Yes","2008","Saxony","Female","95","0.21435328416862","0.171843852535836","0.256862715801403","1"
"Yes","2008","Saxony-Anhalt","Male","33","0.188847699291668","0.137593301741609","0.240102096841726","1"
"Yes","2008","Saxony-Anhalt","Female","72","0.290401443437386","0.227488668659696","0.353314218215076","1"
"Yes","2008","Thuringia","Male","41","0.184269836056121","0.13195712240645","0.236582549705793","1"
"Yes","2008","Thuringia","Female","60","0.301672684910602","0.240033654515034","0.36331171530617","1"
"No","2009","Schleswig-Holstein","Male","103","0.811183398484706","0.746585535657289","0.875781261312123","2"
"No","2009","Brandenburg","Male","158","0.733829334494717","0.672270112085037","0.795388556904397","2"
"No","2009","Brandenburg","Female","128","0.671475252500479","0.606054648935041","0.736895856065918","2"
"No","2009","Schleswig-Holstein","Female","93","0.789171547480433","0.7182306708967","0.860112424064167","2"
"No","2009","Hamburg","Male","65","0.85000230104889","0.770247822931002","0.929756779166779","2"
"No","2009","Mecklenburg-Western Pomerania","Male","105","0.901114764777522","0.848361260544551","0.953868269010493","2"
"No","2009","Mecklenburg-Western Pomerania","Female","78","0.62226361619197","0.537610211087526","0.706917021296413","2"
"No","2009","Hamburg","Female","54","0.761123514601356","0.665259510487576","0.856987518715136","2"
"No","2009","Lower Saxony","Male","373","0.742311224328465","0.703625733648338","0.780996715008592","2"
"No","2009","Lower Saxony","Female","303","0.69354174050511","0.650317304040526","0.736766176969693","2"
"No","2009","Saxony","Male","318","0.813197810091932","0.77481033215147","0.851585288032395","2"
"No","2009","Saxony","Female","269","0.780662517145824","0.738211338760621","0.823113695531027","2"
"No","2009","Bremen","Male","19","","","","2"
"No","2009","Bremen","Female","21","","","","2"
"No","2009","North Rhine-Westphalia","Male","850","0.820159163549599","0.797264805437313","0.843053521661885","2"
"No","2009","North Rhine-Westphalia","Female","690","0.735760457782286","0.708238662534125","0.763282253030448","2"
"No","2009","Hesse","Male","304","0.834277908687303","0.797039228653174","0.871516588721431","2"
"No","2009","Hesse","Female","260","0.70125763224879","0.654620220646752","0.747895043850829","2"
"No","2009","Rhineland-Palatinate,Saarland","Male","217","0.814823847918532","0.769962094863673","0.859685600973392","2"
"No","2009","Rhineland-Palatinate,Saarland","Female","197","0.766825574783432","0.717384980440536","0.816266169126328","2"
"No","2009","Baden-Württemberg","Male","572","0.865062556723629","0.839192303157182","0.890932810290076","2"
"No","2009","Baden-Württemberg","Female","415","0.724668202732331","0.688221522868775","0.761114882595886","2"
"No","2009","Bavaria","Male","625","0.821410727389427","0.794480163255856","0.848341291522999","2"
