"pgoeffd","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"No","2015","Bavaria","Part Time","682","0.754295178065066","0.726626773183439","0.781963582946692","2"
"No","2015","Bavaria","Not Working","281","0.841229538381037","0.800546877106419","0.881912199655655","2"
"No","2015","Berlin","Full Time","189","0.691545204234819","0.636758797433734","0.746331611035903","2"
"Yes","2015","Schleswig-Holstein","Full Time","86","0.345686634239103","0.288425579417669","0.402947689060538","1"
"Yes","2015","Schleswig-Holstein","Part Time","53","0.176598841965552","0.125745338546655","0.227452345384449","1"
"Yes","2015","Schleswig-Holstein","Not Working","6","","","","1"
"Yes","2015","Hamburg","Full Time","31","0.209209113310689","0.14254360427949","0.275874622341887","1"
"Yes","2015","Hamburg","Part Time","20","","","","1"
"Yes","2015","Hamburg","Not Working","2","","","","1"
"Yes","2015","Lower Saxony","Full Time","202","0.311172352133435","0.278428990287547","0.343915713979324","1"
"Yes","2015","Lower Saxony","Part Time","135","0.216902750222656","0.182828970463463","0.250976529981848","1"
"Yes","2015","Bremen","Full Time","12","","","","1"
"Yes","2015","Bremen","Part Time","7","","","","1"
"Yes","2015","Bremen","Not Working","3","","","","1"
"Yes","2015","Lower Saxony","Not Working","21","","","","1"
"Yes","2015","North Rhine-Westphalia","Full Time","488","0.307264858821443","0.285177125998267","0.329352591644619","1"
"Yes","2015","North Rhine-Westphalia","Part Time","273","0.263026050046129","0.237434693433521","0.288617406658738","1"
"Yes","2015","North Rhine-Westphalia","Not Working","35","0.206973122084589","0.158286661685652","0.255659582483525","1"
"Yes","2015","Hesse","Full Time","134","0.212835750031511","0.179863984130917","0.245807515932104","1"
"Yes","2015","Hesse","Part Time","109","0.244186283797643","0.201439814883885","0.286932752711401","1"
"Yes","2015","Hesse","Not Working","21","","","","1"
"Yes","2015","Rhineland-Palatinate,Saarland","Full Time","125","0.251991373685501","0.214531235043964","0.289451512327037","1"
"Yes","2015","Rhineland-Palatinate,Saarland","Part Time","77","0.2679149417621","0.217883377410411","0.317946506113789","1"
"Yes","2015","Rhineland-Palatinate,Saarland","Not Working","12","","","","1"
"Yes","2015","Baden-Württemberg","Full Time","229","0.21115462805158","0.187014300185013","0.235294955918146","1"
"Yes","2015","Saxony","Not Working","2","","","","1"
"Yes","2015","Saxony-Anhalt","Full Time","64","0.207974462352565","0.160436159513204","0.255512765191927","1"
"Yes","2015","Baden-Württemberg","Part Time","180","0.262626435536431","0.230003540059714","0.295249331013148","1"
"Yes","2015","Baden-Württemberg","Not Working","29","","","","1"
"Yes","2015","Bavaria","Full Time","326","0.214800685016635","0.19387763369332","0.23572373633995","1"
"Yes","2015","Bavaria","Part Time","248","0.245704821934934","0.218036417053308","0.273373226816561","1"
"Yes","2015","Berlin","Full Time","84","0.308454795765181","0.253668388964097","0.363241202566266","1"
"Yes","2015","Berlin","Not Working","6","","","","1"
"Yes","2015","Brandenburg","Not Working","10","","","","1"
"Yes","2015","Mecklenburg-Western Pomerania","Full Time","41","0.157291098487803","0.102722738792257","0.21185945818335","1"
"Yes","2015","Mecklenburg-Western Pomerania","Part Time","23","","","","1"
"Yes","2015","Mecklenburg-Western Pomerania","Not Working","","","","","1"
"Yes","2015","Saxony","Full Time","114","0.194646530058303","0.160843207969749","0.228449852146857","1"
"Yes","2015","Saxony","Part Time","83","0.295721261934944","0.242737934996962","0.348704588872926","1"
"Yes","2015","Saxony-Anhalt","Part Time","34","0.167353159534231","0.108203839993146","0.226502479075316","1"
"Yes","2015","Saxony-Anhalt","Not Working","4","","","","1"
"Yes","2015","Thuringia","Full Time","68","0.294064809509721","0.244144525703147","0.343985093316295","1"
"Yes","2015","Thuringia","Part Time","43","0.256368259382401","0.188500952544436","0.324235566220367","1"
"Yes","2015","Thuringia","Not Working","12","","","","1"
"Yes","2015","Brandenburg","Full Time","102","0.31328936259314","0.262548798997277","0.364029926189003","1"
"Yes","2015","Bavaria","Not Working","29","","","","1"
"Yes","2015","Brandenburg","Part Time","33","0.15811152088836","0.0999188006797","0.216304241097019","1"
"Yes","2015","Berlin","Part Time","36","0.166356246910408","0.110702594076817","0.222009899743999","1"
"No","2016","Schleswig-Holstein","Full Time","169","0.703079681189523","0.645750543357035","0.76040881902201","2"
"No","2016","Schleswig-Holstein","Part Time","153","0.759386085313868","0.701013871065241","0.817758299562495","2"
"No","2016","Schleswig-Holstein","Not Working","27","","","","2"
"No","2016","Hamburg","Full Time","108","0.813669221104956","0.748704916863088","0.878633525346825","2"
"No","2016","Hamburg","Part Time","74","0.722862381593643","0.630901537856733","0.814823225330553","2"
"No","2016","Hamburg","Not Working","12","","","","2"
"No","2016","Lower Saxony","Full Time","538","0.702878831077302","0.669930539461102","0.735827122693501","2"
"No","2016","Lower Saxony","Part Time","451","0.75861172919828","0.724111481828515","0.793111976568045","2"
"No","2016","Lower Saxony","Not Working","79","0.936961097128638","0.885892542382825","0.988029651874452","2"
"No","2016","Bremen","Full Time","34","0.650063359149855","0.505819943123061","0.794306775176649","2"
"No","2016","Bremen","Part Time","35","0.884626063842899","0.789138330696666","0.980113796989132","2"
"No","2016","Bremen","Not Working","7","","","","2"
"No","2016","North Rhine-Westphalia","Full Time","1189","0.696447017697984","0.674288452693362","0.718605582702607","2"
"No","2016","North Rhine-Westphalia","Part Time","870","0.769240350681798","0.74477242274608","0.793708278617516","2"
"No","2016","North Rhine-Westphalia","Not Working","154","0.845955484450144","0.7929238557383","0.898987113161987","2"
"No","2016","Berlin","Part Time","133","0.843924473401049","0.788880591979197","0.898968354822901","2"
"No","2016","Berlin","Not Working","32","0.618694617209413","0.464264881012255","0.77312435340657","2"
"No","2016","Brandenburg","Full Time","214","0.683882819103965","0.631701738550163","0.736063899657768","2"
"No","2016","Brandenburg","Part Time","113","0.775365600053666","0.708128553288335","0.842602646818997","2"
"No","2016","Brandenburg","Not Working","28","","","","2"
"No","2016","Mecklenburg-Western Pomerania","Full Time","116","0.716394948967059","0.647618562013969","0.785171335920149","2"
"No","2016","Mecklenburg-Western Pomerania","Part Time","77","0.729986291361684","0.642532074942786","0.817440507780583","2"
"No","2016","Mecklenburg-Western Pomerania","Not Working","12","","","","2"
"No","2016","Saxony","Full Time","403","0.78399629530045","0.748761637929563","0.819230952671336","2"
"No","2016","Saxony","Part Time","188","0.732138029891162","0.67702246498104","0.787253594801283","2"
"No","2016","Saxony","Not Working","30","0.931271862675874","0.848629567849755","1.01391415750199","2"
"No","2016","Saxony-Anhalt","Full Time","225","0.75798813328863","0.708175619948954","0.807800646628305","2"
"No","2016","Saxony-Anhalt","Part Time","103","0.82414565375598","0.759927214516791","0.888364092995169","2"
"No","2016","Saxony-Anhalt","Not Working","17","","","","2"
"No","2016","Thuringia","Full Time","239","0.732400219624728","0.68303899104423","0.781761448205225","2"
"No","2016","Thuringia","Part Time","132","0.735202740270527","0.669454317170045","0.800951163371009","2"
"No","2016","Thuringia","Not Working","16","","","","2"
"No","2016","Hesse","Full Time","431","0.766293417798916","0.731971251824822","0.800615583773009","2"
"No","2016","Hesse","Part Time","251","0.703144109989771","0.654864486288743","0.751423733690799","2"
"No","2016","Hesse","Not Working","53","0.897264122181476","0.822880157383481","0.971648086979472","2"
"No","2016","Rhineland-Palatinate,Saarland","Full Time","381","0.779972035776413","0.743292104997914","0.816651966554912","2"
"No","2016","Rhineland-Palatinate,Saarland","Part Time","249","0.747787180519597","0.701351582953499","0.794222778085695","2"
"No","2016","Rhineland-Palatinate,Saarland","Not Working","50","0.752035924487527","0.639931090559088","0.864140758415965","2"
"No","2016","Baden-Württemberg","Full Time","812","0.764291799598926","0.738582414109783","0.790001185088069","2"
"No","2016","Baden-Württemberg","Part Time","501","0.739507134172531","0.70668711553261","0.772327152812452","2"
"No","2016","Baden-Württemberg","Not Working","111","0.641919055942183","0.559185064903972","0.724653046980393","2"
"No","2016","Bavaria","Full Time","1114","0.785013564253957","0.763691343344433","0.806335785163481","2"
"No","2016","Bavaria","Part Time","686","0.776171310572464","0.749090350070269","0.803252271074658","2"
"No","2016","Bavaria","Not Working","105","0.690030645078981","0.607964932512097","0.772096357645865","2"
"No","2016","Berlin","Full Time","180","0.665355137617749","0.609585145591128","0.721125129644369","2"
"Yes","2016","Schleswig-Holstein","Full Time","75","0.296920318810477","0.23959118097799","0.354249456642965","1"
"Yes","2016","Schleswig-Holstein","Part Time","53","0.240613914686132","0.182241700437505","0.298986128934759","1"
"Yes","2016","Schleswig-Holstein","Not Working","2","","","","1"
"Yes","2016","Hamburg","Full Time","30","0.186330778895044","0.121366474653175","0.251295083136912","1"
"Yes","2016","Hamburg","Part Time","17","","","","1"
"Yes","2016","Hamburg","Not Working","","","","","1"
"Yes","2016","Lower Saxony","Full Time","201","0.297121168922698","0.264172877306499","0.330069460538898","1"
"Yes","2016","Lower Saxony","Part Time","140","0.24138827080172","0.206888023431955","0.275888518171485","1"
"Yes","2016","Bremen","Full Time","8","","","","1"
"Yes","2016","Bremen","Part Time","8","","","","1"
"Yes","2016","Bremen","Not Working","7","","","","1"
"Yes","2016","Lower Saxony","Not Working","8","","","","1"
"Yes","2016","North Rhine-Westphalia","Full Time","465","0.303552982302015","0.281394417297393","0.325711547306638","1"
"Yes","2016","North Rhine-Westphalia","Part Time","269","0.230759649318202","0.206291721382484","0.25522757725392","1"
"Yes","2016","North Rhine-Westphalia","Not Working","24","","","","1"
"Yes","2016","Hesse","Full Time","153","0.233706582201084","0.199384416226991","0.268028748175178","1"
"Yes","2016","Hesse","Part Time","93","0.296855890010229","0.248576266309201","0.345135513711257","1"
"Yes","2016","Hesse","Not Working","11","","","","1"
"Yes","2016","Rhineland-Palatinate,Saarland","Full Time","109","0.220027964223587","0.183348033445088","0.256707895002086","1"
"Yes","2016","Rhineland-Palatinate,Saarland","Part Time","87","0.252212819480403","0.205777221914305","0.298648417046501","1"
"Yes","2016","Rhineland-Palatinate,Saarland","Not Working","7","","","","1"
"Yes","2016","Baden-Württemberg","Full Time","235","0.235708200401074","0.209998814911931","0.261417585890217","1"
"Yes","2016","Saxony","Not Working","6","","","","1"
"Yes","2016","Saxony-Anhalt","Full Time","59","0.24201186671137","0.192199353371695","0.291824380051046","1"
"Yes","2016","Berlin","Not Working","6","","","","1"
"Yes","2016","Brandenburg","Not Working","8","","","","1"
"Yes","2016","Mecklenburg-Western Pomerania","Not Working","","","","","1"
"Yes","2016","Thuringia","Not Working","7","","","","1"
"Yes","2016","Bavaria","Part Time","224","0.223828689427536","0.196747728925342","0.250909649929731","1"
"Yes","2016","Baden-Württemberg","Part Time","186","0.260492865827469","0.227672847187548","0.29331288446739","1"
"Yes","2016","Baden-Württemberg","Not Working","18","","","","1"
"Yes","2016","Bavaria","Full Time","312","0.214986435746043","0.193664214836519","0.236308656655567","1"
"Yes","2016","Saxony","Part Time","60","0.267861970108838","0.212746405198717","0.32297753501896","1"
"Yes","2016","Berlin","Full Time","95","0.334644862382252","0.278874870355631","0.390414854408872","1"
"Yes","2016","Berlin","Part Time","34","0.156075526598951","0.101031645177099","0.211119408020803","1"
"Yes","2016","Thuringia","Part Time","41","0.264797259729473","0.199048836628991","0.330545682829955","1"
"Yes","2016","Mecklenburg-Western Pomerania","Full Time","49","0.283605051032941","0.214828664079851","0.352381437986031","1"
"Yes","2016","Mecklenburg-Western Pomerania","Part Time","22","","","","1"
"Yes","2016","Saxony","Full Time","121","0.21600370469955","0.180769047328664","0.251238362070437","1"
"Yes","2016","Saxony-Anhalt","Part Time","32","0.17585434624402","0.111635907004831","0.240072785483209","1"
"Yes","2016","Saxony-Anhalt","Not Working","5","","","","1"
"Yes","2016","Thuringia","Full Time","70","0.267599780375272","0.218238551794775","0.31696100895577","1"
"Yes","2016","Brandenburg","Part Time","35","0.224634399946334","0.157397353181003","0.291871446711665","1"
"Yes","2016","Brandenburg","Full Time","91","0.316117180896035","0.263936100342232","0.368298261449837","1"
"Yes","2016","Bavaria","Not Working","17","","","","1"
"No","2017","Schleswig-Holstein","Full Time","234","0.716835500278868","0.668518049531062","0.765152951026673","2"
"No","2017","Schleswig-Holstein","Part Time","168","0.79335363349122","0.739727889829433","0.846979377153006","2"
"No","2017","Schleswig-Holstein","Not Working","45","0.78636400251196","0.67275516460633","0.899972840417589","2"
"No","2017","Hamburg","Full Time","135","0.772873223755724","0.710076304989851","0.835670142521596","2"
"No","2017","Hamburg","Part Time","64","0.607151062881109","0.503326574617037","0.71097555114518","2"
"No","2017","Hamburg","Not Working","25","","","","2"
"No","2017","Lower Saxony","Full Time","676","0.706383564416653","0.677050794770255","0.735716334063051","2"
"No","2017","Lower Saxony","Part Time","462","0.751195426397387","0.717753889821201","0.784636962973573","2"
"No","2017","Lower Saxony","Not Working","100","0.588095037588834","0.500399463534063","0.675790611643605","2"
"No","2017","Bremen","Full Time","45","0.602810699192097","0.480018035591219","0.725603362792975","2"
"No","2017","Bremen","Part Time","38","0.60492819318304","0.473314799295376","0.736541587070704","2"
"No","2017","Bremen","Not Working","13","","","","2"
"No","2017","North Rhine-Westphalia","Full Time","1300","0.708685565153463","0.687764837290463","0.729606293016464","2"
"No","2017","North Rhine-Westphalia","Part Time","974","0.753955020434768","0.73057799399794","0.777332046871596","2"
