"ple0017","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2019","Lower Saxony","middle vocational","1011","0.942951830333465","0.929201801100059","0.95670185956687","2"
"No","2019","Lower Saxony","vocational + Abi","199","0.916947439465824","0.880564256667915","0.953330622263733","2"
"No","2019","Lower Saxony","higher vocational","123","0.918663228710493","0.872207005300098","0.965119452120889","2"
"No","2019","Lower Saxony","higher education","526","0.92664078737078","0.905311557160429","0.94797001758113","2"
"No","2019","Bremen","in school","9","","","","2"
"No","2019","Bremen","inadequately","12","","","","2"
"No","2019","Bremen","general elemantary","21","","","","2"
"No","2019","Bremen","middle vocational","68","0.952651161063725","0.904585039904599","1.00071728222285","2"
"No","2019","Bremen","vocational + Abi","16","","","","2"
"No","2019","Bremen","higher vocational","8","","","","2"
"No","2019","Bremen","higher education","56","0.957254608818128","0.906071006695629","1.00843821094063","2"
"No","2019","North Rhine-Westphalia","in school","87","0.993795753456383","0.97775047459496","1.00984103231781","2"
"No","2019","North Rhine-Westphalia","inadequately","118","0.943409776670609","0.903224485378362","0.983595067962857","2"
"No","2019","North Rhine-Westphalia","general elemantary","512","0.941508185356038","0.922019610076021","0.960996760636056","2"
"No","2019","North Rhine-Westphalia","middle vocational","2072","0.936357233061742","0.926250228214887","0.946464237908598","2"
"No","2019","North Rhine-Westphalia","vocational + Abi","559","0.928525617406788","0.908132200152327","0.948919034661248","2"
"No","2019","North Rhine-Westphalia","higher vocational","276","0.931973401384211","0.90348102972374","0.960465773044681","2"
"No","2019","North Rhine-Westphalia","higher education","1225","0.935152510669066","0.921827456635649","0.948477564702484","2"
"No","2019","Hesse","in school","22","","","","2"
"No","2019","Hesse","inadequately","20","","","","2"
"No","2019","Hesse","general elemantary","146","0.978645886153525","0.955739533641084","1.00155223866597","2"
"No","2019","Hesse","middle vocational","637","0.898796820555485","0.876454570245429","0.921139070865542","2"
"No","2019","Hesse","vocational + Abi","144","0.955992528546677","0.923702182522413","0.988282874570942","2"
"No","2019","Hesse","higher vocational","83","0.904482070339161","0.844091403345048","0.964872737333274","2"
"No","2019","Hesse","higher education","487","0.908943777909857","0.884381643267378","0.933505912552337","2"
"No","2019","Rhineland-Palatinate,Saarland","in school","29","","","","2"
"No","2019","Rhineland-Palatinate,Saarland","inadequately","21","","","","2"
"No","2019","Rhineland-Palatinate,Saarland","general elemantary","195","0.924269951381557","0.888315724187544","0.96022417857557","2"
"No","2019","Rhineland-Palatinate,Saarland","middle vocational","616","0.935394096446124","0.916539166851625","0.954249026040623","2"
"No","2019","Rhineland-Palatinate,Saarland","vocational + Abi","116","0.968607101532193","0.937536837919953","0.999677365144432","2"
"No","2019","Rhineland-Palatinate,Saarland","higher vocational","85","0.923017446764133","0.867637287772119","0.978397605756146","2"
"No","2019","Rhineland-Palatinate,Saarland","higher education","280","0.925663327761995","0.896078250583","0.95524840494099","2"
"No","2019","Baden-Württemberg","in school","33","0.906676154993577","0.811655230918363","1.00169707906879","2"
"No","2019","Baden-Württemberg","inadequately","21","","","","2"
"No","2019","Baden-Württemberg","general elemantary","221","0.891036728572657","0.851778718881484","0.930294738263831","2"
"No","2019","Baden-Württemberg","middle vocational","1038","0.911840499602273","0.895432320759069","0.928248678445477","2"
"No","2019","Baden-Württemberg","vocational + Abi","201","0.886317050778571","0.845294147694113","0.927339953863029","2"
"No","2019","Baden-Württemberg","higher vocational","182","0.936568412921998","0.902358392971992","0.970778432872004","2"
"No","2019","Baden-Württemberg","higher education","809","0.927841800965686","0.910667872152475","0.945015729778897","2"
"No","2019","Bavaria","in school","24","","","","2"
"No","2019","Bavaria","inadequately","40","0.843362747334192","0.740541656321337","0.946183838347046","2"
"No","2019","Bavaria","general elemantary","331","0.9341979093646","0.908478956973681","0.959916861755519","2"
"No","2019","Bavaria","middle vocational","1660","0.931030359108793","0.919310946939404","0.942749771278183","2"
"No","2019","Bavaria","vocational + Abi","271","0.934463695759325","0.906030623635298","0.962896767883352","2"
"No","2019","Bavaria","higher vocational","268","0.917243958764253","0.885588844886094","0.948899072642411","2"
"No","2019","Bavaria","higher education","1009","0.941202115362303","0.927197997794249","0.955206232930357","2"
"No","2019","Berlin","in school","7","","","","2"
"No","2019","Berlin","inadequately","12","","","","2"
"No","2019","Berlin","general elemantary","49","0.871445802261283","0.786755089452781","0.956136515069785","2"
"No","2019","Berlin","middle vocational","312","0.908639759902197","0.878148489779012","0.939131030025381","2"
"No","2019","Berlin","vocational + Abi","71","0.849488440788255","0.769621620807247","0.929355260769264","2"
"No","2019","Berlin","higher vocational","41","0.960601791955169","0.903119816672908","1.01808376723743","2"
"No","2019","Berlin","higher education","430","0.900014732972335","0.872778443113283","0.927251022831387","2"
"No","2019","Brandenburg","in school","8","","","","2"
"No","2019","Brandenburg","inadequately","9","","","","2"
"No","2019","Brandenburg","general elemantary","81","0.96737771206077","0.930261640626908","1.00449378349463","2"
"No","2019","Brandenburg","middle vocational","500","0.948943079177021","0.93009661693807","0.967789541415973","2"
"No","2019","Brandenburg","vocational + Abi","70","0.960582087514365","0.916247131333123","1.00491704369561","2"
"No","2019","Brandenburg","higher vocational","81","0.96911580146664","0.932762448774169","1.00546915415911","2"
"No","2019","Brandenburg","higher education","268","0.943446597640768","0.916861569620527","0.97003162566101","2"
"No","2019","Mecklenburg-Western Pomerania","in school","5","","","","2"
"No","2019","Mecklenburg-Western Pomerania","inadequately","7","","","","2"
"No","2019","Mecklenburg-Western Pomerania","general elemantary","39","0.820105906388963","0.703943160903372","0.936268651874554","2"
"No","2019","Mecklenburg-Western Pomerania","middle vocational","271","0.914287765209968","0.881844247415797","0.94673128300414","2"
"No","2019","Mecklenburg-Western Pomerania","vocational + Abi","34","0.968967953179702","0.913094289823139","1.02484161653627","2"
"No","2019","Mecklenburg-Western Pomerania","higher vocational","48","0.846325872993953","0.751016429762585","0.941635316225322","2"
"No","2019","Mecklenburg-Western Pomerania","higher education","161","0.97294846425532","0.948194372288112","0.997702556222529","2"
"No","2019","Saxony","in school","18","","","","2"
"No","2019","Saxony","inadequately","6","","","","2"
"No","2019","Saxony","general elemantary","97","0.989725490386321","0.970155710793192","1.00929526997945","2"
"No","2019","Saxony","middle vocational","713","0.907500713723534","0.886902290675822","0.928099136771247","2"
"No","2019","Saxony","vocational + Abi","82","0.928075846821605","0.874399592555205","0.981752101088005","2"
"No","2019","Saxony","higher vocational","133","0.9305244609056","0.888556449199741","0.972492472611459","2"
"No","2019","Saxony","higher education","455","0.939955002990829","0.918941459624158","0.9609685463575","2"
"No","2019","Saxony-Anhalt","in school","6","","","","2"
"No","2019","Saxony-Anhalt","inadequately","11","","","","2"
"No","2019","Saxony-Anhalt","general elemantary","60","0.964656449193141","0.919418851961546","1.00989404642474","2"
"No","2019","Saxony-Anhalt","middle vocational","406","0.940536680687471","0.918287415660671","0.962785945714271","2"
"No","2019","Saxony-Anhalt","vocational + Abi","48","0.937525368110286","0.871745986539596","1.00330474968098","2"
"No","2019","Saxony-Anhalt","higher vocational","64","0.916088322709583","0.850190129184228","0.981986516234939","2"
"No","2019","Saxony-Anhalt","higher education","219","0.946951345991019","0.918110691219377","0.975792000762662","2"
"No","2019","Thuringia","in school","6","","","","2"
"No","2019","Thuringia","inadequately","6","","","","2"
"No","2019","Thuringia","general elemantary","50","0.922447770512625","0.852395516456544","0.992500024568707","2"
"No","2019","Thuringia","middle vocational","457","0.951218911144204","0.932126549836574","0.970311272451834","2"
"No","2019","Thuringia","vocational + Abi","41","0.964636485116853","0.910063048026148","1.01920992220756","2"
"No","2019","Thuringia","higher vocational","71","0.951953228423472","0.903871374349845","1.0000350824971","2"
"No","2019","Thuringia","higher education","221","0.90999985325972","0.873565070205223","0.946434636314217","2"
"Yes","2019","Saxony-Anhalt","in school","","","","","1"
"Yes","2019","Saxony-Anhalt","inadequately","2","","","","1"
"Yes","2019","Saxony-Anhalt","general elemantary","4","","","","1"
"Yes","2019","Saxony-Anhalt","middle vocational","28","","","","1"
"Yes","2019","Saxony-Anhalt","vocational + Abi","4","","","","1"
"Yes","2019","Saxony-Anhalt","higher vocational","4","","","","1"
"Yes","2019","Saxony-Anhalt","higher education","13","","","","1"
"Yes","2019","Hesse","in school","","","","","1"
"Yes","2019","Hesse","inadequately","3","","","","1"
"Yes","2019","Hesse","general elemantary","7","","","","1"
"Yes","2019","Hesse","middle vocational","63","0.101203179444515","0.0788609291344582","0.123545429754571","1"
"Yes","2019","Hesse","vocational + Abi","11","","","","1"
"Yes","2019","Hesse","higher vocational","8","","","","1"
"Yes","2019","Hesse","higher education","40","0.0910562220901426","0.0664940874476634","0.115618356732622","1"
"Yes","2019","Baden-Württemberg","in school","3","","","","1"
"Yes","2019","Baden-Württemberg","inadequately","2","","","","1"
"Yes","2019","Bavaria","general elemantary","26","","","","1"
"Yes","2019","Bavaria","middle vocational","136","0.0689696408912068","0.0572502287218174","0.0806890530605962","1"
"Yes","2019","Bavaria","vocational + Abi","20","","","","1"
"Yes","2019","Bavaria","higher vocational","23","","","","1"
"Yes","2019","Bavaria","higher education","75","0.0587978846376972","0.0447937670696434","0.072802002205751","1"
"Yes","2019","Berlin","in school","2","","","","1"
"Yes","2019","Berlin","inadequately","2","","","","1"
"Yes","2019","Schleswig-Holstein","inadequately","","","","","1"
"Yes","2019","Schleswig-Holstein","general elemantary","7","","","","1"
"Yes","2019","Schleswig-Holstein","middle vocational","32","0.0782478818150844","0.0522523007290771","0.104243462901092","1"
"Yes","2019","Schleswig-Holstein","vocational + Abi","11","","","","1"
"Yes","2019","Schleswig-Holstein","higher vocational","7","","","","1"
"Yes","2019","Schleswig-Holstein","higher education","21","","","","1"
"Yes","2019","Hamburg","in school","1","","","","1"
"Yes","2019","Lower Saxony","inadequately","3","","","","1"
"Yes","2019","Lower Saxony","general elemantary","22","","","","1"
"Yes","2019","Lower Saxony","middle vocational","82","0.0570481696665352","0.0432981404331296","0.0707981988999409","1"
"Yes","2019","Bremen","vocational + Abi","3","","","","1"
"Yes","2019","Bremen","higher vocational","","","","","1"
"Yes","2019","Bremen","higher education","4","","","","1"
"Yes","2019","North Rhine-Westphalia","in school","5","","","","1"
"Yes","2019","North Rhine-Westphalia","inadequately","9","","","","1"
"Yes","2019","North Rhine-Westphalia","general elemantary","45","0.0584918146439617","0.0390032393639445","0.0779803899239789","1"
"Yes","2019","North Rhine-Westphalia","middle vocational","169","0.0636427669382575","0.0535357620914019","0.0737497717851131","1"
"Yes","2019","Baden-Württemberg","general elemantary","21","","","","1"
"Yes","2019","Baden-Württemberg","middle vocational","109","0.0881595003977269","0.0717513215545228","0.104567679240931","1"
"Yes","2019","Baden-Württemberg","vocational + Abi","29","","","","1"
"Yes","2019","Baden-Württemberg","higher vocational","13","","","","1"
"Yes","2019","Baden-Württemberg","higher education","63","0.0721581990343138","0.0549842702211029","0.0893321278475246","1"
"Yes","2019","Bavaria","in school","2","","","","1"
"Yes","2019","Bavaria","inadequately","8","","","","1"
"Yes","2019","Berlin","general elemantary","11","","","","1"
"Yes","2019","Berlin","middle vocational","31","0.0913602400978034","0.0608689699746187","0.121851510220988","1"
"Yes","2019","Berlin","vocational + Abi","6","","","","1"
"Yes","2019","Berlin","higher vocational","3","","","","1"
"Yes","2019","Berlin","higher education","36","0.0999852670276651","0.072748977168613","0.127221556886717","1"
"Yes","2019","Brandenburg","in school","1","","","","1"
"Yes","2019","Brandenburg","inadequately","","","","","1"
"Yes","2019","Brandenburg","general elemantary","7","","","","1"
"Yes","2019","Brandenburg","middle vocational","24","","","","1"
"Yes","2019","Brandenburg","vocational + Abi","4","","","","1"
"Yes","2019","Brandenburg","higher vocational","6","","","","1"
"Yes","2019","Brandenburg","higher education","22","","","","1"
"Yes","2019","Mecklenburg-Western Pomerania","in school","2","","","","1"
"Yes","2019","Mecklenburg-Western Pomerania","inadequately","1","","","","1"
"Yes","2019","Mecklenburg-Western Pomerania","general elemantary","3","","","","1"
"Yes","2019","Mecklenburg-Western Pomerania","middle vocational","15","","","","1"
"Yes","2019","Mecklenburg-Western Pomerania","vocational + Abi","3","","","","1"
"Yes","2019","Mecklenburg-Western Pomerania","higher vocational","7","","","","1"
"Yes","2019","Mecklenburg-Western Pomerania","higher education","4","","","","1"
"Yes","2019","Saxony","in school","3","","","","1"
"Yes","2019","Saxony","inadequately","1","","","","1"
"Yes","2019","Saxony","general elemantary","5","","","","1"
"Yes","2019","Saxony","middle vocational","47","0.0924992862764655","0.0719008632287526","0.113097709324178","1"
"Yes","2019","Saxony","vocational + Abi","7","","","","1"
"Yes","2019","Saxony","higher vocational","8","","","","1"
"Yes","2019","Saxony","higher education","36","0.060044997009171","0.0390314536424998","0.0810585403758422","1"
"Yes","2019","Hamburg","general elemantary","3","","","","1"
"Yes","2019","Hamburg","middle vocational","11","","","","1"
"Yes","2019","Hamburg","vocational + Abi","2","","","","1"
"Yes","2019","Hamburg","higher vocational","1","","","","1"
"Yes","2019","Hamburg","higher education","13","","","","1"
"Yes","2019","Lower Saxony","in school","2","","","","1"
"Yes","2019","Thuringia","in school","","","","","1"
"Yes","2019","Thuringia","inadequately","","","","","1"
"Yes","2019","Thuringia","general elemantary","6","","","","1"
"Yes","2019","Thuringia","middle vocational","32","0.0487810888557963","0.0296887275481659","0.0678734501634266","1"
"Yes","2019","Thuringia","vocational + Abi","3","","","","1"
"Yes","2019","Thuringia","higher vocational","5","","","","1"
"Yes","2019","Thuringia","higher education","16","","","","1"
"Yes","2019","Bremen","general elemantary","2","","","","1"
"Yes","2019","Bremen","middle vocational","7","","","","1"
"Yes","2019","North Rhine-Westphalia","higher vocational","24","","","","1"
"Yes","2019","North Rhine-Westphalia","higher education","87","0.0648474893309336","0.0515224352975162","0.078172543364351","1"
"Yes","2019","Schleswig-Holstein","in school","1","","","","1"
"Yes","2019","Rhineland-Palatinate,Saarland","in school","3","","","","1"
"Yes","2019","Rhineland-Palatinate,Saarland","inadequately","1","","","","1"
"Yes","2019","Rhineland-Palatinate,Saarland","general elemantary","13","","","","1"
"Yes","2019","Rhineland-Palatinate,Saarland","middle vocational","37","0.0646059035538764","0.0457509739593774","0.0834608331483754","1"
"Yes","2019","Rhineland-Palatinate,Saarland","vocational + Abi","5","","","","1"
"Yes","2019","Rhineland-Palatinate,Saarland","higher vocational","4","","","","1"
"Yes","2019","Hamburg","inadequately","2","","","","1"
"Yes","2019","Bremen","inadequately","2","","","","1"
"Yes","2019","Lower Saxony","higher vocational","10","","","","1"
"Yes","2019","Bremen","in school","1","","","","1"
"Yes","2019","Lower Saxony","vocational + Abi","22","","","","1"
"Yes","2019","Lower Saxony","higher education","48","0.0733592126292202","0.0520299824188696","0.0946884428395707","1"
"Yes","2019","Rhineland-Palatinate,Saarland","higher education","22","","","","1"
"Yes","2019","North Rhine-Westphalia","vocational + Abi","54","0.0714743825932121","0.0510809653387517","0.0918677998476725","1"
