"pli0093_h","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Rarely","2017","35-65 y.","Couple + C. LE 16 ","1393","0.275771791658837","0.264092958179742","0.287450625137932"
"Rarely","2017","35-65 y.","Couple + C. GT 16 ","516","0.258154792941238","0.239108482463635","0.277201103418841"
"Rarely","2017","35-65 y.","Couple + C. LE and GT 16","438","0.22868772962718","0.210317998977132","0.247057460277227"
"Rarely","2017","66 and older","1-pers.-HH","226","0.146865889424245","0.128169822928268","0.165561955920221"
"Rarely","2017","66 and older","(Married) couple without C. ","758","0.231239551959025","0.21674628868025","0.2457328152378"
"Rarely","2017","66 and older","Single parent ","3","","",""
"Rarely","2017","66 and older","Couple + C. LE 16 ","2","","",""
"Rarely","2017","66 and older","Couple + C. GT 16 ","48","0.175812672824459","0.12383072664142","0.227794619007498"
"Rarely","2017","66 and older","Couple + C. LE and GT 16","1","","",""
"Never","2017","16-34 y.","1-pers.-HH","900","0.384457450183028","0.361915260442223","0.406999639923834"
"Never","2017","16-34 y.","(Married) couple without C. ","576","0.454678680359674","0.42662215146923","0.482735209250118"
"Never","2017","16-34 y.","Single parent ","519","0.522703524046887","0.491589776635359","0.553817271458415"
"Never","2017","16-34 y.","Couple + C. LE 16 ","1717","0.603044687154087","0.584234612960789","0.621854761347384"
"Never","2017","16-34 y.","Couple + C. GT 16 ","467","0.449890868100283","0.420910566977259","0.478871169223306"
"Never","2017","16-34 y.","Couple + C. LE and GT 16","398","0.501650123611682","0.468291330308349","0.535008916915016"
"Never","2017","35-65 y.","1-pers.-HH","1002","0.495950568821167","0.473403615127141","0.518497522515192"
"Never","2017","35-65 y.","(Married) couple without C. ","2141","0.527153308927405","0.511589591779115","0.542717026075695"
"Never","2017","35-65 y.","Single parent ","862","0.534594561141607","0.50985029178228","0.559338830500933"
"Never","2017","35-65 y.","Couple + C. LE 16 ","3199","0.535996961865781","0.522964441756052","0.549029481975509"
"Never","2017","35-65 y.","Couple + C. GT 16 ","1119","0.567404419926313","0.545841800794644","0.588967039057982"
"Never","2017","35-65 y.","Couple + C. LE and GT 16","1246","0.612042166192495","0.590728941108783","0.633355391276206"
"Never","2017","66 and older","1-pers.-HH","891","0.65518962766225","0.630084941973424","0.680294313351077"
"Never","2017","66 and older","(Married) couple without C. ","1844","0.577796849144797","0.560818794544334","0.594774903745259"
"Never","2017","66 and older","Single parent ","66","0.888089325408111","0.81812689764576","0.958051753170462"
"Never","2017","66 and older","Couple + C. LE 16 ","6","","",""
"Never","2017","66 and older","Couple + C. GT 16 ","125","0.602364717082872","0.535532372023489","0.669197062142255"
"Never","2017","66 and older","Couple + C. LE and GT 16","4","","",""
"Daily","2018","16-34 y.","1-pers.-HH","25","","",""
"Daily","2018","16-34 y.","(Married) couple without C. ","","","",""
"Daily","2018","16-34 y.","Single parent ","8","","",""
"Daily","2018","16-34 y.","Couple + C. LE 16 ","14","","",""
"Daily","2018","16-34 y.","Couple + C. GT 16 ","","","",""
"Daily","2018","16-34 y.","Couple + C. LE and GT 16","1","","",""
"Daily","2018","35-65 y.","1-pers.-HH","5","","",""
"Daily","2018","35-65 y.","(Married) couple without C. ","1","","",""
"Daily","2018","35-65 y.","Single parent ","4","","",""
"Daily","2018","35-65 y.","Couple + C. LE 16 ","9","","",""
"Daily","2018","35-65 y.","Couple + C. GT 16 ","","","",""
"Daily","2018","35-65 y.","Couple + C. LE and GT 16","1","","",""
"Daily","2018","66 and older","1-pers.-HH","","","",""
"Daily","2018","66 and older","(Married) couple without C. ","","","",""
"Daily","2018","66 and older","Single parent ","","","",""
"Daily","2018","66 and older","Couple + C. LE 16 ","","","",""
"Daily","2018","66 and older","Couple + C. GT 16 ","","","",""
"Daily","2018","66 and older","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2018","16-34 y.","1-pers.-HH","58","0.0933577969542076","0.0707649147624545","0.115950679145961"
"Min 1x per week","2018","16-34 y.","(Married) couple without C. ","2","","",""
"Min 1x per week","2018","16-34 y.","Single parent ","24","","",""
"Min 1x per week","2018","16-34 y.","Couple + C. LE 16 ","35","0.0412821881639503","0.0276821873355792","0.0548821889923213"
"Min 1x per week","2018","16-34 y.","Couple + C. GT 16 ","3","","",""
"Min 1x per week","2018","16-34 y.","Couple + C. LE and GT 16","6","","",""
"Min 1x per week","2018","35-65 y.","1-pers.-HH","8","","",""
"Min 1x per week","2018","35-65 y.","(Married) couple without C. ","3","","",""
"Min 1x per week","2018","35-65 y.","Single parent ","7","","",""
"Min 1x per week","2018","35-65 y.","Couple + C. LE 16 ","27","","",""
"Min 1x per week","2018","35-65 y.","Couple + C. GT 16 ","4","","",""
"Min 1x per week","2018","35-65 y.","Couple + C. LE and GT 16","15","","",""
"Min 1x per week","2018","66 and older","1-pers.-HH","","","",""
"Min 1x per week","2018","66 and older","(Married) couple without C. ","","","",""
"Min 1x per week","2018","66 and older","Single parent ","","","",""
"Min 1x per week","2018","66 and older","Couple + C. LE 16 ","","","",""
"Min 1x per week","2018","66 and older","Couple + C. GT 16 ","","","",""
"Min 1x per week","2018","66 and older","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2018","16-34 y.","1-pers.-HH","53","0.106097784347202","0.0821824454777932","0.130013123216611"
"Min 1x per month","2018","16-34 y.","(Married) couple without C. ","5","","",""
"Min 1x per month","2018","16-34 y.","Single parent ","12","","",""
"Min 1x per month","2018","16-34 y.","Couple + C. LE 16 ","60","0.0771194505177734","0.0588818838706443","0.0953570171649024"
"Min 1x per month","2018","16-34 y.","Couple + C. GT 16 ","","","",""
"Min 1x per month","2018","16-34 y.","Couple + C. LE and GT 16","12","","",""
"Min 1x per month","2018","35-65 y.","1-pers.-HH","9","","",""
"Min 1x per month","2018","35-65 y.","(Married) couple without C. ","4","","",""
"Min 1x per month","2018","35-65 y.","Single parent ","3","","",""
"Min 1x per month","2018","35-65 y.","Couple + C. LE 16 ","57","0.0645620364345108","0.0478331539014283","0.0812909189675933"
"Min 1x per month","2018","35-65 y.","Couple + C. GT 16 ","2","","",""
"Min 1x per month","2018","35-65 y.","Couple + C. LE and GT 16","24","","",""
"Min 1x per month","2018","66 and older","1-pers.-HH","","","",""
"Min 1x per month","2018","66 and older","(Married) couple without C. ","","","",""
"Min 1x per month","2018","66 and older","Single parent ","","","",""
"Min 1x per month","2018","66 and older","Couple + C. LE 16 ","","","",""
"Min 1x per month","2018","66 and older","Couple + C. GT 16 ","","","",""
"Min 1x per month","2018","66 and older","Couple + C. LE and GT 16","1","","",""
"Rarely","2018","16-34 y.","1-pers.-HH","106","0.156952224647187","0.128704192025038","0.185200257269335"
"Rarely","2018","16-34 y.","(Married) couple without C. ","14","","",""
"Rarely","2018","16-34 y.","Single parent ","18","","",""
"Rarely","2018","16-34 y.","Couple + C. LE 16 ","143","0.171653981244963","0.145876230666541","0.197431731823385"
"Rarely","2018","16-34 y.","Couple + C. GT 16 ","6","","",""
"Rarely","2018","16-34 y.","Couple + C. LE and GT 16","20","","",""
"Rarely","2018","35-65 y.","1-pers.-HH","24","","",""
"Rarely","2018","35-65 y.","(Married) couple without C. ","9","","",""
"Rarely","2018","35-65 y.","Single parent ","21","","",""
"Rarely","2018","35-65 y.","Couple + C. LE 16 ","141","0.183268037028468","0.15693178522427","0.209604288832666"
"Rarely","2018","35-65 y.","Couple + C. GT 16 ","6","","",""
"Rarely","2018","35-65 y.","Couple + C. LE and GT 16","77","0.168494277854743","0.132263191003915","0.204725364705571"
"Rarely","2018","66 and older","1-pers.-HH","","","",""
"Rarely","2018","66 and older","(Married) couple without C. ","2","","",""
"Rarely","2018","66 and older","Single parent ","","","",""
"Rarely","2018","66 and older","Couple + C. LE 16 ","","","",""
"Rarely","2018","66 and older","Couple + C. GT 16 ","2","","",""
"Rarely","2018","66 and older","Couple + C. LE and GT 16","","","",""
"Never","2018","16-34 y.","1-pers.-HH","395","0.601796309644603","0.563781241333371","0.639811377955835"
"Never","2018","16-34 y.","(Married) couple without C. ","48","0.759858886736541","0.659067532839252","0.86065024063383"
"Never","2018","16-34 y.","Single parent ","88","0.586648329158079","0.507843790797509","0.665452867518649"
"Never","2018","16-34 y.","Couple + C. LE 16 ","570","0.66474349461556","0.632471349252274","0.697015639978846"
"Never","2018","16-34 y.","Couple + C. GT 16 ","15","","",""
"Never","2018","16-34 y.","Couple + C. LE and GT 16","60","0.70945078662426","0.620017028038704","0.798884545209817"
"Never","2018","35-65 y.","1-pers.-HH","95","0.663732706448923","0.58575374293964","0.741711669958206"
"Never","2018","35-65 y.","(Married) couple without C. ","38","0.633513588760628","0.506171006621689","0.760856170899567"
"Never","2018","35-65 y.","Single parent ","139","0.825609437514017","0.769229799848069","0.881989075179965"
"Never","2018","35-65 y.","Couple + C. LE 16 ","595","0.709579171900404","0.678677275294496","0.740481068506311"
"Never","2018","35-65 y.","Couple + C. GT 16 ","46","0.887655677096841","0.806385365048736","0.968925989144947"
"Never","2018","35-65 y.","Couple + C. LE and GT 16","293","0.747720316104788","0.70567991100819","0.789760721201386"
"Never","2018","66 and older","1-pers.-HH","4","","",""
"Never","2018","66 and older","(Married) couple without C. ","5","","",""
"Never","2018","66 and older","Single parent ","2","","",""
"Never","2018","66 and older","Couple + C. LE 16 ","","","",""
"Never","2018","66 and older","Couple + C. GT 16 ","5","","",""
"Never","2018","66 and older","Couple + C. LE and GT 16","1","","",""
"Daily","2019","16-34 y.","1-pers.-HH","82","0.0685109935657964","0.0552066882112334","0.0818152989203593"
"Daily","2019","16-34 y.","(Married) couple without C. ","41","0.0265186291872121","0.0168416575368263","0.0361956008375979"
"Daily","2019","16-34 y.","Single parent ","62","0.0690631975735457","0.0520869726468976","0.0860394225001939"
"Daily","2019","16-34 y.","Couple + C. LE 16 ","67","0.0496849192270846","0.0394691914954278","0.0599006469587415"
"Daily","2019","16-34 y.","Couple + C. GT 16 ","94","0.0960408995018545","0.0770733719285289","0.11500842707518"
"Daily","2019","16-34 y.","Couple + C. LE and GT 16","81","0.0878949397157354","0.0680246061118164","0.107765273319655"
"Daily","2019","35-65 y.","1-pers.-HH","115","0.045455027629928","0.0365269031878813","0.0543831520719747"
"Daily","2019","35-65 y.","(Married) couple without C. ","162","0.0348172001901506","0.029252601455009","0.0403817989252922"
"Daily","2019","35-65 y.","Single parent ","53","0.0376791207248722","0.0276974132217009","0.0476608282280435"
"Daily","2019","35-65 y.","Couple + C. LE 16 ","168","0.030412602228662","0.0256389972103622","0.0351862072469619"
"Daily","2019","35-65 y.","Couple + C. GT 16 ","68","0.0382268159010954","0.0296922864580152","0.0467613453441756"
"Daily","2019","35-65 y.","Couple + C. LE and GT 16","60","0.0345864872107906","0.0265112400230635","0.0426617343985177"
"Daily","2019","66 and older","1-pers.-HH","89","0.0619079008244812","0.0495422715151885","0.0742735301337739"
"Daily","2019","66 and older","(Married) couple without C. ","172","0.044737050432604","0.0377965076056263","0.0516775932595817"
"Daily","2019","66 and older","Single parent ","5","","",""
"Daily","2019","66 and older","Couple + C. LE 16 ","1","","",""
"Daily","2019","66 and older","Couple + C. GT 16 ","6","","",""
"Daily","2019","66 and older","Couple + C. LE and GT 16","","","",""
"Min 1x per week","2019","16-34 y.","1-pers.-HH","225","0.209035105644221","0.187620433850049","0.230449777438392"
"Min 1x per week","2019","16-34 y.","(Married) couple without C. ","149","0.13799600942175","0.117223545518487","0.158768473325013"
"Min 1x per week","2019","16-34 y.","Single parent ","125","0.146651290848417","0.122966808725548","0.170335772971287"
"Min 1x per week","2019","16-34 y.","Couple + C. LE 16 ","158","0.137296364719502","0.121116177661325","0.153476551777678"
"Min 1x per week","2019","16-34 y.","Couple + C. GT 16 ","164","0.199215671739865","0.173504151453491","0.22492719202624"
"Min 1x per week","2019","16-34 y.","Couple + C. LE and GT 16","150","0.174892117844438","0.148233276131018","0.201550959557858"
"Min 1x per week","2019","35-65 y.","1-pers.-HH","272","0.117616612739329","0.103808508082303","0.131424717396356"
"Min 1x per week","2019","35-65 y.","(Married) couple without C. ","493","0.106383777397389","0.0970244342786428","0.115743120516135"
"Min 1x per week","2019","35-65 y.","Single parent ","171","0.137593352290022","0.119536199243553","0.15565050533649"
"Min 1x per week","2019","35-65 y.","Couple + C. LE 16 ","544","0.116873326514725","0.107942422676557","0.125804230352893"
"Min 1x per week","2019","35-65 y.","Couple + C. GT 16 ","247","0.111414348053912","0.0974094679124956","0.125419228195329"
"Min 1x per week","2019","35-65 y.","Couple + C. LE and GT 16","201","0.114506012602519","0.100434108552257","0.128577916652782"
"Min 1x per week","2019","66 and older","1-pers.-HH","152","0.10213389404343","0.0865953193757972","0.117672468711062"
"Min 1x per week","2019","66 and older","(Married) couple without C. ","394","0.115539284113286","0.104806746772094","0.126271821454478"
"Min 1x per week","2019","66 and older","Single parent ","6","","",""
"Min 1x per week","2019","66 and older","Couple + C. LE 16 ","2","","",""
"Min 1x per week","2019","66 and older","Couple + C. GT 16 ","19","","",""
"Min 1x per week","2019","66 and older","Couple + C. LE and GT 16","","","",""
"Min 1x per month","2019","16-34 y.","1-pers.-HH","183","0.164423572805376","0.144902740328192","0.18394440528256"
"Min 1x per month","2019","16-34 y.","(Married) couple without C. ","120","0.10704274124719","0.0884221246432985","0.125663357851082"
"Min 1x per month","2019","16-34 y.","Single parent ","98","0.0913235469086845","0.0720370344355248","0.110610059381844"
"Min 1x per month","2019","16-34 y.","Couple + C. LE 16 ","141","0.0818925757660172","0.0690014091917575","0.094783742340277"
"Min 1x per month","2019","16-34 y.","Couple + C. GT 16 ","89","0.077144389947995","0.0599681824971914","0.0943205973987986"
"Min 1x per month","2019","16-34 y.","Couple + C. LE and GT 16","87","0.0864479906317328","0.0667262664885316","0.106169714774934"
"Min 1x per month","2019","35-65 y.","1-pers.-HH","217","0.0998433839771571","0.0869937795094664","0.112692988444848"
"Min 1x per month","2019","35-65 y.","(Married) couple without C. ","384","0.0871164885328016","0.0785561684131815","0.0956768086524216"
"Min 1x per month","2019","35-65 y.","Single parent ","152","0.105311511848436","0.0892210557862565","0.121401967910616"
"Min 1x per month","2019","35-65 y.","Couple + C. LE 16 ","465","0.0898194754692123","0.0818711574375829","0.0977677935008417"
"Min 1x per month","2019","35-65 y.","Couple + C. GT 16 ","179","0.0929248340806518","0.0800023286872988","0.105847339474005"
"Min 1x per month","2019","35-65 y.","Couple + C. LE and GT 16","173","0.0712453863712516","0.0598776295093974","0.0826131432331058"
"Min 1x per month","2019","66 and older","1-pers.-HH","99","0.0620118279353614","0.0496365092166325","0.0743871466540904"
"Min 1x per month","2019","66 and older","(Married) couple without C. ","276","0.0762607003040175","0.0673497626958986","0.0851716379121364"
"Min 1x per month","2019","66 and older","Single parent ","4","","",""
