"pli0093_h","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","1994","35-65 y.","inadequately","","","","","3"
"Min 1x per month","1994","35-65 y.","general elemantary","","","","","3"
"Min 1x per month","1994","35-65 y.","middle vocational","","","","","3"
"Min 1x per month","1994","35-65 y.","vocational + Abi","","","","","3"
"Min 1x per month","1994","66 and older","middle vocational","","","","","3"
"Min 1x per month","1994","66 and older","vocational + Abi","","","","","3"
"Min 1x per month","1994","66 and older","higher vocational","","","","","3"
"Min 1x per month","1994","66 and older","higher education","","","","","3"
"Min 1x per month","1994","35-65 y.","higher vocational","","","","","3"
"Min 1x per month","1994","35-65 y.","higher education","","","","","3"
"Min 1x per month","1994","66 and older","in school","","","","","3"
"Min 1x per month","1994","66 and older","inadequately","","","","","3"
"Min 1x per month","1994","66 and older","general elemantary","","","","","3"
"Min 1x per week","1994","66 and older","inadequately","","","","","2"
"Min 1x per week","1994","66 and older","general elemantary","","","","","2"
"Min 1x per week","1994","66 and older","middle vocational","","","","","2"
"Min 1x per week","1994","66 and older","vocational + Abi","","","","","2"
"Min 1x per week","1994","66 and older","in school","","","","","2"
"Min 1x per week","1994","35-65 y.","in school","","","","","2"
"Min 1x per week","1994","35-65 y.","inadequately","","","","","2"
"Min 1x per week","1994","35-65 y.","general elemantary","","","","","2"
"Min 1x per week","1994","66 and older","higher vocational","","","","","2"
"Min 1x per week","1994","66 and older","higher education","","","","","2"
"Min 1x per week","1994","35-65 y.","middle vocational","","","","","2"
"Min 1x per week","1994","35-65 y.","vocational + Abi","","","","","2"
"Min 1x per week","1994","35-65 y.","higher vocational","","","","","2"
"Min 1x per week","1994","35-65 y.","higher education","","","","","2"
"Min 1x per week","1994","16-34 y.","in school","","","","","2"
"Min 1x per week","1994","16-34 y.","inadequately","","","","","2"
"Min 1x per week","1994","16-34 y.","general elemantary","","","","","2"
"Min 1x per week","1994","16-34 y.","middle vocational","","","","","2"
"Min 1x per week","1994","16-34 y.","vocational + Abi","","","","","2"
"Min 1x per week","1994","16-34 y.","higher vocational","","","","","2"
"Min 1x per week","1994","16-34 y.","higher education","","","","","2"
"Never","1994","66 and older","vocational + Abi","","","","","5"
"Never","1994","66 and older","in school","","","","","5"
"Never","1994","66 and older","inadequately","","","","","5"
"Never","1994","66 and older","general elemantary","","","","","5"
"Never","1994","66 and older","middle vocational","","","","","5"
"Never","1994","66 and older","higher vocational","","","","","5"
"Never","1994","66 and older","higher education","","","","","5"
"Never","1994","35-65 y.","in school","","","","","5"
"Never","1994","35-65 y.","inadequately","","","","","5"
"Never","1994","35-65 y.","general elemantary","","","","","5"
"Never","1994","35-65 y.","middle vocational","","","","","5"
"Never","1994","35-65 y.","vocational + Abi","","","","","5"
"Never","1994","35-65 y.","higher vocational","","","","","5"
"Never","1994","35-65 y.","higher education","","","","","5"
"Never","1994","16-34 y.","in school","","","","","5"
"Never","1994","16-34 y.","inadequately","","","","","5"
"Never","1994","16-34 y.","general elemantary","","","","","5"
"Never","1994","16-34 y.","middle vocational","","","","","5"
"Never","1994","16-34 y.","vocational + Abi","","","","","5"
"Never","1994","16-34 y.","higher vocational","","","","","5"
"Never","1994","16-34 y.","higher education","","","","","5"
"Rarely","1994","16-34 y.","general elemantary","","","","","4"
"Rarely","1994","16-34 y.","middle vocational","","","","","4"
"Rarely","1994","16-34 y.","vocational + Abi","","","","","4"
"Rarely","1994","16-34 y.","higher vocational","","","","","4"
"Rarely","1994","16-34 y.","higher education","","","","","4"
"Rarely","1994","35-65 y.","in school","","","","","4"
"Rarely","1994","35-65 y.","inadequately","","","","","4"
"Rarely","1994","35-65 y.","general elemantary","","","","","4"
"Rarely","1994","35-65 y.","middle vocational","","","","","4"
"Rarely","1994","35-65 y.","vocational + Abi","","","","","4"
"Rarely","1994","35-65 y.","higher vocational","","","","","4"
"Rarely","1994","35-65 y.","higher education","","","","","4"
"Rarely","1994","66 and older","in school","","","","","4"
"Rarely","1994","66 and older","inadequately","","","","","4"
"Rarely","1994","66 and older","vocational + Abi","","","","","4"
"Rarely","1994","66 and older","higher vocational","","","","","4"
"Rarely","1994","66 and older","higher education","","","","","4"
"Rarely","1994","16-34 y.","in school","","","","","4"
"Rarely","1994","16-34 y.","inadequately","","","","","4"
"Rarely","1994","66 and older","general elemantary","","","","","4"
"Rarely","1994","66 and older","middle vocational","","","","","4"
"Daily","1995","35-65 y.","general elemantary","11","","","","1"
"Daily","1995","35-65 y.","middle vocational","55","0.0174664516084151","0.0131014332137495","0.0218314700030807","1"
"Daily","1995","35-65 y.","vocational + Abi","1","","","","1"
"Daily","1995","35-65 y.","higher vocational","10","","","","1"
"Daily","1995","35-65 y.","higher education","42","0.0508416769407402","0.0382864752517784","0.0633968786297019","1"
"Daily","1995","66 and older","in school","","","","","1"
"Daily","1995","66 and older","inadequately","","","","","1"
"Daily","1995","16-34 y.","in school","34","0.143903665415971","0.103225409772686","0.184581921059256","1"
"Daily","1995","16-34 y.","inadequately","1","","","","1"
"Daily","1995","16-34 y.","general elemantary","36","0.0532557356367134","0.0386746977657834","0.0678367735076434","1"
"Daily","1995","16-34 y.","middle vocational","77","0.0299624800978601","0.0232903044538193","0.0366346557419008","1"
"Daily","1995","16-34 y.","vocational + Abi","18","","","","1"
"Daily","1995","16-34 y.","higher vocational","5","","","","1"
"Daily","1995","16-34 y.","higher education","18","","","","1"
"Daily","1995","35-65 y.","in school","","","","","1"
"Daily","1995","35-65 y.","inadequately","1","","","","1"
"Daily","1995","66 and older","general elemantary","6","","","","1"
"Daily","1995","66 and older","middle vocational","17","","","","1"
"Daily","1995","66 and older","vocational + Abi","1","","","","1"
"Daily","1995","66 and older","higher vocational","6","","","","1"
"Daily","1995","66 and older","higher education","3","","","","1"
"Min 1x per month","1995","16-34 y.","in school","25","","","","3"
"Min 1x per month","1995","16-34 y.","inadequately","8","","","","3"
"Min 1x per month","1995","16-34 y.","general elemantary","92","0.105442970545458","0.0854994541239642","0.125386486966952","3"
"Min 1x per month","1995","16-34 y.","middle vocational","222","0.0875360495191072","0.0764752720671749","0.0985968269710395","3"
"Min 1x per month","1995","16-34 y.","vocational + Abi","28","","","","3"
"Min 1x per month","1995","16-34 y.","higher vocational","25","","","","3"
"Min 1x per month","1995","16-34 y.","higher education","63","0.159866533785274","0.125227418991333","0.194505648579216","3"
"Min 1x per month","1995","35-65 y.","in school","","","","","3"
"Min 1x per month","1995","35-65 y.","inadequately","3","","","","3"
"Min 1x per month","1995","35-65 y.","general elemantary","46","0.0465754077885371","0.0341054126228278","0.0590454029542463","3"
"Min 1x per month","1995","35-65 y.","middle vocational","261","0.0881729159179818","0.0787250463880936","0.09762078544787","3"
"Min 1x per month","1995","35-65 y.","vocational + Abi","14","","","","3"
"Min 1x per month","1995","35-65 y.","higher vocational","50","0.139920713218946","0.108322112951554","0.171519313486338","3"
"Min 1x per month","1995","35-65 y.","higher education","155","0.161322417515693","0.140299678044398","0.182345156986988","3"
"Min 1x per month","1995","66 and older","in school","","","","","3"
"Min 1x per month","1995","66 and older","inadequately","","","","","3"
"Min 1x per month","1995","66 and older","general elemantary","15","","","","3"
"Min 1x per month","1995","66 and older","middle vocational","40","0.0550933795273751","0.0386543421130464","0.0715324169417037","3"
"Min 1x per month","1995","66 and older","vocational + Abi","2","","","","3"
"Min 1x per month","1995","66 and older","higher vocational","10","","","","3"
"Min 1x per month","1995","66 and older","higher education","21","","","","3"
"Min 1x per week","1995","66 and older","in school","","","","","2"
"Min 1x per week","1995","66 and older","inadequately","","","","","2"
"Min 1x per week","1995","66 and older","general elemantary","17","","","","2"
"Min 1x per week","1995","66 and older","vocational + Abi","4","","","","2"
"Min 1x per week","1995","66 and older","middle vocational","49","0.0832545451785649","0.0633496181332612","0.103159472223869","2"
"Min 1x per week","1995","66 and older","higher vocational","8","","","","2"
"Min 1x per week","1995","66 and older","higher education","18","","","","2"
"Min 1x per week","1995","35-65 y.","in school","","","","","2"
"Min 1x per week","1995","35-65 y.","inadequately","5","","","","2"
"Min 1x per week","1995","35-65 y.","general elemantary","43","0.049728502332956","0.0368646419219154","0.0625923627439966","2"
"Min 1x per week","1995","35-65 y.","middle vocational","213","0.0720653060450862","0.0634487867359967","0.0806818253541757","2"
"Min 1x per week","1995","35-65 y.","vocational + Abi","18","","","","2"
"Min 1x per week","1995","35-65 y.","higher vocational","39","0.0865829968852601","0.0609671659461407","0.112198827824379","2"
"Min 1x per week","1995","35-65 y.","higher education","154","0.152991254792206","0.132417115270602","0.173565394313809","2"
"Min 1x per week","1995","16-34 y.","in school","67","0.258511963786263","0.207771144890875","0.309252782681652","2"
"Min 1x per week","1995","16-34 y.","inadequately","3","","","","2"
"Min 1x per week","1995","16-34 y.","general elemantary","85","0.112282447489533","0.0917811078079202","0.132783787171146","2"
"Min 1x per week","1995","16-34 y.","middle vocational","229","0.0973474131562851","0.085746108061035","0.108948718251535","2"
"Min 1x per week","1995","16-34 y.","vocational + Abi","27","","","","2"
"Min 1x per week","1995","16-34 y.","higher vocational","24","","","","2"
"Min 1x per week","1995","16-34 y.","higher education","60","0.152576671620444","0.118590038822971","0.186563304417917","2"
"Never","1995","66 and older","higher vocational","49","0.539973546446773","0.4333909997433","0.646556093150246","5"
"Never","1995","35-65 y.","general elemantary","782","0.660785821571651","0.632769434212908","0.688802208930393","5"
"Never","1995","66 and older","in school","","","","","5"
"Never","1995","66 and older","vocational + Abi","13","","","","5"
"Never","1995","66 and older","higher education","77","0.505598860675172","0.426116808495607","0.585080912854738","5"
"Never","1995","35-65 y.","in school","1","","","","5"
"Never","1995","35-65 y.","inadequately","325","0.861753206386217","0.826583704553271","0.896922708219164","5"
"Never","1995","35-65 y.","middle vocational","1832","0.488707768653438","0.472051824345627","0.50536371296125","5"
"Never","1995","66 and older","inadequately","37","0.991419568452204","0.962094461714204","1.0207446751902","5"
"Never","1995","66 and older","general elemantary","404","0.825760231738163","0.792243152674684","0.859277310801641","5"
"Never","1995","66 and older","middle vocational","515","0.667146478081776","0.633194161769397","0.701098794394154","5"
"Never","1995","35-65 y.","vocational + Abi","91","0.464415030610179","0.391353477617337","0.537476583603022","5"
"Never","1995","35-65 y.","higher vocational","185","0.371767496592314","0.327747145192131","0.415787847992497","5"
"Never","1995","35-65 y.","higher education","384","0.286593035197626","0.26074985721553","0.312436213179722","5"
"Never","1995","16-34 y.","in school","89","0.288568790731946","0.236057074714081","0.341080506749811","5"
"Never","1995","16-34 y.","inadequately","87","0.726962461979261","0.648228390918454","0.805696533040068","5"
"Never","1995","16-34 y.","general elemantary","497","0.469420776074193","0.437013302455312","0.501828249693074","5"
"Never","1995","16-34 y.","middle vocational","1144","0.441611474920868","0.422177003094695","0.461045946747042","5"
"Never","1995","16-34 y.","vocational + Abi","93","0.317590369609546","0.262366987208568","0.372813752010525","5"
"Never","1995","16-34 y.","higher vocational","80","0.431791742377672","0.365582320185875","0.498001164569469","5"
