"party","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"SPD","1986","16-34 y.","Couple + C. LE 16 ","324","0.525024115527823","0.483515705197835","0.566532525857812","2"
"SPD","1986","16-34 y.","Couple + C. GT 16 ","149","0.397257310893656","0.344857754249136","0.449656867538177","2"
"SPD","1986","16-34 y.","Couple + C. LE and GT 16","86","0.374504650180308","0.303602039657481","0.445407260703134","2"
"SPD","1986","35-65 y.","(Married) couple without C. ","364","0.46653443897952","0.431343205540098","0.501725672418941","2"
"SPD","1986","16-34 y.","Single parent ","41","0.434589788849981","0.333843698980005","0.535335878719957","2"
"SPD","1986","35-65 y.","1-pers.-HH","115","0.488519815695975","0.422765069985585","0.554274561406364","2"
"SPD","1986","16-34 y.","1-pers.-HH","95","0.538643973844187","0.465410928989357","0.611877018699016","2"
"SPD","1986","16-34 y.","(Married) couple without C. ","156","0.479837391808142","0.42552198716609","0.534152796450193","2"
"SPD","1986","35-65 y.","Single parent ","62","0.513239110468678","0.42267150823766","0.603806712699696","2"
"SPD","1986","35-65 y.","Couple + C. LE 16 ","397","0.502834705484114","0.466313519910244","0.539355891057985","2"
"SPD","1986","35-65 y.","Couple + C. LE and GT 16","200","0.392874355987701","0.345657908328558","0.440090803646844","2"
"SPD","1986","66 and older","1-pers.-HH","95","0.414767790870219","0.350534452603282","0.479001129137156","2"
"SPD","1986","66 and older","(Married) couple without C. ","124","0.426402541471768","0.369871377545664","0.482933705397871","2"
"SPD","1986","66 and older","Single parent ","6","","","","2"
"SPD","1986","66 and older","Couple + C. LE 16 ","","","","","2"
"SPD","1986","66 and older","Couple + C. GT 16 ","13","","","","2"
"SPD","1986","66 and older","Couple + C. LE and GT 16","","","","","2"
"SPD","1986","35-65 y.","Couple + C. GT 16 ","332","0.43864035017493","0.401958999855614","0.475321700494245","2"
"AfD","1987","16-34 y.","Couple + C. GT 16 ","","","","","7"
"AfD","1987","16-34 y.","Single parent ","","","","","7"
"AfD","1987","16-34 y.","Couple + C. LE 16 ","","","","","7"
"AfD","1987","35-65 y.","Single parent ","","","","","7"
"AfD","1987","35-65 y.","Couple + C. LE 16 ","","","","","7"
"AfD","1987","16-34 y.","1-pers.-HH","","","","","7"
"AfD","1987","16-34 y.","(Married) couple without C. ","","","","","7"
"AfD","1987","16-34 y.","Couple + C. LE and GT 16","","","","","7"
"AfD","1987","35-65 y.","1-pers.-HH","","","","","7"
"AfD","1987","35-65 y.","(Married) couple without C. ","","","","","7"
"AfD","1987","35-65 y.","Couple + C. GT 16 ","","","","","7"
"AfD","1987","35-65 y.","Couple + C. LE and GT 16","","","","","7"
"AfD","1987","66 and older","1-pers.-HH","","","","","7"
"AfD","1987","66 and older","(Married) couple without C. ","","","","","7"
"AfD","1987","66 and older","Single parent ","","","","","7"
"AfD","1987","66 and older","Couple + C. LE 16 ","","","","","7"
"AfD","1987","66 and older","Couple + C. GT 16 ","","","","","7"
"AfD","1987","66 and older","Couple + C. LE and GT 16","","","","","7"
"CDU/CSU","1987","16-34 y.","1-pers.-HH","47","0.298529050038177","0.227843067736654","0.369215032339699","1"
"CDU/CSU","1987","16-34 y.","(Married) couple without C. ","120","0.385604270044871","0.332929071559234","0.438279468530507","1"
"CDU/CSU","1987","35-65 y.","Single parent ","49","0.383515412069706","0.300249936717951","0.466780887421462","1"
"CDU/CSU","1987","16-34 y.","Couple + C. GT 16 ","160","0.422334087258575","0.374406623463745","0.470261551053405","1"
"CDU/CSU","1987","35-65 y.","1-pers.-HH","113","0.478069855877456","0.416273466534526","0.539866245220386","1"
"CDU/CSU","1987","35-65 y.","(Married) couple without C. ","362","0.451556005537833","0.417327177439191","0.485784833636475","1"
"CDU/CSU","1987","35-65 y.","Couple + C. LE 16 ","250","0.408562134649429","0.371989859742039","0.445134409556818","1"
"CDU/CSU","1987","35-65 y.","Couple + C. GT 16 ","358","0.503313610141998","0.467790070799059","0.538837149484936","1"
"CDU/CSU","1987","35-65 y.","Couple + C. LE and GT 16","179","0.542967596695317","0.493400591418142","0.592534601972493","1"
"CDU/CSU","1987","66 and older","1-pers.-HH","116","0.466202356812186","0.404487917369717","0.527916796254655","1"
"CDU/CSU","1987","66 and older","(Married) couple without C. ","187","0.544853906710614","0.491764828445415","0.597942984975814","1"
"CDU/CSU","1987","66 and older","Couple + C. LE 16 ","","","","","1"
"CDU/CSU","1987","66 and older","Couple + C. GT 16 ","16","","","","1"
"CDU/CSU","1987","66 and older","Couple + C. LE and GT 16","1","","","","1"
"CDU/CSU","1987","16-34 y.","Couple + C. LE and GT 16","72","0.468252358362245","0.397486434586691","0.539018282137799","1"
"CDU/CSU","1987","66 and older","Single parent ","7","","","","1"
"CDU/CSU","1987","16-34 y.","Single parent ","42","0.387256452464144","0.301517938275008","0.47299496665328","1"
"CDU/CSU","1987","16-34 y.","Couple + C. LE 16 ","204","0.384446229030071","0.345810399119298","0.423082058940845","1"
"FDP","1987","66 and older","Single parent ","1","","","","3"
"FDP","1987","66 and older","1-pers.-HH","21","","","","3"
"FDP","1987","16-34 y.","(Married) couple without C. ","9","","","","3"
"FDP","1987","16-34 y.","Couple + C. GT 16 ","13","","","","3"
"FDP","1987","35-65 y.","Couple + C. GT 16 ","41","0.0538464596725343","0.0378097543446573","0.0698831650004114","3"
"FDP","1987","35-65 y.","Couple + C. LE and GT 16","15","","","","3"
"FDP","1987","66 and older","(Married) couple without C. ","17","","","","3"
"FDP","1987","16-34 y.","Single parent ","2","","","","3"
"FDP","1987","16-34 y.","Couple + C. LE 16 ","24","","","","3"
"FDP","1987","16-34 y.","1-pers.-HH","6","","","","3"
"FDP","1987","16-34 y.","Couple + C. LE and GT 16","5","","","","3"
"FDP","1987","35-65 y.","1-pers.-HH","18","","","","3"
"FDP","1987","35-65 y.","(Married) couple without C. ","47","0.0557962808962479","0.0400090647235614","0.0715834970689343","3"
"FDP","1987","35-65 y.","Single parent ","4","","","","3"
"FDP","1987","35-65 y.","Couple + C. LE 16 ","38","0.062765111391002","0.0447203255897381","0.0808098971922659","3"
"FDP","1987","66 and older","Couple + C. LE 16 ","","","","","3"
"FDP","1987","66 and older","Couple + C. GT 16 ","3","","","","3"
"FDP","1987","66 and older","Couple + C. LE and GT 16","","","","","3"
"NPD Combination","1987","16-34 y.","(Married) couple without C. ","","","","","6"
"NPD Combination","1987","16-34 y.","1-pers.-HH","","","","","6"
"NPD Combination","1987","35-65 y.","Couple + C. LE 16 ","","","","","6"
"NPD Combination","1987","16-34 y.","Single parent ","","","","","6"
"NPD Combination","1987","16-34 y.","Couple + C. LE 16 ","","","","","6"
"NPD Combination","1987","16-34 y.","Couple + C. GT 16 ","","","","","6"
"NPD Combination","1987","16-34 y.","Couple + C. LE and GT 16","","","","","6"
"NPD Combination","1987","35-65 y.","1-pers.-HH","","","","","6"
"NPD Combination","1987","35-65 y.","(Married) couple without C. ","","","","","6"
"NPD Combination","1987","35-65 y.","Single parent ","","","","","6"
"NPD Combination","1987","35-65 y.","Couple + C. GT 16 ","","","","","6"
"NPD Combination","1987","35-65 y.","Couple + C. LE and GT 16","","","","","6"
"NPD Combination","1987","66 and older","1-pers.-HH","","","","","6"
"NPD Combination","1987","66 and older","(Married) couple without C. ","","","","","6"
"NPD Combination","1987","66 and older","Single parent ","","","","","6"
"NPD Combination","1987","66 and older","Couple + C. LE 16 ","","","","","6"
"NPD Combination","1987","66 and older","Couple + C. GT 16 ","","","","","6"
"NPD Combination","1987","66 and older","Couple + C. LE and GT 16","","","","","6"
"Other","1987","16-34 y.","1-pers.-HH","2","","","","8"
"Other","1987","16-34 y.","(Married) couple without C. ","","","","","8"
"Other","1987","16-34 y.","Single parent ","3","","","","8"
"Other","1987","16-34 y.","Couple + C. LE 16 ","4","","","","8"
"Other","1987","16-34 y.","Couple + C. GT 16 ","2","","","","8"
"Other","1987","16-34 y.","Couple + C. LE and GT 16","1","","","","8"
"Other","1987","35-65 y.","1-pers.-HH","3","","","","8"
"Other","1987","35-65 y.","(Married) couple without C. ","6","","","","8"
"Other","1987","35-65 y.","Single parent ","1","","","","8"
"Other","1987","35-65 y.","Couple + C. LE 16 ","5","","","","8"
"Other","1987","35-65 y.","Couple + C. GT 16 ","2","","","","8"
"Other","1987","35-65 y.","Couple + C. LE and GT 16","","","","","8"
"Other","1987","66 and older","1-pers.-HH","3","","","","8"
"Other","1987","66 and older","(Married) couple without C. ","2","","","","8"
"Other","1987","66 and older","Single parent ","","","","","8"
"Other","1987","66 and older","Couple + C. LE 16 ","","","","","8"
"Other","1987","66 and older","Couple + C. GT 16 ","","","","","8"
"Other","1987","66 and older","Couple + C. LE and GT 16","","","","","8"
"PDS/Linke","1987","16-34 y.","Single parent ","","","","","5"
"PDS/Linke","1987","16-34 y.","Couple + C. LE and GT 16","","","","","5"
"PDS/Linke","1987","35-65 y.","(Married) couple without C. ","","","","","5"
"PDS/Linke","1987","35-65 y.","Single parent ","","","","","5"
"PDS/Linke","1987","35-65 y.","Couple + C. GT 16 ","","","","","5"
"PDS/Linke","1987","35-65 y.","Couple + C. LE and GT 16","","","","","5"
"PDS/Linke","1987","66 and older","(Married) couple without C. ","","","","","5"
"PDS/Linke","1987","66 and older","Single parent ","","","","","5"
"PDS/Linke","1987","66 and older","Couple + C. GT 16 ","","","","","5"
"PDS/Linke","1987","66 and older","Couple + C. LE and GT 16","","","","","5"
"PDS/Linke","1987","16-34 y.","1-pers.-HH","","","","","5"
"PDS/Linke","1987","16-34 y.","(Married) couple without C. ","","","","","5"
"PDS/Linke","1987","16-34 y.","Couple + C. LE 16 ","","","","","5"
"PDS/Linke","1987","16-34 y.","Couple + C. GT 16 ","","","","","5"
"PDS/Linke","1987","35-65 y.","1-pers.-HH","","","","","5"
"PDS/Linke","1987","35-65 y.","Couple + C. LE 16 ","","","","","5"
"PDS/Linke","1987","66 and older","1-pers.-HH","","","","","5"
"PDS/Linke","1987","66 and older","Couple + C. LE 16 ","","","","","5"
"SPD","1987","16-34 y.","Couple + C. LE 16 ","308","0.443695436934103","0.404237149055276","0.483153724812929","2"
"SPD","1987","16-34 y.","Couple + C. GT 16 ","163","0.370388560876262","0.323530631103941","0.417246490648583","2"
"SPD","1987","35-65 y.","Couple + C. GT 16 ","344","0.422035108806957","0.386945317760736","0.457124899853179","2"
"SPD","1987","16-34 y.","Couple + C. LE and GT 16","78","0.32501366392583","0.258588947677921","0.391438380173738","2"
"SPD","1987","66 and older","1-pers.-HH","109","0.430277906948816","0.369026328554599","0.491529485343033","2"
"SPD","1987","66 and older","(Married) couple without C. ","130","0.390760030433571","0.338743784903597","0.442776275963545","2"
"SPD","1987","16-34 y.","Single parent ","50","0.382690920127442","0.297142368732209","0.468239471522675","2"
"SPD","1987","35-65 y.","1-pers.-HH","105","0.3875382051811","0.327267261219761","0.44780914914244","2"
"SPD","1987","35-65 y.","Couple + C. LE and GT 16","179","0.374627322941185","0.326465667756945","0.422788978125424","2"
"SPD","1987","16-34 y.","1-pers.-HH","59","0.366662680707227","0.292226163059506","0.441099198354948","2"
"SPD","1987","35-65 y.","(Married) couple without C. ","366","0.455277344089236","0.421024564868128","0.489530123310344","2"
"SPD","1987","35-65 y.","Single parent ","65","0.511934988475491","0.426337960248661","0.597532016702322","2"
"SPD","1987","35-65 y.","Couple + C. LE 16 ","359","0.46163378991523","0.424543856994393","0.498723722836067","2"
"SPD","1987","66 and older","Single parent ","8","","","","2"
"SPD","1987","16-34 y.","(Married) couple without C. ","150","0.436484400571918","0.382812310937159","0.490156490206677","2"
"SPD","1987","66 and older","Couple + C. LE 16 ","","","","","2"
"SPD","1987","66 and older","Couple + C. GT 16 ","10","","","","2"
"SPD","1987","66 and older","Couple + C. LE and GT 16","","","","","2"
"AfD","1988","16-34 y.","Couple + C. LE 16 ","","","","","7"
"AfD","1988","16-34 y.","Couple + C. GT 16 ","","","","","7"
"AfD","1988","16-34 y.","Single parent ","","","","","7"
"AfD","1988","16-34 y.","1-pers.-HH","","","","","7"
"AfD","1988","16-34 y.","(Married) couple without C. ","","","","","7"
"AfD","1988","16-34 y.","Couple + C. LE and GT 16","","","","","7"
"AfD","1988","35-65 y.","1-pers.-HH","","","","","7"
"AfD","1988","35-65 y.","(Married) couple without C. ","","","","","7"
"AfD","1988","35-65 y.","Single parent ","","","","","7"
"AfD","1988","35-65 y.","Couple + C. LE 16 ","","","","","7"
"AfD","1988","66 and older","(Married) couple without C. ","","","","","7"
"AfD","1988","35-65 y.","Couple + C. GT 16 ","","","","","7"
"AfD","1988","35-65 y.","Couple + C. LE and GT 16","","","","","7"
"AfD","1988","66 and older","1-pers.-HH","","","","","7"
"AfD","1988","66 and older","Single parent ","","","","","7"
"AfD","1988","66 and older","Couple + C. LE 16 ","","","","","7"
"AfD","1988","66 and older","Couple + C. GT 16 ","","","","","7"
"AfD","1988","66 and older","Couple + C. LE and GT 16","","","","","7"
"CDU/CSU","1988","16-34 y.","1-pers.-HH","33","0.22674565588133","0.1592854122551","0.294205899507559","1"
"CDU/CSU","1988","16-34 y.","(Married) couple without C. ","83","0.305511854236517","0.251169305742834","0.359854402730199","1"
"CDU/CSU","1988","35-65 y.","Single parent ","42","0.351095991431034","0.26533737331579","0.436854609546278","1"
"CDU/CSU","1988","35-65 y.","Couple + C. LE 16 ","217","0.389309570564616","0.350867041571403","0.42775209955783","1"
"CDU/CSU","1988","16-34 y.","Couple + C. GT 16 ","139","0.429951910690983","0.379507515683603","0.480396305698362","1"
"CDU/CSU","1988","16-34 y.","Couple + C. LE and GT 16","47","0.465498625889569","0.383456381335773","0.547540870443365","1"
"CDU/CSU","1988","35-65 y.","1-pers.-HH","91","0.403499840090019","0.34023403096046","0.466765649219578","1"
"CDU/CSU","1988","35-65 y.","(Married) couple without C. ","296","0.403597208681522","0.368437829115877","0.438756588247167","1"
"CDU/CSU","1988","35-65 y.","Couple + C. GT 16 ","353","0.516236992699134","0.480448115712981","0.552025869685288","1"
"CDU/CSU","1988","35-65 y.","Couple + C. LE and GT 16","117","0.507492951305907","0.449348248705986","0.565637653905827","1"
"CDU/CSU","1988","66 and older","1-pers.-HH","121","0.501481335135729","0.438224047161212","0.564738623110246","1"
"CDU/CSU","1988","66 and older","(Married) couple without C. ","161","0.484571188984887","0.429556127875834","0.53958625009394","1"
"CDU/CSU","1988","66 and older","Single parent ","3","","","","1"
"CDU/CSU","1988","66 and older","Couple + C. LE 16 ","","","","","1"
"CDU/CSU","1988","66 and older","Couple + C. GT 16 ","23","","","","1"
"CDU/CSU","1988","66 and older","Couple + C. LE and GT 16","1","","","","1"
"CDU/CSU","1988","16-34 y.","Single parent ","27","","","","1"
"CDU/CSU","1988","16-34 y.","Couple + C. LE 16 ","176","0.328910159921647","0.290067504726382","0.367752815116912","1"
"FDP","1988","16-34 y.","Single parent ","2","","","","3"
"FDP","1988","16-34 y.","Couple + C. LE 16 ","16","","","","3"
"FDP","1988","16-34 y.","Couple + C. GT 16 ","15","","","","3"
"FDP","1988","35-65 y.","Couple + C. GT 16 ","30","0.0427162770021726","0.0282344212781455","0.0571981327261996","3"
"FDP","1988","35-65 y.","Couple + C. LE and GT 16","9","","","","3"
"FDP","1988","66 and older","1-pers.-HH","14","","","","3"
"FDP","1988","66 and older","(Married) couple without C. ","16","","","","3"
"FDP","1988","66 and older","Single parent ","1","","","","3"
"FDP","1988","16-34 y.","(Married) couple without C. ","5","","","","3"
"FDP","1988","16-34 y.","Couple + C. LE and GT 16","1","","","","3"
"FDP","1988","35-65 y.","1-pers.-HH","11","","","","3"
"FDP","1988","35-65 y.","(Married) couple without C. ","29","","","","3"
"FDP","1988","66 and older","Couple + C. LE 16 ","","","","","3"
"FDP","1988","66 and older","Couple + C. GT 16 ","3","","","","3"
"FDP","1988","66 and older","Couple + C. LE and GT 16","","","","","3"
"FDP","1988","16-34 y.","1-pers.-HH","9","","","","3"
"FDP","1988","35-65 y.","Single parent ","7","","","","3"
"FDP","1988","35-65 y.","Couple + C. LE 16 ","34","0.0611105376812991","0.0422254442276148","0.0799956311349834","3"
"NPD Combination","1988","16-34 y.","1-pers.-HH","","","","","6"
"NPD Combination","1988","16-34 y.","(Married) couple without C. ","","","","","6"
"NPD Combination","1988","35-65 y.","Couple + C. LE 16 ","","","","","6"
"NPD Combination","1988","16-34 y.","Single parent ","","","","","6"
"NPD Combination","1988","16-34 y.","Couple + C. LE 16 ","","","","","6"
"NPD Combination","1988","16-34 y.","Couple + C. GT 16 ","","","","","6"
"NPD Combination","1988","16-34 y.","Couple + C. LE and GT 16","","","","","6"
"NPD Combination","1988","35-65 y.","1-pers.-HH","","","","","6"
"NPD Combination","1988","35-65 y.","(Married) couple without C. ","","","","","6"
