"party","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"AfD","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"AfD","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"AfD","2005","(3a) lower tertiary education","Male","","","",""
"AfD","2005","(3a) lower tertiary education","Female","","","",""
"AfD","2005","(3b) higher tertiary education","Male","","","",""
"AfD","2005","(3b) higher tertiary education","Female","","","",""
"Other","2005","(0) in school","Male","","","",""
"Other","2005","(0) in school","Female","","","",""
"Other","2005","(1a) inadequately completed","Male","","","",""
"Other","2005","(1a) inadequately completed","Female","","","",""
"Other","2005","(1b) general elementary school","Male","","","",""
"Other","2005","(1b) general elementary school","Female","","","",""
"Other","2005","(1c) basic vocational qualification","Male","","","",""
"Other","2005","(1c) basic vocational qualification","Female","","","",""
"Other","2005","(2b) intermediate general qualification","Male","","","",""
"Other","2005","(2b) intermediate general qualification","Female","","","",""
"Other","2005","(2a) intermediate vocational","Male","","","",""
"Other","2005","(2a) intermediate vocational","Female","","","",""
"Other","2005","(2c_gen) general maturity certificate","Male","","","",""
"Other","2005","(2c_gen) general maturity certificate","Female","","","",""
"Other","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"Other","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"Other","2005","(3a) lower tertiary education","Male","","","",""
"Other","2005","(3a) lower tertiary education","Female","","","",""
"Other","2005","(3b) higher tertiary education","Male","","","",""
"Other","2005","(3b) higher tertiary education","Female","","","",""
"CDU/CSU","2006","(0) in school","Male","33","0.346841012828565","0.247396361064037","0.446285664593092"
"CDU/CSU","2006","(0) in school","Female","","","",""
"CDU/CSU","2006","(1a) inadequately completed","Male","","","",""
"CDU/CSU","2006","(1a) inadequately completed","Female","","","",""
"CDU/CSU","2006","(1b) general elementary school","Male","59","0.271466316031396","0.204811301316107","0.338121330746684"
"CDU/CSU","2006","(1b) general elementary school","Female","227","0.461680508928627","0.417128594040284","0.50623242381697"
"CDU/CSU","2006","(1c) basic vocational qualification","Male","693","0.411255524817029","0.387152490445763","0.435358559188295"
"CDU/CSU","2006","(1c) basic vocational qualification","Female","571","0.473180830261884","0.444967156963222","0.501394503560546"
"CDU/CSU","2006","(2b) intermediate general qualification","Male","","","",""
"CDU/CSU","2006","(2b) intermediate general qualification","Female","51","0.415979399239104","0.331575514018089","0.500383284460118"
"CDU/CSU","2006","(2a) intermediate vocational","Male","456","0.443764154933493","0.413378509558621","0.474149800308364"
"CDU/CSU","2006","(2a) intermediate vocational","Female","588","0.45981991610842","0.432654772735764","0.486985059481075"
"CDU/CSU","2006","(2c_gen) general maturity certificate","Male","55","0.267563544983134","0.20428337850301","0.330843711463259"
"CDU/CSU","2006","(2c_gen) general maturity certificate","Female","63","0.26926996531292","0.211565742153644","0.326974188472197"
"CDU/CSU","2006","(2c_voc) vocational maturity certificate","Male","156","0.349808720896894","0.303980044748698","0.39563739704509"
"CDU/CSU","2006","(2c_voc) vocational maturity certificate","Female","180","0.379666878279124","0.335461874060511","0.423871882497738"
"CDU/CSU","2006","(3a) lower tertiary education","Male","266","0.412184702336196","0.373376794489582","0.450992610182811"
"CDU/CSU","2006","(3a) lower tertiary education","Female","143","0.299191059741799","0.256061178171738","0.34232094131186"
"CDU/CSU","2006","(3b) higher tertiary education","Male","444","0.38540614988947","0.356539911284825","0.414272388494115"
"CDU/CSU","2006","(3b) higher tertiary education","Female","252","0.307588693794902","0.274179702527919","0.340997685061885"
"SPD","2006","(0) in school","Male","31","0.370129010126274","0.269248069960358","0.471009950292191"
"SPD","2006","(0) in school","Female","","","",""
"SPD","2006","(1a) inadequately completed","Male","","","",""
"SPD","2006","(1a) inadequately completed","Female","","","",""
"SPD","2006","(1b) general elementary school","Male","82","0.510386644081576","0.435461719494398","0.585311568668754"
"SPD","2006","(1b) general elementary school","Female","221","0.478154153710807","0.433513490849292","0.522794816572322"
"SPD","2006","(1c) basic vocational qualification","Male","702","0.452667705462769","0.428285795796692","0.477049615128847"
"SPD","2006","(1c) basic vocational qualification","Female","491","0.400558181100536","0.372868267592331","0.428248094608741"
"SPD","2006","(2b) intermediate general qualification","Male","32","0.389259562656957","0.278911314625595","0.499607810688319"
"SPD","2006","(2b) intermediate general qualification","Female","46","0.40081683215064","0.31689688122945","0.484736783071831"
"SPD","2006","(2a) intermediate vocational","Male","324","0.312606457035813","0.284255706175641","0.340957207895984"
"SPD","2006","(2a) intermediate vocational","Female","457","0.350233580150708","0.324231604220701","0.376235556080715"
"SPD","2006","(2c_gen) general maturity certificate","Male","72","0.381015486828982","0.311596164108436","0.450434809549527"
"SPD","2006","(2c_gen) general maturity certificate","Female","93","0.449832039807205","0.38511658575218","0.514547493862231"
"SPD","2006","(2c_voc) vocational maturity certificate","Male","156","0.355860392952133","0.309852615408439","0.401868170495826"
"SPD","2006","(2c_voc) vocational maturity certificate","Female","174","0.39621186272114","0.351660230398698","0.440763495043581"
"SPD","2006","(3a) lower tertiary education","Male","200","0.330320631312026","0.293239313219584","0.367401949404469"
"SPD","2006","(3a) lower tertiary education","Female","128","0.317768177860562","0.273912550190017","0.361623805531106"
"SPD","2006","(3b) higher tertiary education","Male","286","0.272141718704874","0.245744525733313","0.298538911676435"
"SPD","2006","(3b) higher tertiary education","Female","208","0.275336172051381","0.24299944724615","0.307672896856612"
"FDP","2006","(0) in school","Male","","","",""
"FDP","2006","(0) in school","Female","","","",""
"FDP","2006","(1a) inadequately completed","Male","","","",""
"FDP","2006","(1a) inadequately completed","Female","","","",""
"FDP","2006","(1b) general elementary school","Male","","","",""
"FDP","2006","(1b) general elementary school","Female","","","",""
"FDP","2006","(1c) basic vocational qualification","Male","38","0.0280793610694315","0.0199872573982404","0.0361714647406225"
"FDP","2006","(1c) basic vocational qualification","Female","","","",""
"FDP","2006","(2b) intermediate general qualification","Male","","","",""
"FDP","2006","(2b) intermediate general qualification","Female","","","",""
"FDP","2006","(2a) intermediate vocational","Male","58","0.044492754769177","0.0318824811680028","0.0571030283703512"
"FDP","2006","(2a) intermediate vocational","Female","41","0.0296241035337016","0.0203826254650637","0.0388655816023396"
"FDP","2006","(2c_gen) general maturity certificate","Male","","","",""
"FDP","2006","(2c_gen) general maturity certificate","Female","","","",""
"FDP","2006","(2c_voc) vocational maturity certificate","Male","38","0.0930717502362027","0.0651529448653127","0.120990555607093"
"FDP","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"FDP","2006","(3a) lower tertiary education","Male","46","0.101327290882834","0.0775360088261075","0.125118572939561"
"FDP","2006","(3a) lower tertiary education","Female","","","",""
"FDP","2006","(3b) higher tertiary education","Male","109","0.10811215468015","0.0896947192471824","0.126529590113117"
"FDP","2006","(3b) higher tertiary education","Female","39","0.0361635419780825","0.0226480064433105","0.0496790775128545"
"Grüne","2006","(0) in school","Male","","","",""
"Grüne","2006","(0) in school","Female","","","",""
"Grüne","2006","(1a) inadequately completed","Male","","","",""
"Grüne","2006","(1a) inadequately completed","Female","","","",""
"Grüne","2006","(1b) general elementary school","Male","","","",""
"Grüne","2006","(1b) general elementary school","Female","","","",""
"Grüne","2006","(1c) basic vocational qualification","Male","33","0.0239241318737401","0.0164387785156624","0.0314094852318179"
"Grüne","2006","(1c) basic vocational qualification","Female","39","0.0348094244262907","0.0244515597001343","0.045167289152447"
"Grüne","2006","(2b) intermediate general qualification","Male","","","",""
"Grüne","2006","(2b) intermediate general qualification","Female","","","",""
"Grüne","2006","(2a) intermediate vocational","Male","56","0.0621085934054158","0.0473476201138868","0.0768695666969448"
"Grüne","2006","(2a) intermediate vocational","Female","110","0.0909438414943663","0.0752716101895696","0.106616072799163"
"Grüne","2006","(2c_gen) general maturity certificate","Male","","","",""
"Grüne","2006","(2c_gen) general maturity certificate","Female","50","0.205000539086362","0.152484002017311","0.257517076155412"
"Grüne","2006","(2c_voc) vocational maturity certificate","Male","43","0.143539937518844","0.109846807315928","0.17723306772176"
"Grüne","2006","(2c_voc) vocational maturity certificate","Female","69","0.140229079427385","0.108601350122455","0.171856808732315"
"Grüne","2006","(3a) lower tertiary education","Male","54","0.0871567426511869","0.0649183980914558","0.109395087210918"
"Grüne","2006","(3a) lower tertiary education","Female","80","0.206267933709899","0.168156352741672","0.244379514678127"
"Grüne","2006","(3b) higher tertiary education","Male","157","0.156377695007358","0.134835090800539","0.177920299214177"
"Grüne","2006","(3b) higher tertiary education","Female","183","0.304408994958494","0.271096909422349","0.33772108049464"
"PDS/Linke","2006","(0) in school","Male","","","",""
"PDS/Linke","2006","(0) in school","Female","","","",""
"PDS/Linke","2006","(1a) inadequately completed","Male","","","",""
"PDS/Linke","2006","(1a) inadequately completed","Female","","","",""
"PDS/Linke","2006","(1b) general elementary school","Male","","","",""
"PDS/Linke","2006","(1b) general elementary school","Female","","","",""
"PDS/Linke","2006","(1c) basic vocational qualification","Male","78","0.0458339170993626","0.0355901923598099","0.0560776418389154"
"PDS/Linke","2006","(1c) basic vocational qualification","Female","56","0.045653991549168","0.0338587297368459","0.0574492533614901"
"PDS/Linke","2006","(2b) intermediate general qualification","Male","","","",""
"PDS/Linke","2006","(2b) intermediate general qualification","Female","","","",""
"PDS/Linke","2006","(2a) intermediate vocational","Male","77","0.0730086663971581","0.0570980167023913","0.0889193160919248"
"PDS/Linke","2006","(2a) intermediate vocational","Female","75","0.0493841719863009","0.0375742987140233","0.0611940452585786"
"PDS/Linke","2006","(2c_gen) general maturity certificate","Male","","","",""
"PDS/Linke","2006","(2c_gen) general maturity certificate","Female","","","",""
"PDS/Linke","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"PDS/Linke","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"PDS/Linke","2006","(3a) lower tertiary education","Male","44","0.0564156581951564","0.0382251829388205","0.0746061334514923"
"PDS/Linke","2006","(3a) lower tertiary education","Female","54","0.113309107852466","0.0834537228065663","0.143164492898365"
"PDS/Linke","2006","(3b) higher tertiary education","Male","92","0.0762416308461476","0.0605013653442508","0.0919818963480445"
"PDS/Linke","2006","(3b) higher tertiary education","Female","47","0.0660927354677875","0.0481071390487479","0.0840783318868271"
