"party","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Other","2001","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Other","2001","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Other","2001","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Other","2001","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Other","2001","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Other","2001","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Other","2001","no degree/no degree yet","(3b) higher tertiary education","","","",""
"CDU/CSU","2002","lower secondary degree","(0) in school","","","",""
"CDU/CSU","2002","lower secondary degree","(1a) inadequately completed","","","",""
"CDU/CSU","2002","lower secondary degree","(1b) general elementary school","270","0.409213124547949","0.371090055259252","0.447336193836646"
"CDU/CSU","2002","lower secondary degree","(1c) basic vocational qualification","1190","0.406272843983884","0.388152270422682","0.424393417545086"
"CDU/CSU","2002","lower secondary degree","(2b) intermediate general qualification","","","",""
"CDU/CSU","2002","lower secondary degree","(2a) intermediate vocational","","","",""
"CDU/CSU","2002","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"CDU/CSU","2002","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"CDU/CSU","2002","lower secondary degree","(3a) lower tertiary education","","","",""
"CDU/CSU","2002","lower secondary degree","(3b) higher tertiary education","","","",""
"CDU/CSU","2002","secondary school degree","(0) in school","","","",""
"CDU/CSU","2002","secondary school degree","(1a) inadequately completed","","","",""
"CDU/CSU","2002","secondary school degree","(1b) general elementary school","","","",""
"CDU/CSU","2002","secondary school degree","(1c) basic vocational qualification","","","",""
"CDU/CSU","2002","secondary school degree","(2b) intermediate general qualification","67","0.361418426652319","0.292191418360691","0.430645434943946"
"CDU/CSU","2002","secondary school degree","(2a) intermediate vocational","1029","0.453947493788219","0.433670721349012","0.474224266227426"
"CDU/CSU","2002","secondary school degree","(2c_gen) general maturity certificate","","","",""
"CDU/CSU","2002","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"CDU/CSU","2002","secondary school degree","(3a) lower tertiary education","95","0.336553002272822","0.278095388793427","0.395010615752217"
"CDU/CSU","2002","secondary school degree","(3b) higher tertiary education","","","",""
"CDU/CSU","2002","college entrance qualification","(0) in school","","","",""
"CDU/CSU","2002","college entrance qualification","(1a) inadequately completed","","","",""
"CDU/CSU","2002","college entrance qualification","(1b) general elementary school","","","",""
"CDU/CSU","2002","college entrance qualification","(1c) basic vocational qualification","","","",""
"CDU/CSU","2002","college entrance qualification","(2b) intermediate general qualification","","","",""
"CDU/CSU","2002","college entrance qualification","(2a) intermediate vocational","","","",""
"CDU/CSU","2002","college entrance qualification","(2c_gen) general maturity certificate","105","0.263035466023727","0.218414112588816","0.307656819458638"
"CDU/CSU","2002","college entrance qualification","(2c_voc) vocational maturity certificate","254","0.347161598789847","0.312460148281802","0.381863049297893"
"CDU/CSU","2002","college entrance qualification","(3a) lower tertiary education","253","0.394738211676583","0.357531821185558","0.431944602167607"
"CDU/CSU","2002","college entrance qualification","(3b) higher tertiary education","526","0.326343919387623","0.303412433307091","0.349275405468156"
"CDU/CSU","2002","Other degree","(0) in school","","","",""
"CDU/CSU","2002","Other degree","(1a) inadequately completed","","","",""
"CDU/CSU","2002","Other degree","(1b) general elementary school","40","0.472892711710913","0.372496550024812","0.573288873397015"
"CDU/CSU","2002","Other degree","(1c) basic vocational qualification","79","0.509982180742661","0.429170737864366","0.590793623620955"
"CDU/CSU","2002","Other degree","(2b) intermediate general qualification","","","",""
"CDU/CSU","2002","Other degree","(2a) intermediate vocational","","","",""
"CDU/CSU","2002","Other degree","(2c_gen) general maturity certificate","","","",""
"CDU/CSU","2002","Other degree","(2c_voc) vocational maturity certificate","30","0.514472290866592","0.391057895217355","0.637886686515828"
"CDU/CSU","2002","Other degree","(3a) lower tertiary education","","","",""
"CDU/CSU","2002","Other degree","(3b) higher tertiary education","35","0.516193668495726","0.396532621042069","0.635854715949383"
"CDU/CSU","2002","no degree/no degree yet","(0) in school","49","0.303993505793307","0.231107999571073","0.376879012015542"
"CDU/CSU","2002","no degree/no degree yet","(1a) inadequately completed","","","",""
"CDU/CSU","2002","no degree/no degree yet","(1b) general elementary school","","","",""
"CDU/CSU","2002","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"CDU/CSU","2002","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"CDU/CSU","2002","no degree/no degree yet","(2a) intermediate vocational","","","",""
"CDU/CSU","2002","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"CDU/CSU","2002","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"CDU/CSU","2002","no degree/no degree yet","(3a) lower tertiary education","","","",""
"CDU/CSU","2002","no degree/no degree yet","(3b) higher tertiary education","","","",""
"SPD","2002","lower secondary degree","(0) in school","","","",""
"SPD","2002","lower secondary degree","(1a) inadequately completed","","","",""
"SPD","2002","lower secondary degree","(1b) general elementary school","330","0.536231517246999","0.497565944686128","0.57489708980787"
"SPD","2002","lower secondary degree","(1c) basic vocational qualification","1351","0.495049490157912","0.476602806393649","0.513496173922176"
"SPD","2002","lower secondary degree","(2b) intermediate general qualification","","","",""
"SPD","2002","lower secondary degree","(2a) intermediate vocational","","","",""
"SPD","2002","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"SPD","2002","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"SPD","2002","lower secondary degree","(3a) lower tertiary education","45","0.53422129307031","0.433913032159548","0.634529553981071"
"SPD","2002","lower secondary degree","(3b) higher tertiary education","","","",""
"SPD","2002","secondary school degree","(0) in school","","","",""
"SPD","2002","secondary school degree","(1a) inadequately completed","","","",""
"SPD","2002","secondary school degree","(1b) general elementary school","","","",""
"SPD","2002","secondary school degree","(1c) basic vocational qualification","","","",""
"SPD","2002","secondary school degree","(2b) intermediate general qualification","68","0.358486558434664","0.289382819620819","0.427590297248509"
"SPD","2002","secondary school degree","(2a) intermediate vocational","875","0.378422062942681","0.358669892098203","0.39817423378716"
"SPD","2002","secondary school degree","(2c_gen) general maturity certificate","","","",""
"SPD","2002","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"SPD","2002","secondary school degree","(3a) lower tertiary education","81","0.307114017495017","0.250046111445564","0.364181923544471"
"SPD","2002","secondary school degree","(3b) higher tertiary education","","","",""
"SPD","2002","college entrance qualification","(0) in school","","","",""
"SPD","2002","college entrance qualification","(1a) inadequately completed","","","",""
"SPD","2002","college entrance qualification","(1b) general elementary school","","","",""
"SPD","2002","college entrance qualification","(1c) basic vocational qualification","","","",""
"SPD","2002","college entrance qualification","(2b) intermediate general qualification","","","",""
"SPD","2002","college entrance qualification","(2a) intermediate vocational","","","",""
"SPD","2002","college entrance qualification","(2c_gen) general maturity certificate","152","0.395582121370835","0.346025776273281","0.445138466468388"
"SPD","2002","college entrance qualification","(2c_voc) vocational maturity certificate","286","0.39892656838785","0.36323306401469","0.434620072761011"
"SPD","2002","college entrance qualification","(3a) lower tertiary education","233","0.339186562411766","0.303149442163968","0.375223682659564"
"SPD","2002","college entrance qualification","(3b) higher tertiary education","540","0.31514560859304","0.292424470935923","0.337866746250156"
"SPD","2002","Other degree","(0) in school","","","",""
"SPD","2002","Other degree","(1a) inadequately completed","","","",""
"SPD","2002","Other degree","(1b) general elementary school","48","0.444473513646379","0.344551398971002","0.544395628321756"
"SPD","2002","Other degree","(1c) basic vocational qualification","57","0.404296745207593","0.324963625538513","0.483629864876673"
"SPD","2002","Other degree","(2b) intermediate general qualification","","","",""
"SPD","2002","Other degree","(2a) intermediate vocational","","","",""
"SPD","2002","Other degree","(2c_gen) general maturity certificate","","","",""
