"party","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"FDP","2006","Employed","middle vocational","108","0.0346647709270659","0.027816564886368","0.0415129769677639","3"
"FDP","2006","Employed","vocational + Abi","40","0.0818006091800451","0.0567559028095357","0.106845315550555","3"
"FDP","2006","Not Employed","general elemantary","13","","","","3"
"FDP","2006","Not Employed","middle vocational","56","0.0278004609735816","0.0209024414071895","0.0346984805399737","3"
"FDP","2006","Not Employed","vocational + Abi","7","","","","3"
"FDP","2006","Employed","higher vocational","25","","","","3"
"FDP","2006","Employed","higher education","168","0.093222821060364","0.080834807538304","0.105610834582424","3"
"FDP","2006","Not Employed","inadequately","1","","","","3"
"Grüne","2006","Not Employed","general elemantary","15","","","","4"
"Grüne","2006","Not Employed","middle vocational","79","0.0297689953353604","0.0226381604361322","0.0368998302345886","4"
"Grüne","2006","Employed","vocational + Abi","54","0.132665282858099","0.10166674681486","0.163663818901338","4"
"Grüne","2006","Employed","higher vocational","62","0.110820034206672","0.0855333891732967","0.136106679240047","4"
"Grüne","2006","Employed","higher education","403","0.21680084395426","0.19924357956926","0.234358108339259","4"
"Grüne","2006","Not Employed","vocational + Abi","21","","","","4"
"Grüne","2006","Not Employed","higher vocational","17","","","","4"
"Grüne","2006","Employed","middle vocational","172","0.073194756933299","0.0634442364113789","0.0829452774552191","4"
"Grüne","2006","Employed","in school","8","","","","4"
"Grüne","2006","Not Employed","higher education","52","0.0609569902753067","0.0436132044258862","0.0783007761247272","4"
"Grüne","2006","Employed","inadequately","2","","","","4"
"Grüne","2006","Employed","general elemantary","14","","","","4"
"Grüne","2006","Not Employed","in school","25","","","","4"
"Grüne","2006","Not Employed","inadequately","","","","","4"
"NPD","2006","Not Employed","general elemantary","5","","","","6"
"NPD","2006","Not Employed","middle vocational","15","","","","6"
"NPD","2006","Not Employed","vocational + Abi","","","","","6"
"NPD","2006","Not Employed","higher vocational","1","","","","6"
"NPD","2006","Employed","vocational + Abi","5","","","","6"
"NPD","2006","Employed","higher vocational","7","","","","6"
"NPD","2006","Employed","higher education","3","","","","6"
"NPD","2006","Employed","middle vocational","78","0.0350508241799845","0.0281659674035919","0.041935680956377","6"
"NPD","2006","Employed","in school","1","","","","6"
"NPD","2006","Not Employed","higher education","2","","","","6"
"NPD","2006","Not Employed","in school","","","","","6"
"NPD","2006","Employed","inadequately","2","","","","6"
"NPD","2006","Employed","general elemantary","11","","","","6"
"NPD","2006","Not Employed","inadequately","","","","","6"
"Other","2006","Not Employed","in school","","","","","8"
"Other","2006","Not Employed","inadequately","1","","","","8"
"Other","2006","Not Employed","general elemantary","4","","","","8"
"Other","2006","Not Employed","middle vocational","19","","","","8"
"Other","2006","Not Employed","vocational + Abi","1","","","","8"
"Other","2006","Not Employed","higher vocational","1","","","","8"
"Other","2006","Employed","general elemantary","5","","","","8"
"Other","2006","Employed","middle vocational","37","0.0124506450543015","0.00829949048974735","0.0166017996188556","8"
"Other","2006","Employed","vocational + Abi","1","","","","8"
"Other","2006","Employed","higher vocational","4","","","","8"
"Other","2006","Employed","higher education","11","","","","8"
"Other","2006","Not Employed","higher education","7","","","","8"
"Other","2006","Employed","in school","","","","","8"
"Other","2006","Employed","inadequately","","","","","8"
"PDS/Linke","2006","Not Employed","in school","5","","","","5"
"PDS/Linke","2006","Employed","inadequately","1","","","","5"
"PDS/Linke","2006","Not Employed","higher vocational","20","","","","5"
"PDS/Linke","2006","Not Employed","higher education","98","0.121072654319855","0.0974249534730214","0.144720355166688","5"
"PDS/Linke","2006","Employed","in school","1","","","","5"
"PDS/Linke","2006","Employed","vocational + Abi","17","","","","5"
"PDS/Linke","2006","Not Employed","inadequately","","","","","5"
"PDS/Linke","2006","Employed","general elemantary","18","","","","5"
"PDS/Linke","2006","Employed","middle vocational","135","0.0428922346740275","0.0353070994096919","0.0504773699383631","5"
"PDS/Linke","2006","Employed","higher vocational","22","","","","5"
"PDS/Linke","2006","Employed","higher education","133","0.0566845556682412","0.046831949913228","0.0665371614232543","5"
"PDS/Linke","2006","Not Employed","general elemantary","23","","","","5"
"PDS/Linke","2006","Not Employed","middle vocational","138","0.0621639044911265","0.0520328807730776","0.0722949282091754","5"
"PDS/Linke","2006","Not Employed","vocational + Abi","3","","","","5"
"SPD","2006","Not Employed","higher vocational","119","0.414661811266977","0.358725939776991","0.470597682756964","1"
"SPD","2006","Not Employed","higher education","223","0.342927706398431","0.308516708475085","0.377338704321776","1"
"SPD","2006","Employed","in school","10","","","","1"
"SPD","2006","Not Employed","in school","43","0.433871774637393","0.343682021232711","0.524061528042074","1"
"SPD","2006","Not Employed","inadequately","17","","","","1"
"SPD","2006","Not Employed","general elemantary","243","0.466959523675371","0.425339888885847","0.508579158464894","1"
"SPD","2006","Not Employed","middle vocational","882","0.416113794508863","0.395431873169213","0.436795715848513","1"
"SPD","2006","Not Employed","vocational + Abi","44","0.295796463382026","0.22507785772747","0.366515069036582","1"
"SPD","2006","Employed","inadequately","13","","","","1"
"SPD","2006","Employed","general elemantary","132","0.477676429355066","0.420286153179827","0.535066705530306","1"
"SPD","2006","Employed","middle vocational","1051","0.381486895431698","0.363302124363157","0.39967166650024","1"
"SPD","2006","Employed","vocational + Abi","187","0.389865258037833","0.345295598089317","0.434434917986349","1"
"SPD","2006","Employed","higher vocational","210","0.36296515683456","0.324230358478269","0.40169995519085","1"
"SPD","2006","Employed","higher education","599","0.27973835001578","0.260612911148589","0.298863788882971","1"
"AfD","2007","Not Employed","in school","","","","","7"
"AfD","2007","Not Employed","inadequately","","","","","7"
"AfD","2007","Employed","inadequately","","","","","7"
"AfD","2007","Employed","general elemantary","","","","","7"
"AfD","2007","Employed","in school","","","","","7"
"AfD","2007","Employed","vocational + Abi","","","","","7"
"AfD","2007","Employed","higher vocational","","","","","7"
"AfD","2007","Not Employed","higher vocational","","","","","7"
"AfD","2007","Not Employed","higher education","","","","","7"
"AfD","2007","Employed","middle vocational","","","","","7"
"AfD","2007","Not Employed","general elemantary","","","","","7"
"AfD","2007","Not Employed","middle vocational","","","","","7"
"AfD","2007","Not Employed","vocational + Abi","","","","","7"
"AfD","2007","Employed","higher education","","","","","7"
"CDU/CSU","2007","Not Employed","in school","28","","","","2"
"CDU/CSU","2007","Not Employed","inadequately","6","","","","2"
"CDU/CSU","2007","Not Employed","general elemantary","191","0.424404528161647","0.377135994001439","0.471673062321855","2"
"CDU/CSU","2007","Not Employed","middle vocational","849","0.444867881640538","0.422457677350496","0.46727808593058","2"
"CDU/CSU","2007","Not Employed","vocational + Abi","64","0.391062128289285","0.311080646748664","0.471043609829905","2"
"CDU/CSU","2007","Employed","middle vocational","911","0.410403704692893","0.389843923632603","0.430963485753183","2"
"CDU/CSU","2007","Employed","vocational + Abi","118","0.298821591598885","0.25279841966117","0.3448447635366","2"
"CDU/CSU","2007","Employed","higher vocational","207","0.413459174072561","0.368747536915483","0.458170811229638","2"
"CDU/CSU","2007","Not Employed","higher vocational","101","0.386270522365889","0.324282441201283","0.448258603530495","2"
"CDU/CSU","2007","Not Employed","higher education","308","0.451113522579044","0.414614337021857","0.487612708136232","2"
"CDU/CSU","2007","Employed","in school","3","","","","2"
"CDU/CSU","2007","Employed","inadequately","3","","","","2"
"CDU/CSU","2007","Employed","general elemantary","70","0.305169544332382","0.242889564779767","0.367449523884997","2"
"CDU/CSU","2007","Employed","higher education","669","0.32753001741665","0.306292992344058","0.348767042489243","2"
"FDP","2007","Not Employed","in school","6","","","","3"
"FDP","2007","Not Employed","higher vocational","7","","","","3"
"FDP","2007","Not Employed","higher education","50","0.0661621112816983","0.0479298973471193","0.0843943252162773","3"
"FDP","2007","Employed","in school","1","","","","3"
"FDP","2007","Employed","inadequately","","","","","3"
"FDP","2007","Employed","general elemantary","9","","","","3"
"FDP","2007","Not Employed","inadequately","","","","","3"
"FDP","2007","Employed","middle vocational","98","0.0319435361720963","0.0245937057924349","0.0392933665517576","3"
"FDP","2007","Employed","vocational + Abi","30","0.0625806989123387","0.0382282050319801","0.0869331927926974","3"
"FDP","2007","Employed","higher vocational","28","","","","3"
"FDP","2007","Not Employed","general elemantary","5","","","","3"
"FDP","2007","Not Employed","middle vocational","52","0.0251285972713354","0.0180704632512023","0.0321867312914685","3"
"FDP","2007","Not Employed","vocational + Abi","10","","","","3"
"FDP","2007","Employed","higher education","150","0.0773427602007117","0.0652545583177986","0.0894309620836248","3"
"Grüne","2007","Not Employed","in school","25","","","","4"
"Grüne","2007","Not Employed","inadequately","1","","","","4"
"Grüne","2007","Not Employed","general elemantary","11","","","","4"
"Grüne","2007","Not Employed","middle vocational","81","0.0379251165681188","0.0293112128599016","0.0465390202763361","4"
"Grüne","2007","Not Employed","vocational + Abi","21","","","","4"
"Grüne","2007","Employed","middle vocational","147","0.0820698433069274","0.0705980292924693","0.0935416573213856","4"
"Grüne","2007","Employed","vocational + Abi","60","0.180747262601309","0.142057050759252","0.219437474443366","4"
"Grüne","2007","Employed","higher vocational","50","0.136311021785999","0.10515806246143","0.167463981110568","4"
"Grüne","2007","Employed","higher education","381","0.235684823881124","0.216478965386598","0.254890682375651","4"
"Grüne","2007","Not Employed","higher vocational","14","","","","4"
"Grüne","2007","Not Employed","higher education","51","0.0649621753160984","0.0468844470303256","0.0830399036018712","4"
"Grüne","2007","Employed","in school","6","","","","4"
"Grüne","2007","Employed","inadequately","1","","","","4"
"Grüne","2007","Employed","general elemantary","5","","","","4"
"NPD","2007","Not Employed","in school","1","","","","6"
"NPD","2007","Not Employed","inadequately","1","","","","6"
"NPD","2007","Not Employed","general elemantary","2","","","","6"
"NPD","2007","Not Employed","middle vocational","16","","","","6"
"NPD","2007","Not Employed","vocational + Abi","","","","","6"
"NPD","2007","Not Employed","higher vocational","1","","","","6"
"NPD","2007","Employed","middle vocational","63","0.0324771325389196","0.0250682120444967","0.0398860530333425","6"
"NPD","2007","Employed","vocational + Abi","5","","","","6"
"NPD","2007","Employed","higher vocational","8","","","","6"
"NPD","2007","Employed","higher education","3","","","","6"
"NPD","2007","Not Employed","higher education","1","","","","6"
"NPD","2007","Employed","in school","","","","","6"
"NPD","2007","Employed","general elemantary","10","","","","6"
"NPD","2007","Employed","inadequately","1","","","","6"
"Other","2007","Not Employed","in school","","","","","8"
"Other","2007","Not Employed","inadequately","","","","","8"
"Other","2007","Not Employed","general elemantary","","","","","8"
"Other","2007","Not Employed","middle vocational","12","","","","8"
"Other","2007","Not Employed","vocational + Abi","","","","","8"
"Other","2007","Not Employed","higher vocational","3","","","","8"
"Other","2007","Employed","general elemantary","4","","","","8"
"Other","2007","Employed","middle vocational","31","0.0152866586629598","0.0101586745446933","0.0204146427812263","8"
"Other","2007","Employed","vocational + Abi","3","","","","8"
