"party","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"CDU/CSU","1991","16-34 y.","(2c_gen) general maturity certificate","43","0.315262104230532","0.239110660884013","0.391413547577051"
"CDU/CSU","1991","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"CDU/CSU","1991","16-34 y.","(3a) lower tertiary education","","","",""
"CDU/CSU","1991","16-34 y.","(3b) higher tertiary education","","","",""
"CDU/CSU","1991","35-65 y.","(0) in school","","","",""
"CDU/CSU","1991","35-65 y.","(1a) inadequately completed","","","",""
"CDU/CSU","1991","35-65 y.","(1b) general elementary school","168","0.431079596781448","0.381221812455517","0.480937381107379"
"CDU/CSU","1991","35-65 y.","(1c) basic vocational qualification","469","0.436486470741801","0.406962754874674","0.466010186608927"
"CDU/CSU","1991","35-65 y.","(2b) intermediate general qualification","","","",""
"CDU/CSU","1991","35-65 y.","(2a) intermediate vocational","176","0.493927764828702","0.442846439464613","0.545009090192792"
"CDU/CSU","1991","35-65 y.","(2c_gen) general maturity certificate","","","",""
"CDU/CSU","1991","35-65 y.","(2c_voc) vocational maturity certificate","32","0.436581946232601","0.323581411925768","0.549582480539433"
"CDU/CSU","1991","35-65 y.","(3a) lower tertiary education","42","0.401555278898126","0.309102301217417","0.494008256578836"
"CDU/CSU","1991","35-65 y.","(3b) higher tertiary education","75","0.359246229593471","0.294200821536127","0.424291637650814"
"CDU/CSU","1991","66 and older","(0) in school","","","",""
"CDU/CSU","1991","66 and older","(1a) inadequately completed","","","",""
"CDU/CSU","1991","66 and older","(1b) general elementary school","104","0.450854909167564","0.383716844574449","0.51799297376068"
"CDU/CSU","1991","66 and older","(1c) basic vocational qualification","123","0.45567152014962","0.395134939208614","0.516208101090626"
"CDU/CSU","1991","66 and older","(2b) intermediate general qualification","","","",""
"CDU/CSU","1991","66 and older","(2a) intermediate vocational","63","0.692820092574962","0.598552847092709","0.787087338057215"
"CDU/CSU","1991","66 and older","(2c_gen) general maturity certificate","","","",""
"CDU/CSU","1991","66 and older","(2c_voc) vocational maturity certificate","","","",""
"CDU/CSU","1991","66 and older","(3a) lower tertiary education","","","",""
"CDU/CSU","1991","66 and older","(3b) higher tertiary education","","","",""
"SPD","1991","16-34 y.","(0) in school","","","",""
"SPD","1991","16-34 y.","(1a) inadequately completed","","","",""
"SPD","1991","16-34 y.","(1b) general elementary school","47","0.52256545855198","0.421591023476379","0.62353989362758"
"SPD","1991","16-34 y.","(1c) basic vocational qualification","145","0.492671475960164","0.435717298345783","0.549625653574544"
"SPD","1991","16-34 y.","(2b) intermediate general qualification","32","0.50177348295407","0.3802224412627","0.62332452464544"
"SPD","1991","16-34 y.","(2a) intermediate vocational","153","0.521059622413367","0.464995812496746","0.577123432329988"
"SPD","1991","16-34 y.","(2c_gen) general maturity certificate","59","0.36538633933441","0.286462003895866","0.444310674772955"
"SPD","1991","16-34 y.","(2c_voc) vocational maturity certificate","42","0.424302527731282","0.326945912940312","0.521659142522252"
"SPD","1991","16-34 y.","(3a) lower tertiary education","","","",""
"SPD","1991","16-34 y.","(3b) higher tertiary education","","","",""
"SPD","1991","35-65 y.","(0) in school","","","",""
"SPD","1991","35-65 y.","(1a) inadequately completed","","","",""
"SPD","1991","35-65 y.","(1b) general elementary school","200","0.538891749368889","0.48870596689907","0.589077531838708"
"SPD","1991","35-65 y.","(1c) basic vocational qualification","551","0.502512058939572","0.472747601323876","0.532276516555267"
"SPD","1991","35-65 y.","(2b) intermediate general qualification","","","",""
"SPD","1991","35-65 y.","(2a) intermediate vocational","150","0.380963116259523","0.331346869358892","0.430579363160154"
"SPD","1991","35-65 y.","(2c_gen) general maturity certificate","","","",""
"SPD","1991","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"SPD","1991","35-65 y.","(3a) lower tertiary education","38","0.33468476117532","0.24568928768269","0.42368023466795"
"SPD","1991","35-65 y.","(3b) higher tertiary education","77","0.343563990277293","0.279180433427667","0.407947547126919"
"SPD","1991","66 and older","(0) in school","","","",""
"SPD","1991","66 and older","(1a) inadequately completed","","","",""
"SPD","1991","66 and older","(1b) general elementary school","103","0.526729477132259","0.459361205897321","0.594097748367197"
"SPD","1991","66 and older","(1c) basic vocational qualification","115","0.453007144927249","0.392500263485954","0.513514026368543"
"SPD","1991","66 and older","(2b) intermediate general qualification","","","",""
"SPD","1991","66 and older","(2a) intermediate vocational","","","",""
"SPD","1991","66 and older","(2c_gen) general maturity certificate","","","",""
"SPD","1991","66 and older","(2c_voc) vocational maturity certificate","","","",""
"SPD","1991","66 and older","(3a) lower tertiary education","","","",""
"SPD","1991","66 and older","(3b) higher tertiary education","","","",""
"FDP","1991","16-34 y.","(0) in school","","","",""
"FDP","1991","16-34 y.","(1a) inadequately completed","","","",""
"FDP","1991","16-34 y.","(1b) general elementary school","","","",""
"FDP","1991","16-34 y.","(1c) basic vocational qualification","","","",""
"FDP","1991","16-34 y.","(2b) intermediate general qualification","","","",""
"FDP","1991","16-34 y.","(2a) intermediate vocational","","","",""
"FDP","1991","16-34 y.","(2c_gen) general maturity certificate","","","",""
"FDP","1991","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"FDP","1991","16-34 y.","(3a) lower tertiary education","","","",""
"FDP","1991","16-34 y.","(3b) higher tertiary education","","","",""
"FDP","1991","35-65 y.","(0) in school","","","",""
"FDP","1991","35-65 y.","(1a) inadequately completed","","","",""
"FDP","1991","35-65 y.","(1b) general elementary school","","","",""
"FDP","1991","35-65 y.","(1c) basic vocational qualification","33","0.0278970801225204","0.0180938556172041","0.0377003046278367"
"FDP","1991","35-65 y.","(2b) intermediate general qualification","","","",""
"FDP","1991","35-65 y.","(2a) intermediate vocational","","","",""
"FDP","1991","35-65 y.","(2c_gen) general maturity certificate","","","",""
"FDP","1991","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"FDP","1991","35-65 y.","(3a) lower tertiary education","","","",""
"FDP","1991","35-65 y.","(3b) higher tertiary education","31","0.175983101965709","0.124355911546811","0.227610292384607"
"FDP","1991","66 and older","(0) in school","","","",""
"FDP","1991","66 and older","(1a) inadequately completed","","","",""
"FDP","1991","66 and older","(1b) general elementary school","","","",""
"FDP","1991","66 and older","(1c) basic vocational qualification","","","",""
"FDP","1991","66 and older","(2b) intermediate general qualification","","","",""
"FDP","1991","66 and older","(2a) intermediate vocational","","","",""
"FDP","1991","66 and older","(2c_gen) general maturity certificate","","","",""
"FDP","1991","66 and older","(2c_voc) vocational maturity certificate","","","",""
"FDP","1991","66 and older","(3a) lower tertiary education","","","",""
"FDP","1991","66 and older","(3b) higher tertiary education","","","",""
"Grüne","1991","16-34 y.","(0) in school","","","",""
"Grüne","1991","16-34 y.","(1a) inadequately completed","","","",""
"Grüne","1991","16-34 y.","(1b) general elementary school","","","",""
"Grüne","1991","16-34 y.","(1c) basic vocational qualification","","","",""
"Grüne","1991","16-34 y.","(2b) intermediate general qualification","","","",""
"Grüne","1991","16-34 y.","(2a) intermediate vocational","","","",""
"Grüne","1991","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Grüne","1991","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Grüne","1991","16-34 y.","(3a) lower tertiary education","","","",""
"Grüne","1991","16-34 y.","(3b) higher tertiary education","","","",""
"Grüne","1991","35-65 y.","(0) in school","","","",""
"Grüne","1991","35-65 y.","(1a) inadequately completed","","","",""
"Grüne","1991","35-65 y.","(1b) general elementary school","","","",""
"Grüne","1991","35-65 y.","(1c) basic vocational qualification","","","",""
"Grüne","1991","35-65 y.","(2b) intermediate general qualification","","","",""
"Grüne","1991","35-65 y.","(2a) intermediate vocational","","","",""
"Grüne","1991","35-65 y.","(2c_gen) general maturity certificate","","","",""
"Grüne","1991","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Grüne","1991","35-65 y.","(3a) lower tertiary education","","","",""
"Grüne","1991","35-65 y.","(3b) higher tertiary education","","","",""
"Grüne","1991","66 and older","(0) in school","","","",""
"Grüne","1991","66 and older","(1a) inadequately completed","","","",""
"Grüne","1991","66 and older","(1b) general elementary school","","","",""
"Grüne","1991","66 and older","(1c) basic vocational qualification","","","",""
"Grüne","1991","66 and older","(2b) intermediate general qualification","","","",""
"Grüne","1991","66 and older","(2a) intermediate vocational","","","",""
"Grüne","1991","66 and older","(2c_gen) general maturity certificate","","","",""
"Grüne","1991","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Grüne","1991","66 and older","(3a) lower tertiary education","","","",""
"Grüne","1991","66 and older","(3b) higher tertiary education","","","",""
"PDS/Linke","1991","16-34 y.","(0) in school","","","",""
"PDS/Linke","1991","16-34 y.","(1a) inadequately completed","","","",""
"PDS/Linke","1991","16-34 y.","(1b) general elementary school","","","",""
"PDS/Linke","1991","16-34 y.","(1c) basic vocational qualification","","","",""
"PDS/Linke","1991","16-34 y.","(2b) intermediate general qualification","","","",""
"PDS/Linke","1991","16-34 y.","(2a) intermediate vocational","","","",""
"PDS/Linke","1991","16-34 y.","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1991","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1991","16-34 y.","(3a) lower tertiary education","","","",""
"PDS/Linke","1991","16-34 y.","(3b) higher tertiary education","","","",""
"PDS/Linke","1991","35-65 y.","(0) in school","","","",""
"PDS/Linke","1991","35-65 y.","(1a) inadequately completed","","","",""
"PDS/Linke","1991","35-65 y.","(1b) general elementary school","","","",""
"PDS/Linke","1991","35-65 y.","(1c) basic vocational qualification","","","",""
"PDS/Linke","1991","35-65 y.","(2b) intermediate general qualification","","","",""
"PDS/Linke","1991","35-65 y.","(2a) intermediate vocational","","","",""
"PDS/Linke","1991","35-65 y.","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1991","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1991","35-65 y.","(3a) lower tertiary education","","","",""
"PDS/Linke","1991","35-65 y.","(3b) higher tertiary education","","","",""
"PDS/Linke","1991","66 and older","(0) in school","","","",""
"PDS/Linke","1991","66 and older","(1a) inadequately completed","","","",""
"PDS/Linke","1991","66 and older","(1b) general elementary school","","","",""
"PDS/Linke","1991","66 and older","(1c) basic vocational qualification","","","",""
"PDS/Linke","1991","66 and older","(2b) intermediate general qualification","","","",""
"PDS/Linke","1991","66 and older","(2a) intermediate vocational","","","",""
"PDS/Linke","1991","66 and older","(2c_gen) general maturity certificate","","","",""
"PDS/Linke","1991","66 and older","(2c_voc) vocational maturity certificate","","","",""
"PDS/Linke","1991","66 and older","(3a) lower tertiary education","","","",""
"PDS/Linke","1991","66 and older","(3b) higher tertiary education","","","",""
"NPD Combination","1991","16-34 y.","(0) in school","","","",""
"NPD Combination","1991","16-34 y.","(1a) inadequately completed","","","",""
"NPD Combination","1991","16-34 y.","(1b) general elementary school","","","",""
"NPD Combination","1991","16-34 y.","(1c) basic vocational qualification","","","",""
"NPD Combination","1991","16-34 y.","(2b) intermediate general qualification","","","",""
"NPD Combination","1991","16-34 y.","(2a) intermediate vocational","","","",""
"NPD Combination","1991","16-34 y.","(2c_gen) general maturity certificate","","","",""
"NPD Combination","1991","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"NPD Combination","1991","16-34 y.","(3a) lower tertiary education","","","",""
"NPD Combination","1991","16-34 y.","(3b) higher tertiary education","","","",""
"NPD Combination","1991","35-65 y.","(0) in school","","","",""
"NPD Combination","1991","35-65 y.","(1a) inadequately completed","","","",""
"NPD Combination","1991","35-65 y.","(1b) general elementary school","","","",""
"NPD Combination","1991","35-65 y.","(1c) basic vocational qualification","","","",""
"NPD Combination","1991","35-65 y.","(2b) intermediate general qualification","","","",""
