"party","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"SPD","2001","Couple + C. LE 16 ","direct migration background","86","0.432951038508582","0.361162978245766","0.504739098771398","1"
"SPD","2001","Couple + C. LE 16 ","indirect migration background","42","0.693814942993535","0.575197675662672","0.812432210324399","1"
"SPD","2001","Couple + C. GT 16 ","no migration background","497","0.44719245211481","0.418418428445354","0.475966475784266","1"
"SPD","2001","Couple + C. GT 16 ","direct migration background","74","0.48126928695505","0.398797844691444","0.563740729218656","1"
"SPD","2001","Couple + C. GT 16 ","indirect migration background","28","","","","1"
"SPD","2001","Couple + C. LE and GT 16","no migration background","203","0.414880710573029","0.370757798909932","0.459003622236127","1"
"SPD","2001","Couple + C. LE and GT 16","direct migration background","45","0.498078413071039","0.397535124640477","0.5986217015016","1"
"SPD","2001","Couple + C. LE and GT 16","indirect migration background","9","","","","1"
"AfD","2002","(Married) couple without C. ","indirect migration background","","","","","7"
"AfD","2002","Single parent ","no migration background","","","","","7"
"AfD","2002","Single parent ","direct migration background","","","","","7"
"AfD","2002","Single parent ","indirect migration background","","","","","7"
"AfD","2002","1-pers.-HH","no migration background","","","","","7"
"AfD","2002","1-pers.-HH","direct migration background","","","","","7"
"AfD","2002","1-pers.-HH","indirect migration background","","","","","7"
"AfD","2002","(Married) couple without C. ","no migration background","","","","","7"
"AfD","2002","(Married) couple without C. ","direct migration background","","","","","7"
"AfD","2002","Couple + C. LE 16 ","no migration background","","","","","7"
"AfD","2002","Couple + C. LE 16 ","direct migration background","","","","","7"
"AfD","2002","Couple + C. LE 16 ","indirect migration background","","","","","7"
"AfD","2002","Couple + C. GT 16 ","no migration background","","","","","7"
"AfD","2002","Couple + C. GT 16 ","direct migration background","","","","","7"
"AfD","2002","Couple + C. GT 16 ","indirect migration background","","","","","7"
"AfD","2002","Couple + C. LE and GT 16","no migration background","","","","","7"
"AfD","2002","Couple + C. LE and GT 16","direct migration background","","","","","7"
"AfD","2002","Couple + C. LE and GT 16","indirect migration background","","","","","7"
"CDU/CSU","2002","1-pers.-HH","no migration background","486","0.383732051773523","0.357133107016068","0.410330996530978","2"
"CDU/CSU","2002","1-pers.-HH","direct migration background","31","0.35606814556862","0.258750155022466","0.453386136114773","2"
"CDU/CSU","2002","1-pers.-HH","indirect migration background","10","","","","2"
"CDU/CSU","2002","(Married) couple without C. ","no migration background","1557","0.430741638955364","0.41460634258366","0.446876935327069","2"
"CDU/CSU","2002","(Married) couple without C. ","direct migration background","146","0.524563231893363","0.466786569739588","0.582339894047137","2"
"CDU/CSU","2002","Single parent ","no migration background","91","0.293843755641572","0.242805477686133","0.344882033597011","2"
"CDU/CSU","2002","Single parent ","direct migration background","18","","","","2"
"CDU/CSU","2002","(Married) couple without C. ","indirect migration background","14","","","","2"
"CDU/CSU","2002","Couple + C. LE 16 ","no migration background","637","0.368942791316538","0.346368017312992","0.391517565320084","2"
"CDU/CSU","2002","Couple + C. LE 16 ","direct migration background","80","0.360624281304229","0.294405991772989","0.426842570835468","2"
"CDU/CSU","2002","Couple + C. LE 16 ","indirect migration background","13","","","","2"
"CDU/CSU","2002","Couple + C. GT 16 ","no migration background","563","0.397260113415229","0.37175508372406","0.422765143106398","2"
"CDU/CSU","2002","Couple + C. GT 16 ","direct migration background","64","0.507811159645164","0.423788652087265","0.591833667203062","2"
"CDU/CSU","2002","Couple + C. GT 16 ","indirect migration background","19","","","","2"
"CDU/CSU","2002","Couple + C. LE and GT 16","no migration background","223","0.367130089258952","0.328625095322631","0.405635083195273","2"
"CDU/CSU","2002","Couple + C. LE and GT 16","direct migration background","37","0.426916939986161","0.322377698430155","0.531456181542167","2"
"CDU/CSU","2002","Couple + C. LE and GT 16","indirect migration background","13","","","","2"
"CDU/CSU","2002","Single parent ","indirect migration background","5","","","","2"
"FDP","2002","Couple + C. LE 16 ","no migration background","77","0.0394425324578078","0.0303359881973387","0.048549076718277","3"
"FDP","2002","Couple + C. LE 16 ","direct migration background","1","","","","3"
"FDP","2002","Couple + C. GT 16 ","no migration background","74","0.0433036887201316","0.0326947270053206","0.0539126504349426","3"
"FDP","2002","Couple + C. GT 16 ","direct migration background","2","","","","3"
"FDP","2002","Couple + C. LE 16 ","indirect migration background","","","","","3"
"FDP","2002","1-pers.-HH","no migration background","65","0.0554836000911336","0.0429622070779138","0.0680049931043533","3"
"FDP","2002","1-pers.-HH","direct migration background","4","","","","3"
"FDP","2002","1-pers.-HH","indirect migration background","2","","","","3"
"FDP","2002","(Married) couple without C. ","no migration background","197","0.0413519290099011","0.0348642209639518","0.0478396370558504","3"
"FDP","2002","Single parent ","no migration background","7","","","","3"
"FDP","2002","Single parent ","direct migration background","1","","","","3"
"FDP","2002","Single parent ","indirect migration background","","","","","3"
"FDP","2002","Couple + C. GT 16 ","indirect migration background","3","","","","3"
"FDP","2002","Couple + C. LE and GT 16","no migration background","25","","","","3"
"FDP","2002","Couple + C. LE and GT 16","direct migration background","2","","","","3"
"FDP","2002","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"FDP","2002","(Married) couple without C. ","direct migration background","8","","","","3"
"FDP","2002","(Married) couple without C. ","indirect migration background","2","","","","3"
"Grüne","2002","1-pers.-HH","direct migration background","6","","","","4"
"Grüne","2002","1-pers.-HH","no migration background","84","0.0650661922966344","0.0515755164399288","0.07855686815334","4"
"Grüne","2002","1-pers.-HH","indirect migration background","6","","","","4"
"Grüne","2002","(Married) couple without C. ","no migration background","168","0.0360120603520292","0.0299408735646684","0.04208324713939","4"
"Grüne","2002","(Married) couple without C. ","direct migration background","11","","","","4"
"Grüne","2002","Couple + C. LE 16 ","direct migration background","9","","","","4"
"Grüne","2002","Couple + C. LE 16 ","indirect migration background","3","","","","4"
"Grüne","2002","Couple + C. GT 16 ","no migration background","100","0.0571584868863464","0.0450585502478251","0.0692584235248678","4"
"Grüne","2002","Couple + C. LE 16 ","no migration background","210","0.112466790826698","0.0976854446503725","0.127248137003023","4"
"Grüne","2002","(Married) couple without C. ","indirect migration background","6","","","","4"
"Grüne","2002","Single parent ","no migration background","40","0.132332948148398","0.094366678768336","0.170299217528461","4"
"Grüne","2002","Single parent ","direct migration background","4","","","","4"
"Grüne","2002","Single parent ","indirect migration background","","","","","4"
"Grüne","2002","Couple + C. GT 16 ","direct migration background","6","","","","4"
"Grüne","2002","Couple + C. GT 16 ","indirect migration background","5","","","","4"
"Grüne","2002","Couple + C. LE and GT 16","no migration background","73","0.103678574819609","0.0793270453483908","0.128030104290828","4"
"Grüne","2002","Couple + C. LE and GT 16","direct migration background","4","","","","4"
"Grüne","2002","Couple + C. LE and GT 16","indirect migration background","3","","","","4"
"NPD","2002","1-pers.-HH","no migration background","9","","","","6"
"NPD","2002","1-pers.-HH","direct migration background","","","","","6"
"NPD","2002","1-pers.-HH","indirect migration background","","","","","6"
"NPD","2002","Couple + C. LE 16 ","no migration background","16","","","","6"
"NPD","2002","Couple + C. LE 16 ","direct migration background","1","","","","6"
"NPD","2002","Couple + C. LE 16 ","indirect migration background","","","","","6"
"NPD","2002","(Married) couple without C. ","direct migration background","","","","","6"
"NPD","2002","Couple + C. GT 16 ","no migration background","14","","","","6"
"NPD","2002","Couple + C. GT 16 ","direct migration background","","","","","6"
"NPD","2002","Single parent ","direct migration background","1","","","","6"
"NPD","2002","(Married) couple without C. ","no migration background","18","","","","6"
"NPD","2002","(Married) couple without C. ","indirect migration background","","","","","6"
"NPD","2002","Single parent ","no migration background","8","","","","6"
"NPD","2002","Single parent ","indirect migration background","","","","","6"
"NPD","2002","Couple + C. GT 16 ","indirect migration background","1","","","","6"
"NPD","2002","Couple + C. LE and GT 16","no migration background","6","","","","6"
"NPD","2002","Couple + C. LE and GT 16","direct migration background","","","","","6"
"NPD","2002","Couple + C. LE and GT 16","indirect migration background","","","","","6"
"Other","2002","1-pers.-HH","no migration background","16","","","","8"
"Other","2002","1-pers.-HH","direct migration background","2","","","","8"
"Other","2002","1-pers.-HH","indirect migration background","1","","","","8"
"Other","2002","(Married) couple without C. ","no migration background","25","","","","8"
"Other","2002","(Married) couple without C. ","direct migration background","2","","","","8"
"Other","2002","(Married) couple without C. ","indirect migration background","","","","","8"
"Other","2002","Single parent ","no migration background","5","","","","8"
"Other","2002","Single parent ","direct migration background","2","","","","8"
"Other","2002","Single parent ","indirect migration background","","","","","8"
"Other","2002","Couple + C. LE 16 ","no migration background","20","","","","8"
"Other","2002","Couple + C. LE 16 ","direct migration background","2","","","","8"
"Other","2002","Couple + C. LE 16 ","indirect migration background","","","","","8"
"Other","2002","Couple + C. GT 16 ","no migration background","16","","","","8"
"Other","2002","Couple + C. GT 16 ","direct migration background","1","","","","8"
"Other","2002","Couple + C. GT 16 ","indirect migration background","2","","","","8"
"Other","2002","Couple + C. LE and GT 16","no migration background","7","","","","8"
"Other","2002","Couple + C. LE and GT 16","direct migration background","","","","","8"
