"party","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Grüne","1994","college entrance qualification","in school","","","",""
"Grüne","1994","college entrance qualification","inadequately","","","",""
"Grüne","1994","college entrance qualification","general elemantary","","","",""
"Grüne","1994","college entrance qualification","middle vocational","35","0.224840506129351","0.161140579621928","0.288540432636774"
"Grüne","1994","college entrance qualification","vocational + Abi","32","0.226581946764571","0.161100529687588","0.292063363841554"
"Grüne","1994","college entrance qualification","higher vocational","10","","",""
"Grüne","1994","college entrance qualification","higher education","112","0.189256302999419","0.157913384570611","0.220599221428227"
"Grüne","1994","Other degree","in school","","","",""
"Grüne","1994","Other degree","inadequately","1","","",""
"Grüne","1994","Other degree","general elemantary","4","","",""
"Grüne","1994","Other degree","middle vocational","6","","",""
"Grüne","1994","Other degree","vocational + Abi","4","","",""
"Grüne","1994","Other degree","higher vocational","","","",""
"Grüne","1994","Other degree","higher education","","","",""
"Grüne","1994","no degree/no degree yet","in school","13","","",""
"Grüne","1994","no degree/no degree yet","inadequately","4","","",""
"Grüne","1994","no degree/no degree yet","general elemantary","","","",""
"Grüne","1994","no degree/no degree yet","middle vocational","","","",""
"Grüne","1994","no degree/no degree yet","vocational + Abi","","","",""
"Grüne","1994","no degree/no degree yet","higher vocational","","","",""
"Grüne","1994","no degree/no degree yet","higher education","1","","",""
"PDS/Linke","1994","lower secondary degree","in school","","","",""
"PDS/Linke","1994","lower secondary degree","inadequately","","","",""
"PDS/Linke","1994","lower secondary degree","general elemantary","10","","",""
"PDS/Linke","1994","lower secondary degree","middle vocational","39","0.0188541520786641","0.0120875206646954","0.0256207834926328"
"PDS/Linke","1994","lower secondary degree","vocational + Abi","","","",""
"PDS/Linke","1994","lower secondary degree","higher vocational","7","","",""
"PDS/Linke","1994","lower secondary degree","higher education","19","","",""
"PDS/Linke","1994","secondary school degree","in school","","","",""
"PDS/Linke","1994","secondary school degree","inadequately","","","",""
"PDS/Linke","1994","secondary school degree","general elemantary","3","","",""
"PDS/Linke","1994","secondary school degree","middle vocational","28","","",""
"PDS/Linke","1994","secondary school degree","vocational + Abi","","","",""
"PDS/Linke","1994","secondary school degree","higher vocational","2","","",""
"PDS/Linke","1994","secondary school degree","higher education","34","0.196611739449427","0.134044109348595","0.259179369550259"
"PDS/Linke","1994","college entrance qualification","in school","","","",""
"PDS/Linke","1994","college entrance qualification","inadequately","","","",""
"PDS/Linke","1994","college entrance qualification","general elemantary","","","",""
"PDS/Linke","1994","college entrance qualification","middle vocational","4","","",""
"PDS/Linke","1994","college entrance qualification","vocational + Abi","7","","",""
"PDS/Linke","1994","college entrance qualification","higher vocational","1","","",""
"PDS/Linke","1994","college entrance qualification","higher education","48","0.0454763367616053","0.0288054557243723","0.0621472177988384"
"PDS/Linke","1994","Other degree","in school","","","",""
"PDS/Linke","1994","Other degree","inadequately","","","",""
"PDS/Linke","1994","Other degree","general elemantary","","","",""
"PDS/Linke","1994","Other degree","middle vocational","2","","",""
"PDS/Linke","1994","Other degree","vocational + Abi","","","",""
"PDS/Linke","1994","Other degree","higher vocational","","","",""
"PDS/Linke","1994","Other degree","higher education","2","","",""
"PDS/Linke","1994","no degree/no degree yet","in school","2","","",""
"PDS/Linke","1994","no degree/no degree yet","inadequately","1","","",""
"PDS/Linke","1994","no degree/no degree yet","general elemantary","","","",""
"PDS/Linke","1994","no degree/no degree yet","middle vocational","","","",""
"PDS/Linke","1994","no degree/no degree yet","vocational + Abi","","","",""
"PDS/Linke","1994","no degree/no degree yet","higher vocational","","","",""
"PDS/Linke","1994","no degree/no degree yet","higher education","","","",""
"NPD Combination","1994","lower secondary degree","in school","","","",""
"NPD Combination","1994","lower secondary degree","inadequately","","","",""
"NPD Combination","1994","lower secondary degree","general elemantary","14","","",""
"NPD Combination","1994","lower secondary degree","middle vocational","37","0.0187827375128781","0.0120286875766787","0.0255367874490776"
"NPD Combination","1994","lower secondary degree","vocational + Abi","","","",""
"NPD Combination","1994","lower secondary degree","higher vocational","2","","",""
"NPD Combination","1994","lower secondary degree","higher education","","","",""
"NPD Combination","1994","secondary school degree","in school","","","",""
"NPD Combination","1994","secondary school degree","inadequately","","","",""
"NPD Combination","1994","secondary school degree","general elemantary","5","","",""
"NPD Combination","1994","secondary school degree","middle vocational","14","","",""
"NPD Combination","1994","secondary school degree","vocational + Abi","","","",""
"NPD Combination","1994","secondary school degree","higher vocational","3","","",""
"NPD Combination","1994","secondary school degree","higher education","2","","",""
"NPD Combination","1994","college entrance qualification","in school","","","",""
"NPD Combination","1994","college entrance qualification","inadequately","","","",""
"NPD Combination","1994","college entrance qualification","general elemantary","","","",""
"NPD Combination","1994","college entrance qualification","middle vocational","1","","",""
"NPD Combination","1994","college entrance qualification","vocational + Abi","2","","",""
"NPD Combination","1994","college entrance qualification","higher vocational","1","","",""
"NPD Combination","1994","college entrance qualification","higher education","4","","",""
"NPD Combination","1994","Other degree","in school","","","",""
"NPD Combination","1994","Other degree","inadequately","1","","",""
"NPD Combination","1994","Other degree","general elemantary","","","",""
"NPD Combination","1994","Other degree","middle vocational","2","","",""
"NPD Combination","1994","Other degree","vocational + Abi","","","",""
"NPD Combination","1994","Other degree","higher vocational","","","",""
"NPD Combination","1994","Other degree","higher education","","","",""
"NPD Combination","1994","no degree/no degree yet","in school","2","","",""
"NPD Combination","1994","no degree/no degree yet","inadequately","","","",""
"NPD Combination","1994","no degree/no degree yet","general elemantary","","","",""
"NPD Combination","1994","no degree/no degree yet","middle vocational","","","",""
"NPD Combination","1994","no degree/no degree yet","vocational + Abi","","","",""
"NPD Combination","1994","no degree/no degree yet","higher vocational","","","",""
"NPD Combination","1994","no degree/no degree yet","higher education","","","",""
"AfD","1994","lower secondary degree","in school","","","",""
"AfD","1994","lower secondary degree","inadequately","","","",""
"AfD","1994","lower secondary degree","general elemantary","","","",""
"AfD","1994","lower secondary degree","middle vocational","","","",""
"AfD","1994","lower secondary degree","vocational + Abi","","","",""
"AfD","1994","lower secondary degree","higher vocational","","","",""
"AfD","1994","lower secondary degree","higher education","","","",""
"AfD","1994","secondary school degree","in school","","","",""
"AfD","1994","secondary school degree","inadequately","","","",""
"AfD","1994","secondary school degree","general elemantary","","","",""
"AfD","1994","secondary school degree","middle vocational","","","",""
"AfD","1994","secondary school degree","vocational + Abi","","","",""
"AfD","1994","secondary school degree","higher vocational","","","",""
"AfD","1994","secondary school degree","higher education","","","",""
"AfD","1994","college entrance qualification","in school","","","",""
"AfD","1994","college entrance qualification","inadequately","","","",""
"AfD","1994","college entrance qualification","general elemantary","","","",""
"AfD","1994","college entrance qualification","middle vocational","","","",""
"AfD","1994","college entrance qualification","vocational + Abi","","","",""
"AfD","1994","college entrance qualification","higher vocational","","","",""
"AfD","1994","college entrance qualification","higher education","","","",""
"AfD","1994","Other degree","in school","","","",""
"AfD","1994","Other degree","inadequately","","","",""
"AfD","1994","Other degree","general elemantary","","","",""
"AfD","1994","Other degree","middle vocational","","","",""
"AfD","1994","Other degree","vocational + Abi","","","",""
"AfD","1994","Other degree","higher vocational","","","",""
