"party","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Other","2015","Bremen","no degree/no degree yet","","","",""
"Other","2015","North Rhine-Westphalia","lower secondary degree","","","",""
"Other","2015","North Rhine-Westphalia","secondary school degree","","","",""
"Other","2015","North Rhine-Westphalia","college entrance qualification","","","",""
"Other","2015","North Rhine-Westphalia","Other degree","","","",""
"Other","2015","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Other","2015","Hesse","lower secondary degree","","","",""
"Other","2015","Hesse","secondary school degree","","","",""
"Other","2015","Hesse","college entrance qualification","","","",""
"Other","2015","Hesse","Other degree","","","",""
"Other","2015","Hesse","no degree/no degree yet","","","",""
"Other","2015","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Other","2015","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Other","2015","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Other","2015","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Other","2015","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Other","2015","Baden-Württemberg","lower secondary degree","","","",""
"Other","2015","Baden-Württemberg","secondary school degree","","","",""
"Other","2015","Baden-Württemberg","college entrance qualification","","","",""
"Other","2015","Baden-Württemberg","Other degree","","","",""
"Other","2015","Baden-Württemberg","no degree/no degree yet","","","",""
"Other","2015","Bavaria","lower secondary degree","","","",""
"Other","2015","Bavaria","secondary school degree","","","",""
"Other","2015","Bavaria","college entrance qualification","","","",""
"Other","2015","Bavaria","Other degree","","","",""
"Other","2015","Bavaria","no degree/no degree yet","","","",""
"Other","2015","Berlin","lower secondary degree","","","",""
"Other","2015","Berlin","secondary school degree","","","",""
"Other","2015","Berlin","college entrance qualification","","","",""
"Other","2015","Berlin","Other degree","","","",""
"Other","2015","Berlin","no degree/no degree yet","","","",""
"Other","2015","Brandenburg","lower secondary degree","","","",""
"Other","2015","Brandenburg","secondary school degree","","","",""
"Other","2015","Brandenburg","college entrance qualification","","","",""
"Other","2015","Brandenburg","Other degree","","","",""
"Other","2015","Brandenburg","no degree/no degree yet","","","",""
"Other","2015","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Other","2015","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Other","2015","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Other","2015","Mecklenburg-Western Pomerania","Other degree","","","",""
"Other","2015","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Other","2015","Saxony","lower secondary degree","","","",""
"Other","2015","Saxony","secondary school degree","","","",""
"Other","2015","Saxony","college entrance qualification","","","",""
"Other","2015","Saxony","Other degree","","","",""
"Other","2015","Saxony","no degree/no degree yet","","","",""
"Other","2015","Saxony-Anhalt","lower secondary degree","","","",""
"Other","2015","Saxony-Anhalt","secondary school degree","","","",""
"Other","2015","Saxony-Anhalt","college entrance qualification","","","",""
"Other","2015","Saxony-Anhalt","Other degree","","","",""
"Other","2015","Saxony-Anhalt","no degree/no degree yet","","","",""
"Other","2015","Thuringia","lower secondary degree","","","",""
"Other","2015","Thuringia","secondary school degree","","","",""
"Other","2015","Thuringia","college entrance qualification","","","",""
"Other","2015","Thuringia","Other degree","","","",""
"Other","2015","Thuringia","no degree/no degree yet","","","",""
"CDU/CSU","2016","Schleswig-Holstein","lower secondary degree","","","",""
"CDU/CSU","2016","Schleswig-Holstein","secondary school degree","46","0.572896210801959","0.467737969245334","0.678054452358583"
"CDU/CSU","2016","Schleswig-Holstein","college entrance qualification","45","0.417781229584518","0.332005623825056","0.50355683534398"
"CDU/CSU","2016","Schleswig-Holstein","Other degree","","","",""
"CDU/CSU","2016","Schleswig-Holstein","no degree/no degree yet","","","",""
"CDU/CSU","2016","Hamburg","lower secondary degree","","","",""
"CDU/CSU","2016","Hamburg","secondary school degree","","","",""
"CDU/CSU","2016","Hamburg","college entrance qualification","","","",""
"CDU/CSU","2016","Hamburg","Other degree","","","",""
"CDU/CSU","2016","Hamburg","no degree/no degree yet","","","",""
"CDU/CSU","2016","Lower Saxony","lower secondary degree","113","0.394144493447327","0.33474623953703","0.453542747357624"
"CDU/CSU","2016","Lower Saxony","secondary school degree","99","0.490396894183214","0.427150996845293","0.553642791521134"
"CDU/CSU","2016","Lower Saxony","college entrance qualification","138","0.399724268377932","0.349744923523033","0.449703613232831"
"CDU/CSU","2016","Lower Saxony","Other degree","31","0.326829924869528","0.21923049531551","0.434429354423546"
"CDU/CSU","2016","Lower Saxony","no degree/no degree yet","","","",""
"CDU/CSU","2016","Bremen","lower secondary degree","","","",""
"CDU/CSU","2016","Bremen","secondary school degree","","","",""
"CDU/CSU","2016","Bremen","college entrance qualification","","","",""
"CDU/CSU","2016","Bremen","Other degree","","","",""
"CDU/CSU","2016","Bremen","no degree/no degree yet","","","",""
"CDU/CSU","2016","North Rhine-Westphalia","lower secondary degree","235","0.454581825644256","0.412930123340285","0.496233527948228"
"CDU/CSU","2016","North Rhine-Westphalia","secondary school degree","190","0.481108345812159","0.431264192079481","0.530952499544837"
"CDU/CSU","2016","North Rhine-Westphalia","college entrance qualification","309","0.327459370376108","0.295319500476738","0.359599240275478"
"CDU/CSU","2016","North Rhine-Westphalia","Other degree","92","0.489262313505884","0.418919933112855","0.559604693898913"
"CDU/CSU","2016","North Rhine-Westphalia","no degree/no degree yet","","","",""
"CDU/CSU","2016","Hesse","lower secondary degree","40","0.42359665280572","0.332890828947094","0.514302476664345"
"CDU/CSU","2016","Hesse","secondary school degree","51","0.35140023381381","0.269957837732284","0.432842629895336"
"CDU/CSU","2016","Hesse","college entrance qualification","103","0.352245048940616","0.297550744942207","0.406939352939026"
"CDU/CSU","2016","Hesse","Other degree","","","",""
"CDU/CSU","2016","Hesse","no degree/no degree yet","","","",""
"CDU/CSU","2016","Rhineland-Palatinate,Saarland","lower secondary degree","73","0.443565707136647","0.370786469730421","0.516344944542873"
"CDU/CSU","2016","Rhineland-Palatinate,Saarland","secondary school degree","45","0.379187299216234","0.291645740496849","0.46672885793562"
"CDU/CSU","2016","Rhineland-Palatinate,Saarland","college entrance qualification","76","0.348177802941864","0.280439173753082","0.415916432130645"
"CDU/CSU","2016","Rhineland-Palatinate,Saarland","Other degree","","","",""
"CDU/CSU","2016","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"CDU/CSU","2016","Baden-Württemberg","lower secondary degree","130","0.498321909921872","0.438571689823723","0.558072130020021"
"CDU/CSU","2016","Baden-Württemberg","secondary school degree","113","0.376109520793297","0.319572244859811","0.432646796726783"
"CDU/CSU","2016","Baden-Württemberg","college entrance qualification","141","0.277817783840824","0.238789788116756","0.316845779564893"
"CDU/CSU","2016","Baden-Württemberg","Other degree","34","0.350408585617659","0.255464103204194","0.445353068031123"
"CDU/CSU","2016","Baden-Württemberg","no degree/no degree yet","","","",""
"CDU/CSU","2016","Bavaria","lower secondary degree","265","0.637715049342881","0.592493888552714","0.682936210133047"
"CDU/CSU","2016","Bavaria","secondary school degree","188","0.550161165778071","0.498628807684844","0.601693523871298"
"CDU/CSU","2016","Bavaria","college entrance qualification","178","0.393479312838993","0.350180357063278","0.436778268614707"
"CDU/CSU","2016","Bavaria","Other degree","51","0.370644144839091","0.281197142587407","0.460091147090776"
"CDU/CSU","2016","Bavaria","no degree/no degree yet","","","",""
"CDU/CSU","2016","Berlin","lower secondary degree","","","",""
"CDU/CSU","2016","Berlin","secondary school degree","","","",""
"CDU/CSU","2016","Berlin","college entrance qualification","43","0.20834330646717","0.154308146153987","0.262378466780354"
"CDU/CSU","2016","Berlin","Other degree","","","",""
"CDU/CSU","2016","Berlin","no degree/no degree yet","","","",""
"CDU/CSU","2016","Brandenburg","lower secondary degree","","","",""
"CDU/CSU","2016","Brandenburg","secondary school degree","","","",""
"CDU/CSU","2016","Brandenburg","college entrance qualification","34","0.399161249152426","0.309263499774801","0.48905899853005"
"CDU/CSU","2016","Brandenburg","Other degree","","","",""
"CDU/CSU","2016","Brandenburg","no degree/no degree yet","","","",""
"CDU/CSU","2016","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"CDU/CSU","2016","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"CDU/CSU","2016","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"CDU/CSU","2016","Mecklenburg-Western Pomerania","Other degree","","","",""
"CDU/CSU","2016","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"CDU/CSU","2016","Saxony","lower secondary degree","34","0.388990870466065","0.28595405693753","0.4920276839946"
"CDU/CSU","2016","Saxony","secondary school degree","65","0.327738942406531","0.258588580242356","0.396889304570705"
"CDU/CSU","2016","Saxony","college entrance qualification","58","0.342411400111166","0.272307367189641","0.412515433032691"
"CDU/CSU","2016","Saxony","Other degree","","","",""
"CDU/CSU","2016","Saxony","no degree/no degree yet","","","",""
"CDU/CSU","2016","Saxony-Anhalt","lower secondary degree","","","",""
"CDU/CSU","2016","Saxony-Anhalt","secondary school degree","47","0.369666088618119","0.284358890558356","0.454973286677883"
"CDU/CSU","2016","Saxony-Anhalt","college entrance qualification","","","",""
"CDU/CSU","2016","Saxony-Anhalt","Other degree","","","",""
"CDU/CSU","2016","Saxony-Anhalt","no degree/no degree yet","","","",""
"CDU/CSU","2016","Thuringia","lower secondary degree","","","",""
"CDU/CSU","2016","Thuringia","secondary school degree","45","0.318951611327271","0.23624893558834","0.401654287066203"
"CDU/CSU","2016","Thuringia","college entrance qualification","30","0.33805719988789","0.235669805455885","0.440444594319894"
"CDU/CSU","2016","Thuringia","Other degree","","","",""
"CDU/CSU","2016","Thuringia","no degree/no degree yet","","","",""
"SPD","2016","Schleswig-Holstein","lower secondary degree","47","0.513594243786446","0.41308738147681","0.614101106096082"
"SPD","2016","Schleswig-Holstein","secondary school degree","","","",""
"SPD","2016","Schleswig-Holstein","college entrance qualification","44","0.282753095548772","0.204431007716822","0.361075183380723"
"SPD","2016","Schleswig-Holstein","Other degree","","","",""
"SPD","2016","Schleswig-Holstein","no degree/no degree yet","","","",""
"SPD","2016","Hamburg","lower secondary degree","","","",""
"SPD","2016","Hamburg","secondary school degree","","","",""
"SPD","2016","Hamburg","college entrance qualification","","","",""
"SPD","2016","Hamburg","Other degree","","","",""
"SPD","2016","Hamburg","no degree/no degree yet","","","",""
"SPD","2016","Lower Saxony","lower secondary degree","114","0.489739225806927","0.428976121395882","0.550502330217972"
"SPD","2016","Lower Saxony","secondary school degree","89","0.361349517083349","0.300572716813766","0.422126317352931"
"SPD","2016","Lower Saxony","college entrance qualification","98","0.266926839254385","0.221792749355615","0.312060929153156"
"SPD","2016","Lower Saxony","Other degree","","","",""
"SPD","2016","Lower Saxony","no degree/no degree yet","","","",""
"SPD","2016","Bremen","lower secondary degree","","","",""
"SPD","2016","Bremen","secondary school degree","","","",""
"SPD","2016","Bremen","college entrance qualification","","","",""
"SPD","2016","Bremen","Other degree","","","",""
"SPD","2016","Bremen","no degree/no degree yet","","","",""
"SPD","2016","North Rhine-Westphalia","lower secondary degree","244","0.439846583075135","0.398325753232787","0.481367412917483"
"SPD","2016","North Rhine-Westphalia","secondary school degree","124","0.339635781744981","0.292391100372086","0.386880463117876"
"SPD","2016","North Rhine-Westphalia","college entrance qualification","216","0.278072655795337","0.247387238875374","0.308758072715301"
"SPD","2016","North Rhine-Westphalia","Other degree","46","0.275827793207728","0.21293698658718","0.338718599828275"
"SPD","2016","North Rhine-Westphalia","no degree/no degree yet","","","",""
"SPD","2016","Hesse","lower secondary degree","54","0.460684659269145","0.369185115718575","0.552184202819716"
