"party","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"SPD","2002","secondary school degree","Couple + C. GT 16 ","179","0.381658914493715","0.337313431878469","0.426004397108961"
"SPD","2002","secondary school degree","Couple + C. LE and GT 16","85","0.3819506009289","0.31915931661406","0.444741885243739"
"SPD","2002","college entrance qualification","1-pers.-HH","168","0.371369687833826","0.326477686088766","0.416261689578886"
"SPD","2002","college entrance qualification","(Married) couple without C. ","374","0.336285878946768","0.308715776136058","0.363855981757479"
"SPD","2002","college entrance qualification","Single parent ","33","0.311741891859366","0.220498011740066","0.402985771978665"
"SPD","2002","college entrance qualification","Couple + C. LE 16 ","316","0.356605010283173","0.324096458445546","0.3891135621208"
"SPD","2002","college entrance qualification","Couple + C. GT 16 ","184","0.332446171112988","0.292377527253364","0.372514814972612"
"SPD","2002","college entrance qualification","Couple + C. LE and GT 16","104","0.420628593584983","0.358431751783955","0.48282543538601"
"SPD","2002","Other degree","1-pers.-HH","17","","",""
"SPD","2002","Other degree","(Married) couple without C. ","43","0.297719675818718","0.218505642741641","0.376933708895795"
"SPD","2002","Other degree","Single parent ","7","","",""
"SPD","2002","Other degree","Couple + C. LE 16 ","33","0.411869537619159","0.305342993492608","0.518396081745711"
"SPD","2002","Other degree","Couple + C. GT 16 ","40","0.5442556236726","0.435796097358249","0.65271514998695"
"SPD","2002","Other degree","Couple + C. LE and GT 16","16","","",""
"SPD","2002","no degree/no degree yet","1-pers.-HH","4","","",""
"SPD","2002","no degree/no degree yet","(Married) couple without C. ","14","","",""
"SPD","2002","no degree/no degree yet","Single parent ","6","","",""
"SPD","2002","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"SPD","2002","no degree/no degree yet","Couple + C. GT 16 ","29","","",""
"SPD","2002","no degree/no degree yet","Couple + C. LE and GT 16","21","","",""
"FDP","2002","lower secondary degree","1-pers.-HH","14","","",""
"FDP","2002","lower secondary degree","(Married) couple without C. ","43","0.026056789891693","0.0185391621937664","0.0335744175896195"
"FDP","2002","lower secondary degree","Single parent ","2","","",""
"FDP","2002","lower secondary degree","Couple + C. LE 16 ","12","","",""
"FDP","2002","lower secondary degree","Couple + C. GT 16 ","10","","",""
"FDP","2002","lower secondary degree","Couple + C. LE and GT 16","1","","",""
"FDP","2002","secondary school degree","1-pers.-HH","19","","",""
"FDP","2002","secondary school degree","(Married) couple without C. ","57","0.0416121546407765","0.0289465141757619","0.0542777951057912"
"FDP","2002","secondary school degree","Single parent ","2","","",""
"FDP","2002","secondary school degree","Couple + C. LE 16 ","19","","",""
"FDP","2002","secondary school degree","Couple + C. GT 16 ","23","","",""
"FDP","2002","secondary school degree","Couple + C. LE and GT 16","11","","",""
"FDP","2002","college entrance qualification","1-pers.-HH","39","0.104321513111509","0.075920678952179","0.132722347270839"
"FDP","2002","college entrance qualification","(Married) couple without C. ","114","0.0839072482349308","0.0677278261872158","0.100086670282646"
"FDP","2002","college entrance qualification","Single parent ","4","","",""
"FDP","2002","college entrance qualification","Couple + C. LE 16 ","55","0.0606587139039382","0.0444584022185474","0.0768590255893291"
"FDP","2002","college entrance qualification","Couple + C. GT 16 ","45","0.0913387225587243","0.066835155661545","0.115842289455904"
"FDP","2002","college entrance qualification","Couple + C. LE and GT 16","11","","",""
"FDP","2002","Other degree","1-pers.-HH","2","","",""
"FDP","2002","Other degree","(Married) couple without C. ","4","","",""
"FDP","2002","Other degree","Single parent ","","","",""
"FDP","2002","Other degree","Couple + C. LE 16 ","","","",""
"FDP","2002","Other degree","Couple + C. GT 16 ","3","","",""
"FDP","2002","Other degree","Couple + C. LE and GT 16","","","",""
"FDP","2002","no degree/no degree yet","1-pers.-HH","","","",""
"FDP","2002","no degree/no degree yet","(Married) couple without C. ","","","",""
"FDP","2002","no degree/no degree yet","Single parent ","","","",""
"FDP","2002","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"FDP","2002","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"FDP","2002","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"Grüne","2002","lower secondary degree","1-pers.-HH","8","","",""
"Grüne","2002","lower secondary degree","(Married) couple without C. ","20","","",""
"Grüne","2002","lower secondary degree","Single parent ","5","","",""
"Grüne","2002","lower secondary degree","Couple + C. LE 16 ","11","","",""
"Grüne","2002","lower secondary degree","Couple + C. GT 16 ","7","","",""
"Grüne","2002","lower secondary degree","Couple + C. LE and GT 16","10","","",""
"Grüne","2002","secondary school degree","1-pers.-HH","25","","",""
"Grüne","2002","secondary school degree","(Married) couple without C. ","40","0.0432085081384845","0.0303129633718311","0.0561040529051379"
"Grüne","2002","secondary school degree","Single parent ","9","","",""
"Grüne","2002","secondary school degree","Couple + C. LE 16 ","39","0.049178854796915","0.032618636308519","0.065739073285311"
"Grüne","2002","secondary school degree","Couple + C. GT 16 ","25","","",""
"Grüne","2002","secondary school degree","Couple + C. LE and GT 16","23","","",""
"Grüne","2002","college entrance qualification","1-pers.-HH","66","0.156443587177203","0.122691235770631","0.190195938583774"
"Grüne","2002","college entrance qualification","(Married) couple without C. ","127","0.0983715985349478","0.080991901665775","0.115751295404121"
"Grüne","2002","college entrance qualification","Single parent ","31","0.362248888874979","0.267568586398485","0.456929191351472"
"Grüne","2002","college entrance qualification","Couple + C. LE 16 ","174","0.235213016932144","0.206428033379875","0.263998000484414"
"Grüne","2002","college entrance qualification","Couple + C. GT 16 ","64","0.116649081657846","0.0893462227404369","0.143951940575256"
"Grüne","2002","college entrance qualification","Couple + C. LE and GT 16","37","0.128518888716736","0.086353813624379","0.170683963809092"
"Grüne","2002","Other degree","1-pers.-HH","2","","",""
"Grüne","2002","Other degree","(Married) couple without C. ","7","","",""
"Grüne","2002","Other degree","Single parent ","1","","",""
"Grüne","2002","Other degree","Couple + C. LE 16 ","8","","",""
"Grüne","2002","Other degree","Couple + C. GT 16 ","3","","",""
"Grüne","2002","Other degree","Couple + C. LE and GT 16","1","","",""
"Grüne","2002","no degree/no degree yet","1-pers.-HH","1","","",""
"Grüne","2002","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Grüne","2002","no degree/no degree yet","Single parent ","2","","",""
"Grüne","2002","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Grüne","2002","no degree/no degree yet","Couple + C. GT 16 ","16","","",""
"Grüne","2002","no degree/no degree yet","Couple + C. LE and GT 16","11","","",""
"PDS/Linke","2002","lower secondary degree","1-pers.-HH","38","0.0559162493154122","0.0373136530469834","0.074518845583841"
"PDS/Linke","2002","lower secondary degree","(Married) couple without C. ","82","0.032981272264165","0.0245536572899713","0.0414088872383588"
"PDS/Linke","2002","lower secondary degree","Single parent ","4","","",""
"PDS/Linke","2002","lower secondary degree","Couple + C. LE 16 ","8","","",""
"PDS/Linke","2002","lower secondary degree","Couple + C. GT 16 ","15","","",""
"PDS/Linke","2002","lower secondary degree","Couple + C. LE and GT 16","3","","",""
"PDS/Linke","2002","secondary school degree","1-pers.-HH","34","0.0824480685154569","0.0535503178931357","0.111345819137778"
"PDS/Linke","2002","secondary school degree","(Married) couple without C. ","62","0.0595696981029287","0.0445582561273496","0.0745811400785079"
"PDS/Linke","2002","secondary school degree","Single parent ","11","","",""
"PDS/Linke","2002","secondary school degree","Couple + C. LE 16 ","27","","",""
"PDS/Linke","2002","secondary school degree","Couple + C. GT 16 ","35","0.0779644635863976","0.0534896267210502","0.102439300451745"
"PDS/Linke","2002","secondary school degree","Couple + C. LE and GT 16","9","","",""
"PDS/Linke","2002","college entrance qualification","1-pers.-HH","31","0.0673333917104595","0.0440499838804996","0.0906167995404193"
"PDS/Linke","2002","college entrance qualification","(Married) couple without C. ","62","0.0591771536571705","0.0454074528182394","0.0729468544961016"
"PDS/Linke","2002","college entrance qualification","Single parent ","8","","",""
"PDS/Linke","2002","college entrance qualification","Couple + C. LE 16 ","34","0.0307792468250487","0.0190571470874058","0.0425013465626916"
"PDS/Linke","2002","college entrance qualification","Couple + C. GT 16 ","44","0.0719595051283333","0.0499794702124734","0.0939395400441932"
"PDS/Linke","2002","college entrance qualification","Couple + C. LE and GT 16","13","","",""
"PDS/Linke","2002","Other degree","1-pers.-HH","2","","",""
"PDS/Linke","2002","Other degree","(Married) couple without C. ","2","","",""
"PDS/Linke","2002","Other degree","Single parent ","1","","",""
"PDS/Linke","2002","Other degree","Couple + C. LE 16 ","3","","",""
"PDS/Linke","2002","Other degree","Couple + C. GT 16 ","","","",""
"PDS/Linke","2002","Other degree","Couple + C. LE and GT 16","1","","",""
"PDS/Linke","2002","no degree/no degree yet","1-pers.-HH","","","",""
"PDS/Linke","2002","no degree/no degree yet","(Married) couple without C. ","1","","",""
"PDS/Linke","2002","no degree/no degree yet","Single parent ","4","","",""
"PDS/Linke","2002","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"PDS/Linke","2002","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"PDS/Linke","2002","no degree/no degree yet","Couple + C. LE and GT 16","8","","",""
"NPD Combination","2002","lower secondary degree","1-pers.-HH","4","","",""
"NPD Combination","2002","lower secondary degree","(Married) couple without C. ","4","","",""
"NPD Combination","2002","lower secondary degree","Single parent ","","","",""
"NPD Combination","2002","lower secondary degree","Couple + C. LE 16 ","6","","",""
"NPD Combination","2002","lower secondary degree","Couple + C. GT 16 ","4","","",""
"NPD Combination","2002","lower secondary degree","Couple + C. LE and GT 16","2","","",""
"NPD Combination","2002","secondary school degree","1-pers.-HH","4","","",""
"NPD Combination","2002","secondary school degree","(Married) couple without C. ","11","","",""
"NPD Combination","2002","secondary school degree","Single parent ","6","","",""
"NPD Combination","2002","secondary school degree","Couple + C. LE 16 ","9","","",""
"NPD Combination","2002","secondary school degree","Couple + C. GT 16 ","8","","",""
"NPD Combination","2002","secondary school degree","Couple + C. LE and GT 16","4","","",""
"NPD Combination","2002","college entrance qualification","1-pers.-HH","1","","",""
"NPD Combination","2002","college entrance qualification","(Married) couple without C. ","3","","",""
"NPD Combination","2002","college entrance qualification","Single parent ","3","","",""
"NPD Combination","2002","college entrance qualification","Couple + C. LE 16 ","4","","",""
"NPD Combination","2002","college entrance qualification","Couple + C. GT 16 ","2","","",""
"NPD Combination","2002","college entrance qualification","Couple + C. LE and GT 16","","","",""
"NPD Combination","2002","Other degree","1-pers.-HH","","","",""
"NPD Combination","2002","Other degree","(Married) couple without C. ","","","",""
"NPD Combination","2002","Other degree","Single parent ","","","",""
"NPD Combination","2002","Other degree","Couple + C. LE 16 ","","","",""
"NPD Combination","2002","Other degree","Couple + C. GT 16 ","","","",""
"NPD Combination","2002","Other degree","Couple + C. LE and GT 16","","","",""
"NPD Combination","2002","no degree/no degree yet","1-pers.-HH","","","",""
"NPD Combination","2002","no degree/no degree yet","(Married) couple without C. ","","","",""
"NPD Combination","2002","no degree/no degree yet","Single parent ","","","",""
"NPD Combination","2002","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"NPD Combination","2002","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"NPD Combination","2002","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"AfD","2002","lower secondary degree","1-pers.-HH","","","",""
"AfD","2002","lower secondary degree","(Married) couple without C. ","","","",""
"AfD","2002","lower secondary degree","Single parent ","","","",""
"AfD","2002","lower secondary degree","Couple + C. LE 16 ","","","",""
"AfD","2002","lower secondary degree","Couple + C. GT 16 ","","","",""
"AfD","2002","lower secondary degree","Couple + C. LE and GT 16","","","",""
"AfD","2002","secondary school degree","1-pers.-HH","","","",""
