"party","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Other","1989","Full Time","(1c) basic vocational qualification","40","0.0477163858979574","0.0343975131779584","0.0610352586179565"
"Other","1989","Full Time","(2b) intermediate general qualification","2","","",""
"Other","1989","Full Time","(2a) intermediate vocational","15","","",""
"Other","1989","Full Time","(2c_gen) general maturity certificate","","","",""
"Other","1989","Full Time","(2c_voc) vocational maturity certificate","4","","",""
"Other","1989","Full Time","(3a) lower tertiary education","1","","",""
"Other","1989","Full Time","(3b) higher tertiary education","5","","",""
"Other","1989","Part Time","(0) in school","1","","",""
"Other","1989","Part Time","(1a) inadequately completed","","","",""
"Other","1989","Part Time","(1b) general elementary school","7","","",""
"Other","1989","Part Time","(1c) basic vocational qualification","8","","",""
"Other","1989","Part Time","(2b) intermediate general qualification","","","",""
"Other","1989","Part Time","(2a) intermediate vocational","2","","",""
"Other","1989","Part Time","(2c_gen) general maturity certificate","","","",""
"Other","1989","Part Time","(2c_voc) vocational maturity certificate","","","",""
"Other","1989","Part Time","(3a) lower tertiary education","1","","",""
"Other","1989","Part Time","(3b) higher tertiary education","1","","",""
"Other","1989","Not Working","(0) in school","6","","",""
"Other","1989","Not Working","(1a) inadequately completed","","","",""
"Other","1989","Not Working","(1b) general elementary school","17","","",""
"Other","1989","Not Working","(1c) basic vocational qualification","24","","",""
"Other","1989","Not Working","(2b) intermediate general qualification","5","","",""
"Other","1989","Not Working","(2a) intermediate vocational","7","","",""
"Other","1989","Not Working","(2c_gen) general maturity certificate","","","",""
"Other","1989","Not Working","(2c_voc) vocational maturity certificate","3","","",""
"Other","1989","Not Working","(3a) lower tertiary education","4","","",""
"Other","1989","Not Working","(3b) higher tertiary education","1","","",""
"CDU/CSU","1990","Full Time","(0) in school","","","",""
"CDU/CSU","1990","Full Time","(1a) inadequately completed","13","","",""
"CDU/CSU","1990","Full Time","(1b) general elementary school","68","0.268053663645415","0.218824960981828","0.317282366309002"
"CDU/CSU","1990","Full Time","(1c) basic vocational qualification","357","0.411379913595428","0.38044463447211","0.442315192718746"
"CDU/CSU","1990","Full Time","(2b) intermediate general qualification","15","","",""
"CDU/CSU","1990","Full Time","(2a) intermediate vocational","172","0.429713445196276","0.381737617666049","0.477689272726503"
"CDU/CSU","1990","Full Time","(2c_gen) general maturity certificate","14","","",""
"CDU/CSU","1990","Full Time","(2c_voc) vocational maturity certificate","42","0.355823957887932","0.273839350620942","0.437808565154922"
"CDU/CSU","1990","Full Time","(3a) lower tertiary education","40","0.404668949521112","0.309416267395028","0.499921631647195"
"CDU/CSU","1990","Full Time","(3b) higher tertiary education","67","0.34658518959926","0.281441755710246","0.411728623488275"
"CDU/CSU","1990","Part Time","(0) in school","1","","",""
"CDU/CSU","1990","Part Time","(1a) inadequately completed","3","","",""
"CDU/CSU","1990","Part Time","(1b) general elementary school","61","0.385687614255847","0.314180282675976","0.457194945835718"
"CDU/CSU","1990","Part Time","(1c) basic vocational qualification","103","0.367828499626275","0.312707819178587","0.422949180073963"
"CDU/CSU","1990","Part Time","(2b) intermediate general qualification","11","","",""
"CDU/CSU","1990","Part Time","(2a) intermediate vocational","51","0.373532767739472","0.293686969400636","0.453378566078309"
"CDU/CSU","1990","Part Time","(2c_gen) general maturity certificate","17","","",""
"CDU/CSU","1990","Part Time","(2c_voc) vocational maturity certificate","16","","",""
"CDU/CSU","1990","Part Time","(3a) lower tertiary education","9","","",""
"CDU/CSU","1990","Part Time","(3b) higher tertiary education","15","","",""
"CDU/CSU","1990","Not Working","(0) in school","17","","",""
"CDU/CSU","1990","Not Working","(1a) inadequately completed","12","","",""
"CDU/CSU","1990","Not Working","(1b) general elementary school","205","0.417009654975331","0.373834593519127","0.460184716431535"
"CDU/CSU","1990","Not Working","(1c) basic vocational qualification","270","0.429143913941759","0.390677267135535","0.467610560747983"
"CDU/CSU","1990","Not Working","(2b) intermediate general qualification","25","","",""
"CDU/CSU","1990","Not Working","(2a) intermediate vocational","116","0.556790421830345","0.492024833057665","0.621556010603024"
"CDU/CSU","1990","Not Working","(2c_gen) general maturity certificate","19","","",""
"CDU/CSU","1990","Not Working","(2c_voc) vocational maturity certificate","21","","",""
"CDU/CSU","1990","Not Working","(3a) lower tertiary education","20","","",""
"CDU/CSU","1990","Not Working","(3b) higher tertiary education","25","","",""
"SPD","1990","Full Time","(0) in school","","","",""
"SPD","1990","Full Time","(1a) inadequately completed","73","0.757465785791787","0.671726375642118","0.843205195941456"
"SPD","1990","Full Time","(1b) general elementary school","214","0.623651592164467","0.569808008715908","0.677495175613027"
"SPD","1990","Full Time","(1c) basic vocational qualification","536","0.518781102197388","0.487370347634093","0.550191856760683"
"SPD","1990","Full Time","(2b) intermediate general qualification","34","0.564734656530534","0.433706083590308","0.695763229470761"
"SPD","1990","Full Time","(2a) intermediate vocational","197","0.473791308020942","0.425400932726103","0.522181683315782"
"SPD","1990","Full Time","(2c_gen) general maturity certificate","28","","",""
"SPD","1990","Full Time","(2c_voc) vocational maturity certificate","62","0.434304913541012","0.349425764306629","0.519184062775395"
"SPD","1990","Full Time","(3a) lower tertiary education","45","0.438002329402111","0.341718473780888","0.534286185023334"
"SPD","1990","Full Time","(3b) higher tertiary education","79","0.401038082667316","0.333947189544106","0.468128975790526"
"SPD","1990","Part Time","(0) in school","2","","",""
"SPD","1990","Part Time","(1a) inadequately completed","24","","",""
"SPD","1990","Part Time","(1b) general elementary school","102","0.5408441639726","0.467636892894211","0.614051435050988"
"SPD","1990","Part Time","(1c) basic vocational qualification","168","0.562983337569219","0.506284886527348","0.619681788611089"
"SPD","1990","Part Time","(2b) intermediate general qualification","17","","",""
"SPD","1990","Part Time","(2a) intermediate vocational","63","0.435032120287057","0.353202398353558","0.516861842220555"
"SPD","1990","Part Time","(2c_gen) general maturity certificate","34","0.483675267292386","0.364015240904557","0.603335293680216"
"SPD","1990","Part Time","(2c_voc) vocational maturity certificate","17","","",""
"SPD","1990","Part Time","(3a) lower tertiary education","15","","",""
"SPD","1990","Part Time","(3b) higher tertiary education","36","0.526078098998236","0.403747076841173","0.6484091211553"
"SPD","1990","Not Working","(0) in school","30","0.454133799923162","0.325998405721945","0.582269194124379"
"SPD","1990","Not Working","(1a) inadequately completed","58","0.70496616802713","0.59962408775143","0.81030824830283"
"SPD","1990","Not Working","(1b) general elementary school","266","0.542209148161223","0.498583066963016","0.58583522935943"
"SPD","1990","Not Working","(1c) basic vocational qualification","321","0.49281543150755","0.453960629697779","0.531670233317321"
"SPD","1990","Not Working","(2b) intermediate general qualification","28","","",""
"SPD","1990","Not Working","(2a) intermediate vocational","78","0.300635437626013","0.240854080681115","0.36041679457091"
"SPD","1990","Not Working","(2c_gen) general maturity certificate","36","0.36874573842209","0.261676070392378","0.475815406451802"
"SPD","1990","Not Working","(2c_voc) vocational maturity certificate","32","0.350794557959982","0.234780955639838","0.466808160280126"
"SPD","1990","Not Working","(3a) lower tertiary education","10","","",""
"SPD","1990","Not Working","(3b) higher tertiary education","18","","",""
"FDP","1990","Full Time","(0) in school","","","",""
"FDP","1990","Full Time","(1a) inadequately completed","","","",""
"FDP","1990","Full Time","(1b) general elementary school","4","","",""
"FDP","1990","Full Time","(1c) basic vocational qualification","24","","",""
"FDP","1990","Full Time","(2b) intermediate general qualification","1","","",""
"FDP","1990","Full Time","(2a) intermediate vocational","11","","",""
"FDP","1990","Full Time","(2c_gen) general maturity certificate","","","",""
"FDP","1990","Full Time","(2c_voc) vocational maturity certificate","11","","",""
"FDP","1990","Full Time","(3a) lower tertiary education","10","","",""
"FDP","1990","Full Time","(3b) higher tertiary education","26","","",""
"FDP","1990","Part Time","(0) in school","2","","",""
"FDP","1990","Part Time","(1a) inadequately completed","","","",""
"FDP","1990","Part Time","(1b) general elementary school","3","","",""
"FDP","1990","Part Time","(1c) basic vocational qualification","10","","",""
"FDP","1990","Part Time","(2b) intermediate general qualification","","","",""
"FDP","1990","Part Time","(2a) intermediate vocational","10","","",""
"FDP","1990","Part Time","(2c_gen) general maturity certificate","2","","",""
"FDP","1990","Part Time","(2c_voc) vocational maturity certificate","4","","",""
"FDP","1990","Part Time","(3a) lower tertiary education","3","","",""
"FDP","1990","Part Time","(3b) higher tertiary education","1","","",""
"FDP","1990","Not Working","(0) in school","5","","",""
"FDP","1990","Not Working","(1a) inadequately completed","","","",""
"FDP","1990","Not Working","(1b) general elementary school","6","","",""
"FDP","1990","Not Working","(1c) basic vocational qualification","18","","",""
"FDP","1990","Not Working","(2b) intermediate general qualification","6","","",""
"FDP","1990","Not Working","(2a) intermediate vocational","20","","",""
"FDP","1990","Not Working","(2c_gen) general maturity certificate","8","","",""
"FDP","1990","Not Working","(2c_voc) vocational maturity certificate","5","","",""
"FDP","1990","Not Working","(3a) lower tertiary education","1","","",""
"FDP","1990","Not Working","(3b) higher tertiary education","5","","",""
"Grüne","1990","Full Time","(0) in school","","","",""
"Grüne","1990","Full Time","(1a) inadequately completed","6","","",""
"Grüne","1990","Full Time","(1b) general elementary school","15","","",""
"Grüne","1990","Full Time","(1c) basic vocational qualification","30","0.0266376632387043","0.0165148717919336","0.0367604546854751"
"Grüne","1990","Full Time","(2b) intermediate general qualification","4","","",""
"Grüne","1990","Full Time","(2a) intermediate vocational","18","","",""
"Grüne","1990","Full Time","(2c_gen) general maturity certificate","8","","",""
"Grüne","1990","Full Time","(2c_voc) vocational maturity certificate","16","","",""
"Grüne","1990","Full Time","(3a) lower tertiary education","6","","",""
"Grüne","1990","Full Time","(3b) higher tertiary education","31","0.125235444539044","0.0799268719672342","0.170544017110853"
"Grüne","1990","Part Time","(0) in school","1","","",""
"Grüne","1990","Part Time","(1a) inadequately completed","2","","",""
"Grüne","1990","Part Time","(1b) general elementary school","7","","",""
"Grüne","1990","Part Time","(1c) basic vocational qualification","8","","",""
"Grüne","1990","Part Time","(2b) intermediate general qualification","7","","",""
"Grüne","1990","Part Time","(2a) intermediate vocational","16","","",""
"Grüne","1990","Part Time","(2c_gen) general maturity certificate","14","","",""
"Grüne","1990","Part Time","(2c_voc) vocational maturity certificate","7","","",""
"Grüne","1990","Part Time","(3a) lower tertiary education","8","","",""
"Grüne","1990","Part Time","(3b) higher tertiary education","12","","",""
